,year_x,district,total_pop_x,white_pop_x,black_pop_x,year_y,mortgage_cost_x,year_x,median_age_x,year_y,high_school_num_x,bach_deg_num_x,median_HH_income_x,year_x,unemp_rate_x,year_y,total_pop_y,white_pop_y,black_pop_y,year_x,mortgage_cost_y,year_y,median_age_y,year_x,high_school_num_y,bach_deg_num_y,median_HH_income_y,year_y,unemp_rate_y,year_x,total_pop_x,white_pop_x,black_pop_x,year_y,mortgage_cost_x,year_x,median_age_x,year_y,high_school_num_x,bach_deg_num_x,median_HH_income_x,year_x,unemp_rate_x,year_y,total_pop_y,white_pop_y,black_pop_y,year_x,mortgage_cost_y,year_y,median_age_y,year_x,high_school_num_y,bach_deg_num_y,median_HH_income_y,year_y,unemp_rate_y,year_x,mortgage_cost_x,year_y,median_age_x,year_x,high_school_num_x,bach_deg_num_x,median_HH_income_x,year_y,unemp_rate_x,year_x,total_pop_x,white_pop_x,black_pop_x,year_y,mortgage_cost_y,year_x,median_age_y,year_y,high_school_num_y,bach_deg_num_y,median_HH_income_y,year_x,unemp_rate_y,year_y,total_pop_y,white_pop_y,black_pop_y,year_x,mortgage_cost_x,year_y,median_age_x,year_x,high_school_num_x,bach_deg_num_x,median_HH_income_x,year_y,unemp_rate_x,year_x,total_pop_x,white_pop_x,black_pop_x,year_y,mortgage_cost_y,year_x,median_age_y,year_y,high_school_num_y,bach_deg_num_y,median_HH_income_y,year_x,unemp_rate_y,year_y,total_pop_y,white_pop_y,black_pop_y,year_x,mortgage_cost_x,year_y,median_age_x,year_x,high_school_num_x,bach_deg_num_x,median_HH_income_x,year_y,unemp_rate_x,year_x,total_pop_x,white_pop_x,black_pop_x,year_y,mortgage_cost_y,year_x,median_age_y,year_y,high_school_num_y,bach_deg_num_y,median_HH_income_y,year_x,unemp_rate_y,year_y,total_pop_y,white_pop_y,black_pop_y,year_x,mortgage_cost_x,year_y,median_age_x,year_x,high_school_num_x,bach_deg_num_x,median_HH_income_x,year_y,unemp_rate_x,year_x,total_pop_x,white_pop_x,black_pop_x,year_y,mortgage_cost_y,year_x,median_age_y,year_y,high_school_num_y,bach_deg_num_y,median_HH_income_y,year_x,unemp_rate_y,year_y,total_pop_y,white_pop_y,black_pop_y,year_x,mortgage_cost,year_y,median_age,year_x,high_school_num,bach_deg_num,median_HH_income,year_y,unemp_rate
30,2005,"Congressional District 11 (109th Congress), California",748682,538309,33000,2005,1563,2005,48.5,2005.0,465983.0,101946.0,33449.0,2005,6.4,2006,792039,532940,37485,2006,1721,2006,45.1,2006.0,47470.0,52488.0,216285.0,2006,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2005,"Congressional District 12 (109th Congress), California",618033,326275,16264,2005,1544,2005,33.2,2005.0,444748.0,75703.0,37081.0,2005,6.1,2006,642844,346979,14596,2006,1689,2006,31.7,2006.0,36103.0,50364.0,202044.0,2006,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2005,"Congressional District 13 (109th Congress), California",636098,250407,48372,2005,1451,2005,41.2,2005.0,419734.0,102647.0,34131.0,2005,8.1,2006,643902,259903,45691,2006,1496,2006,39.1,2006.0,37439.0,46743.0,210834.0,2006,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2005,"Congressional District 14 (109th Congress), California",633985,418035,15057,2005,1574,2005,37.7,2005.0,435951.0,56199.0,41602.0,2005,6.1,2006,651056,445133,19332,2006,1626,2006,39.7,2006.0,32390.0,39986.0,231583.0,2006,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2005,"Congressional District 15 (109th Congress), California",640335,323644,14451,2005,1497,2005,38.2,2005.0,431655.0,74939.0,37241.0,2005,7.0,2006,664233,324803,15840,2006,1627,2006,37.4,2006.0,34919.0,41446.0,243494.0,2006,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2005,"Congressional District 16 (109th Congress), California",624586,322078,18635,2005,1592,2005,43.7,2005.0,394567.0,74856.0,30915.0,2005,7.2,2006,647847,305353,20230,2006,1695,2006,39.8,2006.0,40295.0,49295.0,219667.0,2006,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2005,"Congressional District 17 (109th Congress), California",614457,428994,11496,2005,1288,2005,45.8,2005.0,377719.0,75560.0,24436.0,2005,8.2,2006,641114,440503,14822,2006,1320,2006,40.8,2006.0,51036.0,47419.0,264553.0,2006,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2005,"Congressional District 18 (109th Congress), California",690722,449574,35269,2005,904,2005,53.7,2005.0,394034.0,105911.0,17684.0,2005,13.9,2006,700850,441736,39267,2006,976,2006,52.4,2006.0,60440.0,50328.0,279589.0,2006,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2005,"Congressional District 19 (109th Congress), California",710736,541652,25530,2005,987,2005,45.9,2005.0,439353.0,114373.0,24639.0,2005,8.1,2006,748104,564510,25019,2006,1072,2006,41.5,2006.0,61960.0,62828.0,258247.0,2006,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2005,"Congressional District 20 (109th Congress), California",635440,344398,32573,2005,666,2005,62.8,2005.0,336359.0,81923.0,14825.0,2005,14.4,2006,702391,387964,44836,2006,716,2006,53.8,2006.0,68881.0,42341.0,321165.0,2006,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2005,"Congressional District 21 (109th Congress), California",715887,481728,17527,2005,790,2005,53.9,2005.0,411363.0,97631.0,20105.0,2005,8.9,2006,749852,525316,18100,2006,866,2006,51.4,2006.0,60116.0,55650.0,282071.0,2006,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2005,"Congressional District 22 (109th Congress), California",697345,503674,43135,2005,963,2005,50.0,2005.0,426578.0,122203.0,24436.0,2005,7.6,2006,738104,508740,43462,2006,1067,2006,43.6,2006.0,55808.0,55895.0,226470.0,2006,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2005,"Congressional District 23 (109th Congress), California",637713,463321,17196,2005,1260,2005,41.4,2005.0,382742.0,78105.0,22420.0,2005,6.3,2006,637864,463115,13997,2006,1292,2006,36.0,2006.0,55349.0,57903.0,277278.0,2006,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2005,"Congressional District 24 (109th Congress), California",654325,498815,10570,2005,1595,2005,42.7,2005.0,430387.0,87103.0,33014.0,2005,4.3,2006,687724,497735,11230,2006,1684,2006,42.9,2006.0,44299.0,49525.0,183860.0,2006,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2005,"Congressional District 25 (109th Congress), California",737052,463404,65676,2005,1244,2005,54.0,2005.0,429985.0,118505.0,24937.0,2005,9.3,2006,786155,462504,76655,2006,1419,2006,54.3,2006.0,52641.0,50919.0,218228.0,2006,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2005,"Congressional District 26 (109th Congress), California",674267,435917,37028,2005,1408,2005,41.0,2005.0,444038.0,89909.0,32179.0,2005,4.7,2006,687990,389263,32431,2006,1539,2006,41.1,2006.0,47000.0,49852.0,184270.0,2006,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2005,"Congressional District 27 (109th Congress), California",660583,372328,35515,2005,1251,2005,40.1,2005.0,427587.0,100608.0,25705.0,2005,6.5,2006,668799,353625,27944,2006,1320,2006,39.7,2006.0,50763.0,58221.0,261366.0,2006,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2005,"Congressional District 28 (109th Congress), California",660746,362536,21442,2005,1140,2005,43.0,2005.0,409244.0,75391.0,20963.0,2005,9.2,2006,654761,357475,19575,2006,1202,2006,43.8,2006.0,57475.0,55718.0,323198.0,2006,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2005,"Congressional District 29 (109th Congress), California",625959,337230,36745,2005,1155,2005,34.1,2005.0,440950.0,91129.0,26195.0,2005,5.6,2006,651759,340658,37567,2006,1231,2006,31.7,2006.0,55452.0,50615.0,322437.0,2006,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2005,"Congressional District 30 (109th Congress), California",625978,506471,14926,2005,1560,2005,28.9,2005.0,456346.0,61868.0,41971.0,2005,5.3,2006,650728,512768,20473,2006,1680,2006,26.5,2006.0,35785.0,46368.0,255391.0,2006,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2005,"Congressional District 31 (109th Congress), California",627026,249630,25173,2005,799,2005,47.0,2005.0,374328.0,82176.0,15879.0,2005,9.8,2006,644707,211686,26360,2006,877,2006,43.5,2006.0,78190.0,43229.0,464206.0,2006,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2005,"Congressional District 32 (109th Congress), California",656869,301689,18412,2005,1088,2005,49.2,2005.0,393803.0,106588.0,19459.0,2005,7.6,2006,656579,233823,14735,2006,1162,2006,45.2,2006.0,58618.0,55625.0,272884.0,2006,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,2005,"Congressional District 33 (109th Congress), California",631055,221667,175237,2005,961,2005,36.5,2005.0,415619.0,85980.0,21304.0,2005,10.3,2006,648535,229759,174959,2006,1035,2006,32.1,2006.0,62864.0,51230.0,394208.0,2006,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2005,"Congressional District 34 (109th Congress), California",642980,325100,19872,2005,841,2005,55.8,2005.0,357591.0,86925.0,16416.0,2005,6.8,2006,667136,296412,31890,2006,894,2006,51.7,2006.0,69099.0,47561.0,411241.0,2006,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2005,"Congressional District 35 (109th Congress), California",694954,230691,208010,2005,958,2005,54.5,2005.0,399443.0,101834.0,19657.0,2005,9.0,2006,685806,219107,200699,2006,1011,2006,53.1,2006.0,68281.0,48945.0,378888.0,2006,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2005,"Congressional District 36 (109th Congress), California",645474,397498,24531,2005,1278,2005,36.2,2005.0,445719.0,76396.0,33813.0,2005,4.7,2006,664004,396443,26941,2006,1331,2006,36.9,2006.0,43981.0,50773.0,326784.0,2006,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2005,"Congressional District 37 (109th Congress), California",672447,197678,152635,2005,955,2005,51.9,2005.0,385725.0,97652.0,20488.0,2005,8.9,2006,655632,178548,159605,2006,1048,2006,50.4,2006.0,50157.0,54235.0,317152.0,2006,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2005,"Congressional District 38 (109th Congress), California",634108,315276,19946,2005,1090,2005,50.8,2005.0,377865.0,93153.0,20927.0,2005,8.3,2006,660653,286996,19537,2006,1190,2006,48.3,2006.0,59706.0,54248.0,244050.0,2006,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,2005,"Congressional District 39 (109th Congress), California",676378,332626,30941,2005,1132,2005,55.6,2005.0,389577.0,98418.0,21965.0,2005,6.7,2006,706730,278463,42186,2006,1228,2006,52.8,2006.0,58439.0,57729.0,271981.0,2006,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2005,"Congressional District 40 (109th Congress), California",666966,374718,13912,2005,1362,2005,42.6,2005.0,424489.0,87970.0,27455.0,2005,6.1,2006,672377,386865,15602,2006,1398,2006,43.1,2006.0,47327.0,56330.0,258995.0,2006,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2005,"Congressional District 41 (109th Congress), California",738921,532283,45253,2005,965,2005,49.1,2005.0,450734.0,130208.0,22716.0,2005,7.5,2006,770206,551733,44311,2006,1073,2006,45.4,2006.0,60814.0,63427.0,219802.0,2006,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,2005,"Congressional District 42 (109th Congress), California",660277,417802,11191,2005,1753,2005,43.3,2005.0,422947.0,78928.0,38026.0,2005,5.4,2006,687751,402737,22360,2006,1929,2006,41.5,2006.0,34004.0,45766.0,123819.0,2006,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,2005,"Congressional District 43 (109th Congress), California",711338,439005,89689,2005,1041,2005,58.9,2005.0,382335.0,105779.0,20523.0,2005,8.5,2006,729476,424699,84913,2006,1170,2006,51.6,2006.0,50201.0,55806.0,254222.0,2006,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,2005,"Congressional District 44 (109th Congress), California",775789,496761,40374,2005,1413,2005,45.0,2005.0,468812.0,107188.0,26699.0,2005,6.7,2006,827843,508675,40672,2006,1527,2006,43.4,2006.0,55796.0,63928.0,238623.0,2006,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,2005,"Congressional District 45 (109th Congress), California",761228,478038,48796,2005,1146,2005,48.1,2005.0,482391.0,128334.0,24159.0,2005,6.5,2006,826129,517893,55326,2006,1206,2006,45.2,2006.0,61617.0,66968.0,233246.0,2006,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,2005,"Congressional District 46 (109th Congress), California",652218,430303,12444,2005,1425,2005,36.8,2005.0,452462.0,76232.0,34492.0,2005,4.8,2006,644395,445693,10775,2006,1481,2006,33.2,2006.0,38983.0,49438.0,217032.0,2006,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,2005,"Congressional District 47 (109th Congress), California",634302,294524,12666,2005,1168,2005,56.6,2005.0,348708.0,84756.0,19806.0,2005,8.1,2006,649040,371492,7710,2006,1249,2006,52.2,2006.0,54797.0,56560.0,308903.0,2006,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,2005,"Congressional District 48 (109th Congress), California",673241,483637,9223,2005,1715,2005,36.3,2005.0,463274.0,65960.0,41266.0,2005,3.7,2006,689639,487848,12531,2006,1877,2006,35.7,2006.0,32634.0,44482.0,222129.0,2006,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,2005,"Congressional District 49 (109th Congress), California",706786,439326,25235,2005,1338,2005,51.0,2005.0,432182.0,104806.0,26330.0,2005,5.5,2006,749162,507200,35352,2006,1484,2006,44.6,2006.0,51468.0,61435.0,221805.0,2006,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,2005,"Congressional District 50 (109th Congress), California",688418,497127,10061,2005,1592,2005,41.0,2005.0,460876.0,73502.0,32764.0,2005,4.6,2006,710358,534942,11514,2006,1689,2006,42.0,2006.0,39269.0,51616.0,238301.0,2006,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2005,"Congressional District 51 (109th Congress), California",664793,370005,43565,2005,1046,2005,54.6,2005.0,388986.0,91688.0,21485.0,2005,7.2,2006,683959,414717,50791,2006,1188,2006,51.4,2006.0,52786.0,52872.0,259494.0,2006,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,2005,"Congressional District 52 (109th Congress), California",675557,534162,38173,2005,1433,2005,46.6,2005.0,424277.0,91490.0,31974.0,2005,5.2,2006,650592,514838,24749,2006,1498,2006,40.0,2006.0,45062.0,54155.0,206377.0,2006,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,2005,"Congressional District 53 (109th Congress), California",566898,383740,39738,2005,1115,2005,31.3,2005.0,372342.0,68725.0,27068.0,2005,6.7,2006,643440,441404,48938,2006,1167,2006,28.3,2006.0,50353.0,59841.0,363153.0,2006,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,2005,"Congressional District 1 (109th Congress), Colorado",602608,439753,58069,2005,888,2005,37.6,2005.0,406182.0,82493.0,26644.0,2005,6.8,2006,624028,431529,62547,2006,926,2006,37.6,2006.0,46383.0,63912.0,249119.0,2006,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,2005,"Congressional District 2 (109th Congress), Colorado",658330,561217,7913,2005,1221,2005,35.8,2005.0,425797.0,89087.0,30662.0,2005,6.0,2006,681241,582928,6257,2006,1310,2006,35.2,2006.0,38977.0,68358.0,179590.0,2006,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,2005,"Congressional District 3 (109th Congress), Colorado",643636,557143,3209,2005,721,2005,38.9,2005.0,427780.0,128063.0,21653.0,2005,6.1,2006,676395,595586,5173,2006,803,2006,36.2,2006.0,57551.0,67305.0,177570.0,2006,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
