congress,year,delsouth,state_fips,contest_uid,inc,king_dist,lewis_dist,state_name,turnout,inc,vote_share,geom_uid
89.0,1964.0,0.0,33.0,089033002,-1.0,2.0,2.0,new hampshire,125062.0,-1.0,0.49880859999999994,033048091002
89.0,1964.0,0.0,33.0,089033001,-1.0,1.0,1.0,new hampshire,154036.0,-1.0,0.5134968,033048091001
89.0,1964.0,0.0,4.0,089004001,-1.0,1.0,1.0,arizona,254176.0,-1.0,0.4472059000000001,004088089001
89.0,1964.0,0.0,4.0,089004002,1.0,2.0,2.0,arizona,147281.0,1.0,0.5873059,004088089002
89.0,1964.0,0.0,4.0,089004003,1.0,3.0,3.0,arizona,59367.0,1.0,0.5148483,004088089003
89.0,1964.0,0.0,15.0,089015000,,97.0,0.0,hawaii,,,,015086091000
89.0,1964.0,0.0,15.0,089015000,,98.0,0.0,hawaii,,,,015086091000
89.0,1964.0,1.0,1.0,089001005,1.0,5.0,5.0,alabama,80744.0,1.0,0.5298722,001089089005
89.0,1964.0,1.0,1.0,089001006,1.0,6.0,6.0,alabama,114336.0,1.0,0.394364,001089089006
89.0,1964.0,1.0,1.0,089001007,0.0,7.0,7.0,alabama,109739.0,0.0,0.4044688,001089089007
89.0,1964.0,1.0,1.0,089001008,1.0,8.0,8.0,alabama,43842.0,1.0,1.0,001089089008
89.0,1964.0,0.0,16.0,089016001,1.0,1.0,1.0,idaho,108671.0,1.0,0.5171849000000001,016066089001
89.0,1964.0,0.0,6.0,089006010,-1.0,10.0,10.0,california,239267.0,-1.0,0.368793,006088090010
89.0,1964.0,0.0,6.0,089006011,-1.0,11.0,11.0,california,211769.0,-1.0,0.4521294,006088090011
89.0,1964.0,0.0,6.0,089006012,-1.0,12.0,12.0,california,150355.0,-1.0,0.38071900000000003,006088090012
89.0,1964.0,0.0,6.0,089006013,-1.0,13.0,13.0,california,182507.0,-1.0,0.4260823,006088090013
89.0,1964.0,0.0,6.0,089006014,-1.0,14.0,14.0,california,180741.0,-1.0,0.3511599,006088090014
89.0,1964.0,0.0,6.0,089006015,1.0,15.0,15.0,california,154537.0,1.0,0.7089564,006088090015
89.0,1964.0,0.0,6.0,089006016,1.0,16.0,16.0,california,176331.0,1.0,0.6676478,006088090016
89.0,1964.0,0.0,6.0,089006017,1.0,17.0,17.0,california,141328.0,1.0,0.6767236,006088090017
89.0,1964.0,0.0,6.0,089006018,1.0,18.0,18.0,california,181827.0,1.0,0.6671395999999999,006088090018
89.0,1964.0,0.0,6.0,089006019,1.0,19.0,19.0,california,149681.0,1.0,0.6542848000000001,006088090019
89.0,1964.0,0.0,6.0,089006001,-1.0,1.0,1.0,california,238669.0,-1.0,0.4091482,006088090001
89.0,1964.0,0.0,6.0,089006020,-1.0,20.0,20.0,california,195047.0,-1.0,0.321179,006088090020
89.0,1964.0,0.0,6.0,089006021,1.0,21.0,21.0,california,117605.0,1.0,0.9032863999999999,006088090021
89.0,1964.0,0.0,6.0,089006022,1.0,22.0,22.0,california,186274.0,1.0,0.5053899000000001,006088090022
89.0,1964.0,0.0,6.0,089006023,-1.0,23.0,23.0,california,163624.0,-1.0,0.4455520000000001,006088090023
89.0,1964.0,0.0,6.0,089006024,-1.0,24.0,24.0,california,205751.0,-1.0,0.3206157,006088090024
89.0,1964.0,0.0,6.0,089006025,1.0,25.0,25.0,california,146664.0,1.0,0.5544646,006088090025
89.0,1964.0,0.0,6.0,089006026,1.0,26.0,26.0,california,193234.0,1.0,0.7039393,006088090026
89.0,1964.0,0.0,6.0,089006027,0.0,27.0,27.0,california,160728.0,0.0,0.4827224,006088090027
89.0,1964.0,0.0,6.0,089006028,-1.0,28.0,28.0,california,313325.0,-1.0,0.3442177,006088090028
89.0,1964.0,0.0,6.0,089006029,1.0,29.0,29.0,california,154044.0,1.0,0.5855989,006088090029
89.0,1964.0,0.0,6.0,089006002,1.0,2.0,2.0,california,194609.0,1.0,0.6462908,006088090002
89.0,1964.0,0.0,6.0,089006030,1.0,30.0,30.0,california,136241.0,1.0,0.6630089,006088090030
89.0,1964.0,0.0,6.0,089006031,1.0,31.0,31.0,california,178502.0,1.0,0.6400264,006088090031
89.0,1964.0,0.0,6.0,089006032,-1.0,32.0,32.0,california,192368.0,-1.0,0.3106806,006088090032
89.0,1964.0,0.0,6.0,089006033,0.0,33.0,33.0,california,210789.0,0.0,0.5173278,006088090033
89.0,1964.0,0.0,6.0,089006034,1.0,34.0,34.0,california,236194.0,1.0,0.5825210999999999,006088090034
89.0,1964.0,0.0,6.0,089006035,-1.0,35.0,35.0,california,258086.0,-1.0,0.349864,006088090035
89.0,1964.0,0.0,6.0,089006036,-1.0,36.0,36.0,california,178380.0,-1.0,0.40942929999999994,006088090036
89.0,1964.0,0.0,6.0,089006037,1.0,37.0,37.0,california,146997.0,1.0,0.5824881,006088090037
89.0,1964.0,0.0,6.0,089006038,0.0,38.0,38.0,california,162186.0,0.0,0.5281651999999999,006088090038
89.0,1964.0,0.0,6.0,089006004,1.0,4.0,4.0,california,118109.0,1.0,0.7192424,006088090004
89.0,1964.0,0.0,6.0,089006005,1.0,5.0,5.0,california,71638.0,1.0,1.0,006088090005
89.0,1964.0,0.0,6.0,089006006,-1.0,6.0,6.0,california,197763.0,-1.0,0.36353620000000003,006088090006
89.0,1964.0,0.0,6.0,089006007,1.0,7.0,7.0,california,152576.0,1.0,0.6613163000000001,006088090007
89.0,1964.0,0.0,6.0,089006008,1.0,8.0,8.0,california,154834.0,1.0,0.7025007,006088090008
89.0,1964.0,0.0,6.0,089006009,1.0,9.0,9.0,california,166215.0,1.0,0.6976145,006088090009
89.0,1964.0,0.0,6.0,089006003,1.0,3.0,3.0,california,224318.0,1.0,0.7430879,006088090003
89.0,1964.0,0.0,27.0,089027002,-1.0,2.0,2.0,minnesota,167605.0,-1.0,0.41646130000000003,027088092002
89.0,1964.0,0.0,27.0,089027003,-1.0,3.0,3.0,minnesota,220146.0,-1.0,0.43008729999999995,027088092003
89.0,1964.0,0.0,27.0,089027004,1.0,4.0,4.0,minnesota,197022.0,1.0,0.7349484000000001,027088092004
89.0,1964.0,0.0,27.0,089027005,1.0,5.0,5.0,minnesota,206730.0,1.0,0.6189861,027088092005
89.0,1964.0,0.0,27.0,089027006,1.0,6.0,6.0,minnesota,185076.0,1.0,0.5178845000000001,027088092006
89.0,1964.0,0.0,27.0,089027007,-1.0,7.0,7.0,minnesota,166022.0,-1.0,0.49221190000000004,027088092007
89.0,1964.0,0.0,27.0,089027008,1.0,8.0,8.0,minnesota,178968.0,1.0,0.6944090999999999,027088092008
89.0,1964.0,1.0,5.0,089005001,1.0,1.0,1.0,arkansas,,1.0,,005088089001
89.0,1964.0,1.0,5.0,089005002,1.0,2.0,2.0,arkansas,,1.0,,005088089002
89.0,1964.0,1.0,5.0,089005003,1.0,3.0,3.0,arkansas,130112.0,1.0,0.5474361,005088089003
89.0,1964.0,1.0,5.0,089005004,1.0,4.0,4.0,arkansas,,1.0,,005088089004
89.0,1964.0,0.0,53.0,089053006,-1.0,6.0,6.0,washington,151744.0,-1.0,0.5208904000000001,053087090006
89.0,1964.0,0.0,36.0,089036004,-1.0,4.0,4.0,new york,163119.0,-1.0,0.4484334,036088090004
89.0,1964.0,0.0,36.0,089036018,1.0,18.0,18.0,new york,105843.0,1.0,0.8902053,036088090018
89.0,1964.0,0.0,36.0,089036019,1.0,19.0,19.0,new york,109610.0,1.0,0.7734787,036088090019
89.0,1964.0,0.0,36.0,089036001,1.0,1.0,1.0,new york,194891.0,1.0,0.6492296,036088090001
89.0,1964.0,0.0,8.0,089008002,-1.0,2.0,2.0,colorado,216264.0,-1.0,0.5064458,008089092002
89.0,1964.0,0.0,8.0,089008003,-1.0,3.0,3.0,colorado,166948.0,-1.0,0.5115605,008089092003
89.0,1964.0,0.0,9.0,089009001,1.0,1.0,1.0,connecticut,201964.0,1.0,0.6996792,009089092001
89.0,1964.0,0.0,9.0,089009002,0.0,2.0,2.0,connecticut,188933.0,0.0,0.6326581,009089092002
89.0,1964.0,0.0,9.0,089009003,1.0,3.0,3.0,connecticut,197746.0,1.0,0.6389661,009089092003
89.0,1964.0,0.0,9.0,089009004,-1.0,4.0,4.0,connecticut,226247.0,-1.0,0.5181063,009089092004
89.0,1964.0,0.0,9.0,089009005,1.0,5.0,5.0,connecticut,197723.0,1.0,0.6730224,009089092005
89.0,1964.0,0.0,9.0,089009006,1.0,6.0,6.0,connecticut,196603.0,1.0,0.5874680999999999,009089092006
89.0,1964.0,1.0,12.0,089012010,1.0,10.0,10.0,florida,69860.0,1.0,1.0,012088089010
89.0,1964.0,1.0,12.0,089012011,-1.0,11.0,11.0,florida,151477.0,-1.0,0.3944229,012088089011
89.0,1964.0,1.0,12.0,089012012,-1.0,12.0,12.0,florida,163337.0,-1.0,0.3941422,012088089012
89.0,1964.0,1.0,12.0,089012001,1.0,1.0,1.0,florida,74615.0,1.0,1.0,012088089001
89.0,1964.0,1.0,12.0,089012002,1.0,2.0,2.0,florida,136474.0,1.0,0.7268124,012088089002
89.0,1964.0,1.0,12.0,089012003,1.0,3.0,3.0,florida,153920.0,1.0,0.6572375,012088089003
89.0,1964.0,1.0,12.0,089012004,1.0,4.0,4.0,florida,148194.0,1.0,0.6392026999999999,012088089004
89.0,1964.0,1.0,12.0,089012005,1.0,5.0,5.0,florida,85851.0,1.0,1.0,012088089005
89.0,1964.0,1.0,12.0,089012006,1.0,6.0,6.0,florida,255230.0,1.0,0.6604749,012088089006
89.0,1964.0,1.0,12.0,089012007,1.0,7.0,7.0,florida,79504.0,1.0,1.0,012088089007
89.0,1964.0,1.0,12.0,089012009,1.0,9.0,9.0,florida,44917.0,1.0,1.0,012088089009
89.0,1964.0,1.0,12.0,089012008,1.0,8.0,8.0,florida,49374.0,1.0,1.0,012088089008
89.0,1964.0,0.0,8.0,089008004,1.0,4.0,4.0,colorado,169302.0,1.0,0.6301460999999999,008089092004
89.0,1964.0,1.0,13.0,089013002,0.0,2.0,2.0,georgia,25006.0,0.0,1.0,013089092002
89.0,1964.0,1.0,13.0,089013010,1.0,10.0,10.0,georgia,45418.0,1.0,1.0,013089092010
89.0,1964.0,1.0,13.0,089013001,1.0,1.0,1.0,georgia,65146.0,1.0,1.0,013089092001
89.0,1964.0,1.0,13.0,089013003,0.0,3.0,3.0,georgia,79278.0,0.0,0.4255027,013089092003
89.0,1964.0,1.0,13.0,089013004,0.0,4.0,4.0,georgia,116814.0,0.0,0.5691784000000001,013089092004
89.0,1964.0,1.0,13.0,089013005,1.0,5.0,5.0,georgia,121786.0,1.0,0.5403166,013089092005
89.0,1964.0,1.0,13.0,089013006,1.0,6.0,6.0,georgia,69712.0,1.0,1.0,013089092006
89.0,1964.0,1.0,13.0,089013007,1.0,7.0,7.0,georgia,127137.0,1.0,0.5472443,013089092007
89.0,1964.0,1.0,13.0,089013008,1.0,8.0,8.0,georgia,49727.0,1.0,1.0,013089092008
89.0,1964.0,1.0,13.0,089013009,1.0,9.0,9.0,georgia,97794.0,1.0,0.6052109999999999,013089092009
89.0,1964.0,1.0,48.0,089048010,1.0,10.0,10.0,texas,105639.0,1.0,0.7577221,048088089010
89.0,1964.0,0.0,10.0,089010000,1.0,98.0,0.0,delaware,198615.0,1.0,0.5657226,010018097000
89.0,1964.0,0.0,17.0,089017010,-1.0,10.0,10.0,illinois,283528.0,-1.0,0.391598,017088089010
89.0,1964.0,0.0,17.0,089017011,1.0,11.0,11.0,illinois,227469.0,1.0,0.5685918000000001,017088089011
89.0,1964.0,0.0,17.0,089017012,-1.0,12.0,12.0,illinois,165558.0,-1.0,0.4140845,017088089012
89.0,1964.0,0.0,17.0,089017013,-1.0,13.0,13.0,illinois,285578.0,-1.0,0.4217727,017088089013
89.0,1964.0,0.0,17.0,089017014,0.0,14.0,14.0,illinois,247262.0,0.0,0.4102207000000001,017088089014
89.0,1964.0,0.0,17.0,089017015,-1.0,15.0,15.0,illinois,177450.0,-1.0,0.41555929999999996,017088089015
89.0,1964.0,0.0,17.0,089017016,-1.0,16.0,16.0,illinois,165043.0,-1.0,0.4362015,017088089016
89.0,1964.0,0.0,17.0,089017017,-1.0,17.0,17.0,illinois,170470.0,-1.0,0.435625,017088089017
89.0,1964.0,0.0,17.0,089017018,-1.0,18.0,18.0,illinois,168884.0,-1.0,0.4601442,017088089018
89.0,1964.0,0.0,17.0,089017019,-1.0,19.0,19.0,illinois,156090.0,-1.0,0.5240566,017088089019
89.0,1964.0,0.0,17.0,089017001,1.0,1.0,1.0,illinois,177776.0,1.0,0.8491190999999999,017088089001
89.0,1964.0,0.0,17.0,089017020,-1.0,20.0,20.0,illinois,217440.0,-1.0,0.4518764,017088089020
89.0,1964.0,0.0,17.0,089017021,1.0,21.0,21.0,illinois,181132.0,1.0,0.6498079000000001,017088089021
89.0,1964.0,0.0,17.0,089017022,-1.0,22.0,22.0,illinois,152770.0,-1.0,0.47047849999999997,017088089022
89.0,1964.0,0.0,17.0,089017023,1.0,23.0,23.0,illinois,218943.0,1.0,0.5455621,017088089023
89.0,1964.0,0.0,17.0,089017024,1.0,24.0,24.0,illinois,191162.0,1.0,0.7571745,017088089024
89.0,1964.0,0.0,17.0,089017002,1.0,2.0,2.0,illinois,160211.0,1.0,0.6728314999999999,017088089002
89.0,1964.0,0.0,17.0,089017003,1.0,3.0,3.0,illinois,204115.0,1.0,0.5913871999999999,017088089003
89.0,1964.0,0.0,17.0,089017004,-1.0,4.0,4.0,illinois,245657.0,-1.0,0.4107149000000001,017088089004
89.0,1964.0,0.0,17.0,089017006,0.0,6.0,6.0,illinois,107768.0,0.0,0.8337353999999999,017088089006
89.0,1964.0,0.0,17.0,089017007,0.0,7.0,7.0,illinois,124179.0,0.0,0.8593079,017088089007
89.0,1964.0,0.0,17.0,089017008,1.0,8.0,8.0,illinois,208339.0,1.0,0.661014,017088089008
89.0,1964.0,0.0,17.0,089017009,0.0,9.0,9.0,illinois,178279.0,0.0,0.6386114,017088089009
89.0,1964.0,0.0,39.0,089039021,1.0,21.0,21.0,ohio,125573.0,1.0,0.9011252000000001,039088089021
89.0,1964.0,1.0,22.0,089022001,1.0,1.0,1.0,louisiana,76455.0,1.0,1.0,022063090001
89.0,1964.0,1.0,22.0,089022002,1.0,2.0,2.0,louisiana,139890.0,1.0,0.5504968000000001,022063090002
89.0,1964.0,1.0,22.0,089022003,1.0,3.0,3.0,louisiana,84338.0,1.0,0.6228746000000001,022063090003
89.0,1964.0,1.0,22.0,089022004,1.0,4.0,4.0,louisiana,44599.0,1.0,1.0,022063090004
89.0,1964.0,1.0,22.0,089022005,1.0,5.0,5.0,louisiana,24544.0,1.0,1.0,022063090005
89.0,1964.0,1.0,22.0,089022006,1.0,6.0,6.0,louisiana,131401.0,1.0,0.6292646,022063090006
89.0,1964.0,1.0,22.0,089022007,1.0,7.0,7.0,louisiana,38492.0,1.0,1.0,022063090007
89.0,1964.0,1.0,22.0,089022008,0.0,8.0,8.0,louisiana,60985.0,0.0,0.545216,022063090008
89.0,1964.0,0.0,24.0,089024000,1.0,98.0,0.0,maryland,984393.0,1.0,0.6939738,024088089000
89.0,1964.0,0.0,24.0,089024001,-1.0,1.0,1.0,maryland,76775.0,-1.0,0.46907200000000004,024088089001
89.0,1964.0,0.0,24.0,089024002,1.0,2.0,2.0,maryland,217199.0,1.0,0.6589901,024088089002
89.0,1964.0,0.0,24.0,089024003,1.0,3.0,3.0,maryland,56295.0,1.0,1.0,024088089003
89.0,1964.0,0.0,24.0,089024004,1.0,4.0,4.0,maryland,73601.0,1.0,0.7775574000000001,024088089004
89.0,1964.0,0.0,24.0,089024005,0.0,5.0,5.0,maryland,216030.0,0.0,0.6096931,024088089005
89.0,1964.0,0.0,24.0,089024006,-1.0,6.0,6.0,maryland,246931.0,-1.0,0.45522840000000003,024088089006
89.0,1964.0,0.0,24.0,089024007,1.0,7.0,7.0,maryland,125270.0,1.0,0.7947951999999999,024088089007
89.0,1964.0,0.0,26.0,089026014,1.0,14.0,14.0,michigan,179795.0,1.0,0.6691399,026089092014
89.0,1964.0,0.0,16.0,089016002,1.0,2.0,2.0,idaho,175860.0,1.0,0.47777780000000003,016066089002
89.0,1964.0,0.0,18.0,089018001,1.0,1.0,1.0,indiana,208315.0,1.0,0.6388834,018078089001
89.0,1964.0,0.0,34.0,089034013,1.0,13.0,13.0,new jersey,114234.0,1.0,0.782254,034088089013
89.0,1964.0,0.0,34.0,089034014,1.0,14.0,14.0,new jersey,98703.0,1.0,0.746026,034088089014
89.0,1964.0,0.0,34.0,089034015,1.0,15.0,15.0,new jersey,208079.0,1.0,0.6314573,034088089015
89.0,1964.0,0.0,34.0,089034001,-1.0,1.0,1.0,new jersey,268032.0,-1.0,0.437362,034088089001
89.0,1964.0,0.0,34.0,089034002,-1.0,2.0,2.0,new jersey,144261.0,-1.0,0.5078573000000001,034088089002
89.0,1964.0,0.0,34.0,089034003,0.0,3.0,3.0,new jersey,209866.0,0.0,0.5041455,034088089003
89.0,1964.0,0.0,34.0,089034004,1.0,4.0,4.0,new jersey,199194.0,1.0,0.6764611,034088089004
89.0,1964.0,0.0,34.0,089034005,-1.0,5.0,5.0,new jersey,192169.0,-1.0,0.36426790000000003,034088089005
89.0,1964.0,0.0,34.0,089034006,-1.0,6.0,6.0,new jersey,236020.0,-1.0,0.40259720000000004,034088089006
89.0,1964.0,0.0,34.0,089034007,-1.0,7.0,7.0,new jersey,254913.0,-1.0,0.4328065,034088089007
89.0,1964.0,0.0,34.0,089034008,1.0,8.0,8.0,new jersey,166215.0,1.0,0.6767319,034088089008
89.0,1964.0,0.0,34.0,089034009,-1.0,9.0,9.0,new jersey,221054.0,-1.0,0.5054919,034088089009
89.0,1964.0,0.0,18.0,089018010,-1.0,10.0,10.0,indiana,177024.0,-1.0,0.4955317,018078089010
89.0,1964.0,0.0,18.0,089018011,0.0,11.0,11.0,indiana,295766.0,0.0,0.504933,018078089011
89.0,1964.0,0.0,2.0,089002000,1.0,98.0,0.0,alaska,67171.0,1.0,0.5151777,002086102000
89.0,1964.0,0.0,18.0,089018002,-1.0,2.0,2.0,indiana,166770.0,-1.0,0.4711039000000001,018078089002
89.0,1964.0,0.0,18.0,089018003,1.0,3.0,3.0,indiana,199851.0,1.0,0.6064968000000001,018078089003
89.0,1964.0,0.0,30.0,089030002,-1.0,2.0,2.0,montana,155702.0,-1.0,0.4589601,030066089002
89.0,1964.0,0.0,18.0,089018004,-1.0,4.0,4.0,indiana,171721.0,-1.0,0.47917259999999995,018078089004
89.0,1964.0,0.0,26.0,089026004,-1.0,4.0,4.0,michigan,153603.0,-1.0,0.4571004,026089092004
89.0,1964.0,0.0,26.0,089026005,-1.0,5.0,5.0,michigan,166298.0,-1.0,0.38778579999999996,026089092005
89.0,1964.0,0.0,26.0,089026006,-1.0,6.0,6.0,michigan,157147.0,-1.0,0.4344022,026089092006
89.0,1964.0,0.0,26.0,089026007,0.0,7.0,7.0,michigan,158422.0,0.0,0.6572004,026089092007
89.0,1964.0,0.0,26.0,089026008,-1.0,8.0,8.0,michigan,154519.0,-1.0,0.4525722,026089092008
89.0,1964.0,0.0,26.0,089026009,-1.0,9.0,9.0,michigan,166069.0,-1.0,0.4256845,026089092009
89.0,1964.0,0.0,18.0,089018005,1.0,5.0,5.0,indiana,207054.0,1.0,0.5517981,018078089005
89.0,1964.0,0.0,25.0,089025010,-1.0,10.0,10.0,massachusetts,211818.0,-1.0,0.3701999,025088090010
89.0,1964.0,0.0,25.0,089025011,1.0,11.0,11.0,massachusetts,179261.0,1.0,1.0,025088090011
89.0,1964.0,0.0,25.0,089025012,-1.0,12.0,12.0,massachusetts,193969.0,-1.0,0.4037398,025088090012
89.0,1964.0,0.0,25.0,089025001,-1.0,1.0,1.0,massachusetts,139503.0,-1.0,0.0,025088090001
89.0,1964.0,0.0,25.0,089025002,1.0,2.0,2.0,massachusetts,125894.0,1.0,1.0,025088090002
89.0,1964.0,0.0,25.0,089025003,1.0,3.0,3.0,massachusetts,177917.0,1.0,1.0,025088090003
89.0,1964.0,0.0,25.0,089025004,1.0,4.0,4.0,massachusetts,198373.0,1.0,0.7175321,025088090004
89.0,1964.0,0.0,25.0,089025005,-1.0,5.0,5.0,massachusetts,211868.0,-1.0,0.3499018,025088090005
89.0,1964.0,0.0,25.0,089025006,-1.0,6.0,6.0,massachusetts,219379.0,-1.0,0.3539354,025088090006
89.0,1964.0,0.0,25.0,089025007,1.0,7.0,7.0,massachusetts,180766.0,1.0,0.7694755,025088090007
89.0,1964.0,0.0,25.0,089025008,1.0,8.0,8.0,massachusetts,122050.0,1.0,1.0,025088090008
89.0,1964.0,0.0,25.0,089025009,1.0,9.0,9.0,massachusetts,139942.0,1.0,0.8459575999999999,025088090009
89.0,1964.0,0.0,18.0,089018006,-1.0,6.0,6.0,indiana,159170.0,-1.0,0.45864170000000004,018078089006
89.0,1964.0,0.0,18.0,089018007,-1.0,7.0,7.0,indiana,155888.0,-1.0,0.4584124,018078089007
89.0,1964.0,0.0,18.0,089018008,1.0,8.0,8.0,indiana,193269.0,1.0,0.5646741,018078089008
89.0,1964.0,0.0,18.0,089018009,-1.0,9.0,9.0,indiana,137719.0,-1.0,0.5441441999999999,018078089009
89.0,1964.0,0.0,19.0,089019001,-1.0,1.0,1.0,iowa,164739.0,-1.0,0.5101524000000001,019088092001
89.0,1964.0,0.0,19.0,089019002,-1.0,2.0,2.0,iowa,186769.0,-1.0,0.5218746,019088092002
89.0,1964.0,0.0,19.0,089019003,-1.0,3.0,3.0,iowa,166491.0,-1.0,0.4987417,019088092003
89.0,1964.0,0.0,19.0,089019004,-1.0,4.0,4.0,iowa,159416.0,-1.0,0.5364455,019088092004
89.0,1964.0,0.0,19.0,089019005,1.0,5.0,5.0,iowa,154372.0,1.0,0.700982,019088092005
89.0,1964.0,0.0,19.0,089019006,0.0,6.0,6.0,iowa,161801.0,0.0,0.5335134,019088092006
89.0,1964.0,0.0,19.0,089019007,-1.0,7.0,7.0,iowa,146185.0,-1.0,0.5352328000000001,019088092007
89.0,1964.0,0.0,20.0,089020001,-1.0,1.0,1.0,kansas,221298.0,-1.0,0.48841829999999997,020088089001
89.0,1964.0,0.0,20.0,089020002,0.0,2.0,2.0,kansas,157995.0,0.0,0.4885534000000001,020088089002
89.0,1964.0,0.0,20.0,089020003,-1.0,3.0,3.0,kansas,144110.0,-1.0,0.378336,020088089003
89.0,1964.0,0.0,20.0,089020004,-1.0,4.0,4.0,kansas,142857.0,-1.0,0.4063994,020088089004
89.0,1964.0,0.0,20.0,089020005,-1.0,5.0,5.0,kansas,147428.0,-1.0,0.4361994000000001,020088089005
89.0,1964.0,0.0,21.0,089021001,1.0,1.0,1.0,kentucky,84574.0,1.0,1.0,021088089001
89.0,1964.0,0.0,21.0,089021002,1.0,2.0,2.0,kentucky,116183.0,1.0,0.6844289000000001,021088089002
89.0,1964.0,0.0,21.0,089021003,-1.0,3.0,3.0,kentucky,219060.0,-1.0,0.5381722,021088089003
89.0,1964.0,0.0,21.0,089021004,1.0,4.0,4.0,kentucky,143274.0,1.0,0.6165599,021088089004
89.0,1964.0,0.0,21.0,089021005,0.0,5.0,5.0,kentucky,115053.0,0.0,0.4686188,021088089005
89.0,1964.0,0.0,21.0,089021006,1.0,6.0,6.0,kentucky,132191.0,1.0,0.7059633000000001,021088089006
89.0,1964.0,0.0,21.0,089021007,1.0,7.0,7.0,kentucky,144850.0,1.0,0.6967829000000001,021088089007
89.0,1964.0,0.0,23.0,089023001,-1.0,1.0,1.0,maine,190593.0,-1.0,0.4994675,023088097001
89.0,1964.0,0.0,23.0,089023002,0.0,2.0,2.0,maine,178909.0,0.0,0.6200415,023088097002
89.0,1964.0,1.0,28.0,089028001,1.0,1.0,1.0,mississippi,60052.0,1.0,1.0,028088089001
89.0,1964.0,1.0,28.0,089028002,1.0,2.0,2.0,mississippi,70218.0,1.0,1.0,028088089002
89.0,1964.0,1.0,28.0,089028003,1.0,3.0,3.0,mississippi,84503.0,1.0,1.0,028088089003
89.0,1964.0,1.0,28.0,089028004,1.0,4.0,4.0,mississippi,63334.0,1.0,0.44300059999999997,028088089004
89.0,1964.0,1.0,28.0,089028005,1.0,5.0,5.0,mississippi,83120.0,1.0,1.0,028088089005
89.0,1964.0,0.0,30.0,089030001,1.0,1.0,1.0,montana,120264.0,1.0,0.5392054000000001,030066089001
89.0,1964.0,0.0,31.0,089031001,-1.0,1.0,1.0,nebraska,209796.0,-1.0,0.5132747999999999,031088090001
89.0,1964.0,0.0,31.0,089031002,-1.0,2.0,2.0,nebraska,153663.0,-1.0,0.46857730000000003,031088090002
89.0,1964.0,0.0,31.0,089031003,-1.0,3.0,3.0,nebraska,197616.0,-1.0,0.4718039000000001,031088090003
89.0,1964.0,0.0,32.0,089032000,1.0,98.0,0.0,nevada,130737.0,1.0,0.6329348000000001,032042097000
89.0,1964.0,0.0,35.0,089035000,0.0,98.0,0.0,new mexico,319643.0,0.0,0.5157723,035078090000
89.0,1964.0,0.0,35.0,089035000,1.0,97.0,0.0,new mexico,314756.0,1.0,0.6176435,035078090000
89.0,1964.0,1.0,48.0,089048005,-1.0,5.0,5.0,texas,299855.0,-1.0,0.5745677,048088089005
89.0,1964.0,0.0,36.0,089036010,1.0,10.0,10.0,new york,135882.0,1.0,0.8753257,036088090010
89.0,1964.0,0.0,36.0,089036012,1.0,12.0,12.0,new york,173307.0,1.0,0.8168741,036088090012
89.0,1964.0,0.0,36.0,089036014,1.0,14.0,14.0,new york,88026.0,1.0,0.7743734999999999,036088090014
89.0,1964.0,0.0,36.0,089036015,1.0,15.0,15.0,new york,124193.0,1.0,0.5359964,036088090015
89.0,1964.0,0.0,36.0,089036022,1.0,22.0,22.0,new york,80281.0,1.0,0.8737684000000001,036088090022
89.0,1964.0,1.0,37.0,089037001,1.0,1.0,1.0,north carolina,63675.0,1.0,0.8255515999999999,037088089001
89.0,1964.0,1.0,37.0,089037010,1.0,10.0,10.0,north carolina,134167.0,1.0,0.5864630999999999,037088089010
89.0,1964.0,1.0,37.0,089037011,1.0,11.0,11.0,north carolina,141876.0,1.0,0.6053173000000001,037088089011
89.0,1964.0,1.0,37.0,089037002,1.0,2.0,2.0,north carolina,62406.0,1.0,1.0,037088089002
89.0,1964.0,1.0,37.0,089037003,1.0,3.0,3.0,north carolina,93792.0,1.0,0.6742045999999999,037088089003
89.0,1964.0,1.0,37.0,089037004,1.0,4.0,4.0,north carolina,141857.0,1.0,0.5179159000000001,037088089004
89.0,1964.0,0.0,39.0,089039023,-1.0,23.0,23.0,ohio,195716.0,-1.0,0.3278322,039088089023
89.0,1964.0,0.0,39.0,089039002,-1.0,2.0,2.0,ohio,202311.0,-1.0,0.3945608,039088089002
89.0,1964.0,1.0,37.0,089037005,1.0,5.0,5.0,north carolina,140035.0,1.0,0.515971,037088089005
89.0,1964.0,1.0,37.0,089037006,1.0,6.0,6.0,north carolina,137115.0,1.0,0.6137256999999999,037088089006
89.0,1964.0,1.0,37.0,089037007,1.0,7.0,7.0,north carolina,71357.0,1.0,1.0,037088089007
89.0,1964.0,1.0,37.0,089037008,-1.0,8.0,8.0,north carolina,158138.0,-1.0,0.4569996,037088089008
89.0,1964.0,1.0,37.0,089037009,-1.0,9.0,9.0,north carolina,159824.0,-1.0,0.4481742,037088089009
89.0,1964.0,0.0,38.0,089038001,-1.0,1.0,1.0,north dakota,132783.0,-1.0,0.47602479999999997,038088092001
89.0,1964.0,0.0,38.0,089038002,-1.0,2.0,2.0,north dakota,115629.0,-1.0,0.5253959,038088092002
89.0,1964.0,0.0,40.0,089040001,-1.0,1.0,1.0,oklahoma,197375.0,-1.0,0.3647777,040083090001
