year,district,black_pop,total_pop,white_pop
2006,"Congressional District 6 (109th Congress), Massachusetts",21767,651354,586108
2006,"Congressional District 7 (109th Congress), Massachusetts",34277,647671,521569
2006,"Congressional District 8 (109th Congress), Massachusetts",129803,594647,335225
2006,"Congressional District 9 (109th Congress), Massachusetts",80479,640993,496168
2006,"Congressional District 10 (109th Congress), Massachusetts",14435,644036,590591
2006,"Congressional District 1 (109th Congress), Michigan",9146,662178,620740
2006,"Congressional District 2 (109th Congress), Michigan",31882,697012,616599
2006,"Congressional District 3 (109th Congress), Michigan",57949,694661,581594
2006,"Congressional District 4 (109th Congress), Michigan",16593,691366,642010
2006,"Congressional District 5 (109th Congress), Michigan",120299,654879,507875
2006,"Congressional District 6 (109th Congress), Michigan",57174,674389,578448
2006,"Congressional District 7 (109th Congress), Michigan",38450,684820,613748
2006,"Congressional District 8 (109th Congress), Michigan",33378,696087,622603
2006,"Congressional District 9 (109th Congress), Michigan",69269,672935,532354
2006,"Congressional District 10 (109th Congress), Michigan",14768,725901,679470
2006,"Congressional District 11 (109th Congress), Michigan",46337,712422,612124
2006,"Congressional District 12 (109th Congress), Michigan",109731,633379,484664
2006,"Congressional District 13 (109th Congress), Michigan",363629,607195,186771
2006,"Congressional District 14 (109th Congress), Michigan",371723,602221,207843
2006,"Congressional District 15 (109th Congress), Michigan",86481,686198,539702
2006,"Congressional District 1 (109th Congress), Minnesota",8709,631285,593559
2006,"Congressional District 2 (109th Congress), Minnesota",19113,709697,644947
2006,"Congressional District 3 (109th Congress), Minnesota",42594,637106,533453
2006,"Congressional District 4 (109th Congress), Minnesota",52522,598319,463338
2006,"Congressional District 5 (109th Congress), Minnesota",82081,593434,434767
2006,"Congressional District 6 (109th Congress), Minnesota",14875,730995,675987
2006,"Congressional District 7 (109th Congress), Minnesota",2955,619053,581466
2006,"Congressional District 8 (109th Congress), Minnesota",5505,647212,611440
2006,"Congressional District 1 (109th Congress), Mississippi",207489,762914,537596
2006,"Congressional District 2 (109th Congress), Mississippi",456596,687386,219456
2006,"Congressional District 3 (109th Congress), Mississippi",254485,745531,471043
2006,"Congressional District 4 (109th Congress), Mississippi",168544,714709,521201
2006,"Congressional District 1 (109th Congress), Missouri",315789,586595,242574
2006,"Congressional District 2 (109th Congress), Missouri",19033,694216,641577
2006,"Congressional District 3 (109th Congress), Missouri",66790,646856,554522
2006,"Congressional District 4 (109th Congress), Missouri",20786,657809,610287
2006,"Congressional District 5 (109th Congress), Missouri",154984,622642,418624
2006,"Congressional District 6 (109th Congress), Missouri",20914,664783,611839
2006,"Congressional District 7 (109th Congress), Missouri",8109,676969,629223
2006,"Congressional District 8 (109th Congress), Missouri",29462,634998,587673
2006,"Congressional District 9 (109th Congress), Missouri",25668,657845,609513
2006,"Congressional District (at Large) (109th Congress), Montana",4470,944632,847192
2006,"Congressional District 1 (109th Congress), Nebraska",10480,598164,546911
2006,"Congressional District 2 (109th Congress), Nebraska",60445,609320,492693
2006,"Congressional District 3 (109th Congress), Nebraska",1170,560847,527376
2006,"Congressional District 1 (109th Congress), Nevada",98883,797562,529467
2006,"Congressional District 2 (109th Congress), Nevada",19945,794501,638148
2006,"Congressional District 3 (109th Congress), Nevada",64236,903466,670245
2006,"Congressional District 1 (109th Congress), New Hampshire",7392,662097,632651
2006,"Congressional District 2 (109th Congress), New Hampshire",6450,652798,617580
2006,"Congressional District 1 (109th Congress), New Jersey",117699,665756,469766
2006,"Congressional District 2 (109th Congress), New Jersey",97638,683207,507135
2006,"Congressional District 3 (109th Congress), New Jersey",64263,698873,574555
2006,"Congressional District 4 (109th Congress), New Jersey",65085,693578,572135
2006,"Congressional District 5 (109th Congress), New Jersey",12888,670283,570966
2006,"Congressional District 6 (109th Congress), New Jersey",103712,659998,416031
2006,"Congressional District 7 (109th Congress), New Jersey",38214,681380,540690
2006,"Congressional District 8 (109th Congress), New Jersey",86975,656603,394183
2006,"Congressional District 9 (109th Congress), New Jersey",49186,654945,457322
2006,"Congressional District 10 (109th Congress), New Jersey",374598,642024,157559
2006,"Congressional District 11 (109th Congress), New Jersey",20820,685030,575373
2006,"Congressional District 12 (109th Congress), New Jersey",76422,687992,493027
2006,"Congressional District 13 (109th Congress), New Jersey",79661,644891,344418
2006,"Congressional District 1 (109th Congress), New Mexico",19698,669340,439850
2006,"Congressional District 2 (109th Congress), New Mexico",11124,632111,480464
2006,"Congressional District 3 (109th Congress), New Mexico",8832,653148,405448
2006,"Congressional District 1 (109th Congress), New York",29017,682472,595885
2006,"Congressional District 2 (109th Congress), New York",76364,675077,527683
2006,"Congressional District 3 (109th Congress), New York",21524,660490,579019
2006,"Congressional District 4 (109th Congress), New York",122384,641512,401992
2006,"Congressional District 5 (109th Congress), New York",29549,654035,353749
2006,"Congressional District 6 (109th Congress), New York",351785,671957,112340
2006,"Congressional District 7 (109th Congress), New York",111521,664805,268935
2006,"Congressional District 8 (109th Congress), New York",33324,692822,512410
2006,"Congressional District 9 (109th Congress), New York",30201,674844,468524
2006,"Congressional District 10 (109th Congress), New York",422028,684607,151743
2006,"Congressional District 11 (109th Congress), New York",378086,656345,189385
2006,"Congressional District 12 (109th Congress), New York",71818,677789,306834
2006,"Congressional District 13 (109th Congress), New York",50985,688651,511099
2006,"Congressional District 14 (109th Congress), New York",30230,642674,497514
2006,"Congressional District 15 (109th Congress), New York",209297,671585,190399
2006,"Congressional District 16 (109th Congress), New York",212446,669910,77790
2006,"Congressional District 17 (109th Congress), New York",218223,668624,299915
2006,"Congressional District 18 (109th Congress), New York",66738,671922,485226
2006,"Congressional District 19 (109th Congress), New York",43148,706420,584566
2006,"Congressional District 20 (109th Congress), New York",17196,673470,629128
2006,"Congressional District 21 (109th Congress), New York",57194,664724,557857
2006,"Congressional District 22 (109th Congress), New York",56323,676625,543894
2006,"Congressional District 23 (109th Congress), New York",16645,657220,615592
2006,"Congressional District 24 (109th Congress), New York",25936,652981,602542
2006,"Congressional District 25 (109th Congress), New York",52222,664395,575521
2006,"Congressional District 26 (109th Congress), New York",21516,670455,618331
2006,"Congressional District 27 (109th Congress), New York",34583,625552,559034
2006,"Congressional District 28 (109th Congress), New York",180981,610440,393644
2006,"Congressional District 29 (109th Congress), New York",18996,653780,605721
2006,"Congressional District 1 (109th Congress), North Carolina",307066,604535,267159
2006,"Congressional District 2 (109th Congress), North Carolina",200611,695073,428311
2006,"Congressional District 3 (109th Congress), North Carolina",112575,674334,512745
2006,"Congressional District 4 (109th Congress), North Carolina",140799,735413,500335
2006,"Congressional District 5 (109th Congress), North Carolina",50061,656007,570978
2006,"Congressional District 6 (109th Congress), North Carolina",62782,678471,572762
2006,"Congressional District 7 (109th Congress), North Carolina",144998,692546,452163
2006,"Congressional District 8 (109th Congress), North Carolina",194255,657782,403675
2006,"Congressional District 9 (109th Congress), North Carolina",103206,768200,607896
2006,"Congressional District 10 (109th Congress), North Carolina",57059,663586,564132
2006,"Congressional District 11 (109th Congress), North Carolina",35535,665133,597754
2006,"Congressional District 12 (109th Congress), North Carolina",295461,672120,308752
2006,"Congressional District 13 (109th Congress), North Carolina",188061,693305,438001
2006,"Congressional District (at Large) (109th Congress), North Dakota",5999,635867,578919
2006,"Congressional District 1 (109th Congress), Ohio",174244,607676,403247
2006,"Congressional District 2 (109th Congress), Ohio",30179,672493,619113
2006,"Congressional District 3 (109th Congress), Ohio",110429,640498,506479
2006,"Congressional District 4 (109th Congress), Ohio",31531,632354,580225
2006,"Congressional District 5 (109th Congress), Ohio",7522,636993,606715
2006,"Congressional District 6 (109th Congress), Ohio",15830,630691,600402
2006,"Congressional District 7 (109th Congress), Ohio",57511,656162,573405
2006,"Congressional District 8 (109th Congress), Ohio",34882,651916,594461
2006,"Congressional District 9 (109th Congress), Ohio",91615,624654,500213
2006,"Congressional District 10 (109th Congress), Ohio",39988,605915,525011
2006,"Congressional District 11 (109th Congress), Ohio",334238,565890,202921
2006,"Congressional District 12 (109th Congress), Ohio",153645,696548,501551
2006,"Congressional District 13 (109th Congress), Ohio",81127,647827,533508
2006,"Congressional District 14 (109th Congress), Ohio",21585,653423,611863
2006,"Congressional District 15 (109th Congress), Ohio",58248,652582,550327
2006,"Congressional District 16 (109th Congress), Ohio",31650,651351,603650
2006,"Congressional District 17 (109th Congress), Ohio",71311,609894,516821
2006,"Congressional District 18 (109th Congress), Ohio",11808,641139,615932
2006,"Congressional District 1 (109th Congress), Oklahoma",68063,720591,542778
2006,"Congressional District 2 (109th Congress), Oklahoma",27073,712531,503780
2006,"Congressional District 3 (109th Congress), Oklahoma",26970,699607,572749
2006,"Congressional District 4 (109th Congress), Oklahoma",48052,719073,567904
2006,"Congressional District 5 (109th Congress), Oklahoma",93113,727410,510821
2006,"Congressional District 1 (109th Congress), Oregon",10195,769808,633271
2006,"Congressional District 2 (109th Congress), Oregon",2742,747548,677309
2006,"Congressional District 3 (109th Congress), Oregon",37691,717243,576216
2006,"Congressional District 4 (109th Congress), Oregon",5398,716358,645970
2006,"Congressional District 5 (109th Congress), Oregon",7605,749801,653411
2006,"Congressional District 1 (109th Congress), Pennsylvania",318312,638440,203301
2006,"Congressional District 2 (109th Congress), Pennsylvania",340066,558248,167617
2006,"Congressional District 3 (109th Congress), Pennsylvania",23798,647048,606891
2006,"Congressional District 4 (109th Congress), Pennsylvania",24230,647512,605489
2006,"Congressional District 5 (109th Congress), Pennsylvania",10672,636283,609213
2006,"Congressional District 6 (109th Congress), Pennsylvania",54132,698397,588692
2006,"Congressional District 7 (109th Congress), Pennsylvania",56129,670030,567450
2006,"Congressional District 8 (109th Congress), Pennsylvania",24211,669698,609516
2006,"Congressional District 9 (109th Congress), Pennsylvania",12042,660817,638250
2006,"Congressional District 10 (109th Congress), Pennsylvania",15569,649330,617654
2006,"Congressional District 11 (109th Congress), Pennsylvania",32901,678247,620916
2006,"Congressional District 12 (109th Congress), Pennsylvania",22266,630732,597062
2006,"Congressional District 13 (109th Congress), Pennsylvania",61763,673537,545509
2006,"Congressional District 14 (109th Congress), Pennsylvania",138780,584384,414023
2006,"Congressional District 15 (109th Congress), Pennsylvania",28890,702359,601600
2006,"Congressional District 16 (109th Congress), Pennsylvania",31404,684119,601322
2006,"Congressional District 17 (109th Congress), Pennsylvania",50534,662053,577338
2006,"Congressional District 18 (109th Congress), Pennsylvania",17396,649736,614328
2006,"Congressional District 19 (109th Congress), Pennsylvania",26704,699651,643561
2006,"Congressional District 1 (109th Congress), Rhode Island",32174,534128,447658
2006,"Congressional District 2 (109th Congress), Rhode Island",22222,533482,434712
2006,"Congressional District 1 (109th Congress), South Carolina",154432,763712,570960
2006,"Congressional District 2 (109th Congress), South Carolina",207554,752019,512105
2006,"Congressional District 3 (109th Congress), South Carolina",136052,694968,531552
2006,"Congressional District 4 (109th Congress), South Carolina",141745,721877,545131
2006,"Congressional District 5 (109th Congress), South Carolina",221909,711714,465988
2006,"Congressional District 6 (109th Congress), South Carolina",376208,676959,282588
2006,"Congressional District (at Large) (109th Congress), South Dakota",5262,781919,681785
2006,"Congressional District 1 (109th Congress), Tennessee",14891,663745,633699
2006,"Congressional District 2 (109th Congress), Tennessee",44363,691763,623100
2006,"Congressional District 3 (109th Congress), Tennessee",73945,655477,559092
2006,"Congressional District 4 (109th Congress), Tennessee",26787,666443,619651
2006,"Congressional District 5 (109th Congress), Tennessee",164675,653585,447188
2006,"Congressional District 6 (109th Congress), Tennessee",54776,728517,641012
2006,"Congressional District 7 (109th Congress), Tennessee",97173,730252,598198
2006,"Congressional District 8 (109th Congress), Tennessee",149844,641358,476073
2006,"Congressional District 9 (109th Congress), Tennessee",385272,607663,183565
2006,"Congressional District 1 (109th Congress), Texas",124955,692352,516091
2006,"Congressional District 2 (109th Congress), Texas",161106,747541,489240
2006,"Congressional District 3 (109th Congress), Texas",92648,813428,546310
2006,"Congressional District 4 (109th Congress), Texas",81613,780736,635020
2006,"Congressional District 5 (109th Congress), Texas",92535,714216,544814
2006,"Congressional District 6 (109th Congress), Texas",117648,752355,517589
2006,"Congressional District 7 (109th Congress), Texas",71428,763161,559454
2006,"Congressional District 8 (109th Congress), Texas",60587,764463,640659
2006,"Congressional District 9 (109th Congress), Texas",250167,697784,270751
2006,"Congressional District 10 (109th Congress), Texas",81663,849012,613817
2006,"Congressional District 11 (109th Congress), Texas",27663,677683,562200
2006,"Congressional District 12 (109th Congress), Texas",42179,750559,558818
2006,"Congressional District 13 (109th Congress), Texas",39467,654212,521434
2006,"Congressional District 14 (109th Congress), Texas",69459,732497,561304
2006,"Congressional District 15 (109th Congress), Texas",22302,722479,485904
2006,"Congressional District 16 (109th Congress), Texas",20284,698733,526273
2006,"Congressional District 17 (109th Congress), Texas",71774,708405,566596
2006,"Congressional District 18 (109th Congress), Texas",262256,686965,281885
2006,"Congressional District 19 (109th Congress), Texas",35988,657319,517049
2006,"Congressional District 20 (109th Congress), Texas",44629,684044,411616
2006,"Congressional District 21 (109th Congress), Texas",28782,785645,640494
2006,"Congressional District 22 (109th Congress), Texas",105582,808096,530424
2006,"Congressional District 23 (109th Congress), Texas",18382,777034,604698
2006,"Congressional District 24 (109th Congress), Texas",92781,766447,531909
2006,"Congressional District 25 (109th Congress), Texas",47236,746233,418220
2006,"Congressional District 26 (109th Congress), Texas",109385,814119,601401
2006,"Congressional District 27 (109th Congress), Texas",15560,708251,574802
2006,"Congressional District 28 (109th Congress), Texas",47617,753251,519108
2006,"Congressional District 29 (109th Congress), Texas",64323,689768,348596
2006,"Congressional District 30 (109th Congress), Texas",264461,683482,272439
2006,"Congressional District 31 (109th Congress), Texas",96801,774224,573620
2006,"Congressional District 32 (109th Congress), Texas",57254,653289,463402
2006,"Congressional District 1 (109th Congress), Utah",11500,827128,736369
2006,"Congressional District 2 (109th Congress), Utah",6054,848581,759637
2006,"Congressional District 3 (109th Congress), Utah",5188,874354,775598
2006,"Congressional District (at Large) (109th Congress), Vermont",5167,623908,600529
2006,"Congressional District 1 (109th Congress), Virginia",142709,740228,543806
2006,"Congressional District 2 (109th Congress), Virginia",146110,648805,442091
2006,"Congressional District 3 (109th Congress), Virginia",358179,638296,243950
2006,"Congressional District 4 (109th Congress), Virginia",243613,724417,446618
2006,"Congressional District 5 (109th Congress), Virginia",153171,664243,486191
2006,"Congressional District 6 (109th Congress), Virginia",72879,675743,579216
2006,"Congressional District 7 (109th Congress), Virginia",118288,724005,561144
2006,"Congressional District 8 (109th Congress), Virginia",87423,657672,444407
2006,"Congressional District 9 (109th Congress), Virginia",26251,635771,593277
2006,"Congressional District 10 (109th Congress), Virginia",60290,786460,582429
2006,"Congressional District 11 (109th Congress), Virginia",87163,747244,490166
2006,"Congressional District 1 (109th Congress), Washington",19068,710787,578322
2006,"Congressional District 2 (109th Congress), Washington",11209,726699,631228
2006,"Congressional District 3 (109th Congress), Washington",10503,747336,661307
2006,"Congressional District 4 (109th Congress), Washington",6354,720159,554090
2006,"Congressional District 5 (109th Congress), Washington",9129,691800,615401
2006,"Congressional District 6 (109th Congress), Washington",39944,687868,548052
2006,"Congressional District 7 (109th Congress), Washington",54059,643402,445805
2006,"Congressional District 8 (109th Congress), Washington",18383,771939,609765
2006,"Congressional District 9 (109th Congress), Washington",49219,695808,504160
2006,"Congressional District 1 (109th Congress), West Virginia",9579,598236,573081
