year,district,black_pop,total_pop,white_pop
2016,"Congressional District 7 (115th Congress), Georgia",166522,789864,424829
2016,"Congressional District 8 (115th Congress), Georgia",219329,710108,450574
2016,"Congressional District 9 (115th Congress), Georgia",52938,736075,641704
2016,"Congressional District 10 (115th Congress), Georgia",184353,741464,509454
2016,"Congressional District 11 (115th Congress), Georgia",125955,764184,556071
2016,"Congressional District 12 (115th Congress), Georgia",256413,719970,419272
2016,"Congressional District 13 (115th Congress), Georgia",444523,746218,227609
2016,"Congressional District 14 (115th Congress), Georgia",67784,710176,599215
2016,"Congressional District 1 (115th Congress), Hawaii",14769,706501,123477
2016,"Congressional District 2 (115th Congress), Hawaii",11129,722056,234517
2016,"Congressional District 1 (115th Congress), Idaho",3819,864758,775188
2016,"Congressional District 2 (115th Congress), Idaho",7618,818382,734931
2016,"Congressional District 1 (115th Congress), Illinois",345746,691474,292771
2016,"Congressional District 2 (115th Congress), Illinois",406653,713917,264797
2016,"Congressional District 3 (115th Congress), Illinois",38014,720930,529893
2016,"Congressional District 4 (115th Congress), Illinois",26083,695098,385144
2016,"Congressional District 5 (115th Congress), Illinois",18194,723373,593685
2016,"Congressional District 6 (115th Congress), Illinois",19108,722323,599312
2016,"Congressional District 7 (115th Congress), Illinois",341264,723481,256647
2016,"Congressional District 8 (115th Congress), Illinois",33339,717789,465992
2016,"Congressional District 9 (115th Congress), Illinois",72697,724071,514493
2016,"Congressional District 10 (115th Congress), Illinois",48352,710610,505898
2016,"Congressional District 11 (115th Congress), Illinois",77608,730480,478688
2016,"Congressional District 12 (115th Congress), Illinois",117759,693736,541201
2016,"Congressional District 13 (115th Congress), Illinois",77940,704699,573421
2016,"Congressional District 14 (115th Congress), Illinois",25846,736397,636375
2016,"Congressional District 15 (115th Congress), Illinois",31367,700549,648770
2016,"Congressional District 16 (115th Congress), Illinois",23523,687998,623579
2016,"Congressional District 17 (115th Congress), Illinois",80747,691212,565738
2016,"Congressional District 18 (115th Congress), Illinois",29237,713402,647359
2016,"Congressional District 1 (115th Congress), Indiana",133408,711958,495472
2016,"Congressional District 2 (115th Congress), Indiana",50456,724060,627056
2016,"Congressional District 3 (115th Congress), Indiana",46951,740262,649021
2016,"Congressional District 4 (115th Congress), Indiana",33629,749049,663509
2016,"Congressional District 5 (115th Congress), Indiana",56547,768412,651499
2016,"Congressional District 6 (115th Congress), Indiana",19415,720656,669635
2016,"Congressional District 7 (115th Congress), Indiana",230133,751554,437278
2016,"Congressional District 8 (115th Congress), Indiana",28035,717028,656813
2016,"Congressional District 9 (115th Congress), Indiana",19171,750074,686135
2016,"Congressional District 1 (115th Congress), Iowa",29621,771008,705007
2016,"Congressional District 2 (115th Congress), Iowa",34726,778964,698797
2016,"Congressional District 3 (115th Congress), Iowa",35400,824082,726471
2016,"Congressional District 4 (115th Congress), Iowa",12120,760639,703887
2016,"Congressional District 1 (115th Congress), Kansas",21369,708078,631156
2016,"Congressional District 2 (115th Congress), Kansas",35163,716597,618279
2016,"Congressional District 3 (115th Congress), Kansas",62701,759978,613550
2016,"Congressional District 4 (115th Congress), Kansas",47318,722636,595981
2016,"Congressional District 1 (115th Congress), Kentucky",54793,717739,639695
2016,"Congressional District 2 (115th Congress), Kentucky",44108,754967,672175
2016,"Congressional District 3 (115th Congress), Kentucky",163432,740860,530806
2016,"Congressional District 4 (115th Congress), Kentucky",26014,754502,693615
2016,"Congressional District 5 (115th Congress), Kentucky",10587,703315,680953
2016,"Congressional District 6 (115th Congress), Kentucky",67223,765591,649089
2016,"Congressional District 1 (115th Congress), Louisiana",112625,803427,628111
2016,"Congressional District 2 (115th Congress), Louisiana",490790,792390,245248
2016,"Congressional District 3 (115th Congress), Louisiana",197216,785686,550599
2016,"Congressional District 4 (115th Congress), Louisiana",262993,753181,453897
2016,"Congressional District 5 (115th Congress), Louisiana",258834,748306,465878
2016,"Congressional District 6 (115th Congress), Louisiana",192297,798676,557762
2016,"Congressional District 1 (115th Congress), Maine",12358,676165,636468
2016,"Congressional District 2 (115th Congress), Maine",7605,655314,620652
2016,"Congressional District 1 (115th Congress), Maryland",89143,735590,600511
2016,"Congressional District 2 (115th Congress), Maryland",261405,764948,421691
2016,"Congressional District 3 (115th Congress), Maryland",169607,764166,480300
2016,"Congressional District 4 (115th Congress), Maryland",395026,755108,230153
2016,"Congressional District 5 (115th Congress), Maryland",293872,758857,371890
2016,"Congressional District 6 (115th Congress), Maryland",107650,757889,526311
2016,"Congressional District 7 (115th Congress), Maryland",382414,722745,259420
2016,"Congressional District 8 (115th Congress), Maryland",94476,757144,506979
2016,"Congressional District 1 (115th Congress), Massachusetts",45618,729294,628922
2016,"Congressional District 2 (115th Congress), Massachusetts",38992,749202,619606
2016,"Congressional District 3 (115th Congress), Massachusetts",28000,761611,603805
2016,"Congressional District 4 (115th Congress), Massachusetts",26123,753156,646441
2016,"Congressional District 5 (115th Congress), Massachusetts",38795,759165,583376
2016,"Congressional District 6 (115th Congress), Massachusetts",29223,766310,648461
2016,"Congressional District 7 (115th Congress), Massachusetts",206206,779173,383951
2016,"Congressional District 8 (115th Congress), Massachusetts",75120,773806,584673
2016,"Congressional District 9 (115th Congress), Massachusetts",18600,740062,650940
2016,"Congressional District 1 (115th Congress), Michigan",9521,699621,645443
2016,"Congressional District 2 (115th Congress), Michigan",47411,734965,622641
2016,"Congressional District 3 (115th Congress), Michigan",58558,733618,617675
2016,"Congressional District 4 (115th Congress), Michigan",12155,700487,657934
2016,"Congressional District 5 (115th Congress), Michigan",118690,681278,526471
2016,"Congressional District 6 (115th Congress), Michigan",57049,716163,604729
2016,"Congressional District 7 (115th Congress), Michigan",30593,700983,637876
2016,"Congressional District 8 (115th Congress), Michigan",41615,734008,624088
2016,"Congressional District 9 (115th Congress), Michigan",100828,711069,549342
2016,"Congressional District 10 (115th Congress), Michigan",17570,714802,665867
2016,"Congressional District 11 (115th Congress), Michigan",36890,732690,601872
2016,"Congressional District 12 (115th Congress), Michigan",77203,708880,557103
2016,"Congressional District 13 (115th Congress), Michigan",361585,658383,248084
2016,"Congressional District 14 (115th Congress), Michigan",393668,701353,234356
2016,"Congressional District 1 (115th Congress), Minnesota",20467,672415,606853
2016,"Congressional District 2 (115th Congress), Minnesota",31558,700264,591403
2016,"Congressional District 3 (115th Congress), Minnesota",58565,709906,567960
2016,"Congressional District 4 (115th Congress), Minnesota",68539,702162,493306
2016,"Congressional District 5 (115th Congress), Minnesota",117792,708082,477182
2016,"Congressional District 6 (115th Congress), Minnesota",20269,696720,632472
2016,"Congressional District 7 (115th Congress), Minnesota",7226,668049,611864
2016,"Congressional District 8 (115th Congress), Minnesota",6892,662354,615526
2016,"Congressional District 1 (115th Congress), Mississippi",214570,764223,524228
2016,"Congressional District 2 (115th Congress), Mississippi",470163,705911,217330
2016,"Congressional District 3 (115th Congress), Mississippi",268814,751004,457221
2016,"Congressional District 4 (115th Congress), Mississippi",181411,767588,549955
2016,"Congressional District 1 (115th Congress), Missouri",360343,735410,318745
2016,"Congressional District 2 (115th Congress), Missouri",31386,763176,681910
2016,"Congressional District 3 (115th Congress), Missouri",26446,783679,725198
2016,"Congressional District 4 (115th Congress), Missouri",35588,761860,677392
2016,"Congressional District 5 (115th Congress), Missouri",170350,763288,522123
2016,"Congressional District 6 (115th Congress), Missouri",29725,767878,694426
2016,"Congressional District 7 (115th Congress), Missouri",14450,776586,712301
2016,"Congressional District 8 (115th Congress), Missouri",34658,741123,679412
2016,"Congressional District (at Large) (115th Congress), Montana",3949,1042520,927374
2016,"Congressional District 1 (115th Congress), Nebraska",19529,639048,569839
2016,"Congressional District 2 (115th Congress), Nebraska",63537,661142,541346
2016,"Congressional District 3 (115th Congress), Nebraska",6813,606926,563678
2016,"Congressional District 1 (115th Congress), Nevada",83272,722331,383045
2016,"Congressional District 2 (115th Congress), Nevada",12389,713779,577546
2016,"Congressional District 3 (115th Congress), Nevada",52566,779908,530453
2016,"Congressional District 4 (115th Congress), Nevada",112766,724040,475646
2016,"Congressional District 1 (115th Congress), New Hampshire",8607,671625,627367
2016,"Congressional District 2 (115th Congress), New Hampshire",8064,663170,619788
2016,"Congressional District 1 (115th Congress), New Jersey",124284,731932,496612
2016,"Congressional District 2 (115th Congress), New Jersey",88141,725217,546696
2016,"Congressional District 3 (115th Congress), New Jersey",80013,739696,589354
2016,"Congressional District 4 (115th Congress), New Jersey",49719,732142,620052
2016,"Congressional District 5 (115th Congress), New Jersey",40044,742865,590674
2016,"Congressional District 6 (115th Congress), New Jersey",75216,750419,478266
2016,"Congressional District 7 (115th Congress), New Jersey",36403,732070,577034
2016,"Congressional District 8 (115th Congress), New Jersey",80266,778294,446678
2016,"Congressional District 9 (115th Congress), New Jersey",76785,760005,472714
2016,"Congressional District 10 (115th Congress), New Jersey",390048,758062,219967
2016,"Congressional District 11 (115th Congress), New Jersey",23824,733706,601372
2016,"Congressional District 12 (115th Congress), New Jersey",129842,760061,451489
2016,"Congressional District 1 (115th Congress), New Mexico",19223,702719,501221
2016,"Congressional District 2 (115th Congress), New Mexico",13080,691695,589953
2016,"Congressional District 3 (115th Congress), New Mexico",8740,686601,448460
2016,"Congressional District 1 (115th Congress), New York",39657,718175,623731
2016,"Congressional District 2 (115th Congress), New York",69655,714040,528448
2016,"Congressional District 3 (115th Congress), New York",20258,732591,549318
2016,"Congressional District 4 (115th Congress), New York",105446,723377,468263
2016,"Congressional District 5 (115th Congress), New York",387596,794154,140669
2016,"Congressional District 6 (115th Congress), New York",30535,753744,329853
2016,"Congressional District 7 (115th Congress), New York",85111,763468,361054
2016,"Congressional District 8 (115th Congress), New York",412351,771711,229400
2016,"Congressional District 9 (115th Congress), New York",365421,738674,256461
2016,"Congressional District 10 (115th Congress), New York",25223,708960,497928
2016,"Congressional District 11 (115th Congress), New York",54851,735452,515460
2016,"Congressional District 12 (115th Congress), New York",33880,715471,525079
2016,"Congressional District 13 (115th Congress), New York",241085,812752,232672
2016,"Congressional District 14 (115th Congress), New York",78757,691715,314005
2016,"Congressional District 15 (115th Congress), New York",244516,768801,118476
2016,"Congressional District 16 (115th Congress), New York",251405,736806,342847
2016,"Congressional District 17 (115th Congress), New York",79765,744406,510069
2016,"Congressional District 18 (115th Congress), New York",67372,722617,552745
2016,"Congressional District 19 (115th Congress), New York",31425,698185,619777
2016,"Congressional District 20 (115th Congress), New York",65567,723416,573867
2016,"Congressional District 21 (115th Congress), New York",21246,711798,654596
2016,"Congressional District 22 (115th Congress), New York",30036,703464,629055
2016,"Congressional District 23 (115th Congress), New York",22094,703717,636916
2016,"Congressional District 24 (115th Congress), New York",59776,707479,596076
2016,"Congressional District 25 (115th Congress), New York",113474,720963,544995
2016,"Congressional District 26 (115th Congress), New York",125935,709220,508727
2016,"Congressional District 27 (115th Congress), New York",18097,720133,669976
2016,"Congressional District 1 (115th Congress), North Carolina",337080,750278,351832
2016,"Congressional District 2 (115th Congress), North Carolina",164858,819899,584858
2016,"Congressional District 3 (115th Congress), North Carolina",148353,754350,548218
2016,"Congressional District 4 (115th Congress), North Carolina",185919,847032,524537
2016,"Congressional District 5 (115th Congress), North Carolina",110330,751232,593578
2016,"Congressional District 6 (115th Congress), North Carolina",153787,763491,545204
2016,"Congressional District 7 (115th Congress), North Carolina",148252,780442,585311
2016,"Congressional District 8 (115th Congress), North Carolina",181626,774967,509184
2016,"Congressional District 9 (115th Congress), North Carolina",151442,778477,510668
2016,"Congressional District 10 (115th Congress), North Carolina",88811,759453,614796
2016,"Congressional District 11 (115th Congress), North Carolina",25988,749597,678534
2016,"Congressional District 12 (115th Congress), North Carolina",318876,849357,404846
2016,"Congressional District 13 (115th Congress), North Carolina",166890,768213,537499
2016,"Congressional District (at Large) (115th Congress), North Dakota",19250,757953,660919
2016,"Congressional District 1 (115th Congress), Ohio",162407,739216,520167
2016,"Congressional District 2 (115th Congress), Ohio",61736,724451,631322
2016,"Congressional District 3 (115th Congress), Ohio",261689,787306,444180
2016,"Congressional District 4 (115th Congress), Ohio",39056,714115,641125
2016,"Congressional District 5 (115th Congress), Ohio",19041,720730,663424
2016,"Congressional District 6 (115th Congress), Ohio",17918,703190,668912
2016,"Congressional District 7 (115th Congress), Ohio",28795,728336,676090
2016,"Congressional District 8 (115th Congress), Ohio",43445,727853,645438
2016,"Congressional District 9 (115th Congress), Ohio",120288,706201,515806
2016,"Congressional District 10 (115th Congress), Ohio",122567,720354,553044
2016,"Congressional District 11 (115th Congress), Ohio",364553,692226,272086
2016,"Congressional District 12 (115th Congress), Ohio",36849,758614,661114
2016,"Congressional District 13 (115th Congress), Ohio",83485,709683,587038
2016,"Congressional District 14 (115th Congress), Ohio",31967,710875,645356
2016,"Congressional District 15 (115th Congress), Ohio",32387,743623,672078
2016,"Congressional District 16 (115th Congress), Ohio",17327,727600,679041
2016,"Congressional District 1 (115th Congress), Oklahoma",68469,796981,564445
2016,"Congressional District 2 (115th Congress), Oklahoma",25146,749490,497803
2016,"Congressional District 3 (115th Congress), Oklahoma",27377,779596,616508
2016,"Congressional District 4 (115th Congress), Oklahoma",55355,781940,595384
2016,"Congressional District 5 (115th Congress), Oklahoma",111026,815554,567327
2016,"Congressional District 1 (115th Congress), Oregon",12444,830772,660825
2016,"Congressional District 2 (115th Congress), Oregon",6170,809980,728420
2016,"Congressional District 3 (115th Congress), Oregon",45731,835143,661685
2016,"Congressional District 4 (115th Congress), Oregon",6187,795499,708840
2016,"Congressional District 5 (115th Congress), Oregon",9043,822071,696040
2016,"Congressional District 1 (115th Congress), Pennsylvania",255923,721901,335417
2016,"Congressional District 2 (115th Congress), Pennsylvania",401447,711404,225072
2016,"Congressional District 3 (115th Congress), Pennsylvania",31997,693850,637132
2016,"Congressional District 4 (115th Congress), Pennsylvania",58343,726738,615250
2016,"Congressional District 5 (115th Congress), Pennsylvania",19557,700472,654366
2016,"Congressional District 6 (115th Congress), Pennsylvania",30587,737397,636242
2016,"Congressional District 7 (115th Congress), Pennsylvania",41498,712330,613745
2016,"Congressional District 8 (115th Congress), Pennsylvania",25086,709746,622195
2016,"Congressional District 9 (115th Congress), Pennsylvania",21341,689669,649653
2016,"Congressional District 10 (115th Congress), Pennsylvania",22391,689108,637125
2016,"Congressional District 11 (115th Congress), Pennsylvania",40530,707150,628731
2016,"Congressional District 12 (115th Congress), Pennsylvania",19519,697773,645157
2016,"Congressional District 13 (115th Congress), Pennsylvania",146967,731754,453831
2016,"Congressional District 14 (115th Congress), Pennsylvania",144644,696529,500892
2016,"Congressional District 15 (115th Congress), Pennsylvania",38886,725473,611339
2016,"Congressional District 16 (115th Congress), Pennsylvania",47383,725915,603670
2016,"Congressional District 17 (115th Congress), Pennsylvania",42771,699918,613333
2016,"Congressional District 18 (115th Congress), Pennsylvania",18177,707100,657727
2016,"Congressional District 1 (115th Congress), Rhode Island",48990,536871,409930
2016,"Congressional District 2 (115th Congress), Rhode Island",18536,519555,440175
2016,"Congressional District 1 (115th Congress), South Carolina",138444,761869,575670
2016,"Congressional District 2 (115th Congress), South Carolina",165121,703246,493859
2016,"Congressional District 3 (115th Congress), South Carolina",123091,684619,528975
2016,"Congressional District 4 (115th Congress), South Carolina",135589,716552,531230
2016,"Congressional District 5 (115th Congress), South Carolina",186508,704256,479673
2016,"Congressional District 6 (115th Congress), South Carolina",389399,680469,258967
2016,"Congressional District 7 (115th Congress), South Carolina",199492,710108,474178
2016,"Congressional District (at Large) (115th Congress), South Dakota",14524,865454,732939
2016,"Congressional District 1 (115th Congress), Tennessee",14410,714504,671967
2016,"Congressional District 2 (115th Congress), Tennessee",46941,740182,657955
2016,"Congressional District 3 (115th Congress), Tennessee",79536,728254,620620
2016,"Congressional District 4 (115th Congress), Tennessee",70879,767655,652091
2016,"Congressional District 5 (115th Congress), Tennessee",189499,762535,515652
2016,"Congressional District 6 (115th Congress), Tennessee",34335,761538,698934
2016,"Congressional District 7 (115th Congress), Tennessee",75319,765730,646913
2016,"Congressional District 8 (115th Congress), Tennessee",137633,706468,531337
2016,"Congressional District 9 (115th Congress), Tennessee",465882,704328,182009
2016,"Congressional District 1 (115th Congress), Texas",129794,717735,548138
2016,"Congressional District 2 (115th Congress), Texas",98647,779662,519314
2016,"Congressional District 3 (115th Congress), Texas",81354,842800,580112
2016,"Congressional District 4 (115th Congress), Texas",77019,735554,600780
2016,"Congressional District 5 (115th Congress), Texas",114144,764456,581587
2016,"Congressional District 6 (115th Congress), Texas",156540,770255,506922
2016,"Congressional District 7 (115th Congress), Texas",98677,770606,518515
2016,"Congressional District 8 (115th Congress), Texas",73354,813519,675178
2016,"Congressional District 9 (115th Congress), Texas",294728,793923,294780
2016,"Congressional District 10 (115th Congress), Texas",89491,823296,605730
2016,"Congressional District 11 (115th Congress), Texas",31355,759136,671305
2016,"Congressional District 12 (115th Congress), Texas",66350,770350,608659
2016,"Congressional District 13 (115th Congress), Texas",36046,707421,605427
2016,"Congressional District 14 (115th Congress), Texas",150526,753147,545161
2016,"Congressional District 15 (115th Congress), Texas",12246,776887,621756
2016,"Congressional District 16 (115th Congress), Texas",29397,735784,601497
2016,"Congressional District 17 (115th Congress), Texas",99936,761922,569015
2016,"Congressional District 18 (115th Congress), Texas",286167,787352,379834
2016,"Congressional District 19 (115th Congress), Texas",44849,734532,614355
2016,"Congressional District 20 (115th Congress), Texas",42816,791141,654066
2016,"Congressional District 21 (115th Congress), Texas",30006,804470,694123
2016,"Congressional District 22 (115th Congress), Texas",117562,881407,532428
2016,"Congressional District 23 (115th Congress), Texas",29792,772944,620655
2016,"Congressional District 24 (115th Congress), Texas",92917,790319,495045
2016,"Congressional District 25 (115th Congress), Texas",57573,762897,637706
2016,"Congressional District 26 (115th Congress), Texas",60804,845376,662384
2016,"Congressional District 27 (115th Congress), Texas",40305,736778,621318
2016,"Congressional District 28 (115th Congress), Texas",29559,736150,647918
2016,"Congressional District 29 (115th Congress), Texas",81208,765403,590819
2016,"Congressional District 30 (115th Congress), Texas",326398,749289,365296
2016,"Congressional District 31 (115th Congress), Texas",93422,830908,627321
2016,"Congressional District 32 (115th Congress), Texas",108449,753715,518302
2016,"Congressional District 33 (115th Congress), Texas",120217,764730,510928
2016,"Congressional District 34 (115th Congress), Texas",9560,723156,667875
2016,"Congressional District 35 (115th Congress), Texas",83699,822601,599752
2016,"Congressional District 36 (115th Congress), Texas",67376,732975,608708
2016,"Congressional District 1 (115th Congress), Utah",7787,757558,679259
2016,"Congressional District 2 (115th Congress), Utah",10820,749217,619637
2016,"Congressional District 3 (115th Congress), Utah",3944,751776,686210
2016,"Congressional District 4 (115th Congress), Utah",10249,792666,648177
2016,"Congressional District (at Large) (115th Congress), Vermont",7893,624594,589379
2016,"Congressional District 1 (115th Congress), Virginia",123188,776836,559406
2016,"Congressional District 2 (115th Congress), Virginia",148928,745816,501282
2016,"Congressional District 3 (115th Congress), Virginia",338913,739169,333518
2016,"Congressional District 4 (115th Congress), Virginia",314395,764301,398787
2016,"Congressional District 5 (115th Congress), Virginia",145240,735178,547945
2016,"Congressional District 6 (115th Congress), Virginia",86332,754859,628429
2016,"Congressional District 7 (115th Congress), Virginia",133253,775369,555523
2016,"Congressional District 8 (115th Congress), Virginia",110391,783079,492598
2016,"Congressional District 9 (115th Congress), Virginia",38228,707012,641649
2016,"Congressional District 10 (115th Congress), Virginia",55034,827279,595156
2016,"Congressional District 11 (115th Congress), Virginia",107966,802910,452742
2016,"Congressional District 1 (115th Congress), Washington",9808,738149,579779
2016,"Congressional District 2 (115th Congress), Washington",24245,728550,557294
2016,"Congressional District 3 (115th Congress), Washington",9372,722277,624307
2016,"Congressional District 4 (115th Congress), Washington",9844,715254,529482
2016,"Congressional District 5 (115th Congress), Washington",11088,708228,618474
2016,"Congressional District 6 (115th Congress), Washington",26400,699178,561148
2016,"Congressional District 7 (115th Congress), Washington",31687,766221,558071
2016,"Congressional District 8 (115th Congress), Washington",20682,738218,577876
2016,"Congressional District 9 (115th Congress), Washington",80185,739873,373885
2016,"Congressional District 10 (115th Congress), Washington",43666,732052,536286
2016,"Congressional District 1 (115th Congress), West Virginia",17465,617131,581788
2016,"Congressional District 2 (115th Congress), West Virginia",30779,622850,569457
