year,district,bach_deg_num,high_school_num,median_HH_income
2014,"Congressional District 5 (114th Congress), Connecticut",99908,146676,33138
2014,"Congressional District (at Large) (114th Congress), Delaware",116931,199747,30173
2014,"Delegate District (at Large) (114th Congress), District of Columbia",112706,84213,40094
2014,"Congressional District 1 (114th Congress), Florida",91010,143506,25709
2014,"Congressional District 2 (114th Congress), Florida",77662,137141,24186
2014,"Congressional District 3 (114th Congress), Florida",69457,150450,23359
2014,"Congressional District 4 (114th Congress), Florida",97773,140314,29376
2014,"Congressional District 5 (114th Congress), Florida",54758,164616,19255
2014,"Congressional District 6 (114th Congress), Florida",92588,168314,24985
2014,"Congressional District 7 (114th Congress), Florida",108192,128547,25994
2014,"Congressional District 8 (114th Congress), Florida",88701,156666,24667
2014,"Congressional District 9 (114th Congress), Florida",86293,140646,22035
2014,"Congressional District 10 (114th Congress), Florida",102355,154161,25779
2014,"Congressional District 11 (114th Congress), Florida",68879,204487,21167
2014,"Congressional District 12 (114th Congress), Florida",99366,156773,26114
2014,"Congressional District 13 (114th Congress), Florida",99848,155023,26407
2014,"Congressional District 14 (114th Congress), Florida",90625,149256,24321
2014,"Congressional District 15 (114th Congress), Florida",81462,152690,26167
2014,"Congressional District 16 (114th Congress), Florida",107476,173221,26957
2014,"Congressional District 17 (114th Congress), Florida",62999,184228,21978
2014,"Congressional District 18 (114th Congress), Florida",94101,161322,26880
2014,"Congressional District 19 (114th Congress), Florida",111048,157183,26173
2014,"Congressional District 20 (114th Congress), Florida",64055,173307,20527
2014,"Congressional District 21 (114th Congress), Florida",116273,144293,27486
2014,"Congressional District 22 (114th Congress), Florida",132215,129074,29810
2014,"Congressional District 23 (114th Congress), Florida",113031,129499,27562
2014,"Congressional District 24 (114th Congress), Florida",65558,150631,20454
2014,"Congressional District 25 (114th Congress), Florida",90566,149582,21512
2014,"Congressional District 26 (114th Congress), Florida",90344,143678,23190
2014,"Congressional District 27 (114th Congress), Florida",92028,152692,20821
2014,"Congressional District 1 (114th Congress), Georgia",72918,146772,25251
2014,"Congressional District 2 (114th Congress), Georgia",45886,147114,20328
2014,"Congressional District 3 (114th Congress), Georgia",73625,144146,25459
2014,"Congressional District 4 (114th Congress), Georgia",88332,121684,24560
2014,"Congressional District 5 (114th Congress), Georgia",113332,108592,25476
2014,"Congressional District 6 (114th Congress), Georgia",183003,74002,40254
2014,"Congressional District 7 (114th Congress), Georgia",127381,106437,30591
2014,"Congressional District 8 (114th Congress), Georgia",56334,156150,22200
2014,"Congressional District 9 (114th Congress), Georgia",62132,154983,22566
2014,"Congressional District 10 (114th Congress), Georgia",66487,151539,22312
2014,"Congressional District 11 (114th Congress), Georgia",122558,107205,31526
2014,"Congressional District 12 (114th Congress), Georgia",57142,159527,20995
2014,"Congressional District 13 (114th Congress), Georgia",78619,137760,26710
2014,"Congressional District 14 (114th Congress), Georgia",51984,154056,22453
2014,"Congressional District 1 (114th Congress), Hawaii",108314,130997,31986
2014,"Congressional District 2 (114th Congress), Hawaii",92001,146670,30234
2014,"Congressional District 1 (114th Congress), Idaho",86946,161423,23982
2014,"Congressional District 2 (114th Congress), Idaho",88162,133439,22739
2014,"Congressional District 1 (114th Congress), Illinois",77768,136842,26195
2014,"Congressional District 2 (114th Congress), Illinois",64969,138680,24832
2014,"Congressional District 3 (114th Congress), Illinois",80938,150265,28761
2014,"Congressional District 4 (114th Congress), Illinois",68530,119647,22199
2014,"Congressional District 5 (114th Congress), Illinois",167261,94707,40355
2014,"Congressional District 6 (114th Congress), Illinois",155077,86728,40437
2014,"Congressional District 7 (114th Congress), Illinois",103260,102065,26478
2014,"Congressional District 8 (114th Congress), Illinois",105757,121642,30775
2014,"Congressional District 9 (114th Congress), Illinois",152893,91062,32908
2014,"Congressional District 10 (114th Congress), Illinois",117718,102474,31507
2014,"Congressional District 11 (114th Congress), Illinois",94196,105496,30956
2014,"Congressional District 12 (114th Congress), Illinois",60255,154263,26068
2014,"Congressional District 13 (114th Congress), Illinois",83920,141503,24632
2014,"Congressional District 14 (114th Congress), Illinois",120973,109811,36011
2014,"Congressional District 15 (114th Congress), Illinois",59820,172923,25366
2014,"Congressional District 16 (114th Congress), Illinois",64496,163269,26595
2014,"Congressional District 17 (114th Congress), Illinois",57361,165109,24081
2014,"Congressional District 18 (114th Congress), Illinois",101830,149195,30608
2014,"Congressional District 1 (114th Congress), Indiana",70535,166918,26519
2014,"Congressional District 2 (114th Congress), Indiana",62196,175678,24323
2014,"Congressional District 3 (114th Congress), Indiana",72082,162648,25899
2014,"Congressional District 4 (114th Congress), Indiana",74310,166286,26121
2014,"Congressional District 5 (114th Congress), Indiana",140351,113378,32132
2014,"Congressional District 6 (114th Congress), Indiana",62350,192138,25578
2014,"Congressional District 7 (114th Congress), Indiana",70114,157446,22331
2014,"Congressional District 8 (114th Congress), Indiana",58894,187601,24734
2014,"Congressional District 9 (114th Congress), Indiana",72061,165920,25536
2014,"Congressional District 1 (114th Congress), Iowa",91409,173484,28882
2014,"Congressional District 2 (114th Congress), Iowa",92377,166227,27014
2014,"Congressional District 3 (114th Congress), Iowa",119797,151250,31359
2014,"Congressional District 4 (114th Congress), Iowa",80360,163929,25799
2014,"Congressional District 1 (114th Congress), Kansas",72544,133733,25066
2014,"Congressional District 2 (114th Congress), Kansas",78974,144487,25478
2014,"Congressional District 3 (114th Congress), Kansas",141352,90565,32432
2014,"Congressional District 4 (114th Congress), Kansas",88422,129965,27082
2014,"Congressional District 1 (114th Congress), Kentucky",44652,185148,21103
2014,"Congressional District 2 (114th Congress), Kentucky",54161,181430,22632
2014,"Congressional District 3 (114th Congress), Kentucky",88480,137460,26129
2014,"Congressional District 4 (114th Congress), Kentucky",79044,166374,26462
2014,"Congressional District 5 (114th Congress), Kentucky",29505,188679,17239
2014,"Congressional District 6 (114th Congress), Kentucky",91121,144492,24388
2014,"Congressional District 1 (114th Congress), Louisiana",101304,162768,27692
2014,"Congressional District 2 (114th Congress), Louisiana",72427,168229,21831
2014,"Congressional District 3 (114th Congress), Louisiana",73575,175501,23693
2014,"Congressional District 4 (114th Congress), Louisiana",61675,177026,22500
2014,"Congressional District 5 (114th Congress), Louisiana",56494,189766,19785
2014,"Congressional District 6 (114th Congress), Louisiana",98385,160238,28231
2014,"Congressional District 1 (114th Congress), Maine",114439,135982,27980
2014,"Congressional District 2 (114th Congress), Maine",71451,174305,22181
2014,"Congressional District 1 (114th Congress), Maryland",89416,161065,31330
2014,"Congressional District 2 (114th Congress), Maryland",88519,152492,31260
2014,"Congressional District 3 (114th Congress), Maryland",134781,117790,39737
2014,"Congressional District 4 (114th Congress), Maryland",93106,131499,36541
2014,"Congressional District 5 (114th Congress), Maryland",98371,137626,39919
2014,"Congressional District 6 (114th Congress), Maryland",109808,121762,33900
2014,"Congressional District 7 (114th Congress), Maryland",97296,134290,29858
2014,"Congressional District 8 (114th Congress), Maryland",130018,87402,41388
2014,"Congressional District 1 (114th Congress), Massachusetts",81880,146784,25903
2014,"Congressional District 2 (114th Congress), Massachusetts",108952,140256,29062
2014,"Congressional District 3 (114th Congress), Massachusetts",108130,139733,31678
2014,"Congressional District 4 (114th Congress), Massachusetts",130462,110678,39270
2014,"Congressional District 5 (114th Congress), Massachusetts",143293,106517,39164
2014,"Congressional District 6 (114th Congress), Massachusetts",136823,130234,36090
2014,"Congressional District 7 (114th Congress), Massachusetts",116616,111974,25909
2014,"Congressional District 8 (114th Congress), Massachusetts",143512,129126,36856
2014,"Congressional District 9 (114th Congress), Massachusetts",108325,145730,30406
2014,"Congressional District 1 (114th Congress), Michigan",77670,172701,22467
2014,"Congressional District 2 (114th Congress), Michigan",78119,148298,23372
2014,"Congressional District 3 (114th Congress), Michigan",90847,139850,25595
2014,"Congressional District 4 (114th Congress), Michigan",63277,167880,22596
2014,"Congressional District 5 (114th Congress), Michigan",58640,155610,22461
2014,"Congressional District 6 (114th Congress), Michigan",77263,142830,24730
2014,"Congressional District 7 (114th Congress), Michigan",68963,160609,26708
2014,"Congressional District 8 (114th Congress), Michigan",102221,103623,29833
2014,"Congressional District 9 (114th Congress), Michigan",89847,140872,27744
2014,"Congressional District 10 (114th Congress), Michigan",71577,162242,27281
2014,"Congressional District 11 (114th Congress), Michigan",130374,102575,36396
2014,"Congressional District 12 (114th Congress), Michigan",78740,116011,27357
2014,"Congressional District 13 (114th Congress), Michigan",40572,150890,18122
2014,"Congressional District 14 (114th Congress), Michigan",77252,116856,22846
2014,"Congressional District 1 (114th Congress), Minnesota",77146,133605,28747
2014,"Congressional District 2 (114th Congress), Minnesota",118123,108060,36841
2014,"Congressional District 3 (114th Congress), Minnesota",148536,83753,39793
2014,"Congressional District 4 (114th Congress), Minnesota",119358,96847,31203
2014,"Congressional District 5 (114th Congress), Minnesota",132086,94122,29860
2014,"Congressional District 6 (114th Congress), Minnesota",95876,119951,32482
2014,"Congressional District 7 (114th Congress), Minnesota",70111,151846,26839
2014,"Congressional District 8 (114th Congress), Minnesota",72858,155193,25873
2014,"Congressional District 1 (114th Congress), Mississippi",61311,154551,21964
2014,"Congressional District 2 (114th Congress), Mississippi",52834,137636,19097
2014,"Congressional District 3 (114th Congress), Mississippi",74423,141219,22138
2014,"Congressional District 4 (114th Congress), Mississippi",65682,152530,22277
2014,"Congressional District 1 (114th Congress), Missouri",88274,127888,24125
2014,"Congressional District 2 (114th Congress), Missouri",152577,104377,35898
2014,"Congressional District 3 (114th Congress), Missouri",80145,172395,27685
2014,"Congressional District 4 (114th Congress), Missouri",72471,170963,22268
2014,"Congressional District 5 (114th Congress), Missouri",87374,164578,25761
2014,"Congressional District 6 (114th Congress), Missouri",89942,177211,26779
2014,"Congressional District 7 (114th Congress), Missouri",76287,167599,21984
2014,"Congressional District 8 (114th Congress), Missouri",49599,194744,20244
2014,"Congressional District (at Large) (114th Congress), Montana",135401,213165,24232
2014,"Congressional District 1 (114th Congress), Nebraska",84480,110319,27163
2014,"Congressional District 2 (114th Congress), Nebraska",102883,90280,30346
2014,"Congressional District 3 (114th Congress), Nebraska",60366,132961,25420
2014,"Congressional District 1 (114th Congress), Nevada",48581,151809,22156
2014,"Congressional District 2 (114th Congress), Nevada",77675,128512,27119
2014,"Congressional District 3 (114th Congress), Nevada",106806,125316,32337
2014,"Congressional District 4 (114th Congress), Nevada",58411,135177,26573
2014,"Congressional District 1 (114th Congress), New Hampshire",105571,129674,31686
2014,"Congressional District 2 (114th Congress), New Hampshire",96152,136319,30981
2014,"Congressional District 1 (114th Congress), New Jersey",100842,164321,30573
2014,"Congressional District 2 (114th Congress), New Jersey",78864,176245,26441
2014,"Congressional District 3 (114th Congress), New Jersey",117115,160873,34495
2014,"Congressional District 4 (114th Congress), New Jersey",118565,136000,35110
2014,"Congressional District 5 (114th Congress), New Jersey",143284,133657,39523
2014,"Congressional District 6 (114th Congress), New Jersey",117431,141775,34567
2014,"Congressional District 7 (114th Congress), New Jersey",152145,108701,43533
2014,"Congressional District 8 (114th Congress), New Jersey",103228,154357,26797
2014,"Congressional District 9 (114th Congress), New Jersey",110665,160163,31014
2014,"Congressional District 10 (114th Congress), New Jersey",87305,158193,26281
2014,"Congressional District 11 (114th Congress), New Jersey",164301,115634,43977
2014,"Congressional District 12 (114th Congress), New Jersey",122228,119804,35455
2014,"Congressional District 1 (114th Congress), New Mexico",85528,114913,25023
2014,"Congressional District 2 (114th Congress), New Mexico",57498,125049,19921
2014,"Congressional District 3 (114th Congress), New Mexico",63921,122322,24277
2014,"Congressional District 1 (114th Congress), New York",95551,145379,36335
2014,"Congressional District 2 (114th Congress), New York",86511,163819,35384
2014,"Congressional District 3 (114th Congress), New York",138533,101543,41314
2014,"Congressional District 4 (114th Congress), New York",108021,123014,36815
2014,"Congressional District 5 (114th Congress), New York",76460,151529,26808
2014,"Congressional District 6 (114th Congress), New York",113540,144440,30144
2014,"Congressional District 7 (114th Congress), New York",97718,118057,24369
2014,"Congressional District 8 (114th Congress), New York",94425,149353,25428
2014,"Congressional District 9 (114th Congress), New York",108832,137285,28456
2014,"Congressional District 10 (114th Congress), New York",162772,78754,45716
2014,"Congressional District 11 (114th Congress), New York",103247,147307,30412
2014,"Congressional District 12 (114th Congress), New York",227788,48745,58695
2014,"Congressional District 13 (114th Congress), New York",92593,122890,20613
2014,"Congressional District 14 (114th Congress), New York",88065,147532,25622
2014,"Congressional District 15 (114th Congress), New York",39736,120454,15479
2014,"Congressional District 16 (114th Congress), New York",101340,116846,32294
2014,"Congressional District 17 (114th Congress), New York",119489,95310,37027
2014,"Congressional District 18 (114th Congress), New York",93133,128165,32466
2014,"Congressional District 19 (114th Congress), New York",76474,158097,27818
2014,"Congressional District 20 (114th Congress), New York",96826,131055,31395
2014,"Congressional District 21 (114th Congress), New York",62614,167762,25461
2014,"Congressional District 22 (114th Congress), New York",64181,162637,25003
2014,"Congressional District 23 (114th Congress), New York",65252,166499,24414
2014,"Congressional District 24 (114th Congress), New York",81688,139656,27004
2014,"Congressional District 25 (114th Congress), New York",100670,122574,27166
2014,"Congressional District 26 (114th Congress), New York",79386,139751,24508
2014,"Congressional District 27 (114th Congress), New York",76305,171454,29934
2014,"Congressional District 1 (114th Congress), North Carolina",62177,157583,20275
2014,"Congressional District 2 (114th Congress), North Carolina",95880,131104,26570
2014,"Congressional District 3 (114th Congress), North Carolina",73107,133821,24280
2014,"Congressional District 4 (114th Congress), North Carolina",119747,95748,26833
2014,"Congressional District 5 (114th Congress), North Carolina",83669,146977,23464
2014,"Congressional District 6 (114th Congress), North Carolina",96692,150927,26488
2014,"Congressional District 7 (114th Congress), North Carolina",87584,150521,23572
2014,"Congressional District 8 (114th Congress), North Carolina",64127,163505,22069
2014,"Congressional District 9 (114th Congress), North Carolina",177469,88320,36516
2014,"Congressional District 10 (114th Congress), North Carolina",80471,152313,22696
2014,"Congressional District 11 (114th Congress), North Carolina",81846,154145,22231
2014,"Congressional District 12 (114th Congress), North Carolina",81353,133630,21396
2014,"Congressional District 13 (114th Congress), North Carolina",135735,113691,31543
2014,"Congressional District (at Large) (114th Congress), North Dakota",94873,133393,30609
2014,"Congressional District 1 (114th Congress), Ohio",99784,140513,27189
2014,"Congressional District 2 (114th Congress), Ohio",93903,166320,27422
2014,"Congressional District 3 (114th Congress), Ohio",86768,138117,23839
2014,"Congressional District 4 (114th Congress), Ohio",51771,201557,23754
2014,"Congressional District 5 (114th Congress), Ohio",78345,177711,26869
2014,"Congressional District 6 (114th Congress), Ohio",48996,222077,22463
2014,"Congressional District 7 (114th Congress), Ohio",59035,204592,24504
2014,"Congressional District 8 (114th Congress), Ohio",68516,175291,26559
2014,"Congressional District 9 (114th Congress), Ohio",65709,161718,22703
2014,"Congressional District 10 (114th Congress), Ohio",80506,139049,25868
2014,"Congressional District 11 (114th Congress), Ohio",67218,132983,20651
2014,"Congressional District 12 (114th Congress), Ohio",125890,134422,32256
2014,"Congressional District 13 (114th Congress), Ohio",69442,193234,23134
2014,"Congressional District 14 (114th Congress), Ohio",105001,156744,30820
2014,"Congressional District 15 (114th Congress), Ohio",94727,164374,28381
2014,"Congressional District 16 (114th Congress), Ohio",106136,157861,31145
2014,"Congressional District 1 (114th Congress), Oklahoma",104316,140250,27983
2014,"Congressional District 2 (114th Congress), Oklahoma",54051,190634,20926
2014,"Congressional District 3 (114th Congress), Oklahoma",75196,174226,24865
2014,"Congressional District 4 (114th Congress), Oklahoma",75353,161002,26514
2014,"Congressional District 5 (114th Congress), Oklahoma",96883,135323,25723
2014,"Congressional District 1 (114th Congress), Oregon",130391,114131,30754
2014,"Congressional District 2 (114th Congress), Oregon",80947,151720,22358
2014,"Congressional District 3 (114th Congress), Oregon",137522,116482,26260
2014,"Congressional District 4 (114th Congress), Oregon",81600,146080,21873
2014,"Congressional District 5 (114th Congress), Oregon",97604,138365,26182
2014,"Congressional District 1 (114th Congress), Pennsylvania",74140,165954,23598
2014,"Congressional District 2 (114th Congress), Pennsylvania",78746,143517,22146
2014,"Congressional District 3 (114th Congress), Pennsylvania",77408,204755,24680
2014,"Congressional District 4 (114th Congress), Pennsylvania",81533,196581,28712
2014,"Congressional District 5 (114th Congress), Pennsylvania",67158,207337,22725
2014,"Congressional District 6 (114th Congress), Pennsylvania",124286,136047,35525
2014,"Congressional District 7 (114th Congress), Pennsylvania",119780,141684,35576
2014,"Congressional District 8 (114th Congress), Pennsylvania",115726,153800,35807
2014,"Congressional District 9 (114th Congress), Pennsylvania",53301,226332,22935
2014,"Congressional District 10 (114th Congress), Pennsylvania",61093,207966,23813
2014,"Congressional District 11 (114th Congress), Pennsylvania",72354,201047,26779
2014,"Congressional District 12 (114th Congress), Pennsylvania",95570,183111,28823
2014,"Congressional District 13 (114th Congress), Pennsylvania",98685,154009,28669
2014,"Congressional District 14 (114th Congress), Pennsylvania",93501,164694,24503
2014,"Congressional District 15 (114th Congress), Pennsylvania",84942,177390,28463
2014,"Congressional District 16 (114th Congress), Pennsylvania",77048,179258,26665
2014,"Congressional District 17 (114th Congress), Pennsylvania",67749,198500,24422
2014,"Congressional District 18 (114th Congress), Pennsylvania",111100,178345,30904
2014,"Congressional District 1 (114th Congress), Rhode Island",64109,100221,26522
2014,"Congressional District 2 (114th Congress), Rhode Island",67299,108145,28521
2014,"Congressional District 1 (114th Congress), South Carolina",118014,118029,30394
2014,"Congressional District 2 (114th Congress), South Carolina",96717,121109,27413
2014,"Congressional District 3 (114th Congress), South Carolina",57565,151753,20933
2014,"Congressional District 4 (114th Congress), South Carolina",87540,133561,24184
2014,"Congressional District 5 (114th Congress), South Carolina",65312,150194,23405
2014,"Congressional District 6 (114th Congress), South Carolina",52078,145617,18721
2014,"Congressional District 7 (114th Congress), South Carolina",66691,168960,21341
2014,"Congressional District (at Large) (114th Congress), South Dakota",111108,170122,26916
2014,"Congressional District 1 (114th Congress), Tennessee",62800,191181,20371
2014,"Congressional District 2 (114th Congress), Tennessee",92221,155018,22889
2014,"Congressional District 3 (114th Congress), Tennessee",71435,170698,22450
2014,"Congressional District 4 (114th Congress), Tennessee",71581,174227,22962
2014,"Congressional District 5 (114th Congress), Tennessee",115818,130239,26468
2014,"Congressional District 6 (114th Congress), Tennessee",68471,190377,24305
2014,"Congressional District 7 (114th Congress), Tennessee",83690,160866,24479
2014,"Congressional District 8 (114th Congress), Tennessee",89728,155904,25792
2014,"Congressional District 9 (114th Congress), Tennessee",62057,145037,20775
2014,"Congressional District 1 (114th Congress), Texas",64186,141768,22178
2014,"Congressional District 2 (114th Congress), Texas",125741,96779,35863
2014,"Congressional District 3 (114th Congress), Texas",168578,71156,42264
2014,"Congressional District 4 (114th Congress), Texas",63675,159087,23983
2014,"Congressional District 5 (114th Congress), Texas",62308,144978,23982
2014,"Congressional District 6 (114th Congress), Texas",89860,117301,30690
2014,"Congressional District 7 (114th Congress), Texas",139578,82731,36799
2014,"Congressional District 8 (114th Congress), Texas",99450,127945,29281
2014,"Congressional District 9 (114th Congress), Texas",74424,117548,22921
2014,"Congressional District 10 (114th Congress), Texas",124905,116284,33107
2014,"Congressional District 11 (114th Congress), Texas",69046,150069,26231
2014,"Congressional District 12 (114th Congress), Texas",96154,125960,30356
2014,"Congressional District 13 (114th Congress), Texas",63657,135838,24514
2014,"Congressional District 14 (114th Congress), Texas",70938,143010,26990
2014,"Congressional District 15 (114th Congress), Texas",63256,110503,18324
2014,"Congressional District 16 (114th Congress), Texas",69970,110132,20716
2014,"Congressional District 17 (114th Congress), Texas",81228,117356,24181
2014,"Congressional District 18 (114th Congress), Texas",65451,129985,23895
2014,"Congressional District 19 (114th Congress), Texas",62822,128729,22544
2014,"Congressional District 20 (114th Congress), Texas",71405,120370,22429
2014,"Congressional District 21 (114th Congress), Texas",147927,100136,31672
2014,"Congressional District 22 (114th Congress), Texas",143316,92754,41724
2014,"Congressional District 23 (114th Congress), Texas",60748,115702,22761
2014,"Congressional District 24 (114th Congress), Texas",148113,93675,35502
2014,"Congressional District 25 (114th Congress), Texas",108944,106539,28896
2014,"Congressional District 26 (114th Congress), Texas",138491,101663,36024
2014,"Congressional District 27 (114th Congress), Texas",59760,143802,23599
2014,"Congressional District 28 (114th Congress), Texas",48310,118080,20439
2014,"Congressional District 29 (114th Congress), Texas",27272,122044,21767
2014,"Congressional District 30 (114th Congress), Texas",57198,128347,22483
2014,"Congressional District 31 (114th Congress), Texas",110273,114818,31017
2014,"Congressional District 32 (114th Congress), Texas",132517,89428,32495
2014,"Congressional District 33 (114th Congress), Texas",26953,122490,19845
2014,"Congressional District 34 (114th Congress), Texas",46157,112847,17912
2014,"Congressional District 35 (114th Congress), Texas",60694,132231,21653
2014,"Congressional District 36 (114th Congress), Texas",61542,156769,26394
2014,"Congressional District 1 (114th Congress), Utah",84027,108069,26842
2014,"Congressional District 2 (114th Congress), Utah",82061,106477,23747
2014,"Congressional District 3 (114th Congress), Utah",100328,71314,25064
2014,"Congressional District 4 (114th Congress), Utah",87416,106002,27996
2014,"Congressional District (at Large) (114th Congress), Vermont",91472,134352,26799
2014,"Congressional District 1 (114th Congress), Virginia",104503,127798,34567
2014,"Congressional District 2 (114th Congress), Virginia",101068,114049,30907
2014,"Congressional District 3 (114th Congress), Virginia",66838,143357,23349
2014,"Congressional District 4 (114th Congress), Virginia",80468,152572,30014
2014,"Congressional District 5 (114th Congress), Virginia",75472,157445,24542
2014,"Congressional District 6 (114th Congress), Virginia",83805,161221,24484
2014,"Congressional District 7 (114th Congress), Virginia",129042,126416,35508
2014,"Congressional District 8 (114th Congress), Virginia",170529,67803,51373
2014,"Congressional District 9 (114th Congress), Virginia",61430,164743,20210
2014,"Congressional District 10 (114th Congress), Virginia",155452,82850,47161
2014,"Congressional District 11 (114th Congress), Virginia",145265,84122,45047
2014,"Congressional District 1 (114th Congress), Washington",127876,93378,37102
2014,"Congressional District 2 (114th Congress), Washington",95430,119558,29190
2014,"Congressional District 3 (114th Congress), Washington",70860,127343,26993
2014,"Congressional District 4 (114th Congress), Washington",54483,114635,24068
2014,"Congressional District 5 (114th Congress), Washington",78038,116187,24012
2014,"Congressional District 6 (114th Congress), Washington",86621,121611,27913
2014,"Congressional District 7 (114th Congress), Washington",186368,62886,40017
2014,"Congressional District 8 (114th Congress), Washington",97570,114550,35350
2014,"Congressional District 9 (114th Congress), Washington",125843,95863,31492
2014,"Congressional District 10 (114th Congress), Washington",82596,124713,30486
2014,"Congressional District 1 (114th Congress), West Virginia",55206,172416,22875
