year,district,median_age
2017,"Congressional District 38 (115th Congress), California",37.0
2017,"Congressional District 39 (115th Congress), California",38.4
2017,"Congressional District 40 (115th Congress), California",30.6
2017,"Congressional District 41 (115th Congress), California",30.7
2017,"Congressional District 42 (115th Congress), California",34.6
2017,"Congressional District 43 (115th Congress), California",36.1
2017,"Congressional District 44 (115th Congress), California",32.3
2017,"Congressional District 45 (115th Congress), California",38.8
2017,"Congressional District 46 (115th Congress), California",32.4
2017,"Congressional District 47 (115th Congress), California",37.5
2017,"Congressional District 48 (115th Congress), California",42.9
2017,"Congressional District 49 (115th Congress), California",39.5
2017,"Congressional District 50 (115th Congress), California",37.3
2017,"Congressional District 51 (115th Congress), California",32.5
2017,"Congressional District 52 (115th Congress), California",36.2
2017,"Congressional District 53 (115th Congress), California",35.2
2017,"Congressional District 1 (115th Congress), Colorado",35.2
2017,"Congressional District 2 (115th Congress), Colorado",38.1
2017,"Congressional District 3 (115th Congress), Colorado",40.3
2017,"Congressional District 4 (115th Congress), Colorado",37.1
2017,"Congressional District 5 (115th Congress), Colorado",35.6
2017,"Congressional District 6 (115th Congress), Colorado",36.5
2017,"Congressional District 7 (115th Congress), Colorado",36.1
2017,"Congressional District 1 (115th Congress), Connecticut",40.6
2017,"Congressional District 2 (115th Congress), Connecticut",42.6
2017,"Congressional District 3 (115th Congress), Connecticut",39.4
2017,"Congressional District 4 (115th Congress), Connecticut",40.0
2017,"Congressional District 5 (115th Congress), Connecticut",42.4
2017,"Congressional District (at Large) (115th Congress), Delaware",40.1
2017,"Delegate District (at Large) (115th Congress), District of Columbia",34.0
2017,"Congressional District 1 (115th Congress), Florida",38.5
2017,"Congressional District 2 (115th Congress), Florida",41.9
2017,"Congressional District 3 (115th Congress), Florida",37.6
2017,"Congressional District 4 (115th Congress), Florida",39.6
2017,"Congressional District 5 (115th Congress), Florida",34.0
2017,"Congressional District 6 (115th Congress), Florida",47.9
2017,"Congressional District 7 (115th Congress), Florida",36.5
2017,"Congressional District 8 (115th Congress), Florida",48.5
2017,"Congressional District 9 (115th Congress), Florida",38.3
2017,"Congressional District 10 (115th Congress), Florida",35.0
2017,"Congressional District 11 (115th Congress), Florida",55.5
2017,"Congressional District 12 (115th Congress), Florida",46.5
2017,"Congressional District 13 (115th Congress), Florida",46.9
2017,"Congressional District 14 (115th Congress), Florida",37.1
2017,"Congressional District 15 (115th Congress), Florida",37.7
2017,"Congressional District 16 (115th Congress), Florida",47.3
2017,"Congressional District 17 (115th Congress), Florida",51.5
2017,"Congressional District 18 (115th Congress), Florida",47.7
2017,"Congressional District 19 (115th Congress), Florida",51.3
2017,"Congressional District 20 (115th Congress), Florida",36.6
2017,"Congressional District 21 (115th Congress), Florida",46.1
2017,"Congressional District 22 (115th Congress), Florida",45.1
2017,"Congressional District 23 (115th Congress), Florida",41.0
2017,"Congressional District 24 (115th Congress), Florida",37.0
2017,"Congressional District 25 (115th Congress), Florida",42.7
2017,"Congressional District 26 (115th Congress), Florida",38.7
2017,"Congressional District 27 (115th Congress), Florida",42.1
2017,"Congressional District 1 (115th Congress), Georgia",35.6
2017,"Congressional District 2 (115th Congress), Georgia",36.0
2017,"Congressional District 3 (115th Congress), Georgia",38.6
2017,"Congressional District 4 (115th Congress), Georgia",36.4
2017,"Congressional District 5 (115th Congress), Georgia",33.0
2017,"Congressional District 6 (115th Congress), Georgia",37.8
2017,"Congressional District 7 (115th Congress), Georgia",36.1
2017,"Congressional District 8 (115th Congress), Georgia",37.5
2017,"Congressional District 9 (115th Congress), Georgia",41.4
2017,"Congressional District 10 (115th Congress), Georgia",36.4
2017,"Congressional District 11 (115th Congress), Georgia",36.9
2017,"Congressional District 12 (115th Congress), Georgia",35.9
2017,"Congressional District 13 (115th Congress), Georgia",36.1
2017,"Congressional District 14 (115th Congress), Georgia",37.8
2017,"Congressional District 1 (115th Congress), Hawaii",39.7
2017,"Congressional District 2 (115th Congress), Hawaii",38.6
2017,"Congressional District 1 (115th Congress), Idaho",38.2
2017,"Congressional District 2 (115th Congress), Idaho",34.2
2017,"Congressional District 1 (115th Congress), Illinois",38.7
2017,"Congressional District 2 (115th Congress), Illinois",37.9
2017,"Congressional District 3 (115th Congress), Illinois",37.7
2017,"Congressional District 4 (115th Congress), Illinois",33.7
2017,"Congressional District 5 (115th Congress), Illinois",35.6
2017,"Congressional District 6 (115th Congress), Illinois",40.4
2017,"Congressional District 7 (115th Congress), Illinois",34.6
2017,"Congressional District 8 (115th Congress), Illinois",37.3
2017,"Congressional District 9 (115th Congress), Illinois",40.2
2017,"Congressional District 10 (115th Congress), Illinois",38.2
2017,"Congressional District 11 (115th Congress), Illinois",36.9
2017,"Congressional District 12 (115th Congress), Illinois",39.5
2017,"Congressional District 13 (115th Congress), Illinois",36.6
2017,"Congressional District 14 (115th Congress), Illinois",39.2
2017,"Congressional District 15 (115th Congress), Illinois",40.6
2017,"Congressional District 16 (115th Congress), Illinois",40.3
2017,"Congressional District 17 (115th Congress), Illinois",40.7
2017,"Congressional District 18 (115th Congress), Illinois",40.5
2017,"Congressional District 1 (115th Congress), Indiana",39.2
2017,"Congressional District 2 (115th Congress), Indiana",37.9
2017,"Congressional District 3 (115th Congress), Indiana",37.2
2017,"Congressional District 4 (115th Congress), Indiana",36.8
2017,"Congressional District 5 (115th Congress), Indiana",38.5
2017,"Congressional District 6 (115th Congress), Indiana",40.3
2017,"Congressional District 7 (115th Congress), Indiana",33.5
2017,"Congressional District 8 (115th Congress), Indiana",39.1
2017,"Congressional District 9 (115th Congress), Indiana",38.0
2017,"Congressional District 1 (115th Congress), Iowa",39.1
2017,"Congressional District 2 (115th Congress), Iowa",38.2
2017,"Congressional District 3 (115th Congress), Iowa",37.1
2017,"Congressional District 4 (115th Congress), Iowa",39.2
2017,"Congressional District 1 (115th Congress), Kansas",35.4
2017,"Congressional District 2 (115th Congress), Kansas",37.9
2017,"Congressional District 3 (115th Congress), Kansas",36.7
2017,"Congressional District 4 (115th Congress), Kansas",36.7
2017,"Congressional District 1 (115th Congress), Kentucky",40.3
2017,"Congressional District 2 (115th Congress), Kentucky",38.4
2017,"Congressional District 3 (115th Congress), Kentucky",37.9
2017,"Congressional District 4 (115th Congress), Kentucky",39.0
2017,"Congressional District 5 (115th Congress), Kentucky",40.9
2017,"Congressional District 6 (115th Congress), Kentucky",37.1
2017,"Congressional District 1 (115th Congress), Louisiana",38.3
2017,"Congressional District 2 (115th Congress), Louisiana",36.6
2017,"Congressional District 3 (115th Congress), Louisiana",36.1
2017,"Congressional District 4 (115th Congress), Louisiana",37.1
2017,"Congressional District 5 (115th Congress), Louisiana",37.5
2017,"Congressional District 6 (115th Congress), Louisiana",35.6
2017,"Congressional District 1 (115th Congress), Maine",44.0
2017,"Congressional District 2 (115th Congress), Maine",45.1
2017,"Congressional District 1 (115th Congress), Maryland",42.6
2017,"Congressional District 2 (115th Congress), Maryland",36.3
2017,"Congressional District 3 (115th Congress), Maryland",37.3
2017,"Congressional District 4 (115th Congress), Maryland",38.1
2017,"Congressional District 5 (115th Congress), Maryland",38.2
2017,"Congressional District 6 (115th Congress), Maryland",38.9
2017,"Congressional District 7 (115th Congress), Maryland",38.9
2017,"Congressional District 8 (115th Congress), Maryland",40.4
2017,"Congressional District 1 (115th Congress), Massachusetts",40.8
2017,"Congressional District 2 (115th Congress), Massachusetts",39.6
2017,"Congressional District 3 (115th Congress), Massachusetts",39.1
2017,"Congressional District 4 (115th Congress), Massachusetts",41.1
2017,"Congressional District 5 (115th Congress), Massachusetts",38.1
2017,"Congressional District 6 (115th Congress), Massachusetts",42.9
2017,"Congressional District 7 (115th Congress), Massachusetts",31.7
2017,"Congressional District 8 (115th Congress), Massachusetts",39.8
2017,"Congressional District 9 (115th Congress), Massachusetts",46.1
2017,"Congressional District 1 (115th Congress), Michigan",46.6
2017,"Congressional District 2 (115th Congress), Michigan",37.6
2017,"Congressional District 3 (115th Congress), Michigan",37.1
2017,"Congressional District 4 (115th Congress), Michigan",41.6
2017,"Congressional District 5 (115th Congress), Michigan",41.8
2017,"Congressional District 6 (115th Congress), Michigan",38.7
2017,"Congressional District 7 (115th Congress), Michigan",42.3
2017,"Congressional District 8 (115th Congress), Michigan",38.4
2017,"Congressional District 9 (115th Congress), Michigan",40.3
2017,"Congressional District 10 (115th Congress), Michigan",43.0
2017,"Congressional District 11 (115th Congress), Michigan",42.0
2017,"Congressional District 12 (115th Congress), Michigan",35.9
2017,"Congressional District 13 (115th Congress), Michigan",36.4
2017,"Congressional District 14 (115th Congress), Michigan",37.4
2017,"Congressional District 1 (115th Congress), Minnesota",38.3
2017,"Congressional District 2 (115th Congress), Minnesota",37.5
2017,"Congressional District 3 (115th Congress), Minnesota",40.4
2017,"Congressional District 4 (115th Congress), Minnesota",36.0
2017,"Congressional District 5 (115th Congress), Minnesota",33.8
2017,"Congressional District 6 (115th Congress), Minnesota",37.0
2017,"Congressional District 7 (115th Congress), Minnesota",40.8
2017,"Congressional District 8 (115th Congress), Minnesota",42.8
2017,"Congressional District 1 (115th Congress), Mississippi",38.1
2017,"Congressional District 2 (115th Congress), Mississippi",36.7
2017,"Congressional District 3 (115th Congress), Mississippi",37.5
2017,"Congressional District 4 (115th Congress), Mississippi",37.4
2017,"Congressional District 1 (115th Congress), Missouri",36.0
2017,"Congressional District 2 (115th Congress), Missouri",42.8
2017,"Congressional District 3 (115th Congress), Missouri",38.9
2017,"Congressional District 4 (115th Congress), Missouri",36.9
2017,"Congressional District 5 (115th Congress), Missouri",36.9
2017,"Congressional District 6 (115th Congress), Missouri",38.6
2017,"Congressional District 7 (115th Congress), Missouri",37.9
2017,"Congressional District 8 (115th Congress), Missouri",40.9
2017,"Congressional District (at Large) (115th Congress), Montana",40.0
2017,"Congressional District 1 (115th Congress), Nebraska",35.6
2017,"Congressional District 2 (115th Congress), Nebraska",34.9
2017,"Congressional District 3 (115th Congress), Nebraska",39.9
2017,"Congressional District 1 (115th Congress), Nevada",36.5
2017,"Congressional District 2 (115th Congress), Nevada",39.7
2017,"Congressional District 3 (115th Congress), Nevada",39.3
2017,"Congressional District 4 (115th Congress), Nevada",36.7
2017,"Congressional District 1 (115th Congress), New Hampshire",42.0
2017,"Congressional District 2 (115th Congress), New Hampshire",44.3
2017,"Congressional District 1 (115th Congress), New Jersey",39.4
2017,"Congressional District 2 (115th Congress), New Jersey",42.2
2017,"Congressional District 3 (115th Congress), New Jersey",43.5
2017,"Congressional District 4 (115th Congress), New Jersey",40.7
2017,"Congressional District 5 (115th Congress), New Jersey",42.6
2017,"Congressional District 6 (115th Congress), New Jersey",37.7
2017,"Congressional District 7 (115th Congress), New Jersey",43.1
2017,"Congressional District 8 (115th Congress), New Jersey",35.0
2017,"Congressional District 9 (115th Congress), New Jersey",37.8
2017,"Congressional District 10 (115th Congress), New Jersey",35.9
2017,"Congressional District 11 (115th Congress), New Jersey",43.3
2017,"Congressional District 12 (115th Congress), New Jersey",39.5
2017,"Congressional District 1 (115th Congress), New Mexico",38.6
2017,"Congressional District 2 (115th Congress), New Mexico",35.6
2017,"Congressional District 3 (115th Congress), New Mexico",38.4
2017,"Congressional District 1 (115th Congress), New York",42.7
2017,"Congressional District 2 (115th Congress), New York",39.2
2017,"Congressional District 3 (115th Congress), New York",45.4
2017,"Congressional District 4 (115th Congress), New York",40.6
2017,"Congressional District 5 (115th Congress), New York",37.5
2017,"Congressional District 6 (115th Congress), New York",40.9
2017,"Congressional District 7 (115th Congress), New York",33.5
2017,"Congressional District 8 (115th Congress), New York",36.1
2017,"Congressional District 9 (115th Congress), New York",36.8
2017,"Congressional District 10 (115th Congress), New York",37.0
2017,"Congressional District 11 (115th Congress), New York",40.0
2017,"Congressional District 12 (115th Congress), New York",35.7
2017,"Congressional District 13 (115th Congress), New York",34.9
2017,"Congressional District 14 (115th Congress), New York",38.8
2017,"Congressional District 15 (115th Congress), New York",31.4
2017,"Congressional District 16 (115th Congress), New York",40.5
2017,"Congressional District 17 (115th Congress), New York",38.8
2017,"Congressional District 18 (115th Congress), New York",39.5
2017,"Congressional District 19 (115th Congress), New York",44.9
2017,"Congressional District 20 (115th Congress), New York",39.3
2017,"Congressional District 21 (115th Congress), New York",40.6
2017,"Congressional District 22 (115th Congress), New York",41.1
2017,"Congressional District 23 (115th Congress), New York",40.5
2017,"Congressional District 24 (115th Congress), New York",40.0
2017,"Congressional District 25 (115th Congress), New York",38.9
2017,"Congressional District 26 (115th Congress), New York",38.2
2017,"Congressional District 27 (115th Congress), New York",44.2
2017,"Congressional District 1 (115th Congress), North Carolina",38.0
2017,"Congressional District 2 (115th Congress), North Carolina",38.7
2017,"Congressional District 3 (115th Congress), North Carolina",37.0
2017,"Congressional District 4 (115th Congress), North Carolina",34.9
2017,"Congressional District 5 (115th Congress), North Carolina",40.8
2017,"Congressional District 6 (115th Congress), North Carolina",41.1
2017,"Congressional District 7 (115th Congress), North Carolina",41.7
2017,"Congressional District 8 (115th Congress), North Carolina",36.2
2017,"Congressional District 9 (115th Congress), North Carolina",39.1
2017,"Congressional District 10 (115th Congress), North Carolina",41.9
2017,"Congressional District 11 (115th Congress), North Carolina",45.5
2017,"Congressional District 12 (115th Congress), North Carolina",34.1
2017,"Congressional District 13 (115th Congress), North Carolina",39.5
2017,"Congressional District (at Large) (115th Congress), North Dakota",35.4
2017,"Congressional District 1 (115th Congress), Ohio",36.8
2017,"Congressional District 2 (115th Congress), Ohio",40.1
2017,"Congressional District 3 (115th Congress), Ohio",32.6
2017,"Congressional District 4 (115th Congress), Ohio",40.8
2017,"Congressional District 5 (115th Congress), Ohio",39.5
2017,"Congressional District 6 (115th Congress), Ohio",43.5
2017,"Congressional District 7 (115th Congress), Ohio",41.2
2017,"Congressional District 8 (115th Congress), Ohio",38.7
2017,"Congressional District 9 (115th Congress), Ohio",38.0
2017,"Congressional District 10 (115th Congress), Ohio",39.0
2017,"Congressional District 11 (115th Congress), Ohio",39.0
2017,"Congressional District 12 (115th Congress), Ohio",38.3
2017,"Congressional District 13 (115th Congress), Ohio",40.6
2017,"Congressional District 14 (115th Congress), Ohio",43.7
2017,"Congressional District 15 (115th Congress), Ohio",37.7
2017,"Congressional District 16 (115th Congress), Ohio",43.3
2017,"Congressional District 1 (115th Congress), Oklahoma",36.2
2017,"Congressional District 2 (115th Congress), Oklahoma",40.3
2017,"Congressional District 3 (115th Congress), Oklahoma",36.6
2017,"Congressional District 4 (115th Congress), Oklahoma",35.8
2017,"Congressional District 5 (115th Congress), Oklahoma",34.8
2017,"Congressional District 1 (115th Congress), Oregon",37.8
2017,"Congressional District 2 (115th Congress), Oregon",42.3
2017,"Congressional District 3 (115th Congress), Oregon",37.5
2017,"Congressional District 4 (115th Congress), Oregon",41.1
2017,"Congressional District 5 (115th Congress), Oregon",39.3
2017,"Congressional District 1 (115th Congress), Pennsylvania",34.1
2017,"Congressional District 2 (115th Congress), Pennsylvania",34.7
2017,"Congressional District 3 (115th Congress), Pennsylvania",43.0
2017,"Congressional District 4 (115th Congress), Pennsylvania",40.5
2017,"Congressional District 5 (115th Congress), Pennsylvania",41.5
2017,"Congressional District 6 (115th Congress), Pennsylvania",40.7
2017,"Congressional District 7 (115th Congress), Pennsylvania",41.9
2017,"Congressional District 8 (115th Congress), Pennsylvania",43.7
2017,"Congressional District 9 (115th Congress), Pennsylvania",43.8
2017,"Congressional District 10 (115th Congress), Pennsylvania",44.3
2017,"Congressional District 11 (115th Congress), Pennsylvania",42.9
2017,"Congressional District 12 (115th Congress), Pennsylvania",45.6
2017,"Congressional District 13 (115th Congress), Pennsylvania",38.3
2017,"Congressional District 14 (115th Congress), Pennsylvania",38.4
2017,"Congressional District 15 (115th Congress), Pennsylvania",40.0
2017,"Congressional District 16 (115th Congress), Pennsylvania",37.5
2017,"Congressional District 17 (115th Congress), Pennsylvania",43.1
2017,"Congressional District 18 (115th Congress), Pennsylvania",44.4
2017,"Congressional District 1 (115th Congress), Rhode Island",38.5
2017,"Congressional District 2 (115th Congress), Rhode Island",40.5
2017,"Congressional District 1 (115th Congress), South Carolina",39.5
2017,"Congressional District 2 (115th Congress), South Carolina",38.7
2017,"Congressional District 3 (115th Congress), South Carolina",40.6
2017,"Congressional District 4 (115th Congress), South Carolina",38.2
2017,"Congressional District 5 (115th Congress), South Carolina",40.1
2017,"Congressional District 6 (115th Congress), South Carolina",36.0
2017,"Congressional District 7 (115th Congress), South Carolina",42.9
2017,"Congressional District (at Large) (115th Congress), South Dakota",36.9
2017,"Congressional District 1 (115th Congress), Tennessee",43.7
2017,"Congressional District 2 (115th Congress), Tennessee",39.7
2017,"Congressional District 3 (115th Congress), Tennessee",41.8
2017,"Congressional District 4 (115th Congress), Tennessee",37.5
2017,"Congressional District 5 (115th Congress), Tennessee",34.9
2017,"Congressional District 6 (115th Congress), Tennessee",40.7
2017,"Congressional District 7 (115th Congress), Tennessee",37.6
2017,"Congressional District 8 (115th Congress), Tennessee",40.6
2017,"Congressional District 9 (115th Congress), Tennessee",33.7
2017,"Congressional District 1 (115th Congress), Texas",37.2
2017,"Congressional District 2 (115th Congress), Texas",36.1
2017,"Congressional District 3 (115th Congress), Texas",37.3
2017,"Congressional District 4 (115th Congress), Texas",38.5
2017,"Congressional District 5 (115th Congress), Texas",36.1
2017,"Congressional District 6 (115th Congress), Texas",35.3
2017,"Congressional District 7 (115th Congress), Texas",34.5
2017,"Congressional District 8 (115th Congress), Texas",37.1
2017,"Congressional District 9 (115th Congress), Texas",32.9
2017,"Congressional District 10 (115th Congress), Texas",35.2
2017,"Congressional District 11 (115th Congress), Texas",35.2
2017,"Congressional District 12 (115th Congress), Texas",35.1
2017,"Congressional District 13 (115th Congress), Texas",36.2
2017,"Congressional District 14 (115th Congress), Texas",36.9
2017,"Congressional District 15 (115th Congress), Texas",31.2
2017,"Congressional District 16 (115th Congress), Texas",32.8
2017,"Congressional District 17 (115th Congress), Texas",33.2
2017,"Congressional District 18 (115th Congress), Texas",32.4
2017,"Congressional District 19 (115th Congress), Texas",33.1
2017,"Congressional District 20 (115th Congress), Texas",32.0
2017,"Congressional District 21 (115th Congress), Texas",37.8
2017,"Congressional District 22 (115th Congress), Texas",36.0
2017,"Congressional District 23 (115th Congress), Texas",33.3
2017,"Congressional District 24 (115th Congress), Texas",35.8
2017,"Congressional District 25 (115th Congress), Texas",36.4
2017,"Congressional District 26 (115th Congress), Texas",35.5
2017,"Congressional District 27 (115th Congress), Texas",37.1
2017,"Congressional District 28 (115th Congress), Texas",31.7
2017,"Congressional District 29 (115th Congress), Texas",30.5
2017,"Congressional District 30 (115th Congress), Texas",32.8
2017,"Congressional District 31 (115th Congress), Texas",34.8
2017,"Congressional District 32 (115th Congress), Texas",36.4
2017,"Congressional District 33 (115th Congress), Texas",30.0
2017,"Congressional District 34 (115th Congress), Texas",32.0
2017,"Congressional District 35 (115th Congress), Texas",32.5
2017,"Congressional District 36 (115th Congress), Texas",37.8
2017,"Congressional District 1 (115th Congress), Utah",31.0
2017,"Congressional District 2 (115th Congress), Utah",32.7
2017,"Congressional District 3 (115th Congress), Utah",28.4
2017,"Congressional District 4 (115th Congress), Utah",31.5
2017,"Congressional District (at Large) (115th Congress), Vermont",42.6
2017,"Congressional District 1 (115th Congress), Virginia",39.1
2017,"Congressional District 2 (115th Congress), Virginia",36.1
2017,"Congressional District 3 (115th Congress), Virginia",35.0
2017,"Congressional District 4 (115th Congress), Virginia",37.5
2017,"Congressional District 5 (115th Congress), Virginia",42.6
2017,"Congressional District 6 (115th Congress), Virginia",39.5
2017,"Congressional District 7 (115th Congress), Virginia",39.7
2017,"Congressional District 8 (115th Congress), Virginia",36.1
2017,"Congressional District 9 (115th Congress), Virginia",42.9
2017,"Congressional District 10 (115th Congress), Virginia",38.0
2017,"Congressional District 11 (115th Congress), Virginia",37.4
2017,"Congressional District 1 (115th Congress), Washington",38.3
2017,"Congressional District 2 (115th Congress), Washington",38.7
2017,"Congressional District 3 (115th Congress), Washington",39.9
2017,"Congressional District 4 (115th Congress), Washington",34.1
2017,"Congressional District 5 (115th Congress), Washington",37.9
2017,"Congressional District 6 (115th Congress), Washington",41.5
2017,"Congressional District 7 (115th Congress), Washington",36.9
2017,"Congressional District 8 (115th Congress), Washington",37.6
2017,"Congressional District 9 (115th Congress), Washington",36.9
2017,"Congressional District 10 (115th Congress), Washington",36.1
2017,"Congressional District 1 (115th Congress), West Virginia",41.2
2017,"Congressional District 2 (115th Congress), West Virginia",42.5
2017,"Congressional District 3 (115th Congress), West Virginia",43.2
2017,"Congressional District 1 (115th Congress), Wisconsin",40.6
2017,"Congressional District 2 (115th Congress), Wisconsin",36.4
2017,"Congressional District 3 (115th Congress), Wisconsin",38.7
2017,"Congressional District 4 (115th Congress), Wisconsin",33.2
2017,"Congressional District 5 (115th Congress), Wisconsin",41.6
2017,"Congressional District 6 (115th Congress), Wisconsin",42.1
2017,"Congressional District 7 (115th Congress), Wisconsin",44.4
2017,"Congressional District 8 (115th Congress), Wisconsin",40.5
2017,"Congressional District (at Large) (115th Congress), Wyoming",37.5
2017,"Resident Commissioner District (at Large) (115th Congress), Puerto Rico",41.4
