year,district,black_pop,total_pop,white_pop
2008,"Congressional District 44 (110th Congress), California",48007,831454,549676
2008,"Congressional District 45 (110th Congress), California",53915,860052,571368
2008,"Congressional District 46 (110th Congress), California",8457,632809,458143
2008,"Congressional District 47 (110th Congress), California",9451,657705,294076
2008,"Congressional District 48 (110th Congress), California",8833,721557,494572
2008,"Congressional District 49 (110th Congress), California",34975,785949,528782
2008,"Congressional District 50 (110th Congress), California",15457,747880,569419
2008,"Congressional District 51 (110th Congress), California",59870,706342,461328
2008,"Congressional District 52 (110th Congress), California",26040,663810,531031
2008,"Congressional District 53 (110th Congress), California",40338,621920,461760
2008,"Congressional District 1 (110th Congress), Colorado",61401,664177,516446
2008,"Congressional District 2 (110th Congress), Colorado",6904,718514,622932
2008,"Congressional District 3 (110th Congress), Colorado",7181,699759,616071
2008,"Congressional District 4 (110th Congress), Colorado",7482,714265,644475
2008,"Congressional District 5 (110th Congress), Colorado",38575,694515,575770
2008,"Congressional District 6 (110th Congress), Colorado",21392,794480,704081
2008,"Congressional District 7 (110th Congress), Colorado",44621,653746,505893
2008,"Congressional District 1 (110th Congress), Connecticut",94621,700635,506775
2008,"Congressional District 2 (110th Congress), Connecticut",27522,715709,632723
2008,"Congressional District 3 (110th Congress), Connecticut",92181,690290,533440
2008,"Congressional District 4 (110th Congress), Connecticut",79800,685254,533159
2008,"Congressional District 5 (110th Congress), Connecticut",37025,709364,599647
2008,"Congressional District (at Large) (110th Congress), Delaware",179664,873092,634981
2008,"Delegate District (at Large) (110th Congress), District of Columbia",316278,591833,221911
2008,"Congressional District 1 (110th Congress), Florida",100904,697561,546015
2008,"Congressional District 2 (110th Congress), Florida",158303,712155,515684
2008,"Congressional District 3 (110th Congress), Florida",334844,642194,252823
2008,"Congressional District 4 (110th Congress), Florida",103369,720593,564365
2008,"Congressional District 5 (110th Congress), Florida",55949,920242,811919
2008,"Congressional District 6 (110th Congress), Florida",115012,807026,636498
2008,"Congressional District 7 (110th Congress), Florida",73031,791861,666262
2008,"Congressional District 8 (110th Congress), Florida",77502,785414,604487
2008,"Congressional District 9 (110th Congress), Florida",40726,751120,663765
2008,"Congressional District 10 (110th Congress), Florida",34339,620733,548072
2008,"Congressional District 11 (110th Congress), Florida",186980,673992,441617
2008,"Congressional District 12 (110th Congress), Florida",116929,782178,611466
2008,"Congressional District 13 (110th Congress), Florida",40841,735802,660103
2008,"Congressional District 14 (110th Congress), Florida",51937,830717,725933
2008,"Congressional District 15 (110th Congress), Florida",71184,790487,653206
2008,"Congressional District 16 (110th Congress), Florida",60034,770915,656629
2008,"Congressional District 17 (110th Congress), Florida",379875,654706,231640
2008,"Congressional District 18 (110th Congress), Florida",43086,635294,560040
2008,"Congressional District 19 (110th Congress), Florida",86123,733322,589504
2008,"Congressional District 20 (110th Congress), Florida",70523,672717,539724
2008,"Congressional District 21 (110th Congress), Florida",51753,670760,570408
2008,"Congressional District 22 (110th Congress), Florida",44520,678528,595106
2008,"Congressional District 23 (110th Congress), Florida",368479,664303,249141
2008,"Congressional District 24 (110th Congress), Florida",64052,773638,643237
2008,"Congressional District 25 (110th Congress), Florida",85074,812082,677858
2008,"Congressional District 1 (110th Congress), Georgia",169274,684659,479089
2008,"Congressional District 2 (110th Congress), Georgia",303608,632731,302790
2008,"Congressional District 3 (110th Congress), Georgia",191516,795402,570628
2008,"Congressional District 4 (110th Congress), Georgia",376651,687734,207371
2008,"Congressional District 5 (110th Congress), Georgia",345231,676513,278529
2008,"Congressional District 6 (110th Congress), Georgia",82003,834530,662460
2008,"Congressional District 7 (110th Congress), Georgia",192242,901363,568152
2008,"Congressional District 8 (110th Congress), Georgia",238572,710179,439780
2008,"Congressional District 9 (110th Congress), Georgia",28677,803245,712207
2008,"Congressional District 10 (110th Congress), Georgia",131227,712068,548435
2008,"Congressional District 11 (110th Congress), Georgia",119071,780150,604307
2008,"Congressional District 12 (110th Congress), Georgia",301098,681527,352849
2008,"Congressional District 13 (110th Congress), Georgia",424865,785643,272220
2008,"Congressional District 1 (110th Congress), Hawaii",21401,640537,128939
2008,"Congressional District 2 (110th Congress), Hawaii",9265,647661,219807
2008,"Congressional District 1 (110th Congress), Idaho",5249,811711,753873
2008,"Congressional District 2 (110th Congress), Idaho",2709,712105,658764
2008,"Congressional District 1 (110th Congress), Illinois",386176,620843,193271
2008,"Congressional District 2 (110th Congress), Illinois",432076,630933,167275
2008,"Congressional District 3 (110th Congress), Illinois",42544,684703,492801
2008,"Congressional District 4 (110th Congress), Illinois",35657,618313,343393
2008,"Congressional District 5 (110th Congress), Illinois",22491,652585,464917
2008,"Congressional District 6 (110th Congress), Illinois",23536,664005,518978
2008,"Congressional District 7 (110th Congress), Illinois",336465,629923,222070
2008,"Congressional District 8 (110th Congress), Illinois",31092,731338,591564
2008,"Congressional District 9 (110th Congress), Illinois",68231,632803,427497
2008,"Congressional District 10 (110th Congress), Illinois",27821,661538,518441
2008,"Congressional District 11 (110th Congress), Illinois",66759,758739,645125
2008,"Congressional District 12 (110th Congress), Illinois",104616,650303,522046
2008,"Congressional District 13 (110th Congress), Illinois",47667,781423,620977
2008,"Congressional District 14 (110th Congress), Illinois",41762,823661,661468
2008,"Congressional District 15 (110th Congress), Illinois",41506,668140,583795
2008,"Congressional District 16 (110th Congress), Illinois",43596,734606,647171
2008,"Congressional District 17 (110th Congress), Illinois",49500,630745,551977
2008,"Congressional District 18 (110th Congress), Illinois",51062,660836,584827
2008,"Congressional District 19 (110th Congress), Illinois",28060,666127,622739
2008,"Congressional District 1 (110th Congress), Indiana",130969,700114,506968
2008,"Congressional District 2 (110th Congress), Indiana",56096,668746,563996
2008,"Congressional District 3 (110th Congress), Indiana",40460,720781,632109
2008,"Congressional District 4 (110th Congress), Indiana",22845,779990,719684
2008,"Congressional District 5 (110th Congress), Indiana",31902,800232,733406
2008,"Congressional District 6 (110th Congress), Indiana",20050,670691,623799
2008,"Congressional District 7 (110th Congress), Indiana",201498,650746,392178
2008,"Congressional District 8 (110th Congress), Indiana",26040,682817,636040
2008,"Congressional District 9 (110th Congress), Indiana",17623,702675,659382
2008,"Congressional District 1 (110th Congress), Iowa",22547,588537,541892
2008,"Congressional District 2 (110th Congress), Iowa",15748,611407,565133
2008,"Congressional District 3 (110th Congress), Iowa",24131,638411,574953
2008,"Congressional District 4 (110th Congress), Iowa",8802,596295,564918
2008,"Congressional District 5 (110th Congress), Iowa",4993,567907,536232
2008,"Congressional District 1 (110th Congress), Kansas",14449,650719,604614
2008,"Congressional District 2 (110th Congress), Kansas",34140,700427,616925
2008,"Congressional District 3 (110th Congress), Kansas",63256,753526,619269
2008,"Congressional District 4 (110th Congress), Kansas",45751,697462,575960
2008,"Congressional District 1 (110th Congress), Kentucky",48376,681746,613759
2008,"Congressional District 2 (110th Congress), Kentucky",39495,747242,681973
2008,"Congressional District 3 (110th Congress), Kentucky",143720,691399,515151
2008,"Congressional District 4 (110th Congress), Kentucky",19597,727611,686486
2008,"Congressional District 5 (110th Congress), Kentucky",8521,676993,658137
2008,"Congressional District 6 (110th Congress), Kentucky",57119,744254,646779
2008,"Congressional District 1 (110th Congress), Louisiana",107014,671724,531384
2008,"Congressional District 2 (110th Congress), Louisiana",274357,469262,160983
2008,"Congressional District 3 (110th Congress), Louisiana",171948,626177,426232
2008,"Congressional District 4 (110th Congress), Louisiana",217877,647385,402808
2008,"Congressional District 5 (110th Congress), Louisiana",216114,635719,403327
2008,"Congressional District 6 (110th Congress), Louisiana",245982,701222,432005
2008,"Congressional District 7 (110th Congress), Louisiana",171770,659307,468041
2008,"Congressional District 1 (110th Congress), Maine",8745,667199,636859
2008,"Congressional District 2 (110th Congress), Maine",3587,649257,624420
2008,"Congressional District 1 (110th Congress), Maryland",81697,721118,609441
2008,"Congressional District 2 (110th Congress), Maryland",231094,699352,422530
2008,"Congressional District 3 (110th Congress), Maryland",134085,689925,501216
2008,"Congressional District 4 (110th Congress), Maryland",370565,679854,202105
2008,"Congressional District 5 (110th Congress), Maryland",267043,741163,413297
2008,"Congressional District 6 (110th Congress), Maryland",48075,735261,649383
2008,"Congressional District 7 (110th Congress), Maryland",372904,658713,227547
2008,"Congressional District 8 (110th Congress), Maryland",119948,708211,423892
2008,"Congressional District 1 (110th Congress), Massachusetts",13286,638057,591397
2008,"Congressional District 2 (110th Congress), Massachusetts",40532,664504,553895
2008,"Congressional District 3 (110th Congress), Massachusetts",26099,639470,559441
2008,"Congressional District 4 (110th Congress), Massachusetts",18385,674634,593511
2008,"Congressional District 5 (110th Congress), Massachusetts",19287,649762,502577
2008,"Congressional District 6 (110th Congress), Massachusetts",19326,647346,578454
2008,"Congressional District 7 (110th Congress), Massachusetts",33284,656052,539932
2008,"Congressional District 8 (110th Congress), Massachusetts",140241,649819,360209
2008,"Congressional District 9 (110th Congress), Massachusetts",82527,639053,499582
2008,"Congressional District 10 (110th Congress), Massachusetts",14031,639270,584394
2008,"Congressional District 1 (110th Congress), Michigan",6954,651919,609131
2008,"Congressional District 2 (110th Congress), Michigan",31044,694682,612893
2008,"Congressional District 3 (110th Congress), Michigan",54386,694621,579559
2008,"Congressional District 4 (110th Congress), Michigan",17247,681360,634346
2008,"Congressional District 5 (110th Congress), Michigan",110316,636803,498198
2008,"Congressional District 6 (110th Congress), Michigan",57582,675374,579130
2008,"Congressional District 7 (110th Congress), Michigan",37739,677051,607428
2008,"Congressional District 8 (110th Congress), Michigan",31505,703008,628167
2008,"Congressional District 9 (110th Congress), Michigan",65223,660887,523440
2008,"Congressional District 10 (110th Congress), Michigan",18482,725820,674560
2008,"Congressional District 11 (110th Congress), Michigan",64354,737189,619134
2008,"Congressional District 12 (110th Congress), Michigan",117919,621619,464834
2008,"Congressional District 13 (110th Congress), Michigan",338555,558280,173255
2008,"Congressional District 14 (110th Congress), Michigan",352534,591652,214836
2008,"Congressional District 15 (110th Congress), Michigan",85038,693157,545932
2008,"Congressional District 1 (110th Congress), Minnesota",10712,632809,595214
2008,"Congressional District 2 (110th Congress), Minnesota",24184,722891,647963
2008,"Congressional District 3 (110th Congress), Minnesota",42743,663360,554904
2008,"Congressional District 4 (110th Congress), Minnesota",45720,602931,478327
2008,"Congressional District 5 (110th Congress), Minnesota",85097,591467,441560
2008,"Congressional District 6 (110th Congress), Minnesota",12619,743130,693691
2008,"Congressional District 7 (110th Congress), Minnesota",4832,614645,576365
2008,"Congressional District 8 (110th Congress), Minnesota",4692,649160,613057
2008,"Congressional District 1 (110th Congress), Mississippi",217402,782765,546795
2008,"Congressional District 2 (110th Congress), Mississippi",444271,670638,211867
2008,"Congressional District 3 (110th Congress), Mississippi",263247,751519,468524
2008,"Congressional District 4 (110th Congress), Mississippi",176574,733696,528166
2008,"Congressional District 1 (110th Congress), Missouri",325006,594535,245065
2008,"Congressional District 2 (110th Congress), Missouri",21059,697292,639692
2008,"Congressional District 3 (110th Congress), Missouri",54587,647115,562449
2008,"Congressional District 4 (110th Congress), Missouri",20889,656485,606834
2008,"Congressional District 5 (110th Congress), Missouri",146593,630314,435798
2008,"Congressional District 6 (110th Congress), Missouri",21893,681018,628773
2008,"Congressional District 7 (110th Congress), Missouri",10306,701624,655136
2008,"Congressional District 8 (110th Congress), Missouri",31831,636818,587497
2008,"Congressional District 9 (110th Congress), Missouri",26035,666404,614202
2008,"Congressional District (at Large) (110th Congress), Montana",5205,967440,867054
2008,"Congressional District 1 (110th Congress), Nebraska",10035,613863,567062
2008,"Congressional District 2 (110th Congress), Nebraska",59256,618946,499613
2008,"Congressional District 3 (110th Congress), Nebraska",1887,550623,519033
2008,"Congressional District 1 (110th Congress), Nevada",101127,823038,591055
2008,"Congressional District 2 (110th Congress), Nevada",22124,810552,683955
2008,"Congressional District 3 (110th Congress), Nevada",68965,966577,733906
2008,"Congressional District 1 (110th Congress), New Hampshire",7224,658228,624860
2008,"Congressional District 2 (110th Congress), New Hampshire",5716,657581,622850
2008,"Congressional District 1 (110th Congress), New Jersey",117469,677495,481867
2008,"Congressional District 2 (110th Congress), New Jersey",97030,683805,507253
2008,"Congressional District 3 (110th Congress), New Jersey",63123,682179,567688
2008,"Congressional District 4 (110th Congress), New Jersey",65398,716440,590933
2008,"Congressional District 5 (110th Congress), New Jersey",13189,672703,574028
2008,"Congressional District 6 (110th Congress), New Jersey",96266,650895,442579
2008,"Congressional District 7 (110th Congress), New Jersey",40894,682187,528289
2008,"Congressional District 8 (110th Congress), New Jersey",88359,646995,375112
2008,"Congressional District 9 (110th Congress), New Jersey",49379,639443,450832
2008,"Congressional District 10 (110th Congress), New Jersey",367835,629510,172647
2008,"Congressional District 11 (110th Congress), New Jersey",20750,664897,561599
2008,"Congressional District 12 (110th Congress), New Jersey",81812,693671,487464
2008,"Congressional District 13 (110th Congress), New Jersey",81494,642441,403830
2008,"Congressional District 1 (110th Congress), New Mexico",21807,677533,488250
2008,"Congressional District 2 (110th Congress), New Mexico",13506,645473,523545
2008,"Congressional District 3 (110th Congress), New Mexico",9880,661350,445685
2008,"Congressional District 1 (110th Congress), New York",34402,713084,623710
2008,"Congressional District 2 (110th Congress), New York",74249,687113,540876
2008,"Congressional District 3 (110th Congress), New York",14140,652004,585687
2008,"Congressional District 4 (110th Congress), New York",134609,669702,431802
2008,"Congressional District 5 (110th Congress), New York",28038,669591,361018
2008,"Congressional District 6 (110th Congress), New York",360426,686631,118666
2008,"Congressional District 7 (110th Congress), New York",136530,696508,270915
2008,"Congressional District 8 (110th Congress), New York",37852,720094,539207
2008,"Congressional District 9 (110th Congress), New York",35187,679578,469782
2008,"Congressional District 10 (110th Congress), New York",427302,697685,177020
2008,"Congressional District 11 (110th Congress), New York",377897,663042,205113
2008,"Congressional District 12 (110th Congress), New York",71872,681862,346353
2008,"Congressional District 13 (110th Congress), New York",51988,702017,524660
2008,"Congressional District 14 (110th Congress), New York",29243,654566,503786
2008,"Congressional District 15 (110th Congress), New York",216414,671752,226226
2008,"Congressional District 16 (110th Congress), New York",236795,668186,104899
2008,"Congressional District 17 (110th Congress), New York",225910,681421,305178
2008,"Congressional District 18 (110th Congress), New York",74280,673537,498977
2008,"Congressional District 19 (110th Congress), New York",39934,706181,590887
2008,"Congressional District 20 (110th Congress), New York",17375,684669,642854
2008,"Congressional District 21 (110th Congress), New York",52876,655918,551252
2008,"Congressional District 22 (110th Congress), New York",61519,665606,545946
2008,"Congressional District 23 (110th Congress), New York",21422,662898,611842
2008,"Congressional District 24 (110th Congress), New York",23541,647115,594834
2008,"Congressional District 25 (110th Congress), New York",52511,656134,568474
2008,"Congressional District 26 (110th Congress), New York",23687,657650,603722
2008,"Congressional District 27 (110th Congress), New York",37336,627105,561976
2008,"Congressional District 28 (110th Congress), New York",179673,598124,381244
2008,"Congressional District 29 (110th Congress), New York",24223,660524,605938
2008,"Congressional District 1 (110th Congress), North Carolina",297877,608207,277743
2008,"Congressional District 2 (110th Congress), North Carolina",213377,743484,451706
2008,"Congressional District 3 (110th Congress), North Carolina",117185,691217,527306
2008,"Congressional District 4 (110th Congress), North Carolina",151172,794794,546558
2008,"Congressional District 5 (110th Congress), North Carolina",51134,680121,592036
2008,"Congressional District 6 (110th Congress), North Carolina",68402,691907,577903
2008,"Congressional District 7 (110th Congress), North Carolina",149549,703638,465738
2008,"Congressional District 8 (110th Congress), North Carolina",186172,672835,425667
2008,"Congressional District 9 (110th Congress), North Carolina",118813,847888,665853
2008,"Congressional District 10 (110th Congress), North Carolina",60864,681682,580188
2008,"Congressional District 11 (110th Congress), North Carolina",29630,670597,607100
2008,"Congressional District 12 (110th Congress), North Carolina",313212,704404,314654
2008,"Congressional District 13 (110th Congress), North Carolina",200098,731640,459578
2008,"Congressional District (at Large) (110th Congress), North Dakota",6115,641481,583732
2008,"Congressional District 1 (110th Congress), Ohio",183377,625600,417631
2008,"Congressional District 2 (110th Congress), Ohio",33975,684232,628659
2008,"Congressional District 3 (110th Congress), Ohio",101466,640381,512482
2008,"Congressional District 4 (110th Congress), Ohio",30425,629526,577993
2008,"Congressional District 5 (110th Congress), Ohio",7838,628167,599238
2008,"Congressional District 6 (110th Congress), Ohio",15403,609740,578198
2008,"Congressional District 7 (110th Congress), Ohio",61958,681363,590808
2008,"Congressional District 8 (110th Congress), Ohio",40912,652270,585639
2008,"Congressional District 9 (110th Congress), Ohio",89528,621048,503095
2008,"Congressional District 10 (110th Congress), Ohio",44251,593065,518017
2008,"Congressional District 11 (110th Congress), Ohio",322353,548080,203845
2008,"Congressional District 12 (110th Congress), Ohio",147663,704615,506884
2008,"Congressional District 13 (110th Congress), Ohio",73787,640590,531951
2008,"Congressional District 14 (110th Congress), Ohio",21047,653214,609178
2008,"Congressional District 15 (110th Congress), Ohio",57538,673028,566894
2008,"Congressional District 16 (110th Congress), Ohio",30097,653595,603522
2008,"Congressional District 17 (110th Congress), Ohio",73088,604607,509341
2008,"Congressional District 18 (110th Congress), Ohio",11423,642789,616378
2008,"Congressional District 1 (110th Congress), Oklahoma",66516,738830,564990
2008,"Congressional District 2 (110th Congress), Oklahoma",28769,712827,506359
2008,"Congressional District 3 (110th Congress), Oklahoma",24884,712077,580715
2008,"Congressional District 4 (110th Congress), Oklahoma",47286,737843,586008
2008,"Congressional District 5 (110th Congress), Oklahoma",93546,740784,523249
2008,"Congressional District 1 (110th Congress), Oregon",12027,794185,654511
2008,"Congressional District 2 (110th Congress), Oregon",2569,757621,695592
2008,"Congressional District 3 (110th Congress), Oregon",39900,755180,606494
2008,"Congressional District 4 (110th Congress), Oregon",5066,729731,668042
2008,"Congressional District 5 (110th Congress), Oregon",6081,753343,661414
2008,"Congressional District 1 (110th Congress), Pennsylvania",290231,606632,193780
2008,"Congressional District 2 (110th Congress), Pennsylvania",352379,586216,187518
2008,"Congressional District 3 (110th Congress), Pennsylvania",22806,635712,597635
2008,"Congressional District 4 (110th Congress), Pennsylvania",22099,648623,606772
2008,"Congressional District 5 (110th Congress), Pennsylvania",11946,641235,611209
2008,"Congressional District 6 (110th Congress), Pennsylvania",49085,703735,601840
2008,"Congressional District 7 (110th Congress), Pennsylvania",59727,669020,564019
2008,"Congressional District 8 (110th Congress), Pennsylvania",27260,668390,603270
2008,"Congressional District 9 (110th Congress), Pennsylvania",14119,658862,635636
2008,"Congressional District 10 (110th Congress), Pennsylvania",12782,652754,623018
2008,"Congressional District 11 (110th Congress), Pennsylvania",34021,668851,602993
2008,"Congressional District 12 (110th Congress), Pennsylvania",22085,617797,583261
2008,"Congressional District 13 (110th Congress), Pennsylvania",62489,676134,543430
2008,"Congressional District 14 (110th Congress), Pennsylvania",136733,574861,412202
2008,"Congressional District 15 (110th Congress), Pennsylvania",35014,713689,614044
2008,"Congressional District 16 (110th Congress), Pennsylvania",32136,697108,610549
2008,"Congressional District 17 (110th Congress), Pennsylvania",53091,669349,585122
2008,"Congressional District 18 (110th Congress), Pennsylvania",20338,645194,599645
2008,"Congressional District 19 (110th Congress), Pennsylvania",29716,714117,652161
2008,"Congressional District 1 (110th Congress), Rhode Island",33405,522130,441595
2008,"Congressional District 2 (110th Congress), Rhode Island",23764,528658,432791
2008,"Congressional District 1 (110th Congress), South Carolina",161910,818365,615635
2008,"Congressional District 2 (110th Congress), South Carolina",209844,783942,526924
2008,"Congressional District 3 (110th Congress), South Carolina",136163,695317,533002
2008,"Congressional District 4 (110th Congress), South Carolina",146498,756653,573819
2008,"Congressional District 5 (110th Congress), South Carolina",229964,741335,484459
2008,"Congressional District 6 (110th Congress), South Carolina",373417,684188,292143
2008,"Congressional District (at Large) (110th Congress), South Dakota",7595,804194,700446
2008,"Congressional District 1 (110th Congress), Tennessee",15762,672694,638300
2008,"Congressional District 2 (110th Congress), Tennessee",42821,716506,643850
2008,"Congressional District 3 (110th Congress), Tennessee",75859,685476,588358
2008,"Congressional District 4 (110th Congress), Tennessee",26237,679236,631757
2008,"Congressional District 5 (110th Congress), Tennessee",169433,700860,484983
2008,"Congressional District 6 (110th Congress), Tennessee",57296,765069,672676
2008,"Congressional District 7 (110th Congress), Tennessee",105016,756487,614215
2008,"Congressional District 8 (110th Congress), Tennessee",150578,652370,482208
2008,"Congressional District 9 (110th Congress), Tennessee",372525,586190,180615
2008,"Congressional District 1 (110th Congress), Texas",125170,696248,529798
2008,"Congressional District 2 (110th Congress), Texas",149051,773072,532885
2008,"Congressional District 3 (110th Congress), Texas",86504,845481,578670
2008,"Congressional District 4 (110th Congress), Texas",81972,812636,665477
2008,"Congressional District 5 (110th Congress), Texas",102976,733117,550963
2008,"Congressional District 6 (110th Congress), Texas",118617,783790,546520
2008,"Congressional District 7 (110th Congress), Texas",72467,751034,557983
2008,"Congressional District 8 (110th Congress), Texas",66512,795104,684518
2008,"Congressional District 9 (110th Congress), Texas",256604,693304,265253
2008,"Congressional District 10 (110th Congress), Texas",106270,955363,691158
2008,"Congressional District 11 (110th Congress), Texas",29576,695280,605208
2008,"Congressional District 12 (110th Congress), Texas",49497,813561,648546
2008,"Congressional District 13 (110th Congress), Texas",41631,653635,545500
2008,"Congressional District 14 (110th Congress), Texas",61752,756644,618692
2008,"Congressional District 15 (110th Congress), Texas",12194,760723,594850
2008,"Congressional District 16 (110th Congress), Texas",21519,705211,573889
2008,"Congressional District 17 (110th Congress), Texas",71506,737508,596642
2008,"Congressional District 18 (110th Congress), Texas",255994,673067,292088
2008,"Congressional District 19 (110th Congress), Texas",35446,669198,568978
2008,"Congressional District 20 (110th Congress), Texas",44309,677981,522471
2008,"Congressional District 21 (110th Congress), Texas",52198,828925,692346
2008,"Congressional District 22 (110th Congress), Texas",110716,873878,588854
2008,"Congressional District 23 (110th Congress), Texas",23189,788817,643070
2008,"Congressional District 24 (110th Congress), Texas",98923,772580,534257
2008,"Congressional District 25 (110th Congress), Texas",61022,789252,546195
2008,"Congressional District 26 (110th Congress), Texas",119571,875556,623366
2008,"Congressional District 27 (110th Congress), Texas",17587,705633,628945
2008,"Congressional District 28 (110th Congress), Texas",11529,802335,689518
2008,"Congressional District 29 (110th Congress), Texas",65599,686198,409783
2008,"Congressional District 30 (110th Congress), Texas",285018,710531,319887
2008,"Congressional District 31 (110th Congress), Texas",104172,841984,646708
2008,"Congressional District 32 (110th Congress), Texas",41161,669328,478299
2008,"Congressional District 1 (110th Congress), Utah",15154,884032,811415
2008,"Congressional District 2 (110th Congress), Utah",4371,877753,799868
2008,"Congressional District 3 (110th Congress), Utah",10476,974639,878238
2008,"Congressional District (at Large) (110th Congress), Vermont",4650,621270,595770
2008,"Congressional District 1 (110th Congress), Virginia",150433,759591,555431
2008,"Congressional District 2 (110th Congress), Virginia",142105,641363,441885
2008,"Congressional District 3 (110th Congress), Virginia",375009,670723,256041
2008,"Congressional District 4 (110th Congress), Virginia",237257,722546,450300
2008,"Congressional District 5 (110th Congress), Virginia",151448,665495,486883
2008,"Congressional District 6 (110th Congress), Virginia",75400,683159,582417
2008,"Congressional District 7 (110th Congress), Virginia",123252,739402,571749
2008,"Congressional District 8 (110th Congress), Virginia",91657,676038,452819
2008,"Congressional District 9 (110th Congress), Virginia",24117,646843,605329
2008,"Congressional District 10 (110th Congress), Virginia",57932,805507,603586
2008,"Congressional District 11 (110th Congress), Virginia",91822,758422,493972
2008,"Congressional District 1 (110th Congress), Washington",17913,695036,547476
2008,"Congressional District 2 (110th Congress), Washington",7910,746399,656712
2008,"Congressional District 3 (110th Congress), Washington",11563,766377,680958
2008,"Congressional District 4 (110th Congress), Washington",7796,737770,568206
2008,"Congressional District 5 (110th Congress), Washington",9485,708462,628285
2008,"Congressional District 6 (110th Congress), Washington",37862,692925,549117
2008,"Congressional District 7 (110th Congress), Washington",51459,674904,484269
2008,"Congressional District 8 (110th Congress), Washington",21828,806333,625801
2008,"Congressional District 9 (110th Congress), Washington",53703,721018,523485
2008,"Congressional District 1 (110th Congress), West Virginia",10954,594612,569777
