year,district,median_age
2008,"Congressional District 34 (110th Congress), California",29.9
2008,"Congressional District 35 (110th Congress), California",30.7
2008,"Congressional District 36 (110th Congress), California",38.2
2008,"Congressional District 37 (110th Congress), California",29.3
2008,"Congressional District 38 (110th Congress), California",32.7
2008,"Congressional District 39 (110th Congress), California",32.7
2008,"Congressional District 40 (110th Congress), California",36.7
2008,"Congressional District 41 (110th Congress), California",33.4
2008,"Congressional District 42 (110th Congress), California",37.6
2008,"Congressional District 43 (110th Congress), California",28.2
2008,"Congressional District 44 (110th Congress), California",31.0
2008,"Congressional District 45 (110th Congress), California",33.3
2008,"Congressional District 46 (110th Congress), California",41.0
2008,"Congressional District 47 (110th Congress), California",29.8
2008,"Congressional District 48 (110th Congress), California",38.1
2008,"Congressional District 49 (110th Congress), California",31.6
2008,"Congressional District 50 (110th Congress), California",36.9
2008,"Congressional District 51 (110th Congress), California",32.3
2008,"Congressional District 52 (110th Congress), California",36.2
2008,"Congressional District 53 (110th Congress), California",32.2
2008,"Congressional District 1 (110th Congress), Colorado",35.3
2008,"Congressional District 2 (110th Congress), Colorado",34.5
2008,"Congressional District 3 (110th Congress), Colorado",37.8
2008,"Congressional District 4 (110th Congress), Colorado",34.1
2008,"Congressional District 5 (110th Congress), Colorado",35.7
2008,"Congressional District 6 (110th Congress), Colorado",37.8
2008,"Congressional District 7 (110th Congress), Colorado",35.6
2008,"Congressional District 1 (110th Congress), Connecticut",40.0
2008,"Congressional District 2 (110th Congress), Connecticut",39.3
2008,"Congressional District 3 (110th Congress), Connecticut",37.9
2008,"Congressional District 4 (110th Congress), Connecticut",39.5
2008,"Congressional District 5 (110th Congress), Connecticut",39.8
2008,"Congressional District (at Large) (110th Congress), Delaware",38.3
2008,"Delegate District (at Large) (110th Congress), District of Columbia",34.9
2008,"Congressional District 1 (110th Congress), Florida",38.6
2008,"Congressional District 2 (110th Congress), Florida",36.5
2008,"Congressional District 3 (110th Congress), Florida",34.4
2008,"Congressional District 4 (110th Congress), Florida",38.2
2008,"Congressional District 5 (110th Congress), Florida",43.3
2008,"Congressional District 6 (110th Congress), Florida",37.8
2008,"Congressional District 7 (110th Congress), Florida",40.9
2008,"Congressional District 8 (110th Congress), Florida",36.7
2008,"Congressional District 9 (110th Congress), Florida",42.0
2008,"Congressional District 10 (110th Congress), Florida",46.9
2008,"Congressional District 11 (110th Congress), Florida",35.3
2008,"Congressional District 12 (110th Congress), Florida",37.6
2008,"Congressional District 13 (110th Congress), Florida",47.3
2008,"Congressional District 14 (110th Congress), Florida",45.5
2008,"Congressional District 15 (110th Congress), Florida",41.1
2008,"Congressional District 16 (110th Congress), Florida",43.5
2008,"Congressional District 17 (110th Congress), Florida",35.6
2008,"Congressional District 18 (110th Congress), Florida",42.6
2008,"Congressional District 19 (110th Congress), Florida",45.9
2008,"Congressional District 20 (110th Congress), Florida",41.7
2008,"Congressional District 21 (110th Congress), Florida",40.9
2008,"Congressional District 22 (110th Congress), Florida",45.3
2008,"Congressional District 23 (110th Congress), Florida",34.6
2008,"Congressional District 24 (110th Congress), Florida",39.7
2008,"Congressional District 25 (110th Congress), Florida",35.8
2008,"Congressional District 1 (110th Congress), Georgia",34.3
2008,"Congressional District 2 (110th Congress), Georgia",34.6
2008,"Congressional District 3 (110th Congress), Georgia",35.8
2008,"Congressional District 4 (110th Congress), Georgia",34.7
2008,"Congressional District 5 (110th Congress), Georgia",35.8
2008,"Congressional District 6 (110th Congress), Georgia",36.7
2008,"Congressional District 7 (110th Congress), Georgia",34.6
2008,"Congressional District 8 (110th Congress), Georgia",35.4
2008,"Congressional District 9 (110th Congress), Georgia",35.5
2008,"Congressional District 10 (110th Congress), Georgia",35.0
2008,"Congressional District 11 (110th Congress), Georgia",34.8
2008,"Congressional District 12 (110th Congress), Georgia",33.2
2008,"Congressional District 13 (110th Congress), Georgia",33.3
2008,"Congressional District 1 (110th Congress), Hawaii",39.7
2008,"Congressional District 2 (110th Congress), Hawaii",36.8
2008,"Congressional District 1 (110th Congress), Idaho",35.8
2008,"Congressional District 2 (110th Congress), Idaho",32.6
2008,"Congressional District 1 (110th Congress), Illinois",34.9
2008,"Congressional District 2 (110th Congress), Illinois",36.1
2008,"Congressional District 3 (110th Congress), Illinois",36.4
2008,"Congressional District 4 (110th Congress), Illinois",30.5
2008,"Congressional District 5 (110th Congress), Illinois",35.7
2008,"Congressional District 6 (110th Congress), Illinois",37.8
2008,"Congressional District 7 (110th Congress), Illinois",34.9
2008,"Congressional District 8 (110th Congress), Illinois",36.1
2008,"Congressional District 9 (110th Congress), Illinois",38.9
2008,"Congressional District 10 (110th Congress), Illinois",40.2
2008,"Congressional District 11 (110th Congress), Illinois",33.7
2008,"Congressional District 12 (110th Congress), Illinois",36.3
2008,"Congressional District 13 (110th Congress), Illinois",36.6
2008,"Congressional District 14 (110th Congress), Illinois",32.4
2008,"Congressional District 15 (110th Congress), Illinois",34.7
2008,"Congressional District 16 (110th Congress), Illinois",36.9
2008,"Congressional District 17 (110th Congress), Illinois",38.3
2008,"Congressional District 18 (110th Congress), Illinois",38.3
2008,"Congressional District 19 (110th Congress), Illinois",39.7
2008,"Congressional District 1 (110th Congress), Indiana",37.3
2008,"Congressional District 2 (110th Congress), Indiana",37.4
2008,"Congressional District 3 (110th Congress), Indiana",35.7
2008,"Congressional District 4 (110th Congress), Indiana",35.1
2008,"Congressional District 5 (110th Congress), Indiana",36.9
2008,"Congressional District 6 (110th Congress), Indiana",39.0
2008,"Congressional District 7 (110th Congress), Indiana",35.5
2008,"Congressional District 8 (110th Congress), Indiana",37.8
2008,"Congressional District 9 (110th Congress), Indiana",36.6
2008,"Congressional District 1 (110th Congress), Iowa",38.4
2008,"Congressional District 2 (110th Congress), Iowa",36.8
2008,"Congressional District 3 (110th Congress), Iowa",37.2
2008,"Congressional District 4 (110th Congress), Iowa",38.7
2008,"Congressional District 5 (110th Congress), Iowa",40.4
2008,"Congressional District 1 (110th Congress), Kansas",38.9
2008,"Congressional District 2 (110th Congress), Kansas",35.8
2008,"Congressional District 3 (110th Congress), Kansas",35.0
2008,"Congressional District 4 (110th Congress), Kansas",36.0
2008,"Congressional District 1 (110th Congress), Kentucky",38.6
2008,"Congressional District 2 (110th Congress), Kentucky",36.9
2008,"Congressional District 3 (110th Congress), Kentucky",39.0
2008,"Congressional District 4 (110th Congress), Kentucky",37.5
2008,"Congressional District 5 (110th Congress), Kentucky",38.9
2008,"Congressional District 6 (110th Congress), Kentucky",36.5
2008,"Congressional District 1 (110th Congress), Louisiana",38.5
2008,"Congressional District 2 (110th Congress), Louisiana",37.0
2008,"Congressional District 3 (110th Congress), Louisiana",35.5
2008,"Congressional District 4 (110th Congress), Louisiana",35.4
2008,"Congressional District 5 (110th Congress), Louisiana",35.9
2008,"Congressional District 6 (110th Congress), Louisiana",33.6
2008,"Congressional District 7 (110th Congress), Louisiana",35.1
2008,"Congressional District 1 (110th Congress), Maine",42.1
2008,"Congressional District 2 (110th Congress), Maine",41.5
2008,"Congressional District 1 (110th Congress), Maryland",40.1
2008,"Congressional District 2 (110th Congress), Maryland",36.1
2008,"Congressional District 3 (110th Congress), Maryland",37.2
2008,"Congressional District 4 (110th Congress), Maryland",36.0
2008,"Congressional District 5 (110th Congress), Maryland",36.3
2008,"Congressional District 6 (110th Congress), Maryland",38.5
2008,"Congressional District 7 (110th Congress), Maryland",37.3
2008,"Congressional District 8 (110th Congress), Maryland",39.5
2008,"Congressional District 1 (110th Congress), Massachusetts",39.6
2008,"Congressional District 2 (110th Congress), Massachusetts",37.7
2008,"Congressional District 3 (110th Congress), Massachusetts",38.5
2008,"Congressional District 4 (110th Congress), Massachusetts",38.8
2008,"Congressional District 5 (110th Congress), Massachusetts",38.6
2008,"Congressional District 6 (110th Congress), Massachusetts",41.8
2008,"Congressional District 7 (110th Congress), Massachusetts",39.7
2008,"Congressional District 8 (110th Congress), Massachusetts",31.3
2008,"Congressional District 9 (110th Congress), Massachusetts",39.1
2008,"Congressional District 10 (110th Congress), Massachusetts",42.7
2008,"Congressional District 1 (110th Congress), Michigan",43.1
2008,"Congressional District 2 (110th Congress), Michigan",36.6
2008,"Congressional District 3 (110th Congress), Michigan",35.3
2008,"Congressional District 4 (110th Congress), Michigan",38.6
2008,"Congressional District 5 (110th Congress), Michigan",37.9
2008,"Congressional District 6 (110th Congress), Michigan",37.3
2008,"Congressional District 7 (110th Congress), Michigan",38.8
2008,"Congressional District 8 (110th Congress), Michigan",36.8
2008,"Congressional District 9 (110th Congress), Michigan",40.9
2008,"Congressional District 10 (110th Congress), Michigan",38.6
2008,"Congressional District 11 (110th Congress), Michigan",38.9
2008,"Congressional District 12 (110th Congress), Michigan",39.5
2008,"Congressional District 13 (110th Congress), Michigan",35.3
2008,"Congressional District 14 (110th Congress), Michigan",37.2
2008,"Congressional District 15 (110th Congress), Michigan",35.6
2008,"Congressional District 1 (110th Congress), Minnesota",38.1
2008,"Congressional District 2 (110th Congress), Minnesota",35.1
2008,"Congressional District 3 (110th Congress), Minnesota",40.2
2008,"Congressional District 4 (110th Congress), Minnesota",37.5
2008,"Congressional District 5 (110th Congress), Minnesota",35.8
2008,"Congressional District 6 (110th Congress), Minnesota",34.6
2008,"Congressional District 7 (110th Congress), Minnesota",39.8
2008,"Congressional District 8 (110th Congress), Minnesota",39.8
2008,"Congressional District 1 (110th Congress), Mississippi",35.9
2008,"Congressional District 2 (110th Congress), Mississippi",34.3
2008,"Congressional District 3 (110th Congress), Mississippi",35.9
2008,"Congressional District 4 (110th Congress), Mississippi",35.6
2008,"Congressional District 1 (110th Congress), Missouri",38.3
2008,"Congressional District 2 (110th Congress), Missouri",39.2
2008,"Congressional District 3 (110th Congress), Missouri",38.2
2008,"Congressional District 4 (110th Congress), Missouri",37.4
2008,"Congressional District 5 (110th Congress), Missouri",37.2
2008,"Congressional District 6 (110th Congress), Missouri",37.6
2008,"Congressional District 7 (110th Congress), Missouri",36.0
2008,"Congressional District 8 (110th Congress), Missouri",38.7
2008,"Congressional District 9 (110th Congress), Missouri",36.0
2008,"Congressional District (at Large) (110th Congress), Montana",39.1
2008,"Congressional District 1 (110th Congress), Nebraska",35.3
2008,"Congressional District 2 (110th Congress), Nebraska",33.9
2008,"Congressional District 3 (110th Congress), Nebraska",40.6
2008,"Congressional District 1 (110th Congress), Nevada",33.9
2008,"Congressional District 2 (110th Congress), Nevada",37.6
2008,"Congressional District 3 (110th Congress), Nevada",36.2
2008,"Congressional District 1 (110th Congress), New Hampshire",39.7
2008,"Congressional District 2 (110th Congress), New Hampshire",40.8
2008,"Congressional District 1 (110th Congress), New Jersey",36.8
2008,"Congressional District 2 (110th Congress), New Jersey",38.5
2008,"Congressional District 3 (110th Congress), New Jersey",41.6
2008,"Congressional District 4 (110th Congress), New Jersey",38.6
2008,"Congressional District 5 (110th Congress), New Jersey",41.9
2008,"Congressional District 6 (110th Congress), New Jersey",36.3
2008,"Congressional District 7 (110th Congress), New Jersey",40.6
2008,"Congressional District 8 (110th Congress), New Jersey",37.6
2008,"Congressional District 9 (110th Congress), New Jersey",39.8
2008,"Congressional District 10 (110th Congress), New Jersey",34.8
2008,"Congressional District 11 (110th Congress), New Jersey",41.3
2008,"Congressional District 12 (110th Congress), New Jersey",39.8
2008,"Congressional District 13 (110th Congress), New Jersey",35.2
2008,"Congressional District 1 (110th Congress), New Mexico",36.6
2008,"Congressional District 2 (110th Congress), New Mexico",35.3
2008,"Congressional District 3 (110th Congress), New Mexico",36.2
2008,"Congressional District 1 (110th Congress), New York",39.3
2008,"Congressional District 2 (110th Congress), New York",39.2
2008,"Congressional District 3 (110th Congress), New York",43.1
2008,"Congressional District 4 (110th Congress), New York",39.4
2008,"Congressional District 5 (110th Congress), New York",40.6
2008,"Congressional District 6 (110th Congress), New York",37.2
2008,"Congressional District 7 (110th Congress), New York",37.6
2008,"Congressional District 8 (110th Congress), New York",38.3
2008,"Congressional District 9 (110th Congress), New York",42.0
2008,"Congressional District 10 (110th Congress), New York",31.9
2008,"Congressional District 11 (110th Congress), New York",35.3
2008,"Congressional District 12 (110th Congress), New York",33.9
2008,"Congressional District 13 (110th Congress), New York",39.3
2008,"Congressional District 14 (110th Congress), New York",38.9
2008,"Congressional District 15 (110th Congress), New York",35.6
2008,"Congressional District 16 (110th Congress), New York",28.4
2008,"Congressional District 17 (110th Congress), New York",36.2
2008,"Congressional District 18 (110th Congress), New York",40.6
2008,"Congressional District 19 (110th Congress), New York",38.7
2008,"Congressional District 20 (110th Congress), New York",40.4
2008,"Congressional District 21 (110th Congress), New York",38.9
2008,"Congressional District 22 (110th Congress), New York",36.4
2008,"Congressional District 23 (110th Congress), New York",37.0
2008,"Congressional District 24 (110th Congress), New York",39.0
2008,"Congressional District 25 (110th Congress), New York",39.4
2008,"Congressional District 26 (110th Congress), New York",40.1
2008,"Congressional District 27 (110th Congress), New York",39.7
2008,"Congressional District 28 (110th Congress), New York",37.0
2008,"Congressional District 29 (110th Congress), New York",39.2
2008,"Congressional District 1 (110th Congress), North Carolina",38.5
2008,"Congressional District 2 (110th Congress), North Carolina",33.2
2008,"Congressional District 3 (110th Congress), North Carolina",35.4
2008,"Congressional District 4 (110th Congress), North Carolina",35.5
2008,"Congressional District 5 (110th Congress), North Carolina",39.7
2008,"Congressional District 6 (110th Congress), North Carolina",39.5
2008,"Congressional District 7 (110th Congress), North Carolina",37.5
2008,"Congressional District 8 (110th Congress), North Carolina",34.7
2008,"Congressional District 9 (110th Congress), North Carolina",36.8
2008,"Congressional District 10 (110th Congress), North Carolina",39.1
2008,"Congressional District 11 (110th Congress), North Carolina",42.0
2008,"Congressional District 12 (110th Congress), North Carolina",34.2
2008,"Congressional District 13 (110th Congress), North Carolina",35.4
2008,"Congressional District (at Large) (110th Congress), North Dakota",37.0
2008,"Congressional District 1 (110th Congress), Ohio",37.9
2008,"Congressional District 2 (110th Congress), Ohio",38.1
2008,"Congressional District 3 (110th Congress), Ohio",38.7
2008,"Congressional District 4 (110th Congress), Ohio",38.1
2008,"Congressional District 5 (110th Congress), Ohio",38.2
2008,"Congressional District 6 (110th Congress), Ohio",39.8
2008,"Congressional District 7 (110th Congress), Ohio",36.7
2008,"Congressional District 8 (110th Congress), Ohio",36.2
2008,"Congressional District 9 (110th Congress), Ohio",37.9
2008,"Congressional District 10 (110th Congress), Ohio",41.7
2008,"Congressional District 11 (110th Congress), Ohio",38.2
2008,"Congressional District 12 (110th Congress), Ohio",35.6
2008,"Congressional District 13 (110th Congress), Ohio",40.2
2008,"Congressional District 14 (110th Congress), Ohio",40.7
2008,"Congressional District 15 (110th Congress), Ohio",34.2
2008,"Congressional District 16 (110th Congress), Ohio",39.1
2008,"Congressional District 17 (110th Congress), Ohio",39.1
2008,"Congressional District 18 (110th Congress), Ohio",38.4
2008,"Congressional District 1 (110th Congress), Oklahoma",36.3
2008,"Congressional District 2 (110th Congress), Oklahoma",38.3
2008,"Congressional District 3 (110th Congress), Oklahoma",36.7
2008,"Congressional District 4 (110th Congress), Oklahoma",35.5
2008,"Congressional District 5 (110th Congress), Oklahoma",35.0
2008,"Congressional District 1 (110th Congress), Oregon",36.7
2008,"Congressional District 2 (110th Congress), Oregon",39.7
2008,"Congressional District 3 (110th Congress), Oregon",36.9
2008,"Congressional District 4 (110th Congress), Oregon",40.2
2008,"Congressional District 5 (110th Congress), Oregon",37.5
2008,"Congressional District 1 (110th Congress), Pennsylvania",33.4
2008,"Congressional District 2 (110th Congress), Pennsylvania",35.3
2008,"Congressional District 3 (110th Congress), Pennsylvania",40.0
2008,"Congressional District 4 (110th Congress), Pennsylvania",43.6
2008,"Congressional District 5 (110th Congress), Pennsylvania",38.7
2008,"Congressional District 6 (110th Congress), Pennsylvania",38.7
2008,"Congressional District 7 (110th Congress), Pennsylvania",39.9
2008,"Congressional District 8 (110th Congress), Pennsylvania",41.6
2008,"Congressional District 9 (110th Congress), Pennsylvania",40.6
2008,"Congressional District 10 (110th Congress), Pennsylvania",42.1
2008,"Congressional District 11 (110th Congress), Pennsylvania",40.3
2008,"Congressional District 12 (110th Congress), Pennsylvania",42.5
2008,"Congressional District 13 (110th Congress), Pennsylvania",41.5
2008,"Congressional District 14 (110th Congress), Pennsylvania",40.0
2008,"Congressional District 15 (110th Congress), Pennsylvania",39.7
2008,"Congressional District 16 (110th Congress), Pennsylvania",37.2
2008,"Congressional District 17 (110th Congress), Pennsylvania",40.3
2008,"Congressional District 18 (110th Congress), Pennsylvania",43.2
2008,"Congressional District 19 (110th Congress), Pennsylvania",39.3
2008,"Congressional District 1 (110th Congress), Rhode Island",38.5
2008,"Congressional District 2 (110th Congress), Rhode Island",39.1
2008,"Congressional District 1 (110th Congress), South Carolina",37.4
2008,"Congressional District 2 (110th Congress), South Carolina",36.8
2008,"Congressional District 3 (110th Congress), South Carolina",39.1
2008,"Congressional District 4 (110th Congress), South Carolina",37.7
2008,"Congressional District 5 (110th Congress), South Carolina",38.1
2008,"Congressional District 6 (110th Congress), South Carolina",36.8
2008,"Congressional District (at Large) (110th Congress), South Dakota",37.6
2008,"Congressional District 1 (110th Congress), Tennessee",40.4
2008,"Congressional District 2 (110th Congress), Tennessee",38.4
2008,"Congressional District 3 (110th Congress), Tennessee",39.3
2008,"Congressional District 4 (110th Congress), Tennessee",39.5
2008,"Congressional District 5 (110th Congress), Tennessee",36.8
2008,"Congressional District 6 (110th Congress), Tennessee",35.3
2008,"Congressional District 7 (110th Congress), Tennessee",37.7
2008,"Congressional District 8 (110th Congress), Tennessee",37.9
2008,"Congressional District 9 (110th Congress), Tennessee",34.4
2008,"Congressional District 1 (110th Congress), Texas",36.1
2008,"Congressional District 2 (110th Congress), Texas",35.2
2008,"Congressional District 3 (110th Congress), Texas",33.4
2008,"Congressional District 4 (110th Congress), Texas",35.5
2008,"Congressional District 5 (110th Congress), Texas",35.8
2008,"Congressional District 6 (110th Congress), Texas",33.3
2008,"Congressional District 7 (110th Congress), Texas",37.0
2008,"Congressional District 8 (110th Congress), Texas",35.5
2008,"Congressional District 9 (110th Congress), Texas",30.7
2008,"Congressional District 10 (110th Congress), Texas",33.6
2008,"Congressional District 11 (110th Congress), Texas",36.0
2008,"Congressional District 12 (110th Congress), Texas",33.1
2008,"Congressional District 13 (110th Congress), Texas",35.7
2008,"Congressional District 14 (110th Congress), Texas",35.7
2008,"Congressional District 15 (110th Congress), Texas",29.8
2008,"Congressional District 16 (110th Congress), Texas",31.4
2008,"Congressional District 17 (110th Congress), Texas",31.8
2008,"Congressional District 18 (110th Congress), Texas",32.2
2008,"Congressional District 19 (110th Congress), Texas",33.2
2008,"Congressional District 20 (110th Congress), Texas",32.0
2008,"Congressional District 21 (110th Congress), Texas",35.4
2008,"Congressional District 22 (110th Congress), Texas",33.8
2008,"Congressional District 23 (110th Congress), Texas",33.0
2008,"Congressional District 24 (110th Congress), Texas",34.3
2008,"Congressional District 25 (110th Congress), Texas",32.1
2008,"Congressional District 26 (110th Congress), Texas",33.0
2008,"Congressional District 27 (110th Congress), Texas",31.9
2008,"Congressional District 28 (110th Congress), Texas",29.1
2008,"Congressional District 29 (110th Congress), Texas",29.8
2008,"Congressional District 30 (110th Congress), Texas",31.6
2008,"Congressional District 31 (110th Congress), Texas",31.9
2008,"Congressional District 32 (110th Congress), Texas",34.1
2008,"Congressional District 1 (110th Congress), Utah",28.8
2008,"Congressional District 2 (110th Congress), Utah",31.1
2008,"Congressional District 3 (110th Congress), Utah",26.5
2008,"Congressional District (at Large) (110th Congress), Vermont",41.5
2008,"Congressional District 1 (110th Congress), Virginia",37.3
2008,"Congressional District 2 (110th Congress), Virginia",35.0
2008,"Congressional District 3 (110th Congress), Virginia",33.9
2008,"Congressional District 4 (110th Congress), Virginia",37.0
2008,"Congressional District 5 (110th Congress), Virginia",39.4
2008,"Congressional District 6 (110th Congress), Virginia",38.9
2008,"Congressional District 7 (110th Congress), Virginia",38.2
2008,"Congressional District 8 (110th Congress), Virginia",38.5
2008,"Congressional District 9 (110th Congress), Virginia",39.8
2008,"Congressional District 10 (110th Congress), Virginia",35.8
2008,"Congressional District 11 (110th Congress), Virginia",37.4
2008,"Congressional District 1 (110th Congress), Washington",38.6
2008,"Congressional District 2 (110th Congress), Washington",37.0
2008,"Congressional District 3 (110th Congress), Washington",36.7
2008,"Congressional District 4 (110th Congress), Washington",33.2
2008,"Congressional District 5 (110th Congress), Washington",36.3
2008,"Congressional District 6 (110th Congress), Washington",39.1
2008,"Congressional District 7 (110th Congress), Washington",38.5
2008,"Congressional District 8 (110th Congress), Washington",38.3
2008,"Congressional District 9 (110th Congress), Washington",37.3
2008,"Congressional District 1 (110th Congress), West Virginia",40.8
2008,"Congressional District 2 (110th Congress), West Virginia",40.3
2008,"Congressional District 3 (110th Congress), West Virginia",40.8
2008,"Congressional District 1 (110th Congress), Wisconsin",39.4
2008,"Congressional District 2 (110th Congress), Wisconsin",35.8
2008,"Congressional District 3 (110th Congress), Wisconsin",37.0
2008,"Congressional District 4 (110th Congress), Wisconsin",32.8
2008,"Congressional District 5 (110th Congress), Wisconsin",41.7
2008,"Congressional District 6 (110th Congress), Wisconsin",39.6
2008,"Congressional District 7 (110th Congress), Wisconsin",40.7
2008,"Congressional District 8 (110th Congress), Wisconsin",39.1
2008,"Congressional District (at Large) (110th Congress), Wyoming",36.6
2008,"Resident Commissioner District (at Large) (110th Congress), Puerto Rico",35.9
