year,district,median_age
2015,"Congressional District 2 (114th Congress), Hawaii",36.9
2015,"Congressional District 1 (114th Congress), Idaho",37.9
2015,"Congressional District 2 (114th Congress), Idaho",33.7
2015,"Congressional District 1 (114th Congress), Illinois",38.0
2015,"Congressional District 2 (114th Congress), Illinois",38.3
2015,"Congressional District 3 (114th Congress), Illinois",37.2
2015,"Congressional District 4 (114th Congress), Illinois",32.2
2015,"Congressional District 5 (114th Congress), Illinois",35.2
2015,"Congressional District 6 (114th Congress), Illinois",40.7
2015,"Congressional District 7 (114th Congress), Illinois",34.3
2015,"Congressional District 8 (114th Congress), Illinois",37.4
2015,"Congressional District 9 (114th Congress), Illinois",40.2
2015,"Congressional District 10 (114th Congress), Illinois",37.9
2015,"Congressional District 11 (114th Congress), Illinois",35.3
2015,"Congressional District 12 (114th Congress), Illinois",39.1
2015,"Congressional District 13 (114th Congress), Illinois",36.5
2015,"Congressional District 14 (114th Congress), Illinois",39.1
2015,"Congressional District 15 (114th Congress), Illinois",39.9
2015,"Congressional District 16 (114th Congress), Illinois",40.2
2015,"Congressional District 17 (114th Congress), Illinois",40.1
2015,"Congressional District 18 (114th Congress), Illinois",39.9
2015,"Congressional District 1 (114th Congress), Indiana",38.7
2015,"Congressional District 2 (114th Congress), Indiana",37.5
2015,"Congressional District 3 (114th Congress), Indiana",36.8
2015,"Congressional District 4 (114th Congress), Indiana",36.3
2015,"Congressional District 5 (114th Congress), Indiana",37.9
2015,"Congressional District 6 (114th Congress), Indiana",40.4
2015,"Congressional District 7 (114th Congress), Indiana",33.4
2015,"Congressional District 8 (114th Congress), Indiana",39.6
2015,"Congressional District 9 (114th Congress), Indiana",37.3
2015,"Congressional District 1 (114th Congress), Iowa",38.9
2015,"Congressional District 2 (114th Congress), Iowa",38.1
2015,"Congressional District 3 (114th Congress), Iowa",36.7
2015,"Congressional District 4 (114th Congress), Iowa",38.9
2015,"Congressional District 1 (114th Congress), Kansas",35.3
2015,"Congressional District 2 (114th Congress), Kansas",37.1
2015,"Congressional District 3 (114th Congress), Kansas",36.5
2015,"Congressional District 4 (114th Congress), Kansas",36.1
2015,"Congressional District 1 (114th Congress), Kentucky",40.1
2015,"Congressional District 2 (114th Congress), Kentucky",38.5
2015,"Congressional District 3 (114th Congress), Kentucky",38.0
2015,"Congressional District 4 (114th Congress), Kentucky",38.6
2015,"Congressional District 5 (114th Congress), Kentucky",40.9
2015,"Congressional District 6 (114th Congress), Kentucky",36.9
2015,"Congressional District 1 (114th Congress), Louisiana",38.1
2015,"Congressional District 2 (114th Congress), Louisiana",35.6
2015,"Congressional District 3 (114th Congress), Louisiana",35.7
2015,"Congressional District 4 (114th Congress), Louisiana",36.5
2015,"Congressional District 5 (114th Congress), Louisiana",37.3
2015,"Congressional District 6 (114th Congress), Louisiana",35.2
2015,"Congressional District 1 (114th Congress), Maine",44.5
2015,"Congressional District 2 (114th Congress), Maine",44.6
2015,"Congressional District 1 (114th Congress), Maryland",42.4
2015,"Congressional District 2 (114th Congress), Maryland",36.3
2015,"Congressional District 3 (114th Congress), Maryland",36.7
2015,"Congressional District 4 (114th Congress), Maryland",36.8
2015,"Congressional District 5 (114th Congress), Maryland",38.2
2015,"Congressional District 6 (114th Congress), Maryland",38.4
2015,"Congressional District 7 (114th Congress), Maryland",38.3
2015,"Congressional District 8 (114th Congress), Maryland",40.0
2015,"Congressional District 1 (114th Congress), Massachusetts",41.0
2015,"Congressional District 2 (114th Congress), Massachusetts",39.1
2015,"Congressional District 3 (114th Congress), Massachusetts",39.0
2015,"Congressional District 4 (114th Congress), Massachusetts",40.9
2015,"Congressional District 5 (114th Congress), Massachusetts",39.5
2015,"Congressional District 6 (114th Congress), Massachusetts",42.1
2015,"Congressional District 7 (114th Congress), Massachusetts",31.7
2015,"Congressional District 8 (114th Congress), Massachusetts",39.0
2015,"Congressional District 9 (114th Congress), Massachusetts",45.6
2015,"Congressional District 1 (114th Congress), Michigan",46.4
2015,"Congressional District 2 (114th Congress), Michigan",37.0
2015,"Congressional District 3 (114th Congress), Michigan",36.9
2015,"Congressional District 4 (114th Congress), Michigan",41.0
2015,"Congressional District 5 (114th Congress), Michigan",41.1
2015,"Congressional District 6 (114th Congress), Michigan",38.8
2015,"Congressional District 7 (114th Congress), Michigan",42.0
2015,"Congressional District 8 (114th Congress), Michigan",38.5
2015,"Congressional District 9 (114th Congress), Michigan",41.1
2015,"Congressional District 10 (114th Congress), Michigan",42.3
2015,"Congressional District 11 (114th Congress), Michigan",41.1
2015,"Congressional District 12 (114th Congress), Michigan",35.9
2015,"Congressional District 13 (114th Congress), Michigan",36.2
2015,"Congressional District 14 (114th Congress), Michigan",38.0
2015,"Congressional District 1 (114th Congress), Minnesota",38.4
2015,"Congressional District 2 (114th Congress), Minnesota",37.7
2015,"Congressional District 3 (114th Congress), Minnesota",39.8
2015,"Congressional District 4 (114th Congress), Minnesota",35.7
2015,"Congressional District 5 (114th Congress), Minnesota",34.0
2015,"Congressional District 6 (114th Congress), Minnesota",37.0
2015,"Congressional District 7 (114th Congress), Minnesota",41.0
2015,"Congressional District 8 (114th Congress), Minnesota",43.2
2015,"Congressional District 1 (114th Congress), Mississippi",37.7
2015,"Congressional District 2 (114th Congress), Mississippi",35.6
2015,"Congressional District 3 (114th Congress), Mississippi",37.4
2015,"Congressional District 4 (114th Congress), Mississippi",37.1
2015,"Congressional District 1 (114th Congress), Missouri",35.4
2015,"Congressional District 2 (114th Congress), Missouri",42.7
2015,"Congressional District 3 (114th Congress), Missouri",39.1
2015,"Congressional District 4 (114th Congress), Missouri",36.6
2015,"Congressional District 5 (114th Congress), Missouri",36.9
2015,"Congressional District 6 (114th Congress), Missouri",38.5
2015,"Congressional District 7 (114th Congress), Missouri",37.7
2015,"Congressional District 8 (114th Congress), Missouri",40.5
2015,"Congressional District (at Large) (114th Congress), Montana",39.9
2015,"Congressional District 1 (114th Congress), Nebraska",35.2
2015,"Congressional District 2 (114th Congress), Nebraska",34.5
2015,"Congressional District 3 (114th Congress), Nebraska",39.9
2015,"Congressional District 1 (114th Congress), Nevada",36.7
2015,"Congressional District 2 (114th Congress), Nevada",39.4
2015,"Congressional District 3 (114th Congress), Nevada",38.7
2015,"Congressional District 4 (114th Congress), Nevada",36.3
2015,"Congressional District 1 (114th Congress), New Hampshire",42.5
2015,"Congressional District 2 (114th Congress), New Hampshire",43.2
2015,"Congressional District 1 (114th Congress), New Jersey",39.0
2015,"Congressional District 2 (114th Congress), New Jersey",42.3
2015,"Congressional District 3 (114th Congress), New Jersey",43.7
2015,"Congressional District 4 (114th Congress), New Jersey",41.2
2015,"Congressional District 5 (114th Congress), New Jersey",42.6
2015,"Congressional District 6 (114th Congress), New Jersey",36.9
2015,"Congressional District 7 (114th Congress), New Jersey",42.6
2015,"Congressional District 8 (114th Congress), New Jersey",34.6
2015,"Congressional District 9 (114th Congress), New Jersey",38.1
2015,"Congressional District 10 (114th Congress), New Jersey",36.0
2015,"Congressional District 11 (114th Congress), New Jersey",43.1
2015,"Congressional District 12 (114th Congress), New Jersey",39.5
2015,"Congressional District 1 (114th Congress), New Mexico",37.7
2015,"Congressional District 2 (114th Congress), New Mexico",36.2
2015,"Congressional District 3 (114th Congress), New Mexico",38.5
2015,"Congressional District 1 (114th Congress), New York",42.1
2015,"Congressional District 2 (114th Congress), New York",39.8
2015,"Congressional District 3 (114th Congress), New York",44.7
2015,"Congressional District 4 (114th Congress), New York",39.8
2015,"Congressional District 5 (114th Congress), New York",36.7
2015,"Congressional District 6 (114th Congress), New York",40.5
2015,"Congressional District 7 (114th Congress), New York",33.1
2015,"Congressional District 8 (114th Congress), New York",35.6
2015,"Congressional District 9 (114th Congress), New York",36.0
2015,"Congressional District 10 (114th Congress), New York",36.0
2015,"Congressional District 11 (114th Congress), New York",39.3
2015,"Congressional District 12 (114th Congress), New York",36.6
2015,"Congressional District 13 (114th Congress), New York",33.9
2015,"Congressional District 14 (114th Congress), New York",37.0
2015,"Congressional District 15 (114th Congress), New York",30.7
2015,"Congressional District 16 (114th Congress), New York",39.7
2015,"Congressional District 17 (114th Congress), New York",39.1
2015,"Congressional District 18 (114th Congress), New York",39.4
2015,"Congressional District 19 (114th Congress), New York",44.1
2015,"Congressional District 20 (114th Congress), New York",38.9
2015,"Congressional District 21 (114th Congress), New York",40.8
2015,"Congressional District 22 (114th Congress), New York",41.3
2015,"Congressional District 23 (114th Congress), New York",40.3
2015,"Congressional District 24 (114th Congress), New York",39.9
2015,"Congressional District 25 (114th Congress), New York",38.5
2015,"Congressional District 26 (114th Congress), New York",37.7
2015,"Congressional District 27 (114th Congress), New York",44.3
2015,"Congressional District 1 (114th Congress), North Carolina",37.6
2015,"Congressional District 2 (114th Congress), North Carolina",36.7
2015,"Congressional District 3 (114th Congress), North Carolina",35.1
2015,"Congressional District 4 (114th Congress), North Carolina",32.5
2015,"Congressional District 5 (114th Congress), North Carolina",41.0
2015,"Congressional District 6 (114th Congress), North Carolina",42.8
2015,"Congressional District 7 (114th Congress), North Carolina",41.6
2015,"Congressional District 8 (114th Congress), North Carolina",39.2
2015,"Congressional District 9 (114th Congress), North Carolina",37.7
2015,"Congressional District 10 (114th Congress), North Carolina",41.4
2015,"Congressional District 11 (114th Congress), North Carolina",45.2
2015,"Congressional District 12 (114th Congress), North Carolina",32.8
2015,"Congressional District 13 (114th Congress), North Carolina",39.7
2015,"Congressional District (at Large) (114th Congress), North Dakota",34.9
2015,"Congressional District 1 (114th Congress), Ohio",37.5
2015,"Congressional District 2 (114th Congress), Ohio",39.4
2015,"Congressional District 3 (114th Congress), Ohio",32.5
2015,"Congressional District 4 (114th Congress), Ohio",40.7
2015,"Congressional District 5 (114th Congress), Ohio",39.5
2015,"Congressional District 6 (114th Congress), Ohio",43.7
2015,"Congressional District 7 (114th Congress), Ohio",40.6
2015,"Congressional District 8 (114th Congress), Ohio",38.8
2015,"Congressional District 9 (114th Congress), Ohio",38.3
2015,"Congressional District 10 (114th Congress), Ohio",39.0
2015,"Congressional District 11 (114th Congress), Ohio",38.2
2015,"Congressional District 12 (114th Congress), Ohio",37.8
2015,"Congressional District 13 (114th Congress), Ohio",40.5
2015,"Congressional District 14 (114th Congress), Ohio",44.3
2015,"Congressional District 15 (114th Congress), Ohio",37.9
2015,"Congressional District 16 (114th Congress), Ohio",43.6
2015,"Congressional District 1 (114th Congress), Oklahoma",36.1
2015,"Congressional District 2 (114th Congress), Oklahoma",39.8
2015,"Congressional District 3 (114th Congress), Oklahoma",36.4
2015,"Congressional District 4 (114th Congress), Oklahoma",35.5
2015,"Congressional District 5 (114th Congress), Oklahoma",34.6
2015,"Congressional District 1 (114th Congress), Oregon",37.5
2015,"Congressional District 2 (114th Congress), Oregon",42.1
2015,"Congressional District 3 (114th Congress), Oregon",37.3
2015,"Congressional District 4 (114th Congress), Oregon",41.1
2015,"Congressional District 5 (114th Congress), Oregon",38.9
2015,"Congressional District 1 (114th Congress), Pennsylvania",33.8
2015,"Congressional District 2 (114th Congress), Pennsylvania",34.3
2015,"Congressional District 3 (114th Congress), Pennsylvania",42.8
2015,"Congressional District 4 (114th Congress), Pennsylvania",41.0
2015,"Congressional District 5 (114th Congress), Pennsylvania",40.7
2015,"Congressional District 6 (114th Congress), Pennsylvania",41.7
2015,"Congressional District 7 (114th Congress), Pennsylvania",42.8
2015,"Congressional District 8 (114th Congress), Pennsylvania",43.7
2015,"Congressional District 9 (114th Congress), Pennsylvania",43.4
2015,"Congressional District 10 (114th Congress), Pennsylvania",43.7
2015,"Congressional District 11 (114th Congress), Pennsylvania",42.3
2015,"Congressional District 12 (114th Congress), Pennsylvania",45.1
2015,"Congressional District 13 (114th Congress), Pennsylvania",37.3
2015,"Congressional District 14 (114th Congress), Pennsylvania",38.6
2015,"Congressional District 15 (114th Congress), Pennsylvania",40.3
2015,"Congressional District 16 (114th Congress), Pennsylvania",37.0
2015,"Congressional District 17 (114th Congress), Pennsylvania",43.0
2015,"Congressional District 18 (114th Congress), Pennsylvania",44.1
2015,"Congressional District 1 (114th Congress), Rhode Island",38.8
2015,"Congressional District 2 (114th Congress), Rhode Island",40.8
2015,"Congressional District 1 (114th Congress), South Carolina",38.3
2015,"Congressional District 2 (114th Congress), South Carolina",38.4
2015,"Congressional District 3 (114th Congress), South Carolina",41.1
2015,"Congressional District 4 (114th Congress), South Carolina",37.7
2015,"Congressional District 5 (114th Congress), South Carolina",39.8
2015,"Congressional District 6 (114th Congress), South Carolina",35.4
2015,"Congressional District 7 (114th Congress), South Carolina",42.3
2015,"Congressional District (at Large) (114th Congress), South Dakota",36.9
2015,"Congressional District 1 (114th Congress), Tennessee",43.2
2015,"Congressional District 2 (114th Congress), Tennessee",39.9
2015,"Congressional District 3 (114th Congress), Tennessee",41.7
2015,"Congressional District 4 (114th Congress), Tennessee",37.7
2015,"Congressional District 5 (114th Congress), Tennessee",34.9
2015,"Congressional District 6 (114th Congress), Tennessee",40.9
2015,"Congressional District 7 (114th Congress), Tennessee",37.4
2015,"Congressional District 8 (114th Congress), Tennessee",40.2
2015,"Congressional District 9 (114th Congress), Tennessee",33.9
2015,"Congressional District 1 (114th Congress), Texas",37.3
2015,"Congressional District 2 (114th Congress), Texas",35.6
2015,"Congressional District 3 (114th Congress), Texas",36.7
2015,"Congressional District 4 (114th Congress), Texas",39.1
2015,"Congressional District 5 (114th Congress), Texas",36.0
2015,"Congressional District 6 (114th Congress), Texas",34.9
2015,"Congressional District 7 (114th Congress), Texas",34.7
2015,"Congressional District 8 (114th Congress), Texas",36.7
2015,"Congressional District 9 (114th Congress), Texas",32.4
2015,"Congressional District 10 (114th Congress), Texas",35.8
2015,"Congressional District 11 (114th Congress), Texas",35.3
2015,"Congressional District 12 (114th Congress), Texas",35.8
2015,"Congressional District 13 (114th Congress), Texas",36.2
2015,"Congressional District 14 (114th Congress), Texas",37.1
2015,"Congressional District 15 (114th Congress), Texas",30.7
2015,"Congressional District 16 (114th Congress), Texas",32.3
2015,"Congressional District 17 (114th Congress), Texas",32.5
2015,"Congressional District 18 (114th Congress), Texas",32.3
2015,"Congressional District 19 (114th Congress), Texas",32.7
2015,"Congressional District 20 (114th Congress), Texas",31.6
2015,"Congressional District 21 (114th Congress), Texas",38.1
2015,"Congressional District 22 (114th Congress), Texas",35.3
2015,"Congressional District 23 (114th Congress), Texas",33.1
2015,"Congressional District 24 (114th Congress), Texas",35.6
2015,"Congressional District 25 (114th Congress), Texas",36.9
2015,"Congressional District 26 (114th Congress), Texas",34.5
2015,"Congressional District 27 (114th Congress), Texas",35.9
2015,"Congressional District 28 (114th Congress), Texas",31.9
2015,"Congressional District 29 (114th Congress), Texas",29.5
2015,"Congressional District 30 (114th Congress), Texas",32.8
2015,"Congressional District 31 (114th Congress), Texas",34.2
2015,"Congressional District 32 (114th Congress), Texas",35.4
2015,"Congressional District 33 (114th Congress), Texas",30.0
2015,"Congressional District 34 (114th Congress), Texas",32.2
2015,"Congressional District 35 (114th Congress), Texas",31.4
2015,"Congressional District 36 (114th Congress), Texas",36.9
2015,"Congressional District 1 (114th Congress), Utah",30.3
2015,"Congressional District 2 (114th Congress), Utah",32.7
2015,"Congressional District 3 (114th Congress), Utah",27.5
2015,"Congressional District 4 (114th Congress), Utah",31.2
2015,"Congressional District (at Large) (114th Congress), Vermont",43.1
2015,"Congressional District 1 (114th Congress), Virginia",38.5
2015,"Congressional District 2 (114th Congress), Virginia",35.1
2015,"Congressional District 3 (114th Congress), Virginia",33.2
2015,"Congressional District 4 (114th Congress), Virginia",38.5
2015,"Congressional District 5 (114th Congress), Virginia",42.6
2015,"Congressional District 6 (114th Congress), Virginia",39.9
2015,"Congressional District 7 (114th Congress), Virginia",39.9
2015,"Congressional District 8 (114th Congress), Virginia",35.5
2015,"Congressional District 9 (114th Congress), Virginia",42.0
2015,"Congressional District 10 (114th Congress), Virginia",37.9
2015,"Congressional District 11 (114th Congress), Virginia",36.4
2015,"Congressional District 1 (114th Congress), Washington",39.3
2015,"Congressional District 2 (114th Congress), Washington",37.4
2015,"Congressional District 3 (114th Congress), Washington",39.9
2015,"Congressional District 4 (114th Congress), Washington",33.8
2015,"Congressional District 5 (114th Congress), Washington",37.6
2015,"Congressional District 6 (114th Congress), Washington",42.5
2015,"Congressional District 7 (114th Congress), Washington",37.1
2015,"Congressional District 8 (114th Congress), Washington",37.4
2015,"Congressional District 9 (114th Congress), Washington",36.5
2015,"Congressional District 10 (114th Congress), Washington",35.7
2015,"Congressional District 1 (114th Congress), West Virginia",41.4
2015,"Congressional District 2 (114th Congress), West Virginia",42.3
2015,"Congressional District 3 (114th Congress), West Virginia",42.8
2015,"Congressional District 1 (114th Congress), Wisconsin",41.2
2015,"Congressional District 2 (114th Congress), Wisconsin",36.3
2015,"Congressional District 3 (114th Congress), Wisconsin",38.5
2015,"Congressional District 4 (114th Congress), Wisconsin",32.9
2015,"Congressional District 5 (114th Congress), Wisconsin",40.8
2015,"Congressional District 6 (114th Congress), Wisconsin",41.8
2015,"Congressional District 7 (114th Congress), Wisconsin",44.4
2015,"Congressional District 8 (114th Congress), Wisconsin",40.6
2015,"Congressional District (at Large) (114th Congress), Wyoming",36.5
2015,"Resident Commissioner District (at Large) (114th Congress), Puerto Rico",40.0
