year,district,median_age
2011,"Congressional District 14 (112th Congress), Florida",49.1
2011,"Congressional District 15 (112th Congress), Florida",42.8
2011,"Congressional District 16 (112th Congress), Florida",46.9
2011,"Congressional District 17 (112th Congress), Florida",34.9
2011,"Congressional District 18 (112th Congress), Florida",39.7
2011,"Congressional District 19 (112th Congress), Florida",45.4
2011,"Congressional District 20 (112th Congress), Florida",40.8
2011,"Congressional District 21 (112th Congress), Florida",39.8
2011,"Congressional District 22 (112th Congress), Florida",46.0
2011,"Congressional District 23 (112th Congress), Florida",34.3
2011,"Congressional District 24 (112th Congress), Florida",39.8
2011,"Congressional District 25 (112th Congress), Florida",36.6
2011,"Congressional District 1 (112th Congress), Georgia",35.6
2011,"Congressional District 2 (112th Congress), Georgia",35.5
2011,"Congressional District 3 (112th Congress), Georgia",37.9
2011,"Congressional District 4 (112th Congress), Georgia",32.9
2011,"Congressional District 5 (112th Congress), Georgia",33.5
2011,"Congressional District 6 (112th Congress), Georgia",37.4
2011,"Congressional District 7 (112th Congress), Georgia",35.5
2011,"Congressional District 8 (112th Congress), Georgia",36.5
2011,"Congressional District 9 (112th Congress), Georgia",37.7
2011,"Congressional District 10 (112th Congress), Georgia",36.1
2011,"Congressional District 11 (112th Congress), Georgia",36.3
2011,"Congressional District 12 (112th Congress), Georgia",33.4
2011,"Congressional District 13 (112th Congress), Georgia",33.2
2011,"Congressional District 1 (112th Congress), Hawaii",39.1
2011,"Congressional District 2 (112th Congress), Hawaii",37.8
2011,"Congressional District 1 (112th Congress), Idaho",36.7
2011,"Congressional District 2 (112th Congress), Idaho",32.7
2011,"Congressional District 1 (112th Congress), Illinois",35.9
2011,"Congressional District 2 (112th Congress), Illinois",37.2
2011,"Congressional District 3 (112th Congress), Illinois",36.3
2011,"Congressional District 4 (112th Congress), Illinois",30.2
2011,"Congressional District 5 (112th Congress), Illinois",34.3
2011,"Congressional District 6 (112th Congress), Illinois",37.6
2011,"Congressional District 7 (112th Congress), Illinois",32.9
2011,"Congressional District 8 (112th Congress), Illinois",37.2
2011,"Congressional District 9 (112th Congress), Illinois",39.7
2011,"Congressional District 10 (112th Congress), Illinois",40.2
2011,"Congressional District 11 (112th Congress), Illinois",36.5
2011,"Congressional District 12 (112th Congress), Illinois",38.2
2011,"Congressional District 13 (112th Congress), Illinois",38.1
2011,"Congressional District 14 (112th Congress), Illinois",34.6
2011,"Congressional District 15 (112th Congress), Illinois",36.0
2011,"Congressional District 16 (112th Congress), Illinois",39.3
2011,"Congressional District 17 (112th Congress), Illinois",39.6
2011,"Congressional District 18 (112th Congress), Illinois",40.5
2011,"Congressional District 19 (112th Congress), Illinois",40.9
2011,"Congressional District 1 (112th Congress), Indiana",37.6
2011,"Congressional District 2 (112th Congress), Indiana",38.2
2011,"Congressional District 3 (112th Congress), Indiana",36.0
2011,"Congressional District 4 (112th Congress), Indiana",35.8
2011,"Congressional District 5 (112th Congress), Indiana",37.6
2011,"Congressional District 6 (112th Congress), Indiana",39.0
2011,"Congressional District 7 (112th Congress), Indiana",33.1
2011,"Congressional District 8 (112th Congress), Indiana",38.9
2011,"Congressional District 9 (112th Congress), Indiana",37.8
2011,"Congressional District 1 (112th Congress), Iowa",39.1
2011,"Congressional District 2 (112th Congress), Iowa",36.8
2011,"Congressional District 3 (112th Congress), Iowa",36.5
2011,"Congressional District 4 (112th Congress), Iowa",38.6
2011,"Congressional District 5 (112th Congress), Iowa",40.4
2011,"Congressional District 1 (112th Congress), Kansas",38.3
2011,"Congressional District 2 (112th Congress), Kansas",36.7
2011,"Congressional District 3 (112th Congress), Kansas",34.8
2011,"Congressional District 4 (112th Congress), Kansas",36.1
2011,"Congressional District 1 (112th Congress), Kentucky",39.9
2011,"Congressional District 2 (112th Congress), Kentucky",37.1
2011,"Congressional District 3 (112th Congress), Kentucky",38.0
2011,"Congressional District 4 (112th Congress), Kentucky",38.3
2011,"Congressional District 5 (112th Congress), Kentucky",39.7
2011,"Congressional District 6 (112th Congress), Kentucky",36.2
2011,"Congressional District 1 (112th Congress), Louisiana",38.4
2011,"Congressional District 2 (112th Congress), Louisiana",35.2
2011,"Congressional District 3 (112th Congress), Louisiana",35.8
2011,"Congressional District 4 (112th Congress), Louisiana",35.8
2011,"Congressional District 5 (112th Congress), Louisiana",36.4
2011,"Congressional District 6 (112th Congress), Louisiana",34.2
2011,"Congressional District 7 (112th Congress), Louisiana",35.7
2011,"Congressional District 1 (112th Congress), Maine",43.0
2011,"Congressional District 2 (112th Congress), Maine",43.5
2011,"Congressional District 1 (112th Congress), Maryland",41.5
2011,"Congressional District 2 (112th Congress), Maryland",37.4
2011,"Congressional District 3 (112th Congress), Maryland",36.8
2011,"Congressional District 4 (112th Congress), Maryland",36.3
2011,"Congressional District 5 (112th Congress), Maryland",36.8
2011,"Congressional District 6 (112th Congress), Maryland",40.9
2011,"Congressional District 7 (112th Congress), Maryland",35.9
2011,"Congressional District 8 (112th Congress), Maryland",38.0
2011,"Congressional District 1 (112th Congress), Massachusetts",40.8
2011,"Congressional District 2 (112th Congress), Massachusetts",40.2
2011,"Congressional District 3 (112th Congress), Massachusetts",39.0
2011,"Congressional District 4 (112th Congress), Massachusetts",40.8
2011,"Congressional District 5 (112th Congress), Massachusetts",40.1
2011,"Congressional District 6 (112th Congress), Massachusetts",41.7
2011,"Congressional District 7 (112th Congress), Massachusetts",39.2
2011,"Congressional District 8 (112th Congress), Massachusetts",30.0
2011,"Congressional District 9 (112th Congress), Massachusetts",39.4
2011,"Congressional District 10 (112th Congress), Massachusetts",44.4
2011,"Congressional District 1 (112th Congress), Michigan",45.6
2011,"Congressional District 2 (112th Congress), Michigan",38.9
2011,"Congressional District 3 (112th Congress), Michigan",35.5
2011,"Congressional District 4 (112th Congress), Michigan",40.1
2011,"Congressional District 5 (112th Congress), Michigan",39.0
2011,"Congressional District 6 (112th Congress), Michigan",38.6
2011,"Congressional District 7 (112th Congress), Michigan",40.5
2011,"Congressional District 8 (112th Congress), Michigan",37.5
2011,"Congressional District 9 (112th Congress), Michigan",40.6
2011,"Congressional District 10 (112th Congress), Michigan",41.0
2011,"Congressional District 11 (112th Congress), Michigan",39.9
2011,"Congressional District 12 (112th Congress), Michigan",40.3
2011,"Congressional District 13 (112th Congress), Michigan",35.7
2011,"Congressional District 14 (112th Congress), Michigan",36.8
2011,"Congressional District 15 (112th Congress), Michigan",35.3
2011,"Congressional District 1 (112th Congress), Minnesota",38.0
2011,"Congressional District 2 (112th Congress), Minnesota",36.9
2011,"Congressional District 3 (112th Congress), Minnesota",38.9
2011,"Congressional District 4 (112th Congress), Minnesota",35.4
2011,"Congressional District 5 (112th Congress), Minnesota",34.0
2011,"Congressional District 6 (112th Congress), Minnesota",36.1
2011,"Congressional District 7 (112th Congress), Minnesota",40.7
2011,"Congressional District 8 (112th Congress), Minnesota",42.2
2011,"Congressional District 1 (112th Congress), Mississippi",37.2
2011,"Congressional District 2 (112th Congress), Mississippi",34.1
2011,"Congressional District 3 (112th Congress), Mississippi",36.8
2011,"Congressional District 4 (112th Congress), Mississippi",36.0
2011,"Congressional District 1 (112th Congress), Missouri",36.7
2011,"Congressional District 2 (112th Congress), Missouri",39.7
2011,"Congressional District 3 (112th Congress), Missouri",37.0
2011,"Congressional District 4 (112th Congress), Missouri",38.8
2011,"Congressional District 5 (112th Congress), Missouri",36.5
2011,"Congressional District 6 (112th Congress), Missouri",38.0
2011,"Congressional District 7 (112th Congress), Missouri",37.4
2011,"Congressional District 8 (112th Congress), Missouri",40.5
2011,"Congressional District 9 (112th Congress), Missouri",37.2
2011,"Congressional District (at Large) (112th Congress), Montana",39.7
2011,"Congressional District 1 (112th Congress), Nebraska",35.9
2011,"Congressional District 2 (112th Congress), Nebraska",33.8
2011,"Congressional District 3 (112th Congress), Nebraska",40.5
2011,"Congressional District 1 (112th Congress), Nevada",34.5
2011,"Congressional District 2 (112th Congress), Nevada",39.4
2011,"Congressional District 3 (112th Congress), Nevada",36.4
2011,"Congressional District 1 (112th Congress), New Hampshire",41.0
2011,"Congressional District 2 (112th Congress), New Hampshire",41.9
2011,"Congressional District 1 (112th Congress), New Jersey",38.2
2011,"Congressional District 2 (112th Congress), New Jersey",40.2
2011,"Congressional District 3 (112th Congress), New Jersey",43.2
2011,"Congressional District 4 (112th Congress), New Jersey",39.2
2011,"Congressional District 5 (112th Congress), New Jersey",42.5
2011,"Congressional District 6 (112th Congress), New Jersey",36.6
2011,"Congressional District 7 (112th Congress), New Jersey",41.0
2011,"Congressional District 8 (112th Congress), New Jersey",37.3
2011,"Congressional District 9 (112th Congress), New Jersey",39.2
2011,"Congressional District 10 (112th Congress), New Jersey",35.4
2011,"Congressional District 11 (112th Congress), New Jersey",42.2
2011,"Congressional District 12 (112th Congress), New Jersey",40.7
2011,"Congressional District 13 (112th Congress), New Jersey",33.5
2011,"Congressional District 1 (112th Congress), New Mexico",36.8
2011,"Congressional District 2 (112th Congress), New Mexico",35.5
2011,"Congressional District 3 (112th Congress), New Mexico",37.4
2011,"Congressional District 1 (112th Congress), New York",40.4
2011,"Congressional District 2 (112th Congress), New York",39.6
2011,"Congressional District 3 (112th Congress), New York",43.0
2011,"Congressional District 4 (112th Congress), New York",38.9
2011,"Congressional District 5 (112th Congress), New York",39.5
2011,"Congressional District 6 (112th Congress), New York",36.2
2011,"Congressional District 7 (112th Congress), New York",37.4
2011,"Congressional District 8 (112th Congress), New York",35.7
2011,"Congressional District 9 (112th Congress), New York",40.1
2011,"Congressional District 10 (112th Congress), New York",32.9
2011,"Congressional District 11 (112th Congress), New York",34.4
2011,"Congressional District 12 (112th Congress), New York",33.4
2011,"Congressional District 13 (112th Congress), New York",38.6
2011,"Congressional District 14 (112th Congress), New York",36.7
2011,"Congressional District 15 (112th Congress), New York",34.7
2011,"Congressional District 16 (112th Congress), New York",29.7
2011,"Congressional District 17 (112th Congress), New York",35.8
2011,"Congressional District 18 (112th Congress), New York",39.8
2011,"Congressional District 19 (112th Congress), New York",40.6
2011,"Congressional District 20 (112th Congress), New York",43.7
2011,"Congressional District 21 (112th Congress), New York",38.9
2011,"Congressional District 22 (112th Congress), New York",38.4
2011,"Congressional District 23 (112th Congress), New York",38.8
2011,"Congressional District 24 (112th Congress), New York",41.3
2011,"Congressional District 25 (112th Congress), New York",40.9
2011,"Congressional District 26 (112th Congress), New York",41.2
2011,"Congressional District 27 (112th Congress), New York",41.0
2011,"Congressional District 28 (112th Congress), New York",36.3
2011,"Congressional District 29 (112th Congress), New York",41.1
2011,"Congressional District 1 (112th Congress), North Carolina",39.9
2011,"Congressional District 2 (112th Congress), North Carolina",34.2
2011,"Congressional District 3 (112th Congress), North Carolina",35.5
2011,"Congressional District 4 (112th Congress), North Carolina",35.9
2011,"Congressional District 5 (112th Congress), North Carolina",41.5
2011,"Congressional District 6 (112th Congress), North Carolina",40.7
2011,"Congressional District 7 (112th Congress), North Carolina",38.8
2011,"Congressional District 8 (112th Congress), North Carolina",34.1
2011,"Congressional District 9 (112th Congress), North Carolina",36.8
2011,"Congressional District 10 (112th Congress), North Carolina",40.9
2011,"Congressional District 11 (112th Congress), North Carolina",43.2
2011,"Congressional District 12 (112th Congress), North Carolina",34.4
2011,"Congressional District 13 (112th Congress), North Carolina",35.0
2011,"Congressional District (at Large) (112th Congress), North Dakota",36.6
2011,"Congressional District 1 (112th Congress), Ohio",36.6
2011,"Congressional District 2 (112th Congress), Ohio",38.7
2011,"Congressional District 3 (112th Congress), Ohio",39.9
2011,"Congressional District 4 (112th Congress), Ohio",39.7
2011,"Congressional District 5 (112th Congress), Ohio",39.3
2011,"Congressional District 6 (112th Congress), Ohio",42.0
2011,"Congressional District 7 (112th Congress), Ohio",38.0
2011,"Congressional District 8 (112th Congress), Ohio",37.8
2011,"Congressional District 9 (112th Congress), Ohio",38.9
2011,"Congressional District 10 (112th Congress), Ohio",40.4
2011,"Congressional District 11 (112th Congress), Ohio",39.1
2011,"Congressional District 12 (112th Congress), Ohio",36.5
2011,"Congressional District 13 (112th Congress), Ohio",40.8
2011,"Congressional District 14 (112th Congress), Ohio",42.5
2011,"Congressional District 15 (112th Congress), Ohio",33.3
2011,"Congressional District 16 (112th Congress), Ohio",40.8
2011,"Congressional District 17 (112th Congress), Ohio",40.6
2011,"Congressional District 18 (112th Congress), Ohio",39.8
2011,"Congressional District 1 (112th Congress), Oklahoma",36.1
2011,"Congressional District 2 (112th Congress), Oklahoma",39.0
2011,"Congressional District 3 (112th Congress), Oklahoma",37.3
2011,"Congressional District 4 (112th Congress), Oklahoma",35.3
2011,"Congressional District 5 (112th Congress), Oklahoma",34.3
2011,"Congressional District 1 (112th Congress), Oregon",36.7
2011,"Congressional District 2 (112th Congress), Oregon",41.0
2011,"Congressional District 3 (112th Congress), Oregon",36.1
2011,"Congressional District 4 (112th Congress), Oregon",41.5
2011,"Congressional District 5 (112th Congress), Oregon",38.9
2011,"Congressional District 1 (112th Congress), Pennsylvania",32.5
2011,"Congressional District 2 (112th Congress), Pennsylvania",32.4
2011,"Congressional District 3 (112th Congress), Pennsylvania",41.1
2011,"Congressional District 4 (112th Congress), Pennsylvania",43.7
2011,"Congressional District 5 (112th Congress), Pennsylvania",40.5
2011,"Congressional District 6 (112th Congress), Pennsylvania",39.1
2011,"Congressional District 7 (112th Congress), Pennsylvania",39.8
2011,"Congressional District 8 (112th Congress), Pennsylvania",42.2
2011,"Congressional District 9 (112th Congress), Pennsylvania",42.0
2011,"Congressional District 10 (112th Congress), Pennsylvania",43.1
2011,"Congressional District 11 (112th Congress), Pennsylvania",41.7
2011,"Congressional District 12 (112th Congress), Pennsylvania",43.7
2011,"Congressional District 13 (112th Congress), Pennsylvania",39.8
2011,"Congressional District 14 (112th Congress), Pennsylvania",38.3
2011,"Congressional District 15 (112th Congress), Pennsylvania",40.5
2011,"Congressional District 16 (112th Congress), Pennsylvania",37.8
2011,"Congressional District 17 (112th Congress), Pennsylvania",41.5
2011,"Congressional District 18 (112th Congress), Pennsylvania",44.1
2011,"Congressional District 19 (112th Congress), Pennsylvania",40.6
2011,"Congressional District 1 (112th Congress), Rhode Island",39.6
2011,"Congressional District 2 (112th Congress), Rhode Island",39.5
2011,"Congressional District 1 (112th Congress), South Carolina",37.9
2011,"Congressional District 2 (112th Congress), South Carolina",37.4
2011,"Congressional District 3 (112th Congress), South Carolina",40.4
2011,"Congressional District 4 (112th Congress), South Carolina",37.8
2011,"Congressional District 5 (112th Congress), South Carolina",38.5
2011,"Congressional District 6 (112th Congress), South Carolina",36.1
2011,"Congressional District (at Large) (112th Congress), South Dakota",37.1
2011,"Congressional District 1 (112th Congress), Tennessee",42.0
2011,"Congressional District 2 (112th Congress), Tennessee",39.6
2011,"Congressional District 3 (112th Congress), Tennessee",40.6
2011,"Congressional District 4 (112th Congress), Tennessee",41.8
2011,"Congressional District 5 (112th Congress), Tennessee",34.6
2011,"Congressional District 6 (112th Congress), Tennessee",36.4
2011,"Congressional District 7 (112th Congress), Tennessee",37.4
2011,"Congressional District 8 (112th Congress), Tennessee",38.9
2011,"Congressional District 9 (112th Congress), Tennessee",33.4
2011,"Congressional District 1 (112th Congress), Texas",36.3
2011,"Congressional District 2 (112th Congress), Texas",35.7
2011,"Congressional District 3 (112th Congress), Texas",33.8
2011,"Congressional District 4 (112th Congress), Texas",37.5
2011,"Congressional District 5 (112th Congress), Texas",36.6
2011,"Congressional District 6 (112th Congress), Texas",33.7
2011,"Congressional District 7 (112th Congress), Texas",34.9
2011,"Congressional District 8 (112th Congress), Texas",37.6
2011,"Congressional District 9 (112th Congress), Texas",31.4
2011,"Congressional District 10 (112th Congress), Texas",33.5
2011,"Congressional District 11 (112th Congress), Texas",36.3
2011,"Congressional District 12 (112th Congress), Texas",34.0
2011,"Congressional District 13 (112th Congress), Texas",36.6
2011,"Congressional District 14 (112th Congress), Texas",36.6
2011,"Congressional District 15 (112th Congress), Texas",30.5
2011,"Congressional District 16 (112th Congress), Texas",31.4
2011,"Congressional District 17 (112th Congress), Texas",33.0
2011,"Congressional District 18 (112th Congress), Texas",30.4
2011,"Congressional District 19 (112th Congress), Texas",32.7
2011,"Congressional District 20 (112th Congress), Texas",31.4
2011,"Congressional District 21 (112th Congress), Texas",37.8
2011,"Congressional District 22 (112th Congress), Texas",35.1
2011,"Congressional District 23 (112th Congress), Texas",33.1
2011,"Congressional District 24 (112th Congress), Texas",35.0
2011,"Congressional District 25 (112th Congress), Texas",33.0
2011,"Congressional District 26 (112th Congress), Texas",33.2
2011,"Congressional District 27 (112th Congress), Texas",32.6
2011,"Congressional District 28 (112th Congress), Texas",30.8
2011,"Congressional District 29 (112th Congress), Texas",29.0
2011,"Congressional District 30 (112th Congress), Texas",31.4
2011,"Congressional District 31 (112th Congress), Texas",32.6
2011,"Congressional District 32 (112th Congress), Texas",33.3
2011,"Congressional District 1 (112th Congress), Utah",30.1
2011,"Congressional District 2 (112th Congress), Utah",32.3
2011,"Congressional District 3 (112th Congress), Utah",26.6
2011,"Congressional District (at Large) (112th Congress), Vermont",42.0
2011,"Congressional District 1 (112th Congress), Virginia",37.4
2011,"Congressional District 2 (112th Congress), Virginia",34.0
2011,"Congressional District 3 (112th Congress), Virginia",33.7
2011,"Congressional District 4 (112th Congress), Virginia",38.4
2011,"Congressional District 5 (112th Congress), Virginia",41.3
2011,"Congressional District 6 (112th Congress), Virginia",39.4
2011,"Congressional District 7 (112th Congress), Virginia",40.2
2011,"Congressional District 8 (112th Congress), Virginia",35.2
2011,"Congressional District 9 (112th Congress), Virginia",41.5
2011,"Congressional District 10 (112th Congress), Virginia",36.3
2011,"Congressional District 11 (112th Congress), Virginia",37.3
2011,"Congressional District 1 (112th Congress), Washington",38.6
2011,"Congressional District 2 (112th Congress), Washington",38.7
2011,"Congressional District 3 (112th Congress), Washington",39.4
2011,"Congressional District 4 (112th Congress), Washington",33.7
2011,"Congressional District 5 (112th Congress), Washington",37.5
2011,"Congressional District 6 (112th Congress), Washington",40.2
2011,"Congressional District 7 (112th Congress), Washington",35.8
2011,"Congressional District 8 (112th Congress), Washington",37.7
2011,"Congressional District 9 (112th Congress), Washington",35.4
2011,"Congressional District 1 (112th Congress), West Virginia",41.0
2011,"Congressional District 2 (112th Congress), West Virginia",41.7
2011,"Congressional District 3 (112th Congress), West Virginia",41.6
2011,"Congressional District 1 (112th Congress), Wisconsin",39.3
2011,"Congressional District 2 (112th Congress), Wisconsin",35.8
2011,"Congressional District 3 (112th Congress), Wisconsin",37.7
2011,"Congressional District 4 (112th Congress), Wisconsin",31.6
2011,"Congressional District 5 (112th Congress), Wisconsin",41.3
2011,"Congressional District 6 (112th Congress), Wisconsin",40.7
2011,"Congressional District 7 (112th Congress), Wisconsin",42.7
2011,"Congressional District 8 (112th Congress), Wisconsin",40.6
2011,"Congressional District (at Large) (112th Congress), Wyoming",36.8
2011,"Resident Commissioner District (at Large) (112th Congress), Puerto Rico",37.5
