year,district,median_age
2009,"Congressional District 47 (111th Congress), California",30.0
2009,"Congressional District 48 (111th Congress), California",39.4
2009,"Congressional District 49 (111th Congress), California",32.1
2009,"Congressional District 50 (111th Congress), California",37.0
2009,"Congressional District 51 (111th Congress), California",32.6
2009,"Congressional District 52 (111th Congress), California",37.7
2009,"Congressional District 53 (111th Congress), California",31.7
2009,"Congressional District 1 (111th Congress), Colorado",33.3
2009,"Congressional District 2 (111th Congress), Colorado",34.1
2009,"Congressional District 3 (111th Congress), Colorado",38.5
2009,"Congressional District 4 (111th Congress), Colorado",35.0
2009,"Congressional District 5 (111th Congress), Colorado",36.3
2009,"Congressional District 6 (111th Congress), Colorado",38.3
2009,"Congressional District 7 (111th Congress), Colorado",35.3
2009,"Congressional District 1 (111th Congress), Connecticut",39.0
2009,"Congressional District 2 (111th Congress), Connecticut",40.6
2009,"Congressional District 3 (111th Congress), Connecticut",38.5
2009,"Congressional District 4 (111th Congress), Connecticut",39.3
2009,"Congressional District 5 (111th Congress), Connecticut",40.0
2009,"Congressional District (at Large) (111th Congress), Delaware",38.2
2009,"Delegate District (at Large) (111th Congress), District of Columbia",35.1
2009,"Congressional District 1 (111th Congress), Florida",37.4
2009,"Congressional District 2 (111th Congress), Florida",35.6
2009,"Congressional District 3 (111th Congress), Florida",34.1
2009,"Congressional District 4 (111th Congress), Florida",36.6
2009,"Congressional District 5 (111th Congress), Florida",45.2
2009,"Congressional District 6 (111th Congress), Florida",38.3
2009,"Congressional District 7 (111th Congress), Florida",41.5
2009,"Congressional District 8 (111th Congress), Florida",36.7
2009,"Congressional District 9 (111th Congress), Florida",41.6
2009,"Congressional District 10 (111th Congress), Florida",45.7
2009,"Congressional District 11 (111th Congress), Florida",35.0
2009,"Congressional District 12 (111th Congress), Florida",37.6
2009,"Congressional District 13 (111th Congress), Florida",48.0
2009,"Congressional District 14 (111th Congress), Florida",47.0
2009,"Congressional District 15 (111th Congress), Florida",42.5
2009,"Congressional District 16 (111th Congress), Florida",44.5
2009,"Congressional District 17 (111th Congress), Florida",33.2
2009,"Congressional District 18 (111th Congress), Florida",40.0
2009,"Congressional District 19 (111th Congress), Florida",45.4
2009,"Congressional District 20 (111th Congress), Florida",40.9
2009,"Congressional District 21 (111th Congress), Florida",39.2
2009,"Congressional District 22 (111th Congress), Florida",44.6
2009,"Congressional District 23 (111th Congress), Florida",34.4
2009,"Congressional District 24 (111th Congress), Florida",38.7
2009,"Congressional District 25 (111th Congress), Florida",36.0
2009,"Congressional District 1 (111th Congress), Georgia",34.4
2009,"Congressional District 2 (111th Congress), Georgia",34.4
2009,"Congressional District 3 (111th Congress), Georgia",36.7
2009,"Congressional District 4 (111th Congress), Georgia",33.2
2009,"Congressional District 5 (111th Congress), Georgia",34.1
2009,"Congressional District 6 (111th Congress), Georgia",36.1
2009,"Congressional District 7 (111th Congress), Georgia",34.3
2009,"Congressional District 8 (111th Congress), Georgia",35.8
2009,"Congressional District 9 (111th Congress), Georgia",36.5
2009,"Congressional District 10 (111th Congress), Georgia",34.8
2009,"Congressional District 11 (111th Congress), Georgia",34.3
2009,"Congressional District 12 (111th Congress), Georgia",32.8
2009,"Congressional District 13 (111th Congress), Georgia",32.7
2009,"Congressional District 1 (111th Congress), Hawaii",38.8
2009,"Congressional District 2 (111th Congress), Hawaii",36.8
2009,"Congressional District 1 (111th Congress), Idaho",35.8
2009,"Congressional District 2 (111th Congress), Idaho",32.3
2009,"Congressional District 1 (111th Congress), Illinois",35.3
2009,"Congressional District 2 (111th Congress), Illinois",34.8
2009,"Congressional District 3 (111th Congress), Illinois",35.0
2009,"Congressional District 4 (111th Congress), Illinois",29.9
2009,"Congressional District 5 (111th Congress), Illinois",33.8
2009,"Congressional District 6 (111th Congress), Illinois",36.9
2009,"Congressional District 7 (111th Congress), Illinois",33.9
2009,"Congressional District 8 (111th Congress), Illinois",36.5
2009,"Congressional District 9 (111th Congress), Illinois",38.4
2009,"Congressional District 10 (111th Congress), Illinois",39.5
2009,"Congressional District 11 (111th Congress), Illinois",35.6
2009,"Congressional District 12 (111th Congress), Illinois",37.1
2009,"Congressional District 13 (111th Congress), Illinois",37.2
2009,"Congressional District 14 (111th Congress), Illinois",33.8
2009,"Congressional District 15 (111th Congress), Illinois",35.9
2009,"Congressional District 16 (111th Congress), Illinois",38.6
2009,"Congressional District 17 (111th Congress), Illinois",39.4
2009,"Congressional District 18 (111th Congress), Illinois",39.8
2009,"Congressional District 19 (111th Congress), Illinois",40.6
2009,"Congressional District 1 (111th Congress), Indiana",37.5
2009,"Congressional District 2 (111th Congress), Indiana",36.9
2009,"Congressional District 3 (111th Congress), Indiana",35.9
2009,"Congressional District 4 (111th Congress), Indiana",35.8
2009,"Congressional District 5 (111th Congress), Indiana",37.6
2009,"Congressional District 6 (111th Congress), Indiana",38.7
2009,"Congressional District 7 (111th Congress), Indiana",32.5
2009,"Congressional District 8 (111th Congress), Indiana",38.9
2009,"Congressional District 9 (111th Congress), Indiana",37.1
2009,"Congressional District 1 (111th Congress), Iowa",38.1
2009,"Congressional District 2 (111th Congress), Iowa",36.9
2009,"Congressional District 3 (111th Congress), Iowa",36.6
2009,"Congressional District 4 (111th Congress), Iowa",38.5
2009,"Congressional District 5 (111th Congress), Iowa",40.4
2009,"Congressional District 1 (111th Congress), Kansas",38.5
2009,"Congressional District 2 (111th Congress), Kansas",36.1
2009,"Congressional District 3 (111th Congress), Kansas",34.4
2009,"Congressional District 4 (111th Congress), Kansas",35.5
2009,"Congressional District 1 (111th Congress), Kentucky",39.3
2009,"Congressional District 2 (111th Congress), Kentucky",37.6
2009,"Congressional District 3 (111th Congress), Kentucky",37.3
2009,"Congressional District 4 (111th Congress), Kentucky",37.9
2009,"Congressional District 5 (111th Congress), Kentucky",38.5
2009,"Congressional District 6 (111th Congress), Kentucky",35.7
2009,"Congressional District 1 (111th Congress), Louisiana",38.9
2009,"Congressional District 2 (111th Congress), Louisiana",35.3
2009,"Congressional District 3 (111th Congress), Louisiana",35.6
2009,"Congressional District 4 (111th Congress), Louisiana",35.7
2009,"Congressional District 5 (111th Congress), Louisiana",35.7
2009,"Congressional District 6 (111th Congress), Louisiana",33.1
2009,"Congressional District 7 (111th Congress), Louisiana",34.9
2009,"Congressional District 1 (111th Congress), Maine",42.2
2009,"Congressional District 2 (111th Congress), Maine",42.2
2009,"Congressional District 1 (111th Congress), Maryland",41.3
2009,"Congressional District 2 (111th Congress), Maryland",35.5
2009,"Congressional District 3 (111th Congress), Maryland",36.8
2009,"Congressional District 4 (111th Congress), Maryland",35.8
2009,"Congressional District 5 (111th Congress), Maryland",36.8
2009,"Congressional District 6 (111th Congress), Maryland",39.7
2009,"Congressional District 7 (111th Congress), Maryland",37.3
2009,"Congressional District 8 (111th Congress), Maryland",38.3
2009,"Congressional District 1 (111th Congress), Massachusetts",40.5
2009,"Congressional District 2 (111th Congress), Massachusetts",39.6
2009,"Congressional District 3 (111th Congress), Massachusetts",39.0
2009,"Congressional District 4 (111th Congress), Massachusetts",39.4
2009,"Congressional District 5 (111th Congress), Massachusetts",39.2
2009,"Congressional District 6 (111th Congress), Massachusetts",41.6
2009,"Congressional District 7 (111th Congress), Massachusetts",38.8
2009,"Congressional District 8 (111th Congress), Massachusetts",31.1
2009,"Congressional District 9 (111th Congress), Massachusetts",38.9
2009,"Congressional District 10 (111th Congress), Massachusetts",44.4
2009,"Congressional District 1 (111th Congress), Michigan",44.9
2009,"Congressional District 2 (111th Congress), Michigan",37.8
2009,"Congressional District 3 (111th Congress), Michigan",34.9
2009,"Congressional District 4 (111th Congress), Michigan",40.0
2009,"Congressional District 5 (111th Congress), Michigan",38.6
2009,"Congressional District 6 (111th Congress), Michigan",37.6
2009,"Congressional District 7 (111th Congress), Michigan",39.9
2009,"Congressional District 8 (111th Congress), Michigan",37.2
2009,"Congressional District 9 (111th Congress), Michigan",39.9
2009,"Congressional District 10 (111th Congress), Michigan",40.0
2009,"Congressional District 11 (111th Congress), Michigan",39.6
2009,"Congressional District 12 (111th Congress), Michigan",39.3
2009,"Congressional District 13 (111th Congress), Michigan",35.1
2009,"Congressional District 14 (111th Congress), Michigan",36.9
2009,"Congressional District 15 (111th Congress), Michigan",36.2
2009,"Congressional District 1 (111th Congress), Minnesota",38.5
2009,"Congressional District 2 (111th Congress), Minnesota",35.8
2009,"Congressional District 3 (111th Congress), Minnesota",39.4
2009,"Congressional District 4 (111th Congress), Minnesota",36.0
2009,"Congressional District 5 (111th Congress), Minnesota",33.0
2009,"Congressional District 6 (111th Congress), Minnesota",35.5
2009,"Congressional District 7 (111th Congress), Minnesota",40.9
2009,"Congressional District 8 (111th Congress), Minnesota",42.1
2009,"Congressional District 1 (111th Congress), Mississippi",36.2
2009,"Congressional District 2 (111th Congress), Mississippi",33.7
2009,"Congressional District 3 (111th Congress), Mississippi",35.1
2009,"Congressional District 4 (111th Congress), Mississippi",35.2
2009,"Congressional District 1 (111th Congress), Missouri",36.0
2009,"Congressional District 2 (111th Congress), Missouri",39.1
2009,"Congressional District 3 (111th Congress), Missouri",37.3
2009,"Congressional District 4 (111th Congress), Missouri",38.3
2009,"Congressional District 5 (111th Congress), Missouri",36.1
2009,"Congressional District 6 (111th Congress), Missouri",37.7
2009,"Congressional District 7 (111th Congress), Missouri",36.3
2009,"Congressional District 8 (111th Congress), Missouri",39.4
2009,"Congressional District 9 (111th Congress), Missouri",36.7
2009,"Congressional District (at Large) (111th Congress), Montana",39.3
2009,"Congressional District 1 (111th Congress), Nebraska",34.9
2009,"Congressional District 2 (111th Congress), Nebraska",33.1
2009,"Congressional District 3 (111th Congress), Nebraska",40.4
2009,"Congressional District 1 (111th Congress), Nevada",32.3
2009,"Congressional District 2 (111th Congress), Nevada",38.1
2009,"Congressional District 3 (111th Congress), Nevada",36.2
2009,"Congressional District 1 (111th Congress), New Hampshire",40.2
2009,"Congressional District 2 (111th Congress), New Hampshire",40.6
2009,"Congressional District 1 (111th Congress), New Jersey",37.4
2009,"Congressional District 2 (111th Congress), New Jersey",39.3
2009,"Congressional District 3 (111th Congress), New Jersey",42.8
2009,"Congressional District 4 (111th Congress), New Jersey",39.0
2009,"Congressional District 5 (111th Congress), New Jersey",42.4
2009,"Congressional District 6 (111th Congress), New Jersey",36.5
2009,"Congressional District 7 (111th Congress), New Jersey",40.5
2009,"Congressional District 8 (111th Congress), New Jersey",37.2
2009,"Congressional District 9 (111th Congress), New Jersey",38.7
2009,"Congressional District 10 (111th Congress), New Jersey",33.9
2009,"Congressional District 11 (111th Congress), New Jersey",41.3
2009,"Congressional District 12 (111th Congress), New Jersey",40.1
2009,"Congressional District 13 (111th Congress), New Jersey",34.2
2009,"Congressional District 1 (111th Congress), New Mexico",35.5
2009,"Congressional District 2 (111th Congress), New Mexico",34.4
2009,"Congressional District 3 (111th Congress), New Mexico",36.3
2009,"Congressional District 1 (111th Congress), New York",39.6
2009,"Congressional District 2 (111th Congress), New York",40.3
2009,"Congressional District 3 (111th Congress), New York",43.3
2009,"Congressional District 4 (111th Congress), New York",39.1
2009,"Congressional District 5 (111th Congress), New York",39.5
2009,"Congressional District 6 (111th Congress), New York",36.2
2009,"Congressional District 7 (111th Congress), New York",37.8
2009,"Congressional District 8 (111th Congress), New York",37.1
2009,"Congressional District 9 (111th Congress), New York",40.4
2009,"Congressional District 10 (111th Congress), New York",32.6
2009,"Congressional District 11 (111th Congress), New York",34.0
2009,"Congressional District 12 (111th Congress), New York",33.3
2009,"Congressional District 13 (111th Congress), New York",38.8
2009,"Congressional District 14 (111th Congress), New York",38.1
2009,"Congressional District 15 (111th Congress), New York",34.3
2009,"Congressional District 16 (111th Congress), New York",29.2
2009,"Congressional District 17 (111th Congress), New York",36.3
2009,"Congressional District 18 (111th Congress), New York",39.9
2009,"Congressional District 19 (111th Congress), New York",39.9
2009,"Congressional District 20 (111th Congress), New York",42.2
2009,"Congressional District 21 (111th Congress), New York",38.7
2009,"Congressional District 22 (111th Congress), New York",38.2
2009,"Congressional District 23 (111th Congress), New York",38.7
2009,"Congressional District 24 (111th Congress), New York",40.4
2009,"Congressional District 25 (111th Congress), New York",40.3
2009,"Congressional District 26 (111th Congress), New York",40.6
2009,"Congressional District 27 (111th Congress), New York",40.6
2009,"Congressional District 28 (111th Congress), New York",37.9
2009,"Congressional District 29 (111th Congress), New York",41.0
2009,"Congressional District 1 (111th Congress), North Carolina",38.3
2009,"Congressional District 2 (111th Congress), North Carolina",32.6
2009,"Congressional District 3 (111th Congress), North Carolina",35.0
2009,"Congressional District 4 (111th Congress), North Carolina",34.6
2009,"Congressional District 5 (111th Congress), North Carolina",40.9
2009,"Congressional District 6 (111th Congress), North Carolina",40.1
2009,"Congressional District 7 (111th Congress), North Carolina",38.7
2009,"Congressional District 8 (111th Congress), North Carolina",33.5
2009,"Congressional District 9 (111th Congress), North Carolina",36.2
2009,"Congressional District 10 (111th Congress), North Carolina",39.5
2009,"Congressional District 11 (111th Congress), North Carolina",43.3
2009,"Congressional District 12 (111th Congress), North Carolina",33.2
2009,"Congressional District 13 (111th Congress), North Carolina",34.9
2009,"Congressional District (at Large) (111th Congress), North Dakota",37.0
2009,"Congressional District 1 (111th Congress), Ohio",36.3
2009,"Congressional District 2 (111th Congress), Ohio",38.2
2009,"Congressional District 3 (111th Congress), Ohio",38.6
2009,"Congressional District 4 (111th Congress), Ohio",39.1
2009,"Congressional District 5 (111th Congress), Ohio",39.0
2009,"Congressional District 6 (111th Congress), Ohio",40.7
2009,"Congressional District 7 (111th Congress), Ohio",37.4
2009,"Congressional District 8 (111th Congress), Ohio",37.4
2009,"Congressional District 9 (111th Congress), Ohio",38.4
2009,"Congressional District 10 (111th Congress), Ohio",40.7
2009,"Congressional District 11 (111th Congress), Ohio",37.8
2009,"Congressional District 12 (111th Congress), Ohio",35.1
2009,"Congressional District 13 (111th Congress), Ohio",40.4
2009,"Congressional District 14 (111th Congress), Ohio",42.0
2009,"Congressional District 15 (111th Congress), Ohio",33.2
2009,"Congressional District 16 (111th Congress), Ohio",39.9
2009,"Congressional District 17 (111th Congress), Ohio",39.6
2009,"Congressional District 18 (111th Congress), Ohio",40.2
2009,"Congressional District 1 (111th Congress), Oklahoma",35.2
2009,"Congressional District 2 (111th Congress), Oklahoma",38.2
2009,"Congressional District 3 (111th Congress), Oklahoma",36.8
2009,"Congressional District 4 (111th Congress), Oklahoma",34.8
2009,"Congressional District 5 (111th Congress), Oklahoma",33.7
2009,"Congressional District 1 (111th Congress), Oregon",36.2
2009,"Congressional District 2 (111th Congress), Oregon",40.9
2009,"Congressional District 3 (111th Congress), Oregon",35.5
2009,"Congressional District 4 (111th Congress), Oregon",40.5
2009,"Congressional District 5 (111th Congress), Oregon",38.1
2009,"Congressional District 1 (111th Congress), Pennsylvania",31.9
2009,"Congressional District 2 (111th Congress), Pennsylvania",34.5
2009,"Congressional District 3 (111th Congress), Pennsylvania",40.5
2009,"Congressional District 4 (111th Congress), Pennsylvania",43.6
2009,"Congressional District 5 (111th Congress), Pennsylvania",39.3
2009,"Congressional District 6 (111th Congress), Pennsylvania",39.1
2009,"Congressional District 7 (111th Congress), Pennsylvania",39.8
2009,"Congressional District 8 (111th Congress), Pennsylvania",41.6
2009,"Congressional District 9 (111th Congress), Pennsylvania",41.6
2009,"Congressional District 10 (111th Congress), Pennsylvania",42.8
2009,"Congressional District 11 (111th Congress), Pennsylvania",40.8
2009,"Congressional District 12 (111th Congress), Pennsylvania",43.3
2009,"Congressional District 13 (111th Congress), Pennsylvania",40.0
2009,"Congressional District 14 (111th Congress), Pennsylvania",38.3
2009,"Congressional District 15 (111th Congress), Pennsylvania",40.0
2009,"Congressional District 16 (111th Congress), Pennsylvania",36.8
2009,"Congressional District 17 (111th Congress), Pennsylvania",41.0
2009,"Congressional District 18 (111th Congress), Pennsylvania",43.1
2009,"Congressional District 19 (111th Congress), Pennsylvania",39.9
2009,"Congressional District 1 (111th Congress), Rhode Island",39.3
2009,"Congressional District 2 (111th Congress), Rhode Island",39.4
2009,"Congressional District 1 (111th Congress), South Carolina",37.2
2009,"Congressional District 2 (111th Congress), South Carolina",37.2
2009,"Congressional District 3 (111th Congress), South Carolina",39.1
2009,"Congressional District 4 (111th Congress), South Carolina",37.6
2009,"Congressional District 5 (111th Congress), South Carolina",38.2
2009,"Congressional District 6 (111th Congress), South Carolina",35.4
2009,"Congressional District (at Large) (111th Congress), South Dakota",36.8
2009,"Congressional District 1 (111th Congress), Tennessee",40.9
2009,"Congressional District 2 (111th Congress), Tennessee",38.8
2009,"Congressional District 3 (111th Congress), Tennessee",39.7
2009,"Congressional District 4 (111th Congress), Tennessee",40.2
2009,"Congressional District 5 (111th Congress), Tennessee",34.8
2009,"Congressional District 6 (111th Congress), Tennessee",35.9
2009,"Congressional District 7 (111th Congress), Tennessee",37.5
2009,"Congressional District 8 (111th Congress), Tennessee",37.8
2009,"Congressional District 9 (111th Congress), Tennessee",33.5
2009,"Congressional District 1 (111th Congress), Texas",36.1
2009,"Congressional District 2 (111th Congress), Texas",34.5
2009,"Congressional District 3 (111th Congress), Texas",34.0
2009,"Congressional District 4 (111th Congress), Texas",36.8
2009,"Congressional District 5 (111th Congress), Texas",36.2
2009,"Congressional District 6 (111th Congress), Texas",33.1
2009,"Congressional District 7 (111th Congress), Texas",35.4
2009,"Congressional District 8 (111th Congress), Texas",37.0
2009,"Congressional District 9 (111th Congress), Texas",30.8
2009,"Congressional District 10 (111th Congress), Texas",32.5
2009,"Congressional District 11 (111th Congress), Texas",36.7
2009,"Congressional District 12 (111th Congress), Texas",33.4
2009,"Congressional District 13 (111th Congress), Texas",36.0
2009,"Congressional District 14 (111th Congress), Texas",36.8
2009,"Congressional District 15 (111th Congress), Texas",30.4
2009,"Congressional District 16 (111th Congress), Texas",31.0
2009,"Congressional District 17 (111th Congress), Texas",31.2
2009,"Congressional District 18 (111th Congress), Texas",31.0
2009,"Congressional District 19 (111th Congress), Texas",31.7
2009,"Congressional District 20 (111th Congress), Texas",31.7
2009,"Congressional District 21 (111th Congress), Texas",36.1
2009,"Congressional District 22 (111th Congress), Texas",34.1
2009,"Congressional District 23 (111th Congress), Texas",32.0
2009,"Congressional District 24 (111th Congress), Texas",33.3
2009,"Congressional District 25 (111th Congress), Texas",31.9
2009,"Congressional District 26 (111th Congress), Texas",32.5
2009,"Congressional District 27 (111th Congress), Texas",31.2
2009,"Congressional District 28 (111th Congress), Texas",29.4
2009,"Congressional District 29 (111th Congress), Texas",28.5
2009,"Congressional District 30 (111th Congress), Texas",30.8
2009,"Congressional District 31 (111th Congress), Texas",32.3
2009,"Congressional District 32 (111th Congress), Texas",32.4
2009,"Congressional District 1 (111th Congress), Utah",29.4
2009,"Congressional District 2 (111th Congress), Utah",31.4
2009,"Congressional District 3 (111th Congress), Utah",25.9
2009,"Congressional District (at Large) (111th Congress), Vermont",41.5
2009,"Congressional District 1 (111th Congress), Virginia",37.2
2009,"Congressional District 2 (111th Congress), Virginia",34.1
2009,"Congressional District 3 (111th Congress), Virginia",32.4
2009,"Congressional District 4 (111th Congress), Virginia",37.7
2009,"Congressional District 5 (111th Congress), Virginia",41.1
2009,"Congressional District 6 (111th Congress), Virginia",38.7
2009,"Congressional District 7 (111th Congress), Virginia",38.6
2009,"Congressional District 8 (111th Congress), Virginia",35.0
2009,"Congressional District 9 (111th Congress), Virginia",40.2
2009,"Congressional District 10 (111th Congress), Virginia",35.9
2009,"Congressional District 11 (111th Congress), Virginia",36.9
2009,"Congressional District 1 (111th Congress), Washington",38.1
2009,"Congressional District 2 (111th Congress), Washington",38.1
2009,"Congressional District 3 (111th Congress), Washington",38.2
2009,"Congressional District 4 (111th Congress), Washington",33.0
2009,"Congressional District 5 (111th Congress), Washington",37.2
2009,"Congressional District 6 (111th Congress), Washington",38.7
2009,"Congressional District 7 (111th Congress), Washington",36.9
2009,"Congressional District 8 (111th Congress), Washington",37.1
2009,"Congressional District 9 (111th Congress), Washington",35.1
2009,"Congressional District 1 (111th Congress), West Virginia",40.6
2009,"Congressional District 2 (111th Congress), West Virginia",40.8
2009,"Congressional District 3 (111th Congress), West Virginia",40.8
2009,"Congressional District 1 (111th Congress), Wisconsin",39.1
2009,"Congressional District 2 (111th Congress), Wisconsin",35.4
2009,"Congressional District 3 (111th Congress), Wisconsin",37.6
2009,"Congressional District 4 (111th Congress), Wisconsin",31.8
2009,"Congressional District 5 (111th Congress), Wisconsin",41.3
2009,"Congressional District 6 (111th Congress), Wisconsin",40.3
2009,"Congressional District 7 (111th Congress), Wisconsin",41.7
2009,"Congressional District 8 (111th Congress), Wisconsin",40.2
2009,"Congressional District (at Large) (111th Congress), Wyoming",36.7
2009,"Resident Commissioner District (at Large) (111th Congress), Puerto Rico",36.3
