year,district,mortgage_cost
2008,"Congressional District 3 (110th Congress), Colorado",852
2008,"Congressional District 4 (110th Congress), Colorado",980
2008,"Congressional District 5 (110th Congress), Colorado",1082
2008,"Congressional District 6 (110th Congress), Colorado",1612
2008,"Congressional District 7 (110th Congress), Colorado",1082
2008,"Congressional District 1 (110th Congress), Connecticut",1186
2008,"Congressional District 2 (110th Congress), Connecticut",1328
2008,"Congressional District 3 (110th Congress), Connecticut",1283
2008,"Congressional District 4 (110th Congress), Connecticut",1888
2008,"Congressional District 5 (110th Congress), Connecticut",1334
2008,"Congressional District (at Large) (110th Congress), Delaware",1079
2008,"Delegate District (at Large) (110th Congress), District of Columbia",1222
2008,"Congressional District 1 (110th Congress), Florida",868
2008,"Congressional District 2 (110th Congress), Florida",834
2008,"Congressional District 3 (110th Congress), Florida",822
2008,"Congressional District 4 (110th Congress), Florida",1033
2008,"Congressional District 5 (110th Congress), Florida",799
2008,"Congressional District 6 (110th Congress), Florida",928
2008,"Congressional District 7 (110th Congress), Florida",1058
2008,"Congressional District 8 (110th Congress), Florida",1106
2008,"Congressional District 9 (110th Congress), Florida",1050
2008,"Congressional District 10 (110th Congress), Florida",953
2008,"Congressional District 11 (110th Congress), Florida",946
2008,"Congressional District 12 (110th Congress), Florida",917
2008,"Congressional District 13 (110th Congress), Florida",984
2008,"Congressional District 14 (110th Congress), Florida",1141
2008,"Congressional District 15 (110th Congress), Florida",1049
2008,"Congressional District 16 (110th Congress), Florida",1020
2008,"Congressional District 17 (110th Congress), Florida",1057
2008,"Congressional District 18 (110th Congress), Florida",1163
2008,"Congressional District 19 (110th Congress), Florida",1174
2008,"Congressional District 20 (110th Congress), Florida",1378
2008,"Congressional District 21 (110th Congress), Florida",1298
2008,"Congressional District 22 (110th Congress), Florida",1432
2008,"Congressional District 23 (110th Congress), Florida",1100
2008,"Congressional District 24 (110th Congress), Florida",1124
2008,"Congressional District 25 (110th Congress), Florida",1447
2008,"Congressional District 1 (110th Congress), Georgia",717
2008,"Congressional District 2 (110th Congress), Georgia",616
2008,"Congressional District 3 (110th Congress), Georgia",1006
2008,"Congressional District 4 (110th Congress), Georgia",1075
2008,"Congressional District 5 (110th Congress), Georgia",1063
2008,"Congressional District 6 (110th Congress), Georgia",1448
2008,"Congressional District 7 (110th Congress), Georgia",1277
2008,"Congressional District 8 (110th Congress), Georgia",744
2008,"Congressional District 9 (110th Congress), Georgia",852
2008,"Congressional District 10 (110th Congress), Georgia",759
2008,"Congressional District 11 (110th Congress), Georgia",961
2008,"Congressional District 12 (110th Congress), Georgia",681
2008,"Congressional District 13 (110th Congress), Georgia",1074
2008,"Congressional District 1 (110th Congress), Hawaii",1453
2008,"Congressional District 2 (110th Congress), Hawaii",1450
2008,"Congressional District 1 (110th Congress), Idaho",881
2008,"Congressional District 2 (110th Congress), Idaho",766
2008,"Congressional District 1 (110th Congress), Illinois",981
2008,"Congressional District 2 (110th Congress), Illinois",1064
2008,"Congressional District 3 (110th Congress), Illinois",1131
2008,"Congressional District 4 (110th Congress), Illinois",989
2008,"Congressional District 5 (110th Congress), Illinois",1186
2008,"Congressional District 6 (110th Congress), Illinois",1426
2008,"Congressional District 7 (110th Congress), Illinois",1229
2008,"Congressional District 8 (110th Congress), Illinois",1518
2008,"Congressional District 9 (110th Congress), Illinois",1142
2008,"Congressional District 10 (110th Congress), Illinois",1652
2008,"Congressional District 11 (110th Congress), Illinois",1063
2008,"Congressional District 12 (110th Congress), Illinois",717
2008,"Congressional District 13 (110th Congress), Illinois",1620
2008,"Congressional District 14 (110th Congress), Illinois",1401
2008,"Congressional District 15 (110th Congress), Illinois",731
2008,"Congressional District 16 (110th Congress), Illinois",1016
2008,"Congressional District 17 (110th Congress), Illinois",644
2008,"Congressional District 18 (110th Congress), Illinois",748
2008,"Congressional District 19 (110th Congress), Illinois",675
2008,"Congressional District 1 (110th Congress), Indiana",931
2008,"Congressional District 2 (110th Congress), Indiana",763
2008,"Congressional District 3 (110th Congress), Indiana",770
2008,"Congressional District 4 (110th Congress), Indiana",920
2008,"Congressional District 5 (110th Congress), Indiana",972
2008,"Congressional District 6 (110th Congress), Indiana",716
2008,"Congressional District 7 (110th Congress), Indiana",784
2008,"Congressional District 8 (110th Congress), Indiana",677
2008,"Congressional District 9 (110th Congress), Indiana",747
2008,"Congressional District 1 (110th Congress), Iowa",698
2008,"Congressional District 2 (110th Congress), Iowa",728
2008,"Congressional District 3 (110th Congress), Iowa",864
2008,"Congressional District 4 (110th Congress), Iowa",690
2008,"Congressional District 5 (110th Congress), Iowa",643
2008,"Congressional District 1 (110th Congress), Kansas",605
2008,"Congressional District 2 (110th Congress), Kansas",744
2008,"Congressional District 3 (110th Congress), Kansas",1085
2008,"Congressional District 4 (110th Congress), Kansas",738
2008,"Congressional District 1 (110th Congress), Kentucky",535
2008,"Congressional District 2 (110th Congress), Kentucky",661
2008,"Congressional District 3 (110th Congress), Kentucky",794
2008,"Congressional District 4 (110th Congress), Kentucky",774
2008,"Congressional District 5 (110th Congress), Kentucky",399
2008,"Congressional District 6 (110th Congress), Kentucky",747
2008,"Congressional District 1 (110th Congress), Louisiana",878
2008,"Congressional District 2 (110th Congress), Louisiana",892
2008,"Congressional District 3 (110th Congress), Louisiana",637
2008,"Congressional District 4 (110th Congress), Louisiana",638
2008,"Congressional District 5 (110th Congress), Louisiana",566
2008,"Congressional District 6 (110th Congress), Louisiana",817
2008,"Congressional District 7 (110th Congress), Louisiana",597
2008,"Congressional District 1 (110th Congress), Maine",1017
2008,"Congressional District 2 (110th Congress), Maine",708
2008,"Congressional District 1 (110th Congress), Maryland",1247
2008,"Congressional District 2 (110th Congress), Maryland",1158
2008,"Congressional District 3 (110th Congress), Maryland",1362
2008,"Congressional District 4 (110th Congress), Maryland",1694
2008,"Congressional District 5 (110th Congress), Maryland",1675
2008,"Congressional District 6 (110th Congress), Maryland",1241
2008,"Congressional District 7 (110th Congress), Maryland",1084
2008,"Congressional District 8 (110th Congress), Maryland",1695
2008,"Congressional District 1 (110th Congress), Massachusetts",993
2008,"Congressional District 2 (110th Congress), Massachusetts",1078
2008,"Congressional District 3 (110th Congress), Massachusetts",1209
2008,"Congressional District 4 (110th Congress), Massachusetts",1439
2008,"Congressional District 5 (110th Congress), Massachusetts",1425
2008,"Congressional District 6 (110th Congress), Massachusetts",1454
2008,"Congressional District 7 (110th Congress), Massachusetts",1456
2008,"Congressional District 8 (110th Congress), Massachusetts",1340
2008,"Congressional District 9 (110th Congress), Massachusetts",1467
2008,"Congressional District 10 (110th Congress), Massachusetts",1456
2008,"Congressional District 1 (110th Congress), Michigan",640
2008,"Congressional District 2 (110th Congress), Michigan",850
2008,"Congressional District 3 (110th Congress), Michigan",902
2008,"Congressional District 4 (110th Congress), Michigan",774
2008,"Congressional District 5 (110th Congress), Michigan",753
2008,"Congressional District 6 (110th Congress), Michigan",793
2008,"Congressional District 7 (110th Congress), Michigan",876
2008,"Congressional District 8 (110th Congress), Michigan",1083
2008,"Congressional District 9 (110th Congress), Michigan",1247
2008,"Congressional District 10 (110th Congress), Michigan",1043
2008,"Congressional District 11 (110th Congress), Michigan",1193
2008,"Congressional District 12 (110th Congress), Michigan",935
2008,"Congressional District 13 (110th Congress), Michigan",804
2008,"Congressional District 14 (110th Congress), Michigan",866
2008,"Congressional District 15 (110th Congress), Michigan",1009
2008,"Congressional District 1 (110th Congress), Minnesota",754
2008,"Congressional District 2 (110th Congress), Minnesota",1399
2008,"Congressional District 3 (110th Congress), Minnesota",1394
2008,"Congressional District 4 (110th Congress), Minnesota",994
2008,"Congressional District 5 (110th Congress), Minnesota",1043
2008,"Congressional District 6 (110th Congress), Minnesota",1334
2008,"Congressional District 7 (110th Congress), Minnesota",681
2008,"Congressional District 8 (110th Congress), Minnesota",763
2008,"Congressional District 1 (110th Congress), Mississippi",645
2008,"Congressional District 2 (110th Congress), Mississippi",611
2008,"Congressional District 3 (110th Congress), Mississippi",641
2008,"Congressional District 4 (110th Congress), Mississippi",684
2008,"Congressional District 1 (110th Congress), Missouri",824
2008,"Congressional District 2 (110th Congress), Missouri",1201
2008,"Congressional District 3 (110th Congress), Missouri",872
2008,"Congressional District 4 (110th Congress), Missouri",672
2008,"Congressional District 5 (110th Congress), Missouri",857
2008,"Congressional District 6 (110th Congress), Missouri",809
2008,"Congressional District 7 (110th Congress), Missouri",683
2008,"Congressional District 8 (110th Congress), Missouri",526
2008,"Congressional District 9 (110th Congress), Missouri",693
2008,"Congressional District (at Large) (110th Congress), Montana",686
2008,"Congressional District 1 (110th Congress), Nebraska",775
2008,"Congressional District 2 (110th Congress), Nebraska",950
2008,"Congressional District 3 (110th Congress), Nebraska",583
2008,"Congressional District 1 (110th Congress), Nevada",1155
2008,"Congressional District 2 (110th Congress), Nevada",1076
2008,"Congressional District 3 (110th Congress), Nevada",1367
2008,"Congressional District 1 (110th Congress), New Hampshire",1268
2008,"Congressional District 2 (110th Congress), New Hampshire",1200
2008,"Congressional District 1 (110th Congress), New Jersey",1234
2008,"Congressional District 2 (110th Congress), New Jersey",1221
2008,"Congressional District 3 (110th Congress), New Jersey",1486
2008,"Congressional District 4 (110th Congress), New Jersey",1477
2008,"Congressional District 5 (110th Congress), New Jersey",1955
2008,"Congressional District 6 (110th Congress), New Jersey",1504
2008,"Congressional District 7 (110th Congress), New Jersey",1913
2008,"Congressional District 8 (110th Congress), New Jersey",1432
2008,"Congressional District 9 (110th Congress), New Jersey",1383
2008,"Congressional District 10 (110th Congress), New Jersey",1112
2008,"Congressional District 11 (110th Congress), New Jersey",1978
2008,"Congressional District 12 (110th Congress), New Jersey",1673
2008,"Congressional District 13 (110th Congress), New Jersey",1178
2008,"Congressional District 1 (110th Congress), New Mexico",853
2008,"Congressional District 2 (110th Congress), New Mexico",584
2008,"Congressional District 3 (110th Congress), New Mexico",742
2008,"Congressional District 1 (110th Congress), New York",1861
2008,"Congressional District 2 (110th Congress), New York",2129
2008,"Congressional District 3 (110th Congress), New York",2014
2008,"Congressional District 4 (110th Congress), New York",1942
2008,"Congressional District 5 (110th Congress), New York",1347
2008,"Congressional District 6 (110th Congress), New York",1294
2008,"Congressional District 7 (110th Congress), New York",1065
2008,"Congressional District 8 (110th Congress), New York",1355
2008,"Congressional District 9 (110th Congress), New York",1149
2008,"Congressional District 10 (110th Congress), New York",1087
2008,"Congressional District 11 (110th Congress), New York",1076
2008,"Congressional District 12 (110th Congress), New York",1038
2008,"Congressional District 13 (110th Congress), New York",1295
2008,"Congressional District 14 (110th Congress), New York",1552
2008,"Congressional District 15 (110th Congress), New York",909
2008,"Congressional District 16 (110th Congress), New York",851
2008,"Congressional District 17 (110th Congress), New York",1236
2008,"Congressional District 18 (110th Congress), New York",1794
2008,"Congressional District 19 (110th Congress), New York",1764
2008,"Congressional District 20 (110th Congress), New York",979
2008,"Congressional District 21 (110th Congress), New York",906
2008,"Congressional District 22 (110th Congress), New York",976
2008,"Congressional District 23 (110th Congress), New York",748
2008,"Congressional District 24 (110th Congress), New York",742
2008,"Congressional District 25 (110th Congress), New York",891
2008,"Congressional District 26 (110th Congress), New York",927
2008,"Congressional District 27 (110th Congress), New York",744
2008,"Congressional District 28 (110th Congress), New York",763
2008,"Congressional District 29 (110th Congress), New York",817
2008,"Congressional District 1 (110th Congress), North Carolina",672
2008,"Congressional District 2 (110th Congress), North Carolina",801
2008,"Congressional District 3 (110th Congress), North Carolina",813
2008,"Congressional District 4 (110th Congress), North Carolina",1132
2008,"Congressional District 5 (110th Congress), North Carolina",702
2008,"Congressional District 6 (110th Congress), North Carolina",795
2008,"Congressional District 7 (110th Congress), North Carolina",749
2008,"Congressional District 8 (110th Congress), North Carolina",791
2008,"Congressional District 9 (110th Congress), North Carolina",1130
2008,"Congressional District 10 (110th Congress), North Carolina",671
2008,"Congressional District 11 (110th Congress), North Carolina",634
2008,"Congressional District 12 (110th Congress), North Carolina",806
2008,"Congressional District 13 (110th Congress), North Carolina",852
2008,"Congressional District (at Large) (110th Congress), North Dakota",620
2008,"Congressional District 1 (110th Congress), Ohio",846
2008,"Congressional District 2 (110th Congress), Ohio",1004
2008,"Congressional District 3 (110th Congress), Ohio",867
2008,"Congressional District 4 (110th Congress), Ohio",728
2008,"Congressional District 5 (110th Congress), Ohio",733
2008,"Congressional District 6 (110th Congress), Ohio",604
2008,"Congressional District 7 (110th Congress), Ohio",884
2008,"Congressional District 8 (110th Congress), Ohio",868
2008,"Congressional District 9 (110th Congress), Ohio",808
2008,"Congressional District 10 (110th Congress), Ohio",844
2008,"Congressional District 11 (110th Congress), Ohio",797
2008,"Congressional District 12 (110th Congress), Ohio",1041
2008,"Congressional District 13 (110th Congress), Ohio",897
2008,"Congressional District 14 (110th Congress), Ohio",1033
2008,"Congressional District 15 (110th Congress), Ohio",956
2008,"Congressional District 16 (110th Congress), Ohio",783
2008,"Congressional District 17 (110th Congress), Ohio",719
2008,"Congressional District 18 (110th Congress), Ohio",621
2008,"Congressional District 1 (110th Congress), Oklahoma",827
2008,"Congressional District 2 (110th Congress), Oklahoma",528
2008,"Congressional District 3 (110th Congress), Oklahoma",582
2008,"Congressional District 4 (110th Congress), Oklahoma",698
2008,"Congressional District 5 (110th Congress), Oklahoma",716
2008,"Congressional District 1 (110th Congress), Oregon",1133
2008,"Congressional District 2 (110th Congress), Oregon",817
2008,"Congressional District 3 (110th Congress), Oregon",1102
2008,"Congressional District 4 (110th Congress), Oregon",802
2008,"Congressional District 5 (110th Congress), Oregon",1014
2008,"Congressional District 1 (110th Congress), Pennsylvania",781
2008,"Congressional District 2 (110th Congress), Pennsylvania",820
2008,"Congressional District 3 (110th Congress), Pennsylvania",697
2008,"Congressional District 4 (110th Congress), Pennsylvania",862
2008,"Congressional District 5 (110th Congress), Pennsylvania",644
2008,"Congressional District 6 (110th Congress), Pennsylvania",1284
2008,"Congressional District 7 (110th Congress), Pennsylvania",1300
2008,"Congressional District 8 (110th Congress), Pennsylvania",1390
2008,"Congressional District 9 (110th Congress), Pennsylvania",643
2008,"Congressional District 10 (110th Congress), Pennsylvania",752
2008,"Congressional District 11 (110th Congress), Pennsylvania",766
2008,"Congressional District 12 (110th Congress), Pennsylvania",577
2008,"Congressional District 13 (110th Congress), Pennsylvania",1072
2008,"Congressional District 14 (110th Congress), Pennsylvania",713
2008,"Congressional District 15 (110th Congress), Pennsylvania",1068
2008,"Congressional District 16 (110th Congress), Pennsylvania",1002
2008,"Congressional District 17 (110th Congress), Pennsylvania",811
2008,"Congressional District 18 (110th Congress), Pennsylvania",849
2008,"Congressional District 19 (110th Congress), Pennsylvania",953
2008,"Congressional District 1 (110th Congress), Rhode Island",1055
2008,"Congressional District 2 (110th Congress), Rhode Island",1198
2008,"Congressional District 1 (110th Congress), South Carolina",951
2008,"Congressional District 2 (110th Congress), South Carolina",871
2008,"Congressional District 3 (110th Congress), South Carolina",640
2008,"Congressional District 4 (110th Congress), South Carolina",708
2008,"Congressional District 5 (110th Congress), South Carolina",647
2008,"Congressional District 6 (110th Congress), South Carolina",607
2008,"Congressional District (at Large) (110th Congress), South Dakota",665
2008,"Congressional District 1 (110th Congress), Tennessee",560
2008,"Congressional District 2 (110th Congress), Tennessee",723
2008,"Congressional District 3 (110th Congress), Tennessee",667
2008,"Congressional District 4 (110th Congress), Tennessee",553
2008,"Congressional District 5 (110th Congress), Tennessee",897
2008,"Congressional District 6 (110th Congress), Tennessee",780
2008,"Congressional District 7 (110th Congress), Tennessee",1032
2008,"Congressional District 8 (110th Congress), Tennessee",647
2008,"Congressional District 9 (110th Congress), Tennessee",861
2008,"Congressional District 1 (110th Congress), Texas",643
2008,"Congressional District 2 (110th Congress), Texas",938
2008,"Congressional District 3 (110th Congress), Texas",1270
2008,"Congressional District 4 (110th Congress), Texas",814
2008,"Congressional District 5 (110th Congress), Texas",860
2008,"Congressional District 6 (110th Congress), Texas",988
2008,"Congressional District 7 (110th Congress), Texas",1200
2008,"Congressional District 8 (110th Congress), Texas",810
2008,"Congressional District 9 (110th Congress), Texas",834
2008,"Congressional District 10 (110th Congress), Texas",1183
2008,"Congressional District 11 (110th Congress), Texas",634
2008,"Congressional District 12 (110th Congress), Texas",950
2008,"Congressional District 13 (110th Congress), Texas",652
2008,"Congressional District 14 (110th Congress), Texas",868
2008,"Congressional District 15 (110th Congress), Texas",567
2008,"Congressional District 16 (110th Congress), Texas",681
2008,"Congressional District 17 (110th Congress), Texas",774
2008,"Congressional District 18 (110th Congress), Texas",792
2008,"Congressional District 19 (110th Congress), Texas",661
2008,"Congressional District 20 (110th Congress), Texas",741
2008,"Congressional District 21 (110th Congress), Texas",1043
2008,"Congressional District 22 (110th Congress), Texas",1211
2008,"Congressional District 23 (110th Congress), Texas",762
2008,"Congressional District 24 (110th Congress), Texas",1113
2008,"Congressional District 25 (110th Congress), Texas",961
2008,"Congressional District 26 (110th Congress), Texas",1155
2008,"Congressional District 27 (110th Congress), Texas",761
2008,"Congressional District 28 (110th Congress), Texas",669
2008,"Congressional District 29 (110th Congress), Texas",729
2008,"Congressional District 30 (110th Congress), Texas",867
2008,"Congressional District 31 (110th Congress), Texas",982
2008,"Congressional District 32 (110th Congress), Texas",963
2008,"Congressional District 1 (110th Congress), Utah",965
2008,"Congressional District 2 (110th Congress), Utah",989
2008,"Congressional District 3 (110th Congress), Utah",1090
2008,"Congressional District (at Large) (110th Congress), Vermont",1024
2008,"Congressional District 1 (110th Congress), Virginia",1254
2008,"Congressional District 2 (110th Congress), Virginia",1205
2008,"Congressional District 3 (110th Congress), Virginia",919
2008,"Congressional District 4 (110th Congress), Virginia",1082
2008,"Congressional District 5 (110th Congress), Virginia",688
2008,"Congressional District 6 (110th Congress), Virginia",764
2008,"Congressional District 7 (110th Congress), Virginia",1185
2008,"Congressional District 8 (110th Congress), Virginia",1686
2008,"Congressional District 9 (110th Congress), Virginia",492
2008,"Congressional District 10 (110th Congress), Virginia",1907
2008,"Congressional District 11 (110th Congress), Virginia",2079
2008,"Congressional District 1 (110th Congress), Washington",1527
2008,"Congressional District 2 (110th Congress), Washington",1159
2008,"Congressional District 3 (110th Congress), Washington",1065
2008,"Congressional District 4 (110th Congress), Washington",783
2008,"Congressional District 5 (110th Congress), Washington",797
2008,"Congressional District 6 (110th Congress), Washington",947
2008,"Congressional District 7 (110th Congress), Washington",1245
2008,"Congressional District 8 (110th Congress), Washington",1644
2008,"Congressional District 9 (110th Congress), Washington",1177
2008,"Congressional District 1 (110th Congress), West Virginia",527
2008,"Congressional District 2 (110th Congress), West Virginia",588
2008,"Congressional District 3 (110th Congress), West Virginia",441
2008,"Congressional District 1 (110th Congress), Wisconsin",1044
2008,"Congressional District 2 (110th Congress), Wisconsin",1044
2008,"Congressional District 3 (110th Congress), Wisconsin",834
2008,"Congressional District 4 (110th Congress), Wisconsin",832
2008,"Congressional District 5 (110th Congress), Wisconsin",1188
2008,"Congressional District 6 (110th Congress), Wisconsin",834
2008,"Congressional District 7 (110th Congress), Wisconsin",743
2008,"Congressional District 8 (110th Congress), Wisconsin",825
2008,"Congressional District (at Large) (110th Congress), Wyoming",760
2008,"Resident Commissioner District (at Large) (110th Congress), Puerto Rico",315
