year,district,black_pop,total_pop,white_pop
2015,"Congressional District 14 (114th Congress), California",21961,757062,339046
2015,"Congressional District 15 (114th Congress), California",46607,771800,353731
2015,"Congressional District 16 (114th Congress), California",38331,740625,446767
2015,"Congressional District 17 (114th Congress), California",19034,760444,235635
2015,"Congressional District 18 (114th Congress), California",13265,738774,471316
2015,"Congressional District 19 (114th Congress), California",22390,765143,331665
2015,"Congressional District 20 (114th Congress), California",12566,733752,516247
2015,"Congressional District 21 (114th Congress), California",27358,716371,525154
2015,"Congressional District 22 (114th Congress), California",25338,741313,545036
2015,"Congressional District 23 (114th Congress), California",52168,738690,560410
2015,"Congressional District 24 (114th Congress), California",14973,736757,597579
2015,"Congressional District 25 (114th Congress), California",59429,720316,471893
2015,"Congressional District 26 (114th Congress), California",13160,725084,584983
2015,"Congressional District 27 (114th Congress), California",35072,733239,281509
2015,"Congressional District 28 (114th Congress), California",21766,714897,481697
2015,"Congressional District 29 (114th Congress), California",28394,720532,403201
2015,"Congressional District 30 (114th Congress), California",33276,771108,502195
2015,"Congressional District 31 (114th Congress), California",80575,738482,454523
2015,"Congressional District 32 (114th Congress), California",13948,732927,360923
2015,"Congressional District 33 (114th Congress), California",26893,718273,515373
2015,"Congressional District 34 (114th Congress), California",34643,735150,298677
2015,"Congressional District 35 (114th Congress), California",45776,739819,334892
2015,"Congressional District 36 (114th Congress), California",36124,750645,521032
2015,"Congressional District 37 (114th Congress), California",171348,722781,299635
2015,"Congressional District 38 (114th Congress), California",28174,725433,328116
2015,"Congressional District 39 (114th Congress), California",12735,731324,392002
2015,"Congressional District 40 (114th Congress), California",34772,721037,435825
2015,"Congressional District 41 (114th Congress), California",69366,745630,394462
2015,"Congressional District 42 (114th Congress), California",40577,772860,505655
2015,"Congressional District 43 (114th Congress), California",168304,744444,239159
2015,"Congressional District 44 (114th Congress), California",107704,712204,329929
2015,"Congressional District 45 (114th Congress), California",17483,771550,476766
2015,"Congressional District 46 (114th Congress), California",14315,738410,439954
2015,"Congressional District 47 (114th Congress), California",50888,718339,395061
2015,"Congressional District 48 (114th Congress), California",9316,724082,487071
2015,"Congressional District 49 (114th Congress), California",18940,735828,592527
2015,"Congressional District 50 (114th Congress), California",18985,753486,588334
2015,"Congressional District 51 (114th Congress), California",44446,724812,463937
2015,"Congressional District 52 (114th Congress), California",22208,755498,521966
2015,"Congressional District 53 (114th Congress), California",72302,776583,499756
2015,"Congressional District 1 (114th Congress), Colorado",66926,803636,633036
2015,"Congressional District 2 (114th Congress), Colorado",6634,782278,711835
2015,"Congressional District 3 (114th Congress), Colorado",8760,737812,653349
2015,"Congressional District 4 (114th Congress), Colorado",10060,787940,715457
2015,"Congressional District 5 (114th Congress), Colorado",47785,770782,623553
2015,"Congressional District 6 (114th Congress), Colorado",70004,796156,589936
2015,"Congressional District 7 (114th Congress), Colorado",14640,777970,680224
2015,"Congressional District 1 (114th Congress), Connecticut",110721,711436,497769
2015,"Congressional District 2 (114th Congress), Connecticut",29651,709647,605885
2015,"Congressional District 3 (114th Congress), Connecticut",95429,720493,526161
2015,"Congressional District 4 (114th Congress), Connecticut",95726,736742,537381
2015,"Congressional District 5 (114th Congress), Connecticut",49044,712568,580747
2015,"Congressional District (at Large) (114th Congress), Delaware",203863,945934,654904
2015,"Delegate District (at Large) (114th Congress), District of Columbia",318831,672228,269143
2015,"Congressional District 1 (114th Congress), Florida",98282,750928,578965
2015,"Congressional District 2 (114th Congress), Florida",179656,718173,497970
2015,"Congressional District 3 (114th Congress), Florida",98797,721105,569233
2015,"Congressional District 4 (114th Congress), Florida",111259,740304,560400
2015,"Congressional District 5 (114th Congress), Florida",368715,743735,308372
2015,"Congressional District 6 (114th Congress), Florida",72872,755981,640474
2015,"Congressional District 7 (114th Congress), Florida",75365,738367,595784
2015,"Congressional District 8 (114th Congress), Florida",70812,730746,614485
2015,"Congressional District 9 (114th Congress), Florida",94057,819676,601994
2015,"Congressional District 10 (114th Congress), Florida",98446,788192,593355
2015,"Congressional District 11 (114th Congress), Florida",60233,740907,646528
2015,"Congressional District 12 (114th Congress), Florida",39321,747779,657150
2015,"Congressional District 13 (114th Congress), Florida",39078,716429,621423
2015,"Congressional District 14 (114th Congress), Florida",202068,765377,474125
2015,"Congressional District 15 (114th Congress), Florida",95083,728456,551041
2015,"Congressional District 16 (114th Congress), Florida",53291,764808,681130
2015,"Congressional District 17 (114th Congress), Florida",73127,747648,617462
2015,"Congressional District 18 (114th Congress), Florida",98076,748028,599554
2015,"Congressional District 19 (114th Congress), Florida",61935,774346,670977
2015,"Congressional District 20 (114th Congress), Florida",412471,767766,297989
2015,"Congressional District 21 (114th Congress), Florida",103698,758192,586580
2015,"Congressional District 22 (114th Congress), Florida",83628,730302,581635
2015,"Congressional District 23 (114th Congress), Florida",86316,734951,554927
2015,"Congressional District 24 (114th Congress), Florida",411387,745862,279976
2015,"Congressional District 25 (114th Congress), Florida",47655,765164,666788
2015,"Congressional District 26 (114th Congress), Florida",80138,776959,661991
2015,"Congressional District 27 (114th Congress), Florida",65012,751091,647066
2015,"Congressional District 1 (114th Congress), Georgia",213001,724348,459698
2015,"Congressional District 2 (114th Congress), Georgia",359884,683888,289007
2015,"Congressional District 3 (114th Congress), Georgia",174576,723259,507685
2015,"Congressional District 4 (114th Congress), Georgia",443473,746519,228597
2015,"Congressional District 5 (114th Congress), Georgia",425941,736978,245099
2015,"Congressional District 6 (114th Congress), Georgia",95974,729643,509164
2015,"Congressional District 7 (114th Congress), Georgia",165573,804318,457857
2015,"Congressional District 8 (114th Congress), Georgia",209404,702584,451572
2015,"Congressional District 9 (114th Congress), Georgia",53453,719802,624130
2015,"Congressional District 10 (114th Congress), Georgia",186552,726265,501416
2015,"Congressional District 11 (114th Congress), Georgia",118256,744746,546130
2015,"Congressional District 12 (114th Congress), Georgia",249871,713146,418868
2015,"Congressional District 13 (114th Congress), Georgia",441129,755256,245120
2015,"Congressional District 14 (114th Congress), Georgia",60842,704108,593095
2015,"Congressional District 1 (114th Congress), Hawaii",17215,705773,134281
2015,"Congressional District 2 (114th Congress), Hawaii",12429,725830,237971
2015,"Congressional District 1 (114th Congress), Idaho",3730,849601,777966
2015,"Congressional District 2 (114th Congress), Idaho",5098,805329,736438
2015,"Congressional District 1 (114th Congress), Illinois",366000,717447,292962
2015,"Congressional District 2 (114th Congress), Illinois",396854,702674,259279
2015,"Congressional District 3 (114th Congress), Illinois",37220,727484,529421
2015,"Congressional District 4 (114th Congress), Illinois",29621,708172,420639
2015,"Congressional District 5 (114th Congress), Illinois",22789,735985,605720
2015,"Congressional District 6 (114th Congress), Illinois",21840,726447,605574
2015,"Congressional District 7 (114th Congress), Illinois",352801,721321,254369
2015,"Congressional District 8 (114th Congress), Illinois",32592,710467,465938
2015,"Congressional District 9 (114th Congress), Illinois",61842,722268,522236
2015,"Congressional District 10 (114th Congress), Illinois",50442,714251,547767
2015,"Congressional District 11 (114th Congress), Illinois",80958,729611,479801
2015,"Congressional District 12 (114th Congress), Illinois",120327,699369,549043
2015,"Congressional District 13 (114th Congress), Illinois",80031,706596,569123
2015,"Congressional District 14 (114th Congress), Illinois",24656,728436,637842
2015,"Congressional District 15 (114th Congress), Illinois",31788,703653,654976
2015,"Congressional District 16 (114th Congress), Illinois",28294,701275,627129
2015,"Congressional District 17 (114th Congress), Illinois",81708,691375,567487
2015,"Congressional District 18 (114th Congress), Illinois",24861,713164,649373
2015,"Congressional District 1 (114th Congress), Indiana",134039,716495,498774
2015,"Congressional District 2 (114th Congress), Indiana",48564,725415,627718
2015,"Congressional District 3 (114th Congress), Indiana",42659,735864,646878
2015,"Congressional District 4 (114th Congress), Indiana",27370,747601,667522
2015,"Congressional District 5 (114th Congress), Indiana",64798,760212,643033
2015,"Congressional District 6 (114th Congress), Indiana",19186,721380,672439
2015,"Congressional District 7 (114th Congress), Indiana",218178,749776,461749
2015,"Congressional District 8 (114th Congress), Indiana",29119,720955,663238
2015,"Congressional District 9 (114th Congress), Indiana",21747,741982,678343
2015,"Congressional District 1 (114th Congress), Iowa",28817,771888,700787
2015,"Congressional District 2 (114th Congress), Iowa",31361,778329,699043
2015,"Congressional District 3 (114th Congress), Iowa",33732,812464,723549
2015,"Congressional District 4 (114th Congress), Iowa",12700,761218,703293
2015,"Congressional District 1 (114th Congress), Kansas",21759,715330,623232
2015,"Congressional District 2 (114th Congress), Kansas",31469,715752,625863
2015,"Congressional District 3 (114th Congress), Kansas",64708,755396,612722
2015,"Congressional District 4 (114th Congress), Kansas",54173,725163,603982
2015,"Congressional District 1 (114th Congress), Kentucky",52556,723466,647190
2015,"Congressional District 2 (114th Congress), Kentucky",42124,747645,666454
2015,"Congressional District 3 (114th Congress), Kentucky",157930,742828,537232
2015,"Congressional District 4 (114th Congress), Kentucky",26388,750449,692782
2015,"Congressional District 5 (114th Congress), Kentucky",10647,707534,684736
2015,"Congressional District 6 (114th Congress), Kentucky",66073,753170,637318
2015,"Congressional District 1 (114th Congress), Louisiana",113677,806140,639098
2015,"Congressional District 2 (114th Congress), Louisiana",478785,791393,257161
2015,"Congressional District 3 (114th Congress), Louisiana",190762,782417,550483
2015,"Congressional District 4 (114th Congress), Louisiana",259324,758913,461445
2015,"Congressional District 5 (114th Congress), Louisiana",269584,746021,459743
2015,"Congressional District 6 (114th Congress), Louisiana",190243,785840,546763
2015,"Congressional District 1 (114th Congress), Maine",9651,672009,633698
2015,"Congressional District 2 (114th Congress), Maine",5144,657319,624376
2015,"Congressional District 1 (114th Congress), Maryland",85217,725499,601650
2015,"Congressional District 2 (114th Congress), Maryland",262583,763156,423026
2015,"Congressional District 3 (114th Congress), Maryland",151158,758683,494203
2015,"Congressional District 4 (114th Congress), Maryland",394713,745629,216190
2015,"Congressional District 5 (114th Congress), Maryland",286218,760734,378886
2015,"Congressional District 6 (114th Congress), Maryland",105018,761921,520219
2015,"Congressional District 7 (114th Congress), Maryland",393457,729001,254691
2015,"Congressional District 8 (114th Congress), Maryland",91797,761778,506183
2015,"Congressional District 1 (114th Congress), Massachusetts",46172,736190,626968
2015,"Congressional District 2 (114th Congress), Massachusetts",39694,744886,625647
2015,"Congressional District 3 (114th Congress), Massachusetts",25736,754068,587198
2015,"Congressional District 4 (114th Congress), Massachusetts",21406,750331,652907
2015,"Congressional District 5 (114th Congress), Massachusetts",37888,765922,598090
2015,"Congressional District 6 (114th Congress), Massachusetts",25920,761166,649968
2015,"Congressional District 7 (114th Congress), Massachusetts",206372,777588,389836
2015,"Congressional District 8 (114th Congress), Massachusetts",73099,764789,589801
2015,"Congressional District 9 (114th Congress), Massachusetts",23070,739482,652823
2015,"Congressional District 1 (114th Congress), Michigan",11590,700136,644995
2015,"Congressional District 2 (114th Congress), Michigan",48177,731188,618624
2015,"Congressional District 3 (114th Congress), Michigan",59996,730423,612470
2015,"Congressional District 4 (114th Congress), Michigan",13604,701635,658633
2015,"Congressional District 5 (114th Congress), Michigan",114774,682716,529329
2015,"Congressional District 6 (114th Congress), Michigan",59654,713644,602375
2015,"Congressional District 7 (114th Congress), Michigan",30703,697627,635042
2015,"Congressional District 8 (114th Congress), Michigan",38579,728781,624394
2015,"Congressional District 9 (114th Congress), Michigan",95861,717641,568195
2015,"Congressional District 10 (114th Congress), Michigan",19660,715535,662069
2015,"Congressional District 11 (114th Congress), Michigan",43959,720585,577662
2015,"Congressional District 12 (114th Congress), Michigan",74487,708020,563070
2015,"Congressional District 13 (114th Congress), Michigan",376665,679235,259550
2015,"Congressional District 14 (114th Congress), Michigan",390402,695410,245075
2015,"Congressional District 1 (114th Congress), Minnesota",18381,668741,608338
2015,"Congressional District 2 (114th Congress), Minnesota",28447,695029,589617
2015,"Congressional District 3 (114th Congress), Minnesota",51343,700121,572092
2015,"Congressional District 4 (114th Congress), Minnesota",70188,704158,508360
2015,"Congressional District 5 (114th Congress), Minnesota",120100,707578,478270
2015,"Congressional District 6 (114th Congress), Minnesota",16698,687034,628581
2015,"Congressional District 7 (114th Congress), Minnesota",8693,663263,612278
2015,"Congressional District 8 (114th Congress), Minnesota",6417,663670,617263
2015,"Congressional District 1 (114th Congress), Mississippi",209799,758765,525360
2015,"Congressional District 2 (114th Congress), Mississippi",480259,724075,226673
2015,"Congressional District 3 (114th Congress), Mississippi",256668,745475,462619
2015,"Congressional District 4 (114th Congress), Mississippi",181749,764018,543934
2015,"Congressional District 1 (114th Congress), Missouri",361855,736055,322220
2015,"Congressional District 2 (114th Congress), Missouri",28577,767531,682730
2015,"Congressional District 3 (114th Congress), Missouri",26087,774899,719936
2015,"Congressional District 4 (114th Congress), Missouri",40137,762763,677012
2015,"Congressional District 5 (114th Congress), Missouri",165779,757920,518912
2015,"Congressional District 6 (114th Congress), Missouri",35273,765667,694869
2015,"Congressional District 7 (114th Congress), Missouri",14116,770073,707105
2015,"Congressional District 8 (114th Congress), Missouri",38145,748764,688543
2015,"Congressional District (at Large) (114th Congress), Montana",4725,1032949,918701
2015,"Congressional District 1 (114th Congress), Nebraska",19660,638320,569429
2015,"Congressional District 2 (114th Congress), Nebraska",64016,652870,532325
2015,"Congressional District 3 (114th Congress), Nebraska",6859,605000,570234
2015,"Congressional District 1 (114th Congress), Nevada",72582,703299,380255
2015,"Congressional District 2 (114th Congress), Nevada",12982,706464,579233
2015,"Congressional District 3 (114th Congress), Nevada",55587,758676,517876
2015,"Congressional District 4 (114th Congress), Nevada",105569,722406,474977
2015,"Congressional District 1 (114th Congress), New Hampshire",12416,671640,630615
2015,"Congressional District 2 (114th Congress), New Hampshire",8876,658968,614647
2015,"Congressional District 1 (114th Congress), New Jersey",121670,738908,498201
2015,"Congressional District 2 (114th Congress), New Jersey",87765,721093,553953
2015,"Congressional District 3 (114th Congress), New Jersey",79996,735336,589332
2015,"Congressional District 4 (114th Congress), New Jersey",47343,742131,630690
2015,"Congressional District 5 (114th Congress), New Jersey",38673,743424,584049
2015,"Congressional District 6 (114th Congress), New Jersey",81728,753711,478515
2015,"Congressional District 7 (114th Congress), New Jersey",32117,743127,590068
2015,"Congressional District 8 (114th Congress), New Jersey",80985,767452,431419
2015,"Congressional District 9 (114th Congress), New Jersey",78026,760840,424660
2015,"Congressional District 10 (114th Congress), New Jersey",384341,764684,231883
2015,"Congressional District 11 (114th Congress), New Jersey",28887,735657,605971
2015,"Congressional District 12 (114th Congress), New Jersey",137082,751650,441526
2015,"Congressional District 1 (114th Congress), New Mexico",19820,690571,494308
2015,"Congressional District 2 (114th Congress), New Mexico",14291,703727,591395
2015,"Congressional District 3 (114th Congress), New Mexico",13762,690811,444967
2015,"Congressional District 1 (114th Congress), New York",40518,726589,629952
2015,"Congressional District 2 (114th Congress), New York",69345,721038,549498
2015,"Congressional District 3 (114th Congress), New York",22897,721764,542349
2015,"Congressional District 4 (114th Congress), New York",110611,723380,469792
2015,"Congressional District 5 (114th Congress), New York",384325,779896,138221
2015,"Congressional District 6 (114th Congress), New York",32212,744562,330300
2015,"Congressional District 7 (114th Congress), New York",76586,753292,371713
2015,"Congressional District 8 (114th Congress), New York",405603,769795,238685
2015,"Congressional District 9 (114th Congress), New York",377346,759225,265278
2015,"Congressional District 10 (114th Congress), New York",33657,728323,491791
2015,"Congressional District 11 (114th Congress), New York",57266,721433,513534
2015,"Congressional District 12 (114th Congress), New York",36162,733946,536679
2015,"Congressional District 13 (114th Congress), New York",227395,790434,219451
2015,"Congressional District 14 (114th Congress), New York",78275,720690,317188
2015,"Congressional District 15 (114th Congress), New York",236414,762550,108156
2015,"Congressional District 16 (114th Congress), New York",248095,748723,359837
2015,"Congressional District 17 (114th Congress), New York",78019,742551,517099
2015,"Congressional District 18 (114th Congress), New York",71883,720268,548064
2015,"Congressional District 19 (114th Congress), New York",31126,705044,628860
2015,"Congressional District 20 (114th Congress), New York",64709,727216,581140
2015,"Congressional District 21 (114th Congress), New York",23088,710842,658021
2015,"Congressional District 22 (114th Congress), New York",27994,711391,637135
2015,"Congressional District 23 (114th Congress), New York",21513,708372,642257
2015,"Congressional District 24 (114th Congress), New York",59255,708959,600147
2015,"Congressional District 25 (114th Congress), New York",117159,722956,545382
2015,"Congressional District 26 (114th Congress), New York",132066,714758,506459
2015,"Congressional District 27 (114th Congress), New York",17814,717794,674144
2015,"Congressional District 1 (114th Congress), North Carolina",381897,728488,291403
2015,"Congressional District 2 (114th Congress), North Carolina",132531,796200,564217
2015,"Congressional District 3 (114th Congress), North Carolina",141284,756975,562614
2015,"Congressional District 4 (114th Congress), North Carolina",257098,811063,441648
2015,"Congressional District 5 (114th Congress), North Carolina",97576,755211,605416
2015,"Congressional District 6 (114th Congress), North Carolina",120965,753560,578894
2015,"Congressional District 7 (114th Congress), North Carolina",130877,785124,595543
2015,"Congressional District 8 (114th Congress), North Carolina",149779,750103,496008
2015,"Congressional District 9 (114th Congress), North Carolina",110469,828929,642309
2015,"Congressional District 10 (114th Congress), North Carolina",88470,751909,613489
2015,"Congressional District 11 (114th Congress), North Carolina",23758,739784,664942
2015,"Congressional District 12 (114th Congress), North Carolina",392085,793964,297746
2015,"Congressional District 13 (114th Congress), North Carolina",145703,791492,580486
2015,"Congressional District (at Large) (114th Congress), North Dakota",15681,756928,667900
2015,"Congressional District 1 (114th Congress), Ohio",161131,729977,520195
2015,"Congressional District 2 (114th Congress), Ohio",60870,730725,638064
2015,"Congressional District 3 (114th Congress), Ohio",250694,767295,439778
2015,"Congressional District 4 (114th Congress), Ohio",38152,713302,645601
2015,"Congressional District 5 (114th Congress), Ohio",19675,721478,663594
2015,"Congressional District 6 (114th Congress), Ohio",17108,699217,663560
2015,"Congressional District 7 (114th Congress), Ohio",29013,745591,690542
2015,"Congressional District 8 (114th Congress), Ohio",41407,727589,643837
2015,"Congressional District 9 (114th Congress), Ohio",123125,709752,524046
2015,"Congressional District 10 (114th Congress), Ohio",118380,720041,556056
2015,"Congressional District 11 (114th Congress), Ohio",370986,704489,282431
2015,"Congressional District 12 (114th Congress), Ohio",35749,765297,672586
2015,"Congressional District 13 (114th Congress), Ohio",82535,709977,592950
2015,"Congressional District 14 (114th Congress), Ohio",31476,716084,653538
2015,"Congressional District 15 (114th Congress), Ohio",30369,747491,674232
2015,"Congressional District 16 (114th Congress), Ohio",15621,705118,658045
2015,"Congressional District 1 (114th Congress), Oklahoma",69430,792694,563876
2015,"Congressional District 2 (114th Congress), Oklahoma",27047,750930,500446
2015,"Congressional District 3 (114th Congress), Oklahoma",29608,779713,618915
2015,"Congressional District 4 (114th Congress), Oklahoma",50877,778004,592848
2015,"Congressional District 5 (114th Congress), Oklahoma",109352,809997,562301
2015,"Congressional District 1 (114th Congress), Oregon",13823,820305,667338
2015,"Congressional District 2 (114th Congress), Oregon",5308,798161,718372
2015,"Congressional District 3 (114th Congress), Oregon",41856,815909,648968
2015,"Congressional District 4 (114th Congress), Oregon",7743,781166,694670
2015,"Congressional District 5 (114th Congress), Oregon",8250,813436,704561
2015,"Congressional District 1 (114th Congress), Pennsylvania",251462,720611,349006
2015,"Congressional District 2 (114th Congress), Pennsylvania",418109,725418,232414
2015,"Congressional District 3 (114th Congress), Pennsylvania",31290,701892,643216
2015,"Congressional District 4 (114th Congress), Pennsylvania",56366,724891,618525
2015,"Congressional District 5 (114th Congress), Pennsylvania",18888,699108,652475
2015,"Congressional District 6 (114th Congress), Pennsylvania",32318,720652,620359
2015,"Congressional District 7 (114th Congress), Pennsylvania",37710,709623,613749
2015,"Congressional District 8 (114th Congress), Pennsylvania",27403,707083,622410
2015,"Congressional District 9 (114th Congress), Pennsylvania",19806,696545,656178
2015,"Congressional District 10 (114th Congress), Pennsylvania",26260,705602,654518
2015,"Congressional District 11 (114th Congress), Pennsylvania",38670,704916,625444
2015,"Congressional District 12 (114th Congress), Pennsylvania",22255,700339,651796
2015,"Congressional District 13 (114th Congress), Pennsylvania",139378,729101,460912
2015,"Congressional District 14 (114th Congress), Pennsylvania",147400,699463,497863
2015,"Congressional District 15 (114th Congress), Pennsylvania",34472,728044,614769
2015,"Congressional District 16 (114th Congress), Pennsylvania",48952,732595,608293
2015,"Congressional District 17 (114th Congress), Pennsylvania",42838,686892,600515
2015,"Congressional District 18 (114th Congress), Pennsylvania",14935,709728,664236
2015,"Congressional District 1 (114th Congress), Rhode Island",45305,532557,414179
2015,"Congressional District 2 (114th Congress), Rhode Island",20199,523741,434666
2015,"Congressional District 1 (114th Congress), South Carolina",148179,751679,558079
2015,"Congressional District 2 (114th Congress), South Carolina",165498,701799,494789
2015,"Congressional District 3 (114th Congress), South Carolina",121557,680819,525056
2015,"Congressional District 4 (114th Congress), South Carolina",137269,709631,526800
2015,"Congressional District 5 (114th Congress), South Carolina",195011,693302,470275
2015,"Congressional District 6 (114th Congress), South Carolina",381321,661521,248652
2015,"Congressional District 7 (114th Congress), South Carolina",195279,697395,468443
2015,"Congressional District (at Large) (114th Congress), South Dakota",13172,858469,725937
2015,"Congressional District 1 (114th Congress), Tennessee",18498,712033,666283
2015,"Congressional District 2 (114th Congress), Tennessee",44246,732112,652616
2015,"Congressional District 3 (114th Congress), Tennessee",77430,726420,618381
2015,"Congressional District 4 (114th Congress), Tennessee",66705,755381,641662
2015,"Congressional District 5 (114th Congress), Tennessee",185598,759800,508896
2015,"Congressional District 6 (114th Congress), Tennessee",32410,745077,679204
2015,"Congressional District 7 (114th Congress), Tennessee",79375,753850,637054
2015,"Congressional District 8 (114th Congress), Tennessee",145617,709747,528624
2015,"Congressional District 9 (114th Congress), Tennessee",460533,705879,196616
2015,"Congressional District 1 (114th Congress), Texas",128512,715761,555148
2015,"Congressional District 2 (114th Congress), Texas",88458,753863,506873
2015,"Congressional District 3 (114th Congress), Texas",72287,819626,576314
2015,"Congressional District 4 (114th Congress), Texas",76981,725212,582296
2015,"Congressional District 5 (114th Congress), Texas",115318,743878,555400
2015,"Congressional District 6 (114th Congress), Texas",153479,742999,487734
2015,"Congressional District 7 (114th Congress), Texas",94722,777640,540604
2015,"Congressional District 8 (114th Congress), Texas",63616,802187,651072
2015,"Congressional District 9 (114th Congress), Texas",297672,782554,284312
2015,"Congressional District 10 (114th Congress), Texas",88867,792770,584533
2015,"Congressional District 11 (114th Congress), Texas",28421,761153,674009
2015,"Congressional District 12 (114th Congress), Texas",66255,788381,634544
2015,"Congressional District 13 (114th Congress), Texas",37404,707365,608286
2015,"Congressional District 14 (114th Congress), Texas",146451,739877,529292
2015,"Congressional District 15 (114th Congress), Texas",16199,766342,635560
2015,"Congressional District 16 (114th Congress), Texas",31393,741162,622206
2015,"Congressional District 17 (114th Congress), Texas",99567,750140,565093
2015,"Congressional District 18 (114th Congress), Texas",278538,764622,381474
2015,"Congressional District 19 (114th Congress), Texas",43313,725517,600553
2015,"Congressional District 20 (114th Congress), Texas",46589,774521,639628
2015,"Congressional District 21 (114th Congress), Texas",31532,771369,660352
2015,"Congressional District 22 (114th Congress), Texas",119408,861570,521647
2015,"Congressional District 23 (114th Congress), Texas",23581,747732,633568
2015,"Congressional District 24 (114th Congress), Texas",81222,779968,514185
2015,"Congressional District 25 (114th Congress), Texas",54062,762034,641246
2015,"Congressional District 26 (114th Congress), Texas",67318,818125,642089
2015,"Congressional District 27 (114th Congress), Texas",37044,734713,624315
2015,"Congressional District 28 (114th Congress), Texas",28284,724967,646435
2015,"Congressional District 29 (114th Congress), Texas",83124,758771,586456
2015,"Congressional District 30 (114th Congress), Texas",329176,754382,365572
2015,"Congressional District 31 (114th Congress), Texas",92093,804974,612747
2015,"Congressional District 32 (114th Congress), Texas",102985,748526,517165
2015,"Congressional District 33 (114th Congress), Texas",121258,740323,503652
2015,"Congressional District 34 (114th Congress), Texas",10181,730907,674766
2015,"Congressional District 35 (114th Congress), Texas",72409,823909,627734
2015,"Congressional District 36 (114th Congress), Texas",70454,731274,601057
2015,"Congressional District 1 (114th Congress), Utah",7703,740397,663032
2015,"Congressional District 2 (114th Congress), Utah",9106,750207,628272
2015,"Congressional District 3 (114th Congress), Utah",4282,743301,672818
2015,"Congressional District 4 (114th Congress), Utah",13433,762014,647218
2015,"Congressional District (at Large) (114th Congress), Vermont",7996,626042,593056
2015,"Congressional District 1 (114th Congress), Virginia",135274,771237,555237
2015,"Congressional District 2 (114th Congress), Virginia",164657,748489,496906
2015,"Congressional District 3 (114th Congress), Virginia",421775,738228,259459
2015,"Congressional District 4 (114th Congress), Virginia",237082,753899,463704
2015,"Congressional District 5 (114th Congress), Virginia",144322,736851,557109
2015,"Congressional District 6 (114th Congress), Virginia",81602,745367,622696
2015,"Congressional District 7 (114th Congress), Virginia",119185,778480,583577
2015,"Congressional District 8 (114th Congress), Virginia",108033,808352,513375
2015,"Congressional District 9 (114th Congress), Virginia",40573,720447,654260
2015,"Congressional District 10 (114th Congress), Virginia",55652,807670,571749
2015,"Congressional District 11 (114th Congress), Virginia",104676,773973,439979
2015,"Congressional District 1 (114th Congress), Washington",8574,713051,565909
2015,"Congressional District 2 (114th Congress), Washington",20254,726951,569002
2015,"Congressional District 3 (114th Congress), Washington",10500,711569,619340
2015,"Congressional District 4 (114th Congress), Washington",6207,709698,560187
2015,"Congressional District 5 (114th Congress), Washington",10474,696426,614050
2015,"Congressional District 6 (114th Congress), Washington",21915,680903,559656
2015,"Congressional District 7 (114th Congress), Washington",36063,746317,548756
2015,"Congressional District 8 (114th Congress), Washington",22081,730327,566688
2015,"Congressional District 9 (114th Congress), Washington",79983,728262,381943
2015,"Congressional District 10 (114th Congress), Washington",46501,726847,528124
2015,"Congressional District 1 (114th Congress), West Virginia",14815,614959,581309
2015,"Congressional District 2 (114th Congress), West Virginia",31010,628879,578129
