year,district,unemp_rate
2007,"Congressional District 3 (110th Congress), Indiana",6.2
2007,"Congressional District 4 (110th Congress), Indiana",5.6
2007,"Congressional District 5 (110th Congress), Indiana",4.3
2007,"Congressional District 6 (110th Congress), Indiana",8.1
2007,"Congressional District 7 (110th Congress), Indiana",8.5
2007,"Congressional District 8 (110th Congress), Indiana",6.0
2007,"Congressional District 9 (110th Congress), Indiana",6.7
2007,"Congressional District 1 (110th Congress), Iowa",5.1
2007,"Congressional District 2 (110th Congress), Iowa",5.0
2007,"Congressional District 3 (110th Congress), Iowa",5.3
2007,"Congressional District 4 (110th Congress), Iowa",4.3
2007,"Congressional District 5 (110th Congress), Iowa",4.6
2007,"Congressional District 1 (110th Congress), Kansas",3.6
2007,"Congressional District 2 (110th Congress), Kansas",5.0
2007,"Congressional District 3 (110th Congress), Kansas",5.5
2007,"Congressional District 4 (110th Congress), Kansas",6.1
2007,"Congressional District 1 (110th Congress), Kentucky",7.6
2007,"Congressional District 2 (110th Congress), Kentucky",6.8
2007,"Congressional District 3 (110th Congress), Kentucky",6.7
2007,"Congressional District 4 (110th Congress), Kentucky",5.4
2007,"Congressional District 5 (110th Congress), Kentucky",9.2
2007,"Congressional District 6 (110th Congress), Kentucky",4.9
2007,"Congressional District 1 (110th Congress), Louisiana",4.4
2007,"Congressional District 2 (110th Congress), Louisiana",9.7
2007,"Congressional District 3 (110th Congress), Louisiana",4.9
2007,"Congressional District 4 (110th Congress), Louisiana",8.8
2007,"Congressional District 5 (110th Congress), Louisiana",7.8
2007,"Congressional District 6 (110th Congress), Louisiana",6.2
2007,"Congressional District 7 (110th Congress), Louisiana",4.7
2007,"Congressional District 1 (110th Congress), Maine",5.1
2007,"Congressional District 2 (110th Congress), Maine",7.0
2007,"Congressional District 1 (110th Congress), Maryland",5.0
2007,"Congressional District 2 (110th Congress), Maryland",7.0
2007,"Congressional District 3 (110th Congress), Maryland",4.3
2007,"Congressional District 4 (110th Congress), Maryland",6.2
2007,"Congressional District 5 (110th Congress), Maryland",4.8
2007,"Congressional District 6 (110th Congress), Maryland",4.0
2007,"Congressional District 7 (110th Congress), Maryland",8.3
2007,"Congressional District 8 (110th Congress), Maryland",5.0
2007,"Congressional District 1 (110th Congress), Massachusetts",7.5
2007,"Congressional District 2 (110th Congress), Massachusetts",7.1
2007,"Congressional District 3 (110th Congress), Massachusetts",5.6
2007,"Congressional District 4 (110th Congress), Massachusetts",5.4
2007,"Congressional District 5 (110th Congress), Massachusetts",5.3
2007,"Congressional District 6 (110th Congress), Massachusetts",5.8
2007,"Congressional District 7 (110th Congress), Massachusetts",4.8
2007,"Congressional District 8 (110th Congress), Massachusetts",7.8
2007,"Congressional District 9 (110th Congress), Massachusetts",6.5
2007,"Congressional District 10 (110th Congress), Massachusetts",5.4
2007,"Congressional District 1 (110th Congress), Michigan",8.2
2007,"Congressional District 2 (110th Congress), Michigan",8.6
2007,"Congressional District 3 (110th Congress), Michigan",7.9
2007,"Congressional District 4 (110th Congress), Michigan",10.6
2007,"Congressional District 5 (110th Congress), Michigan",11.3
2007,"Congressional District 6 (110th Congress), Michigan",8.3
2007,"Congressional District 7 (110th Congress), Michigan",7.5
2007,"Congressional District 8 (110th Congress), Michigan",8.0
2007,"Congressional District 9 (110th Congress), Michigan",6.8
2007,"Congressional District 10 (110th Congress), Michigan",9.3
2007,"Congressional District 11 (110th Congress), Michigan",7.8
2007,"Congressional District 12 (110th Congress), Michigan",10.3
2007,"Congressional District 13 (110th Congress), Michigan",18.1
2007,"Congressional District 14 (110th Congress), Michigan",17.2
2007,"Congressional District 15 (110th Congress), Michigan",9.4
2007,"Congressional District 1 (110th Congress), Minnesota",3.5
2007,"Congressional District 2 (110th Congress), Minnesota",5.2
2007,"Congressional District 3 (110th Congress), Minnesota",4.7
2007,"Congressional District 4 (110th Congress), Minnesota",6.4
2007,"Congressional District 5 (110th Congress), Minnesota",6.9
2007,"Congressional District 6 (110th Congress), Minnesota",4.8
2007,"Congressional District 7 (110th Congress), Minnesota",5.0
2007,"Congressional District 8 (110th Congress), Minnesota",7.0
2007,"Congressional District 1 (110th Congress), Mississippi",9.0
2007,"Congressional District 2 (110th Congress), Mississippi",12.7
2007,"Congressional District 3 (110th Congress), Mississippi",8.5
2007,"Congressional District 4 (110th Congress), Mississippi",7.2
2007,"Congressional District 1 (110th Congress), Missouri",11.0
2007,"Congressional District 2 (110th Congress), Missouri",3.6
2007,"Congressional District 3 (110th Congress), Missouri",6.0
2007,"Congressional District 4 (110th Congress), Missouri",5.5
2007,"Congressional District 5 (110th Congress), Missouri",7.6
2007,"Congressional District 6 (110th Congress), Missouri",5.3
2007,"Congressional District 7 (110th Congress), Missouri",5.6
2007,"Congressional District 8 (110th Congress), Missouri",7.7
2007,"Congressional District 9 (110th Congress), Missouri",5.6
2007,"Congressional District (at Large) (110th Congress), Montana",5.2
2007,"Congressional District 1 (110th Congress), Nebraska",4.4
2007,"Congressional District 2 (110th Congress), Nebraska",5.5
2007,"Congressional District 3 (110th Congress), Nebraska",3.9
2007,"Congressional District 1 (110th Congress), Nevada",6.1
2007,"Congressional District 2 (110th Congress), Nevada",6.0
2007,"Congressional District 3 (110th Congress), Nevada",4.8
2007,"Congressional District 1 (110th Congress), New Hampshire",5.0
2007,"Congressional District 2 (110th Congress), New Hampshire",5.2
2007,"Congressional District 1 (110th Congress), New Jersey",7.6
2007,"Congressional District 2 (110th Congress), New Jersey",8.2
2007,"Congressional District 3 (110th Congress), New Jersey",5.3
2007,"Congressional District 4 (110th Congress), New Jersey",6.0
2007,"Congressional District 5 (110th Congress), New Jersey",4.8
2007,"Congressional District 6 (110th Congress), New Jersey",5.7
2007,"Congressional District 7 (110th Congress), New Jersey",4.4
2007,"Congressional District 8 (110th Congress), New Jersey",5.0
2007,"Congressional District 9 (110th Congress), New Jersey",4.7
2007,"Congressional District 10 (110th Congress), New Jersey",9.6
2007,"Congressional District 11 (110th Congress), New Jersey",3.5
2007,"Congressional District 12 (110th Congress), New Jersey",5.4
2007,"Congressional District 13 (110th Congress), New Jersey",7.1
2007,"Congressional District 1 (110th Congress), New Mexico",5.3
2007,"Congressional District 2 (110th Congress), New Mexico",6.6
2007,"Congressional District 3 (110th Congress), New Mexico",5.1
2007,"Congressional District 1 (110th Congress), New York",4.7
2007,"Congressional District 2 (110th Congress), New York",4.4
2007,"Congressional District 3 (110th Congress), New York",4.0
2007,"Congressional District 4 (110th Congress), New York",5.7
2007,"Congressional District 5 (110th Congress), New York",6.4
2007,"Congressional District 6 (110th Congress), New York",7.8
2007,"Congressional District 7 (110th Congress), New York",6.1
2007,"Congressional District 8 (110th Congress), New York",5.2
2007,"Congressional District 9 (110th Congress), New York",5.4
2007,"Congressional District 10 (110th Congress), New York",7.4
2007,"Congressional District 11 (110th Congress), New York",7.8
2007,"Congressional District 12 (110th Congress), New York",6.8
2007,"Congressional District 13 (110th Congress), New York",4.4
2007,"Congressional District 14 (110th Congress), New York",4.6
2007,"Congressional District 15 (110th Congress), New York",10.5
2007,"Congressional District 16 (110th Congress), New York",13.2
2007,"Congressional District 17 (110th Congress), New York",6.6
2007,"Congressional District 18 (110th Congress), New York",4.4
2007,"Congressional District 19 (110th Congress), New York",5.0
2007,"Congressional District 20 (110th Congress), New York",5.1
2007,"Congressional District 21 (110th Congress), New York",5.9
2007,"Congressional District 22 (110th Congress), New York",5.8
2007,"Congressional District 23 (110th Congress), New York",7.0
2007,"Congressional District 24 (110th Congress), New York",5.7
2007,"Congressional District 25 (110th Congress), New York",5.2
2007,"Congressional District 26 (110th Congress), New York",6.0
2007,"Congressional District 27 (110th Congress), New York",6.8
2007,"Congressional District 28 (110th Congress), New York",8.2
2007,"Congressional District 29 (110th Congress), New York",6.3
2007,"Congressional District 1 (110th Congress), North Carolina",9.8
2007,"Congressional District 2 (110th Congress), North Carolina",7.6
2007,"Congressional District 3 (110th Congress), North Carolina",6.0
2007,"Congressional District 4 (110th Congress), North Carolina",5.0
2007,"Congressional District 5 (110th Congress), North Carolina",5.8
2007,"Congressional District 6 (110th Congress), North Carolina",6.1
2007,"Congressional District 7 (110th Congress), North Carolina",6.8
2007,"Congressional District 8 (110th Congress), North Carolina",8.6
2007,"Congressional District 9 (110th Congress), North Carolina",5.6
2007,"Congressional District 10 (110th Congress), North Carolina",7.2
2007,"Congressional District 11 (110th Congress), North Carolina",6.3
2007,"Congressional District 12 (110th Congress), North Carolina",9.9
2007,"Congressional District 13 (110th Congress), North Carolina",6.1
2007,"Congressional District (at Large) (110th Congress), North Dakota",3.5
2007,"Congressional District 1 (110th Congress), Ohio",7.4
2007,"Congressional District 2 (110th Congress), Ohio",5.8
2007,"Congressional District 3 (110th Congress), Ohio",7.7
2007,"Congressional District 4 (110th Congress), Ohio",6.3
2007,"Congressional District 5 (110th Congress), Ohio",6.7
2007,"Congressional District 6 (110th Congress), Ohio",6.6
2007,"Congressional District 7 (110th Congress), Ohio",6.9
2007,"Congressional District 8 (110th Congress), Ohio",6.2
2007,"Congressional District 9 (110th Congress), Ohio",9.9
2007,"Congressional District 10 (110th Congress), Ohio",7.5
2007,"Congressional District 11 (110th Congress), Ohio",11.3
2007,"Congressional District 12 (110th Congress), Ohio",5.6
2007,"Congressional District 13 (110th Congress), Ohio",9.1
2007,"Congressional District 14 (110th Congress), Ohio",5.1
2007,"Congressional District 15 (110th Congress), Ohio",5.9
2007,"Congressional District 16 (110th Congress), Ohio",6.5
2007,"Congressional District 17 (110th Congress), Ohio",7.5
2007,"Congressional District 18 (110th Congress), Ohio",8.1
2007,"Congressional District 1 (110th Congress), Oklahoma",4.6
2007,"Congressional District 2 (110th Congress), Oklahoma",6.9
2007,"Congressional District 3 (110th Congress), Oklahoma",4.7
2007,"Congressional District 4 (110th Congress), Oklahoma",4.6
2007,"Congressional District 5 (110th Congress), Oklahoma",6.2
2007,"Congressional District 1 (110th Congress), Oregon",6.3
2007,"Congressional District 2 (110th Congress), Oregon",7.0
2007,"Congressional District 3 (110th Congress), Oregon",5.8
2007,"Congressional District 4 (110th Congress), Oregon",6.4
2007,"Congressional District 5 (110th Congress), Oregon",7.1
2007,"Congressional District 1 (110th Congress), Pennsylvania",12.2
2007,"Congressional District 2 (110th Congress), Pennsylvania",10.8
2007,"Congressional District 3 (110th Congress), Pennsylvania",5.7
2007,"Congressional District 4 (110th Congress), Pennsylvania",4.1
2007,"Congressional District 5 (110th Congress), Pennsylvania",6.2
2007,"Congressional District 6 (110th Congress), Pennsylvania",5.0
2007,"Congressional District 7 (110th Congress), Pennsylvania",4.6
2007,"Congressional District 8 (110th Congress), Pennsylvania",4.0
2007,"Congressional District 9 (110th Congress), Pennsylvania",5.8
2007,"Congressional District 10 (110th Congress), Pennsylvania",5.8
2007,"Congressional District 11 (110th Congress), Pennsylvania",6.2
2007,"Congressional District 12 (110th Congress), Pennsylvania",7.3
2007,"Congressional District 13 (110th Congress), Pennsylvania",5.9
2007,"Congressional District 14 (110th Congress), Pennsylvania",7.9
2007,"Congressional District 15 (110th Congress), Pennsylvania",5.2
2007,"Congressional District 16 (110th Congress), Pennsylvania",4.9
2007,"Congressional District 17 (110th Congress), Pennsylvania",5.1
2007,"Congressional District 18 (110th Congress), Pennsylvania",4.3
2007,"Congressional District 19 (110th Congress), Pennsylvania",4.5
2007,"Congressional District 1 (110th Congress), Rhode Island",5.8
2007,"Congressional District 2 (110th Congress), Rhode Island",6.8
2007,"Congressional District 1 (110th Congress), South Carolina",4.9
2007,"Congressional District 2 (110th Congress), South Carolina",5.2
2007,"Congressional District 3 (110th Congress), South Carolina",7.3
2007,"Congressional District 4 (110th Congress), South Carolina",7.0
2007,"Congressional District 5 (110th Congress), South Carolina",8.1
2007,"Congressional District 6 (110th Congress), South Carolina",9.6
2007,"Congressional District (at Large) (110th Congress), South Dakota",4.1
2007,"Congressional District 1 (110th Congress), Tennessee",6.6
2007,"Congressional District 2 (110th Congress), Tennessee",5.1
2007,"Congressional District 3 (110th Congress), Tennessee",7.1
2007,"Congressional District 4 (110th Congress), Tennessee",7.6
2007,"Congressional District 5 (110th Congress), Tennessee",5.0
2007,"Congressional District 6 (110th Congress), Tennessee",7.1
2007,"Congressional District 7 (110th Congress), Tennessee",6.2
2007,"Congressional District 8 (110th Congress), Tennessee",8.0
2007,"Congressional District 9 (110th Congress), Tennessee",10.9
2007,"Congressional District 1 (110th Congress), Texas",5.7
2007,"Congressional District 2 (110th Congress), Texas",5.6
2007,"Congressional District 3 (110th Congress), Texas",4.7
2007,"Congressional District 4 (110th Congress), Texas",5.2
2007,"Congressional District 5 (110th Congress), Texas",6.2
2007,"Congressional District 6 (110th Congress), Texas",5.7
2007,"Congressional District 7 (110th Congress), Texas",4.1
2007,"Congressional District 8 (110th Congress), Texas",5.7
2007,"Congressional District 9 (110th Congress), Texas",7.7
2007,"Congressional District 10 (110th Congress), Texas",4.9
2007,"Congressional District 11 (110th Congress), Texas",4.3
2007,"Congressional District 12 (110th Congress), Texas",5.6
2007,"Congressional District 13 (110th Congress), Texas",4.7
2007,"Congressional District 14 (110th Congress), Texas",4.9
2007,"Congressional District 15 (110th Congress), Texas",8.1
2007,"Congressional District 16 (110th Congress), Texas",7.3
2007,"Congressional District 17 (110th Congress), Texas",5.8
2007,"Congressional District 18 (110th Congress), Texas",8.7
2007,"Congressional District 19 (110th Congress), Texas",5.5
2007,"Congressional District 20 (110th Congress), Texas",6.3
2007,"Congressional District 21 (110th Congress), Texas",4.6
2007,"Congressional District 22 (110th Congress), Texas",5.0
2007,"Congressional District 23 (110th Congress), Texas",7.1
2007,"Congressional District 24 (110th Congress), Texas",5.3
2007,"Congressional District 25 (110th Congress), Texas",5.3
2007,"Congressional District 26 (110th Congress), Texas",6.0
2007,"Congressional District 27 (110th Congress), Texas",6.5
2007,"Congressional District 28 (110th Congress), Texas",6.9
2007,"Congressional District 29 (110th Congress), Texas",8.0
2007,"Congressional District 30 (110th Congress), Texas",7.8
2007,"Congressional District 31 (110th Congress), Texas",6.3
2007,"Congressional District 32 (110th Congress), Texas",5.0
2007,"Congressional District 1 (110th Congress), Utah",3.8
2007,"Congressional District 2 (110th Congress), Utah",3.9
2007,"Congressional District 3 (110th Congress), Utah",3.8
2007,"Congressional District (at Large) (110th Congress), Vermont",5.1
2007,"Congressional District 1 (110th Congress), Virginia",4.0
2007,"Congressional District 2 (110th Congress), Virginia",4.7
2007,"Congressional District 3 (110th Congress), Virginia",9.2
2007,"Congressional District 4 (110th Congress), Virginia",5.6
2007,"Congressional District 5 (110th Congress), Virginia",6.4
2007,"Congressional District 6 (110th Congress), Virginia",4.4
2007,"Congressional District 7 (110th Congress), Virginia",4.3
2007,"Congressional District 8 (110th Congress), Virginia",2.9
2007,"Congressional District 9 (110th Congress), Virginia",6.4
2007,"Congressional District 10 (110th Congress), Virginia",3.5
2007,"Congressional District 11 (110th Congress), Virginia",3.6
2007,"Congressional District 1 (110th Congress), Washington",4.6
2007,"Congressional District 2 (110th Congress), Washington",5.7
2007,"Congressional District 3 (110th Congress), Washington",7.1
2007,"Congressional District 4 (110th Congress), Washington",7.7
2007,"Congressional District 5 (110th Congress), Washington",7.4
2007,"Congressional District 6 (110th Congress), Washington",7.4
2007,"Congressional District 7 (110th Congress), Washington",5.5
2007,"Congressional District 8 (110th Congress), Washington",4.0
2007,"Congressional District 9 (110th Congress), Washington",5.2
2007,"Congressional District 1 (110th Congress), West Virginia",6.5
2007,"Congressional District 2 (110th Congress), West Virginia",5.6
2007,"Congressional District 3 (110th Congress), West Virginia",6.7
2007,"Congressional District 1 (110th Congress), Wisconsin",5.2
2007,"Congressional District 2 (110th Congress), Wisconsin",5.2
2007,"Congressional District 3 (110th Congress), Wisconsin",5.3
2007,"Congressional District 4 (110th Congress), Wisconsin",10.2
2007,"Congressional District 5 (110th Congress), Wisconsin",3.5
2007,"Congressional District 6 (110th Congress), Wisconsin",5.5
2007,"Congressional District 7 (110th Congress), Wisconsin",5.9
2007,"Congressional District 8 (110th Congress), Wisconsin",5.8
2007,"Congressional District (at Large) (110th Congress), Wyoming",3.7
2007,"Resident Commissioner District (at Large) (110th Congress), Puerto Rico",16.0
