year,district,mortgage_cost
2013,"Congressional District 37 (113th Congress), California",1399
2013,"Congressional District 38 (113th Congress), California",1402
2013,"Congressional District 39 (113th Congress), California",1668
2013,"Congressional District 40 (113th Congress), California",1106
2013,"Congressional District 41 (113th Congress), California",1273
2013,"Congressional District 42 (113th Congress), California",1610
2013,"Congressional District 43 (113th Congress), California",1244
2013,"Congressional District 44 (113th Congress), California",1217
2013,"Congressional District 45 (113th Congress), California",1936
2013,"Congressional District 46 (113th Congress), California",1372
2013,"Congressional District 47 (113th Congress), California",1314
2013,"Congressional District 48 (113th Congress), California",1776
2013,"Congressional District 49 (113th Congress), California",1719
2013,"Congressional District 50 (113th Congress), California",1450
2013,"Congressional District 51 (113th Congress), California",1036
2013,"Congressional District 52 (113th Congress), California",1748
2013,"Congressional District 53 (113th Congress), California",1414
2013,"Congressional District 1 (113th Congress), Colorado",1073
2013,"Congressional District 2 (113th Congress), Colorado",1251
2013,"Congressional District 3 (113th Congress), Colorado",886
2013,"Congressional District 4 (113th Congress), Colorado",1112
2013,"Congressional District 5 (113th Congress), Colorado",1059
2013,"Congressional District 6 (113th Congress), Colorado",1261
2013,"Congressional District 7 (113th Congress), Colorado",1095
2013,"Congressional District 1 (113th Congress), Connecticut",1212
2013,"Congressional District 2 (113th Congress), Connecticut",1275
2013,"Congressional District 3 (113th Congress), Connecticut",1249
2013,"Congressional District 4 (113th Congress), Connecticut",1820
2013,"Congressional District 5 (113th Congress), Connecticut",1252
2013,"Congressional District (at Large) (113th Congress), Delaware",1068
2013,"Delegate District (at Large) (113th Congress), District of Columbia",1477
2013,"Congressional District 1 (113th Congress), Florida",897
2013,"Congressional District 2 (113th Congress), Florida",826
2013,"Congressional District 3 (113th Congress), Florida",771
2013,"Congressional District 4 (113th Congress), Florida",1049
2013,"Congressional District 5 (113th Congress), Florida",833
2013,"Congressional District 6 (113th Congress), Florida",869
2013,"Congressional District 7 (113th Congress), Florida",1062
2013,"Congressional District 8 (113th Congress), Florida",845
2013,"Congressional District 9 (113th Congress), Florida",1057
2013,"Congressional District 10 (113th Congress), Florida",951
2013,"Congressional District 11 (113th Congress), Florida",678
2013,"Congressional District 12 (113th Congress), Florida",891
2013,"Congressional District 13 (113th Congress), Florida",888
2013,"Congressional District 14 (113th Congress), Florida",935
2013,"Congressional District 15 (113th Congress), Florida",916
2013,"Congressional District 16 (113th Congress), Florida",872
2013,"Congressional District 17 (113th Congress), Florida",697
2013,"Congressional District 18 (113th Congress), Florida",1071
2013,"Congressional District 19 (113th Congress), Florida",956
2013,"Congressional District 20 (113th Congress), Florida",990
2013,"Congressional District 21 (113th Congress), Florida",1152
2013,"Congressional District 22 (113th Congress), Florida",1188
2013,"Congressional District 23 (113th Congress), Florida",1266
2013,"Congressional District 24 (113th Congress), Florida",1071
2013,"Congressional District 25 (113th Congress), Florida",1136
2013,"Congressional District 26 (113th Congress), Florida",1290
2013,"Congressional District 27 (113th Congress), Florida",1113
2013,"Congressional District 1 (113th Congress), Georgia",843
2013,"Congressional District 2 (113th Congress), Georgia",683
2013,"Congressional District 3 (113th Congress), Georgia",914
2013,"Congressional District 4 (113th Congress), Georgia",1016
2013,"Congressional District 5 (113th Congress), Georgia",989
2013,"Congressional District 6 (113th Congress), Georgia",1241
2013,"Congressional District 7 (113th Congress), Georgia",1186
2013,"Congressional District 8 (113th Congress), Georgia",699
2013,"Congressional District 9 (113th Congress), Georgia",775
2013,"Congressional District 10 (113th Congress), Georgia",851
2013,"Congressional District 11 (113th Congress), Georgia",1100
2013,"Congressional District 12 (113th Congress), Georgia",687
2013,"Congressional District 13 (113th Congress), Georgia",999
2013,"Congressional District 14 (113th Congress), Georgia",738
2013,"Congressional District 1 (113th Congress), Hawaii",1578
2013,"Congressional District 2 (113th Congress), Hawaii",1423
2013,"Congressional District 1 (113th Congress), Idaho",859
2013,"Congressional District 2 (113th Congress), Idaho",774
2013,"Congressional District 1 (113th Congress), Illinois",1013
2013,"Congressional District 2 (113th Congress), Illinois",944
2013,"Congressional District 3 (113th Congress), Illinois",1133
2013,"Congressional District 4 (113th Congress), Illinois",962
2013,"Congressional District 5 (113th Congress), Illinois",1295
2013,"Congressional District 6 (113th Congress), Illinois",1548
2013,"Congressional District 7 (113th Congress), Illinois",1216
2013,"Congressional District 8 (113th Congress), Illinois",1220
2013,"Congressional District 9 (113th Congress), Illinois",1224
2013,"Congressional District 10 (113th Congress), Illinois",1332
2013,"Congressional District 11 (113th Congress), Illinois",1284
2013,"Congressional District 12 (113th Congress), Illinois",737
2013,"Congressional District 13 (113th Congress), Illinois",756
2013,"Congressional District 14 (113th Congress), Illinois",1532
2013,"Congressional District 15 (113th Congress), Illinois",622
2013,"Congressional District 16 (113th Congress), Illinois",855
2013,"Congressional District 17 (113th Congress), Illinois",679
2013,"Congressional District 18 (113th Congress), Illinois",777
2013,"Congressional District 1 (113th Congress), Indiana",870
2013,"Congressional District 2 (113th Congress), Indiana",700
2013,"Congressional District 3 (113th Congress), Indiana",701
2013,"Congressional District 4 (113th Congress), Indiana",793
2013,"Congressional District 5 (113th Congress), Indiana",971
2013,"Congressional District 6 (113th Congress), Indiana",728
2013,"Congressional District 7 (113th Congress), Indiana",793
2013,"Congressional District 8 (113th Congress), Indiana",684
2013,"Congressional District 9 (113th Congress), Indiana",809
2013,"Congressional District 1 (113th Congress), Iowa",739
2013,"Congressional District 2 (113th Congress), Iowa",733
2013,"Congressional District 3 (113th Congress), Iowa",875
2013,"Congressional District 4 (113th Congress), Iowa",654
2013,"Congressional District 1 (113th Congress), Kansas",668
2013,"Congressional District 2 (113th Congress), Kansas",743
2013,"Congressional District 3 (113th Congress), Kansas",1088
2013,"Congressional District 4 (113th Congress), Kansas",757
2013,"Congressional District 1 (113th Congress), Kentucky",557
2013,"Congressional District 2 (113th Congress), Kentucky",692
2013,"Congressional District 3 (113th Congress), Kentucky",812
2013,"Congressional District 4 (113th Congress), Kentucky",847
2013,"Congressional District 5 (113th Congress), Kentucky",471
2013,"Congressional District 6 (113th Congress), Kentucky",775
2013,"Congressional District 1 (113th Congress), Louisiana",912
2013,"Congressional District 2 (113th Congress), Louisiana",814
2013,"Congressional District 3 (113th Congress), Louisiana",634
2013,"Congressional District 4 (113th Congress), Louisiana",631
2013,"Congressional District 5 (113th Congress), Louisiana",564
2013,"Congressional District 6 (113th Congress), Louisiana",846
2013,"Congressional District 1 (113th Congress), Maine",992
2013,"Congressional District 2 (113th Congress), Maine",712
2013,"Congressional District 1 (113th Congress), Maryland",1158
2013,"Congressional District 2 (113th Congress), Maryland",1182
2013,"Congressional District 3 (113th Congress), Maryland",1457
2013,"Congressional District 4 (113th Congress), Maryland",1473
2013,"Congressional District 5 (113th Congress), Maryland",1673
2013,"Congressional District 6 (113th Congress), Maryland",1390
2013,"Congressional District 7 (113th Congress), Maryland",1118
2013,"Congressional District 8 (113th Congress), Maryland",1688
2013,"Congressional District 1 (113th Congress), Massachusetts",955
2013,"Congressional District 2 (113th Congress), Massachusetts",1154
2013,"Congressional District 3 (113th Congress), Massachusetts",1231
2013,"Congressional District 4 (113th Congress), Massachusetts",1524
2013,"Congressional District 5 (113th Congress), Massachusetts",1591
2013,"Congressional District 6 (113th Congress), Massachusetts",1425
2013,"Congressional District 7 (113th Congress), Massachusetts",1381
2013,"Congressional District 8 (113th Congress), Massachusetts",1501
2013,"Congressional District 9 (113th Congress), Massachusetts",1155
2013,"Congressional District 1 (113th Congress), Michigan",667
2013,"Congressional District 2 (113th Congress), Michigan",769
2013,"Congressional District 3 (113th Congress), Michigan",842
2013,"Congressional District 4 (113th Congress), Michigan",716
2013,"Congressional District 5 (113th Congress), Michigan",703
2013,"Congressional District 6 (113th Congress), Michigan",763
2013,"Congressional District 7 (113th Congress), Michigan",815
2013,"Congressional District 8 (113th Congress), Michigan",987
2013,"Congressional District 9 (113th Congress), Michigan",883
2013,"Congressional District 10 (113th Congress), Michigan",891
2013,"Congressional District 11 (113th Congress), Michigan",1137
2013,"Congressional District 12 (113th Congress), Michigan",936
2013,"Congressional District 13 (113th Congress), Michigan",714
2013,"Congressional District 14 (113th Congress), Michigan",864
2013,"Congressional District 1 (113th Congress), Minnesota",808
2013,"Congressional District 2 (113th Congress), Minnesota",1187
2013,"Congressional District 3 (113th Congress), Minnesota",1265
2013,"Congressional District 4 (113th Congress), Minnesota",1061
2013,"Congressional District 5 (113th Congress), Minnesota",1009
2013,"Congressional District 6 (113th Congress), Minnesota",1143
2013,"Congressional District 7 (113th Congress), Minnesota",705
2013,"Congressional District 8 (113th Congress), Minnesota",773
2013,"Congressional District 1 (113th Congress), Mississippi",656
2013,"Congressional District 2 (113th Congress), Mississippi",600
2013,"Congressional District 3 (113th Congress), Mississippi",656
2013,"Congressional District 4 (113th Congress), Mississippi",706
2013,"Congressional District 1 (113th Congress), Missouri",839
2013,"Congressional District 2 (113th Congress), Missouri",1121
2013,"Congressional District 3 (113th Congress), Missouri",867
2013,"Congressional District 4 (113th Congress), Missouri",708
2013,"Congressional District 5 (113th Congress), Missouri",812
2013,"Congressional District 6 (113th Congress), Missouri",768
2013,"Congressional District 7 (113th Congress), Missouri",697
2013,"Congressional District 8 (113th Congress), Missouri",575
2013,"Congressional District (at Large) (113th Congress), Montana",730
2013,"Congressional District 1 (113th Congress), Nebraska",821
2013,"Congressional District 2 (113th Congress), Nebraska",960
2013,"Congressional District 3 (113th Congress), Nebraska",642
2013,"Congressional District 1 (113th Congress), Nevada",855
2013,"Congressional District 2 (113th Congress), Nevada",937
2013,"Congressional District 3 (113th Congress), Nevada",1202
2013,"Congressional District 4 (113th Congress), Nevada",1052
2013,"Congressional District 1 (113th Congress), New Hampshire",1236
2013,"Congressional District 2 (113th Congress), New Hampshire",1170
2013,"Congressional District 1 (113th Congress), New Jersey",1254
2013,"Congressional District 2 (113th Congress), New Jersey",1216
2013,"Congressional District 3 (113th Congress), New Jersey",1472
2013,"Congressional District 4 (113th Congress), New Jersey",1521
2013,"Congressional District 5 (113th Congress), New Jersey",1813
2013,"Congressional District 6 (113th Congress), New Jersey",1492
2013,"Congressional District 7 (113th Congress), New Jersey",1866
2013,"Congressional District 8 (113th Congress), New Jersey",1235
2013,"Congressional District 9 (113th Congress), New Jersey",1424
2013,"Congressional District 10 (113th Congress), New Jersey",1227
2013,"Congressional District 11 (113th Congress), New Jersey",1948
2013,"Congressional District 12 (113th Congress), New Jersey",1497
2013,"Congressional District 1 (113th Congress), New Mexico",872
2013,"Congressional District 2 (113th Congress), New Mexico",628
2013,"Congressional District 3 (113th Congress), New Mexico",763
2013,"Congressional District 1 (113th Congress), New York",1905
2013,"Congressional District 2 (113th Congress), New York",1934
2013,"Congressional District 3 (113th Congress), New York",2115
2013,"Congressional District 4 (113th Congress), New York",1938
2013,"Congressional District 5 (113th Congress), New York",1457
2013,"Congressional District 6 (113th Congress), New York",1320
2013,"Congressional District 7 (113th Congress), New York",1251
2013,"Congressional District 8 (113th Congress), New York",1228
2013,"Congressional District 9 (113th Congress), New York",1222
2013,"Congressional District 10 (113th Congress), New York",1718
2013,"Congressional District 11 (113th Congress), New York",1355
2013,"Congressional District 12 (113th Congress), New York",1802
2013,"Congressional District 13 (113th Congress), New York",1060
2013,"Congressional District 14 (113th Congress), New York",1310
2013,"Congressional District 15 (113th Congress), New York",991
2013,"Congressional District 16 (113th Congress), New York",1404
2013,"Congressional District 17 (113th Congress), New York",1852
2013,"Congressional District 18 (113th Congress), New York",1579
2013,"Congressional District 19 (113th Congress), New York",1039
2013,"Congressional District 20 (113th Congress), New York",1000
2013,"Congressional District 21 (113th Congress), New York",808
2013,"Congressional District 22 (113th Congress), New York",736
2013,"Congressional District 23 (113th Congress), New York",719
2013,"Congressional District 24 (113th Congress), New York",836
2013,"Congressional District 25 (113th Congress), New York",919
2013,"Congressional District 26 (113th Congress), New York",766
2013,"Congressional District 27 (113th Congress), New York",857
2013,"Congressional District 1 (113th Congress), North Carolina",739
2013,"Congressional District 2 (113th Congress), North Carolina",865
2013,"Congressional District 3 (113th Congress), North Carolina",853
2013,"Congressional District 4 (113th Congress), North Carolina",936
2013,"Congressional District 5 (113th Congress), North Carolina",737
2013,"Congressional District 6 (113th Congress), North Carolina",794
2013,"Congressional District 7 (113th Congress), North Carolina",817
2013,"Congressional District 8 (113th Congress), North Carolina",708
2013,"Congressional District 9 (113th Congress), North Carolina",1179
2013,"Congressional District 10 (113th Congress), North Carolina",717
2013,"Congressional District 11 (113th Congress), North Carolina",627
2013,"Congressional District 12 (113th Congress), North Carolina",814
2013,"Congressional District 13 (113th Congress), North Carolina",1034
2013,"Congressional District (at Large) (113th Congress), North Dakota",715
2013,"Congressional District 1 (113th Congress), Ohio",873
2013,"Congressional District 2 (113th Congress), Ohio",824
2013,"Congressional District 3 (113th Congress), Ohio",846
2013,"Congressional District 4 (113th Congress), Ohio",747
2013,"Congressional District 5 (113th Congress), Ohio",751
2013,"Congressional District 6 (113th Congress), Ohio",591
2013,"Congressional District 7 (113th Congress), Ohio",728
2013,"Congressional District 8 (113th Congress), Ohio",823
2013,"Congressional District 9 (113th Congress), Ohio",725
2013,"Congressional District 10 (113th Congress), Ohio",807
2013,"Congressional District 11 (113th Congress), Ohio",755
2013,"Congressional District 12 (113th Congress), Ohio",995
2013,"Congressional District 13 (113th Congress), Ohio",699
2013,"Congressional District 14 (113th Congress), Ohio",947
2013,"Congressional District 15 (113th Congress), Ohio",895
2013,"Congressional District 16 (113th Congress), Ohio",912
2013,"Congressional District 1 (113th Congress), Oklahoma",824
2013,"Congressional District 2 (113th Congress), Oklahoma",562
2013,"Congressional District 3 (113th Congress), Oklahoma",647
2013,"Congressional District 4 (113th Congress), Oklahoma",784
2013,"Congressional District 5 (113th Congress), Oklahoma",788
2013,"Congressional District 1 (113th Congress), Oregon",1173
2013,"Congressional District 2 (113th Congress), Oregon",838
2013,"Congressional District 3 (113th Congress), Oregon",1134
2013,"Congressional District 4 (113th Congress), Oregon",863
2013,"Congressional District 5 (113th Congress), Oregon",1018
2013,"Congressional District 1 (113th Congress), Pennsylvania",922
2013,"Congressional District 2 (113th Congress), Pennsylvania",884
2013,"Congressional District 3 (113th Congress), Pennsylvania",693
2013,"Congressional District 4 (113th Congress), Pennsylvania",951
2013,"Congressional District 5 (113th Congress), Pennsylvania",666
2013,"Congressional District 6 (113th Congress), Pennsylvania",1268
2013,"Congressional District 7 (113th Congress), Pennsylvania",1396
2013,"Congressional District 8 (113th Congress), Pennsylvania",1369
2013,"Congressional District 9 (113th Congress), Pennsylvania",635
2013,"Congressional District 10 (113th Congress), Pennsylvania",801
2013,"Congressional District 11 (113th Congress), Pennsylvania",811
2013,"Congressional District 12 (113th Congress), Pennsylvania",767
2013,"Congressional District 13 (113th Congress), Pennsylvania",1087
2013,"Congressional District 14 (113th Congress), Pennsylvania",735
2013,"Congressional District 15 (113th Congress), Pennsylvania",1007
2013,"Congressional District 16 (113th Congress), Pennsylvania",974
2013,"Congressional District 17 (113th Congress), Pennsylvania",829
2013,"Congressional District 18 (113th Congress), Pennsylvania",823
2013,"Congressional District 1 (113th Congress), Rhode Island",1031
2013,"Congressional District 2 (113th Congress), Rhode Island",1185
2013,"Congressional District 1 (113th Congress), South Carolina",1087
2013,"Congressional District 2 (113th Congress), South Carolina",858
2013,"Congressional District 3 (113th Congress), South Carolina",635
2013,"Congressional District 4 (113th Congress), South Carolina",770
2013,"Congressional District 5 (113th Congress), South Carolina",713
2013,"Congressional District 6 (113th Congress), South Carolina",709
2013,"Congressional District 7 (113th Congress), South Carolina",685
2013,"Congressional District (at Large) (113th Congress), South Dakota",699
2013,"Congressional District 1 (113th Congress), Tennessee",589
2013,"Congressional District 2 (113th Congress), Tennessee",779
2013,"Congressional District 3 (113th Congress), Tennessee",685
2013,"Congressional District 4 (113th Congress), Tennessee",761
2013,"Congressional District 5 (113th Congress), Tennessee",930
2013,"Congressional District 6 (113th Congress), Tennessee",718
2013,"Congressional District 7 (113th Congress), Tennessee",789
2013,"Congressional District 8 (113th Congress), Tennessee",795
2013,"Congressional District 9 (113th Congress), Tennessee",851
2013,"Congressional District 1 (113th Congress), Texas",693
2013,"Congressional District 2 (113th Congress), Texas",1144
2013,"Congressional District 3 (113th Congress), Texas",1354
2013,"Congressional District 4 (113th Congress), Texas",725
2013,"Congressional District 5 (113th Congress), Texas",803
2013,"Congressional District 6 (113th Congress), Texas",1025
2013,"Congressional District 7 (113th Congress), Texas",1193
2013,"Congressional District 8 (113th Congress), Texas",975
2013,"Congressional District 9 (113th Congress), Texas",875
2013,"Congressional District 10 (113th Congress), Texas",1075
2013,"Congressional District 11 (113th Congress), Texas",716
2013,"Congressional District 12 (113th Congress), Texas",1004
2013,"Congressional District 13 (113th Congress), Texas",712
2013,"Congressional District 14 (113th Congress), Texas",821
2013,"Congressional District 15 (113th Congress), Texas",657
2013,"Congressional District 16 (113th Congress), Texas",769
2013,"Congressional District 17 (113th Congress), Texas",847
2013,"Congressional District 18 (113th Congress), Texas",838
2013,"Congressional District 19 (113th Congress), Texas",696
2013,"Congressional District 20 (113th Congress), Texas",854
2013,"Congressional District 21 (113th Congress), Texas",1083
2013,"Congressional District 22 (113th Congress), Texas",1365
2013,"Congressional District 23 (113th Congress), Texas",712
2013,"Congressional District 24 (113th Congress), Texas",1079
2013,"Congressional District 25 (113th Congress), Texas",1023
2013,"Congressional District 26 (113th Congress), Texas",1320
2013,"Congressional District 27 (113th Congress), Texas",773
2013,"Congressional District 28 (113th Congress), Texas",734
2013,"Congressional District 29 (113th Congress), Texas",747
2013,"Congressional District 30 (113th Congress), Texas",906
2013,"Congressional District 31 (113th Congress), Texas",1066
2013,"Congressional District 32 (113th Congress), Texas",1135
2013,"Congressional District 33 (113th Congress), Texas",741
2013,"Congressional District 34 (113th Congress), Texas",554
2013,"Congressional District 35 (113th Congress), Texas",862
2013,"Congressional District 36 (113th Congress), Texas",774
2013,"Congressional District 1 (113th Congress), Utah",987
2013,"Congressional District 2 (113th Congress), Utah",933
2013,"Congressional District 3 (113th Congress), Utah",1066
2013,"Congressional District 4 (113th Congress), Utah",1117
2013,"Congressional District (at Large) (113th Congress), Vermont",1004
2013,"Congressional District 1 (113th Congress), Virginia",1352
2013,"Congressional District 2 (113th Congress), Virginia",1215
2013,"Congressional District 3 (113th Congress), Virginia",938
2013,"Congressional District 4 (113th Congress), Virginia",1144
2013,"Congressional District 5 (113th Congress), Virginia",794
2013,"Congressional District 6 (113th Congress), Virginia",810
2013,"Congressional District 7 (113th Congress), Virginia",1197
2013,"Congressional District 8 (113th Congress), Virginia",1797
2013,"Congressional District 9 (113th Congress), Virginia",572
2013,"Congressional District 10 (113th Congress), Virginia",1937
2013,"Congressional District 11 (113th Congress), Virginia",1819
2013,"Congressional District 1 (113th Congress), Washington",1487
2013,"Congressional District 2 (113th Congress), Washington",1180
2013,"Congressional District 3 (113th Congress), Washington",988
2013,"Congressional District 4 (113th Congress), Washington",829
2013,"Congressional District 5 (113th Congress), Washington",823
2013,"Congressional District 6 (113th Congress), Washington",1062
2013,"Congressional District 7 (113th Congress), Washington",1379
2013,"Congressional District 8 (113th Congress), Washington",1381
2013,"Congressional District 9 (113th Congress), Washington",1272
2013,"Congressional District 10 (113th Congress), Washington",1136
2013,"Congressional District 1 (113th Congress), West Virginia",555
2013,"Congressional District 2 (113th Congress), West Virginia",640
2013,"Congressional District 3 (113th Congress), West Virginia",493
2013,"Congressional District 1 (113th Congress), Wisconsin",999
2013,"Congressional District 2 (113th Congress), Wisconsin",1002
2013,"Congressional District 3 (113th Congress), Wisconsin",763
2013,"Congressional District 4 (113th Congress), Wisconsin",857
2013,"Congressional District 5 (113th Congress), Wisconsin",1042
2013,"Congressional District 6 (113th Congress), Wisconsin",819
2013,"Congressional District 7 (113th Congress), Wisconsin",771
2013,"Congressional District 8 (113th Congress), Wisconsin",833
2013,"Congressional District (at Large) (113th Congress), Wyoming",833
2013,"Resident Commissioner District (at Large) (113th Congress), Puerto Rico",348
