year,district,unemp_rate
2006,"Congressional District 3 (109th Congress), Massachusetts",5.6
2006,"Congressional District 4 (109th Congress), Massachusetts",5.1
2006,"Congressional District 5 (109th Congress), Massachusetts",6.0
2006,"Congressional District 6 (109th Congress), Massachusetts",4.2
2006,"Congressional District 7 (109th Congress), Massachusetts",5.7
2006,"Congressional District 8 (109th Congress), Massachusetts",6.6
2006,"Congressional District 9 (109th Congress), Massachusetts",6.1
2006,"Congressional District 10 (109th Congress), Massachusetts",5.1
2006,"Congressional District 1 (109th Congress), Michigan",9.2
2006,"Congressional District 2 (109th Congress), Michigan",8.9
2006,"Congressional District 3 (109th Congress), Michigan",8.1
2006,"Congressional District 4 (109th Congress), Michigan",10.2
2006,"Congressional District 5 (109th Congress), Michigan",10.9
2006,"Congressional District 6 (109th Congress), Michigan",8.9
2006,"Congressional District 7 (109th Congress), Michigan",7.9
2006,"Congressional District 8 (109th Congress), Michigan",6.5
2006,"Congressional District 9 (109th Congress), Michigan",7.0
2006,"Congressional District 10 (109th Congress), Michigan",8.8
2006,"Congressional District 11 (109th Congress), Michigan",7.0
2006,"Congressional District 12 (109th Congress), Michigan",10.4
2006,"Congressional District 13 (109th Congress), Michigan",18.8
2006,"Congressional District 14 (109th Congress), Michigan",17.5
2006,"Congressional District 15 (109th Congress), Michigan",8.0
2006,"Congressional District 1 (109th Congress), Minnesota",4.2
2006,"Congressional District 2 (109th Congress), Minnesota",4.4
2006,"Congressional District 3 (109th Congress), Minnesota",4.5
2006,"Congressional District 4 (109th Congress), Minnesota",6.5
2006,"Congressional District 5 (109th Congress), Minnesota",6.8
2006,"Congressional District 6 (109th Congress), Minnesota",4.9
2006,"Congressional District 7 (109th Congress), Minnesota",4.6
2006,"Congressional District 8 (109th Congress), Minnesota",6.4
2006,"Congressional District 1 (109th Congress), Mississippi",8.7
2006,"Congressional District 2 (109th Congress), Mississippi",12.1
2006,"Congressional District 3 (109th Congress), Mississippi",7.2
2006,"Congressional District 4 (109th Congress), Mississippi",8.0
2006,"Congressional District 1 (109th Congress), Missouri",10.1
2006,"Congressional District 2 (109th Congress), Missouri",3.9
2006,"Congressional District 3 (109th Congress), Missouri",6.7
2006,"Congressional District 4 (109th Congress), Missouri",5.5
2006,"Congressional District 5 (109th Congress), Missouri",8.0
2006,"Congressional District 6 (109th Congress), Missouri",4.5
2006,"Congressional District 7 (109th Congress), Missouri",5.9
2006,"Congressional District 8 (109th Congress), Missouri",7.5
2006,"Congressional District 9 (109th Congress), Missouri",5.5
2006,"Congressional District (at Large) (109th Congress), Montana",4.8
2006,"Congressional District 1 (109th Congress), Nebraska",4.5
2006,"Congressional District 2 (109th Congress), Nebraska",6.0
2006,"Congressional District 3 (109th Congress), Nebraska",3.9
2006,"Congressional District 1 (109th Congress), Nevada",5.9
2006,"Congressional District 2 (109th Congress), Nevada",5.1
2006,"Congressional District 3 (109th Congress), Nevada",4.6
2006,"Congressional District 1 (109th Congress), New Hampshire",4.9
2006,"Congressional District 2 (109th Congress), New Hampshire",4.0
2006,"Congressional District 1 (109th Congress), New Jersey",6.6
2006,"Congressional District 2 (109th Congress), New Jersey",7.8
2006,"Congressional District 3 (109th Congress), New Jersey",6.2
2006,"Congressional District 4 (109th Congress), New Jersey",5.5
2006,"Congressional District 5 (109th Congress), New Jersey",4.4
2006,"Congressional District 6 (109th Congress), New Jersey",6.2
2006,"Congressional District 7 (109th Congress), New Jersey",4.7
2006,"Congressional District 8 (109th Congress), New Jersey",5.5
2006,"Congressional District 9 (109th Congress), New Jersey",6.1
2006,"Congressional District 10 (109th Congress), New Jersey",11.0
2006,"Congressional District 11 (109th Congress), New Jersey",4.2
2006,"Congressional District 12 (109th Congress), New Jersey",6.1
2006,"Congressional District 13 (109th Congress), New Jersey",7.6
2006,"Congressional District 1 (109th Congress), New Mexico",5.7
2006,"Congressional District 2 (109th Congress), New Mexico",7.4
2006,"Congressional District 3 (109th Congress), New Mexico",6.2
2006,"Congressional District 1 (109th Congress), New York",4.4
2006,"Congressional District 2 (109th Congress), New York",4.3
2006,"Congressional District 3 (109th Congress), New York",4.1
2006,"Congressional District 4 (109th Congress), New York",5.0
2006,"Congressional District 5 (109th Congress), New York",6.0
2006,"Congressional District 6 (109th Congress), New York",8.7
2006,"Congressional District 7 (109th Congress), New York",7.8
2006,"Congressional District 8 (109th Congress), New York",5.2
2006,"Congressional District 9 (109th Congress), New York",5.7
2006,"Congressional District 10 (109th Congress), New York",9.3
2006,"Congressional District 11 (109th Congress), New York",8.7
2006,"Congressional District 12 (109th Congress), New York",6.4
2006,"Congressional District 13 (109th Congress), New York",5.6
2006,"Congressional District 14 (109th Congress), New York",5.7
2006,"Congressional District 15 (109th Congress), New York",10.3
2006,"Congressional District 16 (109th Congress), New York",14.2
2006,"Congressional District 17 (109th Congress), New York",8.0
2006,"Congressional District 18 (109th Congress), New York",4.8
2006,"Congressional District 19 (109th Congress), New York",5.1
2006,"Congressional District 20 (109th Congress), New York",5.8
2006,"Congressional District 21 (109th Congress), New York",5.6
2006,"Congressional District 22 (109th Congress), New York",5.8
2006,"Congressional District 23 (109th Congress), New York",7.6
2006,"Congressional District 24 (109th Congress), New York",6.4
2006,"Congressional District 25 (109th Congress), New York",5.6
2006,"Congressional District 26 (109th Congress), New York",5.4
2006,"Congressional District 27 (109th Congress), New York",6.2
2006,"Congressional District 28 (109th Congress), New York",8.3
2006,"Congressional District 29 (109th Congress), New York",6.5
2006,"Congressional District 1 (109th Congress), North Carolina",9.2
2006,"Congressional District 2 (109th Congress), North Carolina",7.9
2006,"Congressional District 3 (109th Congress), North Carolina",6.1
2006,"Congressional District 4 (109th Congress), North Carolina",5.2
2006,"Congressional District 5 (109th Congress), North Carolina",5.2
2006,"Congressional District 6 (109th Congress), North Carolina",5.3
2006,"Congressional District 7 (109th Congress), North Carolina",6.5
2006,"Congressional District 8 (109th Congress), North Carolina",7.2
2006,"Congressional District 9 (109th Congress), North Carolina",5.2
2006,"Congressional District 10 (109th Congress), North Carolina",7.9
2006,"Congressional District 11 (109th Congress), North Carolina",4.8
2006,"Congressional District 12 (109th Congress), North Carolina",9.7
2006,"Congressional District 13 (109th Congress), North Carolina",6.8
2006,"Congressional District (at Large) (109th Congress), North Dakota",3.3
2006,"Congressional District 1 (109th Congress), Ohio",7.9
2006,"Congressional District 2 (109th Congress), Ohio",6.3
2006,"Congressional District 3 (109th Congress), Ohio",7.4
2006,"Congressional District 4 (109th Congress), Ohio",6.0
2006,"Congressional District 5 (109th Congress), Ohio",6.3
2006,"Congressional District 6 (109th Congress), Ohio",7.5
2006,"Congressional District 7 (109th Congress), Ohio",6.3
2006,"Congressional District 8 (109th Congress), Ohio",5.9
2006,"Congressional District 9 (109th Congress), Ohio",8.2
2006,"Congressional District 10 (109th Congress), Ohio",7.7
2006,"Congressional District 11 (109th Congress), Ohio",12.5
2006,"Congressional District 12 (109th Congress), Ohio",6.4
2006,"Congressional District 13 (109th Congress), Ohio",6.8
2006,"Congressional District 14 (109th Congress), Ohio",4.8
2006,"Congressional District 15 (109th Congress), Ohio",6.3
2006,"Congressional District 16 (109th Congress), Ohio",6.6
2006,"Congressional District 17 (109th Congress), Ohio",8.4
2006,"Congressional District 18 (109th Congress), Ohio",7.7
2006,"Congressional District 1 (109th Congress), Oklahoma",5.6
2006,"Congressional District 2 (109th Congress), Oklahoma",7.2
2006,"Congressional District 3 (109th Congress), Oklahoma",5.7
2006,"Congressional District 4 (109th Congress), Oklahoma",5.6
2006,"Congressional District 5 (109th Congress), Oklahoma",5.8
2006,"Congressional District 1 (109th Congress), Oregon",5.6
2006,"Congressional District 2 (109th Congress), Oregon",6.6
2006,"Congressional District 3 (109th Congress), Oregon",6.2
2006,"Congressional District 4 (109th Congress), Oregon",6.4
2006,"Congressional District 5 (109th Congress), Oregon",6.9
2006,"Congressional District 1 (109th Congress), Pennsylvania",14.2
2006,"Congressional District 2 (109th Congress), Pennsylvania",11.8
2006,"Congressional District 3 (109th Congress), Pennsylvania",6.5
2006,"Congressional District 4 (109th Congress), Pennsylvania",5.6
2006,"Congressional District 5 (109th Congress), Pennsylvania",6.8
2006,"Congressional District 6 (109th Congress), Pennsylvania",4.9
2006,"Congressional District 7 (109th Congress), Pennsylvania",5.4
2006,"Congressional District 8 (109th Congress), Pennsylvania",4.4
2006,"Congressional District 9 (109th Congress), Pennsylvania",5.6
2006,"Congressional District 10 (109th Congress), Pennsylvania",6.4
2006,"Congressional District 11 (109th Congress), Pennsylvania",6.7
2006,"Congressional District 12 (109th Congress), Pennsylvania",7.0
2006,"Congressional District 13 (109th Congress), Pennsylvania",6.0
2006,"Congressional District 14 (109th Congress), Pennsylvania",7.7
2006,"Congressional District 15 (109th Congress), Pennsylvania",5.1
2006,"Congressional District 16 (109th Congress), Pennsylvania",4.0
2006,"Congressional District 17 (109th Congress), Pennsylvania",5.2
2006,"Congressional District 18 (109th Congress), Pennsylvania",4.2
2006,"Congressional District 19 (109th Congress), Pennsylvania",4.6
2006,"Congressional District 1 (109th Congress), Rhode Island",5.4
2006,"Congressional District 2 (109th Congress), Rhode Island",6.4
2006,"Congressional District 1 (109th Congress), South Carolina",5.5
2006,"Congressional District 2 (109th Congress), South Carolina",4.7
2006,"Congressional District 3 (109th Congress), South Carolina",8.5
2006,"Congressional District 4 (109th Congress), South Carolina",7.2
2006,"Congressional District 5 (109th Congress), South Carolina",7.8
2006,"Congressional District 6 (109th Congress), South Carolina",11.6
2006,"Congressional District (at Large) (109th Congress), South Dakota",4.3
2006,"Congressional District 1 (109th Congress), Tennessee",6.5
2006,"Congressional District 2 (109th Congress), Tennessee",6.0
2006,"Congressional District 3 (109th Congress), Tennessee",7.3
2006,"Congressional District 4 (109th Congress), Tennessee",8.4
2006,"Congressional District 5 (109th Congress), Tennessee",5.9
2006,"Congressional District 6 (109th Congress), Tennessee",6.8
2006,"Congressional District 7 (109th Congress), Tennessee",5.9
2006,"Congressional District 8 (109th Congress), Tennessee",9.4
2006,"Congressional District 9 (109th Congress), Tennessee",11.2
2006,"Congressional District 1 (109th Congress), Texas",7.7
2006,"Congressional District 2 (109th Congress), Texas",7.2
2006,"Congressional District 3 (109th Congress), Texas",4.7
2006,"Congressional District 4 (109th Congress), Texas",6.6
2006,"Congressional District 5 (109th Congress), Texas",6.8
2006,"Congressional District 6 (109th Congress), Texas",7.5
2006,"Congressional District 7 (109th Congress), Texas",4.7
2006,"Congressional District 8 (109th Congress), Texas",7.2
2006,"Congressional District 9 (109th Congress), Texas",9.1
2006,"Congressional District 10 (109th Congress), Texas",5.4
2006,"Congressional District 11 (109th Congress), Texas",4.6
2006,"Congressional District 12 (109th Congress), Texas",6.8
2006,"Congressional District 13 (109th Congress), Texas",6.1
2006,"Congressional District 14 (109th Congress), Texas",7.0
2006,"Congressional District 15 (109th Congress), Texas",8.0
2006,"Congressional District 16 (109th Congress), Texas",8.1
2006,"Congressional District 17 (109th Congress), Texas",7.9
2006,"Congressional District 18 (109th Congress), Texas",9.4
2006,"Congressional District 19 (109th Congress), Texas",5.8
2006,"Congressional District 20 (109th Congress), Texas",7.5
2006,"Congressional District 21 (109th Congress), Texas",4.9
2006,"Congressional District 22 (109th Congress), Texas",6.4
2006,"Congressional District 23 (109th Congress), Texas",6.8
2006,"Congressional District 24 (109th Congress), Texas",5.7
2006,"Congressional District 25 (109th Congress), Texas",8.9
2006,"Congressional District 26 (109th Congress), Texas",7.2
2006,"Congressional District 27 (109th Congress), Texas",8.5
2006,"Congressional District 28 (109th Congress), Texas",8.3
2006,"Congressional District 29 (109th Congress), Texas",10.1
2006,"Congressional District 30 (109th Congress), Texas",10.2
2006,"Congressional District 31 (109th Congress), Texas",6.4
2006,"Congressional District 32 (109th Congress), Texas",5.4
2006,"Congressional District 1 (109th Congress), Utah",4.9
2006,"Congressional District 2 (109th Congress), Utah",4.1
2006,"Congressional District 3 (109th Congress), Utah",4.3
2006,"Congressional District (at Large) (109th Congress), Vermont",4.8
2006,"Congressional District 1 (109th Congress), Virginia",4.3
2006,"Congressional District 2 (109th Congress), Virginia",4.5
2006,"Congressional District 3 (109th Congress), Virginia",8.3
2006,"Congressional District 4 (109th Congress), Virginia",4.7
2006,"Congressional District 5 (109th Congress), Virginia",6.1
2006,"Congressional District 6 (109th Congress), Virginia",4.2
2006,"Congressional District 7 (109th Congress), Virginia",4.6
2006,"Congressional District 8 (109th Congress), Virginia",2.8
2006,"Congressional District 9 (109th Congress), Virginia",6.6
2006,"Congressional District 10 (109th Congress), Virginia",2.9
2006,"Congressional District 11 (109th Congress), Virginia",3.9
2006,"Congressional District 1 (109th Congress), Washington",4.8
2006,"Congressional District 2 (109th Congress), Washington",5.2
2006,"Congressional District 3 (109th Congress), Washington",6.8
2006,"Congressional District 4 (109th Congress), Washington",9.5
2006,"Congressional District 5 (109th Congress), Washington",6.9
2006,"Congressional District 6 (109th Congress), Washington",8.7
2006,"Congressional District 7 (109th Congress), Washington",5.3
2006,"Congressional District 8 (109th Congress), Washington",5.3
2006,"Congressional District 9 (109th Congress), Washington",6.2
2006,"Congressional District 1 (109th Congress), West Virginia",7.4
2006,"Congressional District 2 (109th Congress), West Virginia",6.1
2006,"Congressional District 3 (109th Congress), West Virginia",7.1
2006,"Congressional District 1 (109th Congress), Wisconsin",5.9
2006,"Congressional District 2 (109th Congress), Wisconsin",4.2
2006,"Congressional District 3 (109th Congress), Wisconsin",4.8
2006,"Congressional District 4 (109th Congress), Wisconsin",9.8
2006,"Congressional District 5 (109th Congress), Wisconsin",3.6
2006,"Congressional District 6 (109th Congress), Wisconsin",4.9
2006,"Congressional District 7 (109th Congress), Wisconsin",5.7
2006,"Congressional District 8 (109th Congress), Wisconsin",6.3
2006,"Congressional District (at Large) (109th Congress), Wyoming",3.5
2006,"Resident Commissioner District (at Large) (109th Congress), Puerto Rico",15.7
