year,district,median_age
2014,"Congressional District 7 (114th Congress), Maryland",37.4
2014,"Congressional District 8 (114th Congress), Maryland",40.4
2014,"Congressional District 1 (114th Congress), Massachusetts",41.0
2014,"Congressional District 2 (114th Congress), Massachusetts",39.1
2014,"Congressional District 3 (114th Congress), Massachusetts",38.7
2014,"Congressional District 4 (114th Congress), Massachusetts",41.0
2014,"Congressional District 5 (114th Congress), Massachusetts",38.7
2014,"Congressional District 6 (114th Congress), Massachusetts",42.7
2014,"Congressional District 7 (114th Congress), Massachusetts",31.3
2014,"Congressional District 8 (114th Congress), Massachusetts",39.7
2014,"Congressional District 9 (114th Congress), Massachusetts",45.1
2014,"Congressional District 1 (114th Congress), Michigan",46.0
2014,"Congressional District 2 (114th Congress), Michigan",36.6
2014,"Congressional District 3 (114th Congress), Michigan",37.1
2014,"Congressional District 4 (114th Congress), Michigan",40.9
2014,"Congressional District 5 (114th Congress), Michigan",40.9
2014,"Congressional District 6 (114th Congress), Michigan",38.5
2014,"Congressional District 7 (114th Congress), Michigan",41.9
2014,"Congressional District 8 (114th Congress), Michigan",37.7
2014,"Congressional District 9 (114th Congress), Michigan",40.4
2014,"Congressional District 10 (114th Congress), Michigan",42.8
2014,"Congressional District 11 (114th Congress), Michigan",41.1
2014,"Congressional District 12 (114th Congress), Michigan",35.7
2014,"Congressional District 13 (114th Congress), Michigan",35.8
2014,"Congressional District 14 (114th Congress), Michigan",39.5
2014,"Congressional District 1 (114th Congress), Minnesota",38.5
2014,"Congressional District 2 (114th Congress), Minnesota",37.5
2014,"Congressional District 3 (114th Congress), Minnesota",40.1
2014,"Congressional District 4 (114th Congress), Minnesota",35.5
2014,"Congressional District 5 (114th Congress), Minnesota",33.8
2014,"Congressional District 6 (114th Congress), Minnesota",36.1
2014,"Congressional District 7 (114th Congress), Minnesota",40.8
2014,"Congressional District 8 (114th Congress), Minnesota",43.1
2014,"Congressional District 1 (114th Congress), Mississippi",37.1
2014,"Congressional District 2 (114th Congress), Mississippi",35.6
2014,"Congressional District 3 (114th Congress), Mississippi",37.5
2014,"Congressional District 4 (114th Congress), Mississippi",36.7
2014,"Congressional District 1 (114th Congress), Missouri",35.6
2014,"Congressional District 2 (114th Congress), Missouri",42.2
2014,"Congressional District 3 (114th Congress), Missouri",38.5
2014,"Congressional District 4 (114th Congress), Missouri",36.7
2014,"Congressional District 5 (114th Congress), Missouri",36.9
2014,"Congressional District 6 (114th Congress), Missouri",38.9
2014,"Congressional District 7 (114th Congress), Missouri",38.3
2014,"Congressional District 8 (114th Congress), Missouri",41.1
2014,"Congressional District (at Large) (114th Congress), Montana",39.6
2014,"Congressional District 1 (114th Congress), Nebraska",35.4
2014,"Congressional District 2 (114th Congress), Nebraska",34.0
2014,"Congressional District 3 (114th Congress), Nebraska",40.3
2014,"Congressional District 1 (114th Congress), Nevada",35.8
2014,"Congressional District 2 (114th Congress), Nevada",38.7
2014,"Congressional District 3 (114th Congress), Nevada",38.5
2014,"Congressional District 4 (114th Congress), Nevada",36.6
2014,"Congressional District 1 (114th Congress), New Hampshire",42.3
2014,"Congressional District 2 (114th Congress), New Hampshire",42.6
2014,"Congressional District 1 (114th Congress), New Jersey",38.7
2014,"Congressional District 2 (114th Congress), New Jersey",41.4
2014,"Congressional District 3 (114th Congress), New Jersey",43.0
2014,"Congressional District 4 (114th Congress), New Jersey",41.6
2014,"Congressional District 5 (114th Congress), New Jersey",43.0
2014,"Congressional District 6 (114th Congress), New Jersey",36.9
2014,"Congressional District 7 (114th Congress), New Jersey",42.4
2014,"Congressional District 8 (114th Congress), New Jersey",34.4
2014,"Congressional District 9 (114th Congress), New Jersey",37.2
2014,"Congressional District 10 (114th Congress), New Jersey",35.6
2014,"Congressional District 11 (114th Congress), New Jersey",43.2
2014,"Congressional District 12 (114th Congress), New Jersey",39.5
2014,"Congressional District 1 (114th Congress), New Mexico",37.7
2014,"Congressional District 2 (114th Congress), New Mexico",36.1
2014,"Congressional District 3 (114th Congress), New Mexico",38.0
2014,"Congressional District 1 (114th Congress), New York",41.8
2014,"Congressional District 2 (114th Congress), New York",39.1
2014,"Congressional District 3 (114th Congress), New York",44.4
2014,"Congressional District 4 (114th Congress), New York",40.3
2014,"Congressional District 5 (114th Congress), New York",37.4
2014,"Congressional District 6 (114th Congress), New York",41.3
2014,"Congressional District 7 (114th Congress), New York",33.4
2014,"Congressional District 8 (114th Congress), New York",35.8
2014,"Congressional District 9 (114th Congress), New York",35.7
2014,"Congressional District 10 (114th Congress), New York",35.7
2014,"Congressional District 11 (114th Congress), New York",39.3
2014,"Congressional District 12 (114th Congress), New York",35.5
2014,"Congressional District 13 (114th Congress), New York",34.4
2014,"Congressional District 14 (114th Congress), New York",35.5
2014,"Congressional District 15 (114th Congress), New York",30.6
2014,"Congressional District 16 (114th Congress), New York",38.9
2014,"Congressional District 17 (114th Congress), New York",39.1
2014,"Congressional District 18 (114th Congress), New York",39.6
2014,"Congressional District 19 (114th Congress), New York",44.3
2014,"Congressional District 20 (114th Congress), New York",39.1
2014,"Congressional District 21 (114th Congress), New York",40.3
2014,"Congressional District 22 (114th Congress), New York",41.4
2014,"Congressional District 23 (114th Congress), New York",40.0
2014,"Congressional District 24 (114th Congress), New York",39.4
2014,"Congressional District 25 (114th Congress), New York",38.8
2014,"Congressional District 26 (114th Congress), New York",38.9
2014,"Congressional District 27 (114th Congress), New York",43.7
2014,"Congressional District 1 (114th Congress), North Carolina",37.6
2014,"Congressional District 2 (114th Congress), North Carolina",36.4
2014,"Congressional District 3 (114th Congress), North Carolina",34.8
2014,"Congressional District 4 (114th Congress), North Carolina",33.1
2014,"Congressional District 5 (114th Congress), North Carolina",40.3
2014,"Congressional District 6 (114th Congress), North Carolina",42.1
2014,"Congressional District 7 (114th Congress), North Carolina",41.4
2014,"Congressional District 8 (114th Congress), North Carolina",39.0
2014,"Congressional District 9 (114th Congress), North Carolina",38.3
2014,"Congressional District 10 (114th Congress), North Carolina",41.9
2014,"Congressional District 11 (114th Congress), North Carolina",44.4
2014,"Congressional District 12 (114th Congress), North Carolina",32.2
2014,"Congressional District 13 (114th Congress), North Carolina",39.0
2014,"Congressional District (at Large) (114th Congress), North Dakota",35.1
2014,"Congressional District 1 (114th Congress), Ohio",36.6
2014,"Congressional District 2 (114th Congress), Ohio",39.4
2014,"Congressional District 3 (114th Congress), Ohio",31.9
2014,"Congressional District 4 (114th Congress), Ohio",40.9
2014,"Congressional District 5 (114th Congress), Ohio",39.9
2014,"Congressional District 6 (114th Congress), Ohio",43.1
2014,"Congressional District 7 (114th Congress), Ohio",41.0
2014,"Congressional District 8 (114th Congress), Ohio",38.8
2014,"Congressional District 9 (114th Congress), Ohio",38.1
2014,"Congressional District 10 (114th Congress), Ohio",39.4
2014,"Congressional District 11 (114th Congress), Ohio",38.1
2014,"Congressional District 12 (114th Congress), Ohio",38.3
2014,"Congressional District 13 (114th Congress), Ohio",41.2
2014,"Congressional District 14 (114th Congress), Ohio",43.8
2014,"Congressional District 15 (114th Congress), Ohio",38.6
2014,"Congressional District 16 (114th Congress), Ohio",42.9
2014,"Congressional District 1 (114th Congress), Oklahoma",36.0
2014,"Congressional District 2 (114th Congress), Oklahoma",40.1
2014,"Congressional District 3 (114th Congress), Oklahoma",36.2
2014,"Congressional District 4 (114th Congress), Oklahoma",35.0
2014,"Congressional District 5 (114th Congress), Oklahoma",34.8
2014,"Congressional District 1 (114th Congress), Oregon",37.5
2014,"Congressional District 2 (114th Congress), Oregon",41.7
2014,"Congressional District 3 (114th Congress), Oregon",37.2
2014,"Congressional District 4 (114th Congress), Oregon",42.0
2014,"Congressional District 5 (114th Congress), Oregon",39.3
2014,"Congressional District 1 (114th Congress), Pennsylvania",34.1
2014,"Congressional District 2 (114th Congress), Pennsylvania",32.9
2014,"Congressional District 3 (114th Congress), Pennsylvania",42.6
2014,"Congressional District 4 (114th Congress), Pennsylvania",40.9
2014,"Congressional District 5 (114th Congress), Pennsylvania",40.9
2014,"Congressional District 6 (114th Congress), Pennsylvania",40.8
2014,"Congressional District 7 (114th Congress), Pennsylvania",41.8
2014,"Congressional District 8 (114th Congress), Pennsylvania",43.2
2014,"Congressional District 9 (114th Congress), Pennsylvania",43.0
2014,"Congressional District 10 (114th Congress), Pennsylvania",43.6
2014,"Congressional District 11 (114th Congress), Pennsylvania",42.4
2014,"Congressional District 12 (114th Congress), Pennsylvania",45.0
2014,"Congressional District 13 (114th Congress), Pennsylvania",38.6
2014,"Congressional District 14 (114th Congress), Pennsylvania",38.7
2014,"Congressional District 15 (114th Congress), Pennsylvania",40.7
2014,"Congressional District 16 (114th Congress), Pennsylvania",37.6
2014,"Congressional District 17 (114th Congress), Pennsylvania",42.5
2014,"Congressional District 18 (114th Congress), Pennsylvania",44.2
2014,"Congressional District 1 (114th Congress), Rhode Island",38.2
2014,"Congressional District 2 (114th Congress), Rhode Island",41.5
2014,"Congressional District 1 (114th Congress), South Carolina",38.7
2014,"Congressional District 2 (114th Congress), South Carolina",38.1
2014,"Congressional District 3 (114th Congress), South Carolina",40.3
2014,"Congressional District 4 (114th Congress), South Carolina",37.8
2014,"Congressional District 5 (114th Congress), South Carolina",39.9
2014,"Congressional District 6 (114th Congress), South Carolina",35.0
2014,"Congressional District 7 (114th Congress), South Carolina",41.9
2014,"Congressional District (at Large) (114th Congress), South Dakota",36.6
2014,"Congressional District 1 (114th Congress), Tennessee",43.1
2014,"Congressional District 2 (114th Congress), Tennessee",39.9
2014,"Congressional District 3 (114th Congress), Tennessee",41.4
2014,"Congressional District 4 (114th Congress), Tennessee",37.2
2014,"Congressional District 5 (114th Congress), Tennessee",34.8
2014,"Congressional District 6 (114th Congress), Tennessee",40.9
2014,"Congressional District 7 (114th Congress), Tennessee",37.9
2014,"Congressional District 8 (114th Congress), Tennessee",39.7
2014,"Congressional District 9 (114th Congress), Tennessee",33.6
2014,"Congressional District 1 (114th Congress), Texas",36.6
2014,"Congressional District 2 (114th Congress), Texas",35.0
2014,"Congressional District 3 (114th Congress), Texas",36.2
2014,"Congressional District 4 (114th Congress), Texas",39.3
2014,"Congressional District 5 (114th Congress), Texas",35.6
2014,"Congressional District 6 (114th Congress), Texas",34.7
2014,"Congressional District 7 (114th Congress), Texas",34.5
2014,"Congressional District 8 (114th Congress), Texas",36.6
2014,"Congressional District 9 (114th Congress), Texas",32.2
2014,"Congressional District 10 (114th Congress), Texas",36.0
2014,"Congressional District 11 (114th Congress), Texas",35.8
2014,"Congressional District 12 (114th Congress), Texas",35.1
2014,"Congressional District 13 (114th Congress), Texas",36.0
2014,"Congressional District 14 (114th Congress), Texas",36.9
2014,"Congressional District 15 (114th Congress), Texas",30.3
2014,"Congressional District 16 (114th Congress), Texas",32.1
2014,"Congressional District 17 (114th Congress), Texas",32.3
2014,"Congressional District 18 (114th Congress), Texas",31.8
2014,"Congressional District 19 (114th Congress), Texas",32.9
2014,"Congressional District 20 (114th Congress), Texas",31.5
2014,"Congressional District 21 (114th Congress), Texas",37.8
2014,"Congressional District 22 (114th Congress), Texas",35.5
2014,"Congressional District 23 (114th Congress), Texas",32.8
2014,"Congressional District 24 (114th Congress), Texas",35.6
2014,"Congressional District 25 (114th Congress), Texas",35.8
2014,"Congressional District 26 (114th Congress), Texas",34.8
2014,"Congressional District 27 (114th Congress), Texas",36.3
2014,"Congressional District 28 (114th Congress), Texas",31.5
2014,"Congressional District 29 (114th Congress), Texas",30.4
2014,"Congressional District 30 (114th Congress), Texas",33.0
2014,"Congressional District 31 (114th Congress), Texas",34.4
2014,"Congressional District 32 (114th Congress), Texas",36.4
2014,"Congressional District 33 (114th Congress), Texas",29.8
2014,"Congressional District 34 (114th Congress), Texas",32.5
2014,"Congressional District 35 (114th Congress), Texas",31.4
2014,"Congressional District 36 (114th Congress), Texas",36.7
2014,"Congressional District 1 (114th Congress), Utah",30.6
2014,"Congressional District 2 (114th Congress), Utah",31.6
2014,"Congressional District 3 (114th Congress), Utah",28.4
2014,"Congressional District 4 (114th Congress), Utah",30.7
2014,"Congressional District (at Large) (114th Congress), Vermont",42.8
2014,"Congressional District 1 (114th Congress), Virginia",37.9
2014,"Congressional District 2 (114th Congress), Virginia",35.2
2014,"Congressional District 3 (114th Congress), Virginia",32.9
2014,"Congressional District 4 (114th Congress), Virginia",38.3
2014,"Congressional District 5 (114th Congress), Virginia",42.8
2014,"Congressional District 6 (114th Congress), Virginia",39.8
2014,"Congressional District 7 (114th Congress), Virginia",40.0
2014,"Congressional District 8 (114th Congress), Virginia",35.4
2014,"Congressional District 9 (114th Congress), Virginia",42.0
2014,"Congressional District 10 (114th Congress), Virginia",37.6
2014,"Congressional District 11 (114th Congress), Virginia",36.1
2014,"Congressional District 1 (114th Congress), Washington",37.8
2014,"Congressional District 2 (114th Congress), Washington",38.3
2014,"Congressional District 3 (114th Congress), Washington",39.6
2014,"Congressional District 4 (114th Congress), Washington",33.6
2014,"Congressional District 5 (114th Congress), Washington",37.4
2014,"Congressional District 6 (114th Congress), Washington",42.1
2014,"Congressional District 7 (114th Congress), Washington",37.2
2014,"Congressional District 8 (114th Congress), Washington",37.4
2014,"Congressional District 9 (114th Congress), Washington",37.0
2014,"Congressional District 10 (114th Congress), Washington",35.8
2014,"Congressional District 1 (114th Congress), West Virginia",41.3
2014,"Congressional District 2 (114th Congress), West Virginia",42.1
2014,"Congressional District 3 (114th Congress), West Virginia",42.5
2014,"Congressional District 1 (114th Congress), Wisconsin",40.3
2014,"Congressional District 2 (114th Congress), Wisconsin",36.5
2014,"Congressional District 3 (114th Congress), Wisconsin",38.3
2014,"Congressional District 4 (114th Congress), Wisconsin",32.8
2014,"Congressional District 5 (114th Congress), Wisconsin",40.9
2014,"Congressional District 6 (114th Congress), Wisconsin",41.9
2014,"Congressional District 7 (114th Congress), Wisconsin",43.9
2014,"Congressional District 8 (114th Congress), Wisconsin",40.0
2014,"Congressional District (at Large) (114th Congress), Wyoming",36.6
2014,"Resident Commissioner District (at Large) (114th Congress), Puerto Rico",39.3
