year,district,black_pop,total_pop,white_pop
2010,"Congressional District 2 (111th Congress), Kansas",30967,712486,624212
2010,"Congressional District 3 (111th Congress), Kansas",66266,772798,635811
2010,"Congressional District 4 (111th Congress), Kansas",51045,721633,589285
2010,"Congressional District 1 (111th Congress), Kentucky",49233,686717,617644
2010,"Congressional District 2 (111th Congress), Kentucky",48812,765064,688765
2010,"Congressional District 3 (111th Congress), Kentucky",150743,722582,532247
2010,"Congressional District 4 (111th Congress), Kentucky",20464,737017,693188
2010,"Congressional District 5 (111th Congress), Kentucky",6350,671665,651771
2010,"Congressional District 6 (111th Congress), Kentucky",60959,763221,653486
2010,"Congressional District 1 (111th Congress), Louisiana",106147,680231,531587
2010,"Congressional District 2 (111th Congress), Louisiana",296509,505241,164666
2010,"Congressional District 3 (111th Congress), Louisiana",176928,641972,426349
2010,"Congressional District 4 (111th Congress), Louisiana",226631,673343,413386
2010,"Congressional District 5 (111th Congress), Louisiana",223838,640878,397986
2010,"Congressional District 6 (111th Congress), Louisiana",251516,724827,441260
2010,"Congressional District 7 (111th Congress), Louisiana",173909,677736,480690
2010,"Congressional District 1 (111th Congress), Maine",9531,669817,638409
2010,"Congressional District 2 (111th Congress), Maine",5590,657750,627278
2010,"Congressional District 1 (111th Congress), Maryland",87208,744981,619027
2010,"Congressional District 2 (111th Congress), Maryland",240122,709394,401721
2010,"Congressional District 3 (111th Congress), Maryland",144310,719048,504884
2010,"Congressional District 4 (111th Congress), Maryland",401120,716680,198535
2010,"Congressional District 5 (111th Congress), Maryland",290742,767304,403048
2010,"Congressional District 6 (111th Congress), Maryland",47539,744104,652247
2010,"Congressional District 7 (111th Congress), Maryland",364554,654914,217889
2010,"Congressional District 8 (111th Congress), Maryland",126308,729557,410652
2010,"Congressional District 1 (111th Congress), Massachusetts",13427,635272,576093
2010,"Congressional District 2 (111th Congress), Massachusetts",41615,670872,560852
2010,"Congressional District 3 (111th Congress), Massachusetts",31675,660410,567042
2010,"Congressional District 4 (111th Congress), Massachusetts",22182,658927,566795
2010,"Congressional District 5 (111th Congress), Massachusetts",15157,664235,506075
2010,"Congressional District 6 (111th Congress), Massachusetts",19998,651477,586567
2010,"Congressional District 7 (111th Congress), Massachusetts",41052,645395,509979
2010,"Congressional District 8 (111th Congress), Massachusetts",144621,657658,362135
2010,"Congressional District 9 (111th Congress), Massachusetts",95739,665822,497396
2010,"Congressional District 10 (111th Congress), Massachusetts",17805,647186,587214
2010,"Congressional District 1 (111th Congress), Michigan",8340,649813,605629
2010,"Congressional District 2 (111th Congress), Michigan",30240,698921,620296
2010,"Congressional District 3 (111th Congress), Michigan",61372,693775,584659
2010,"Congressional District 4 (111th Congress), Michigan",17774,689687,641360
2010,"Congressional District 5 (111th Congress), Michigan",113925,630683,483800
2010,"Congressional District 6 (111th Congress), Michigan",61951,670785,570332
2010,"Congressional District 7 (111th Congress), Michigan",37856,677169,603035
2010,"Congressional District 8 (111th Congress), Michigan",36683,704586,618286
2010,"Congressional District 9 (111th Congress), Michigan",76974,664279,514884
2010,"Congressional District 10 (111th Congress), Michigan",17728,720833,673483
2010,"Congressional District 11 (111th Congress), Michigan",63034,690987,566253
2010,"Congressional District 12 (111th Congress), Michigan",137484,633165,453703
2010,"Congressional District 13 (111th Congress), Michigan",299151,515348,173990
2010,"Congressional District 14 (111th Congress), Michigan",327054,546794,193313
2010,"Congressional District 15 (111th Congress), Michigan",95745,690749,531785
2010,"Congressional District 1 (111th Congress), Minnesota",14967,644273,598588
2010,"Congressional District 2 (111th Congress), Minnesota",24929,731366,640328
2010,"Congressional District 3 (111th Congress), Minnesota",50321,655310,532735
2010,"Congressional District 4 (111th Congress), Minnesota",61265,617990,461349
2010,"Congressional District 5 (111th Congress), Minnesota",92721,616163,442066
2010,"Congressional District 6 (111th Congress), Minnesota",16857,757602,697593
2010,"Congressional District 7 (111th Congress), Minnesota",5965,627259,581085
2010,"Congressional District 8 (111th Congress), Minnesota",6655,660621,619455
2010,"Congressional District 1 (111th Congress), Mississippi",214165,788688,549541
2010,"Congressional District 2 (111th Congress), Mississippi",447473,671235,209616
2010,"Congressional District 3 (111th Congress), Mississippi",265561,754237,464093
2010,"Congressional District 4 (111th Congress), Mississippi",182064,755876,544282
2010,"Congressional District 1 (111th Congress), Missouri",323526,587200,232769
2010,"Congressional District 2 (111th Congress), Missouri",26670,706210,642401
2010,"Congressional District 3 (111th Congress), Missouri",57528,628293,537798
2010,"Congressional District 4 (111th Congress), Missouri",24889,681465,626840
2010,"Congressional District 5 (111th Congress), Missouri",161229,637874,418566
2010,"Congressional District 6 (111th Congress), Missouri",31840,689415,621852
2010,"Congressional District 7 (111th Congress), Missouri",11443,724309,670479
2010,"Congressional District 8 (111th Congress), Missouri",34711,651752,599092
2010,"Congressional District 9 (111th Congress), Missouri",31421,689713,633672
2010,"Congressional District (at Large) (111th Congress), Montana",4835,990898,890335
2010,"Congressional District 1 (111th Congress), Nebraska",14223,630512,578083
2010,"Congressional District 2 (111th Congress), Nebraska",63617,641214,522547
2010,"Congressional District 3 (111th Congress), Nebraska",2790,558703,526416
2010,"Congressional District 1 (111th Congress), Nevada",115992,803286,511317
2010,"Congressional District 2 (111th Congress), Nevada",25287,840135,701121
2010,"Congressional District 3 (111th Congress), Nevada",75513,1061221,758292
2010,"Congressional District 1 (111th Congress), New Hampshire",9650,656657,616105
2010,"Congressional District 2 (111th Congress), New Hampshire",5798,660102,622319
2010,"Congressional District 1 (111th Congress), New Jersey",122797,668471,452881
2010,"Congressional District 2 (111th Congress), New Jersey",95061,695050,511932
2010,"Congressional District 3 (111th Congress), New Jersey",63622,679648,557533
2010,"Congressional District 4 (111th Congress), New Jersey",56497,723287,601021
2010,"Congressional District 5 (111th Congress), New Jersey",13259,665966,566641
2010,"Congressional District 6 (111th Congress), New Jersey",102235,665384,430573
2010,"Congressional District 7 (111th Congress), New Jersey",35846,669331,516793
2010,"Congressional District 8 (111th Congress), New Jersey",88929,663598,438877
2010,"Congressional District 9 (111th Congress), New Jersey",52221,664227,434067
2010,"Congressional District 10 (111th Congress), New Jersey",366580,631434,167278
2010,"Congressional District 11 (111th Congress), New Jersey",20781,670098,554775
2010,"Congressional District 12 (111th Congress), New Jersey",82825,710509,481905
2010,"Congressional District 13 (111th Congress), New Jersey",85491,694621,389009
2010,"Congressional District 1 (111th Congress), New Mexico",19806,712231,500105
2010,"Congressional District 2 (111th Congress), New Mexico",10801,665270,547201
2010,"Congressional District 3 (111th Congress), New Mexico",9981,688431,468194
2010,"Congressional District 1 (111th Congress), New York",35468,708199,614770
2010,"Congressional District 2 (111th Congress), New York",72262,681426,493755
2010,"Congressional District 3 (111th Congress), New York",17234,640916,562865
2010,"Congressional District 4 (111th Congress), New York",128572,668467,396375
2010,"Congressional District 5 (111th Congress), New York",28450,672450,334495
2010,"Congressional District 6 (111th Congress), New York",334628,675879,115336
2010,"Congressional District 7 (111th Congress), New York",117565,634170,234454
2010,"Congressional District 8 (111th Congress), New York",31540,682796,497787
2010,"Congressional District 9 (111th Congress), New York",26841,646792,439354
2010,"Congressional District 10 (111th Congress), New York",427471,688574,185754
2010,"Congressional District 11 (111th Congress), New York",355123,645379,192113
2010,"Congressional District 12 (111th Congress), New York",64060,684876,337846
2010,"Congressional District 13 (111th Congress), New York",51369,688616,503099
2010,"Congressional District 14 (111th Congress), New York",32238,634231,472096
2010,"Congressional District 15 (111th Congress), New York",209304,672369,243790
2010,"Congressional District 16 (111th Congress), New York",248582,704523,122473
2010,"Congressional District 17 (111th Congress), New York",218528,677903,300134
2010,"Congressional District 18 (111th Congress), New York",60788,678827,486110
2010,"Congressional District 19 (111th Congress), New York",45495,690234,563608
2010,"Congressional District 20 (111th Congress), New York",16286,687611,640407
2010,"Congressional District 21 (111th Congress), New York",65108,678481,560235
2010,"Congressional District 22 (111th Congress), New York",68595,676798,533539
2010,"Congressional District 23 (111th Congress), New York",17169,662495,615569
2010,"Congressional District 24 (111th Congress), New York",20633,661272,604882
2010,"Congressional District 25 (111th Congress), New York",55036,667827,568824
2010,"Congressional District 26 (111th Congress), New York",24658,676726,616106
2010,"Congressional District 27 (111th Congress), New York",34721,632595,561802
2010,"Congressional District 28 (111th Congress), New York",187687,608060,368338
2010,"Congressional District 29 (111th Congress), New York",19861,663791,609757
2010,"Congressional District 1 (111th Congress), North Carolina",317431,640553,279521
2010,"Congressional District 2 (111th Congress), North Carolina",207703,738673,466466
2010,"Congressional District 3 (111th Congress), North Carolina",122318,738500,565665
2010,"Congressional District 4 (111th Congress), North Carolina",167165,832983,553941
2010,"Congressional District 5 (111th Congress), North Carolina",59064,698492,596998
2010,"Congressional District 6 (111th Congress), North Carolina",65874,715945,597010
2010,"Congressional District 7 (111th Congress), North Carolina",155081,742439,486379
2010,"Congressional District 8 (111th Congress), North Carolina",198191,712047,439451
2010,"Congressional District 9 (111th Congress), North Carolina",122429,852204,657469
2010,"Congressional District 10 (111th Congress), North Carolina",61225,688323,588539
2010,"Congressional District 11 (111th Congress), North Carolina",27015,706554,632007
2010,"Congressional District 12 (111th Congress), North Carolina",333321,735056,325031
2010,"Congressional District 13 (111th Congress), North Carolina",213578,759789,477756
2010,"Congressional District (at Large) (111th Congress), North Dakota",8601,674499,607058
2010,"Congressional District 1 (111th Congress), Ohio",184765,599929,385839
2010,"Congressional District 2 (111th Congress), Ohio",29749,670493,611887
2010,"Congressional District 3 (111th Congress), Ohio",105184,640037,506626
2010,"Congressional District 4 (111th Congress), Ohio",32949,632540,576154
2010,"Congressional District 5 (111th Congress), Ohio",8786,621278,589131
2010,"Congressional District 6 (111th Congress), Ohio",17386,623484,591224
2010,"Congressional District 7 (111th Congress), Ohio",73057,680177,576501
2010,"Congressional District 8 (111th Congress), Ohio",42980,664904,587231
2010,"Congressional District 9 (111th Congress), Ohio",93152,617749,489194
2010,"Congressional District 10 (111th Congress), Ohio",48333,597493,510581
2010,"Congressional District 11 (111th Congress), Ohio",323919,545253,192612
2010,"Congressional District 12 (111th Congress), Ohio",172270,764452,534255
2010,"Congressional District 13 (111th Congress), Ohio",79515,638510,519155
2010,"Congressional District 14 (111th Congress), Ohio",26441,651868,597994
2010,"Congressional District 15 (111th Congress), Ohio",57046,679785,569081
2010,"Congressional District 16 (111th Congress), Ohio",31467,649981,596400
2010,"Congressional District 17 (111th Congress), Ohio",72246,602981,508868
2010,"Congressional District 18 (111th Congress), Ohio",12757,655268,627257
2010,"Congressional District 1 (111th Congress), Oklahoma",68578,757029,555660
2010,"Congressional District 2 (111th Congress), Oklahoma",23164,732393,499756
2010,"Congressional District 3 (111th Congress), Oklahoma",26235,732189,590999
2010,"Congressional District 4 (111th Congress), Oklahoma",45202,781594,602838
2010,"Congressional District 5 (111th Congress), Oklahoma",106953,758497,515054
2010,"Congressional District 1 (111th Congress), Oregon",12731,805627,646588
2010,"Congressional District 2 (111th Congress), Oregon",4022,768918,693241
2010,"Congressional District 3 (111th Congress), Oregon",43720,764515,601536
2010,"Congressional District 4 (111th Congress), Oregon",4056,742198,675556
2010,"Congressional District 5 (111th Congress), Oregon",5839,757699,645793
2010,"Congressional District 1 (111th Congress), Pennsylvania",317430,651499,208843
2010,"Congressional District 2 (111th Congress), Pennsylvania",366380,631882,206295
2010,"Congressional District 3 (111th Congress), Pennsylvania",27712,641730,595734
2010,"Congressional District 4 (111th Congress), Pennsylvania",22279,645629,600697
2010,"Congressional District 5 (111th Congress), Pennsylvania",11584,649918,616739
2010,"Congressional District 6 (111th Congress), Pennsylvania",54105,723566,607118
2010,"Congressional District 7 (111th Congress), Pennsylvania",65993,669306,551732
2010,"Congressional District 8 (111th Congress), Pennsylvania",27677,670188,598422
2010,"Congressional District 9 (111th Congress), Pennsylvania",12039,678548,649899
2010,"Congressional District 10 (111th Congress), Pennsylvania",13844,670356,635457
2010,"Congressional District 11 (111th Congress), Pennsylvania",43127,687090,613002
2010,"Congressional District 12 (111th Congress), Pennsylvania",26230,611852,569083
2010,"Congressional District 13 (111th Congress), Pennsylvania",70482,692574,541310
2010,"Congressional District 14 (111th Congress), Pennsylvania",134817,584006,412079
2010,"Congressional District 15 (111th Congress), Pennsylvania",39910,716276,611601
2010,"Congressional District 16 (111th Congress), Pennsylvania",35424,732752,639720
2010,"Congressional District 17 (111th Congress), Pennsylvania",57384,678324,581267
2010,"Congressional District 18 (111th Congress), Pennsylvania",19828,646273,602839
2010,"Congressional District 19 (111th Congress), Pennsylvania",29989,727861,650605
2010,"Congressional District 1 (111th Congress), Rhode Island",40684,512816,421839
2010,"Congressional District 2 (111th Congress), Rhode Island",22138,540070,435654
2010,"Congressional District 1 (111th Congress), South Carolina",174844,866316,633752
2010,"Congressional District 2 (111th Congress), South Carolina",223634,820254,549173
2010,"Congressional District 3 (111th Congress), South Carolina",146312,726747,552265
2010,"Congressional District 4 (111th Congress), South Carolina",149217,769959,577086
2010,"Congressional District 5 (111th Congress), South Carolina",234300,769725,505603
2010,"Congressional District 6 (111th Congress), South Carolina",373681,683311,292919
2010,"Congressional District (at Large) (111th Congress), South Dakota",10743,816463,701880
2010,"Congressional District 1 (111th Congress), Tennessee",15186,683638,648545
2010,"Congressional District 2 (111th Congress), Tennessee",49058,727532,650016
2010,"Congressional District 3 (111th Congress), Tennessee",80086,694419,589964
2010,"Congressional District 4 (111th Congress), Tennessee",25113,692825,641273
2010,"Congressional District 5 (111th Congress), Tennessee",174412,704790,466856
2010,"Congressional District 6 (111th Congress), Tennessee",59837,791235,695654
2010,"Congressional District 7 (111th Congress), Tennessee",119696,789801,623923
2010,"Congressional District 8 (111th Congress), Tennessee",149877,658736,488847
2010,"Congressional District 9 (111th Congress), Tennessee",392988,613921,177192
2010,"Congressional District 1 (111th Congress), Texas",127158,721485,556398
2010,"Congressional District 2 (111th Congress), Texas",178863,794169,521271
2010,"Congressional District 3 (111th Congress), Texas",95490,850855,546638
2010,"Congressional District 4 (111th Congress), Texas",90257,852594,689048
2010,"Congressional District 5 (111th Congress), Texas",113759,727987,551382
2010,"Congressional District 6 (111th Congress), Texas",141486,818953,579907
2010,"Congressional District 7 (111th Congress), Texas",69592,790218,563523
2010,"Congressional District 8 (111th Congress), Texas",61920,840823,721370
2010,"Congressional District 9 (111th Congress), Texas",266538,727885,250177
2010,"Congressional District 10 (111th Congress), Texas",107995,970318,712977
2010,"Congressional District 11 (111th Congress), Texas",27626,712577,631884
2010,"Congressional District 12 (111th Congress), Texas",56992,845535,656751
2010,"Congressional District 13 (111th Congress), Texas",38295,679699,580573
2010,"Congressional District 14 (111th Congress), Texas",73195,778788,630232
2010,"Congressional District 15 (111th Congress), Texas",12478,781345,657888
2010,"Congressional District 16 (111th Congress), Texas",25057,765076,599525
2010,"Congressional District 17 (111th Congress), Texas",77779,760543,623116
2010,"Congressional District 18 (111th Congress), Texas",261158,717553,369494
2010,"Congressional District 19 (111th Congress), Texas",38206,692491,568455
2010,"Congressional District 20 (111th Congress), Texas",53384,712239,530806
2010,"Congressional District 21 (111th Congress), Texas",58793,869422,708503
2010,"Congressional District 22 (111th Congress), Texas",139791,924709,593550
2010,"Congressional District 23 (111th Congress), Texas",24393,845902,699567
2010,"Congressional District 24 (111th Congress), Texas",106945,796543,527630
2010,"Congressional District 25 (111th Congress), Texas",63444,816087,607917
2010,"Congressional District 26 (111th Congress), Texas",117720,904158,673556
2010,"Congressional District 27 (111th Congress), Texas",16744,743452,671156
2010,"Congressional District 28 (111th Congress), Texas",10978,873678,779078
2010,"Congressional District 29 (111th Congress), Texas",63837,683511,472428
2010,"Congressional District 30 (111th Congress), Texas",283679,695724,285363
2010,"Congressional District 31 (111th Congress), Texas",112197,909689,700441
2010,"Congressional District 32 (111th Congress), Texas",54494,653106,455916
2010,"Congressional District 1 (111th Congress), Utah",11686,914458,807904
2010,"Congressional District 2 (111th Congress), Utah",7785,889647,798903
2010,"Congressional District 3 (111th Congress), Utah",9230,972364,859473
2010,"Congressional District (at Large) (111th Congress), Vermont",6564,625960,597325
2010,"Congressional District 1 (111th Congress), Virginia",155440,789312,563519
2010,"Congressional District 2 (111th Congress), Virginia",136711,636095,432252
2010,"Congressional District 3 (111th Congress), Virginia",369847,680587,266071
2010,"Congressional District 4 (111th Congress), Virginia",259006,746299,450907
2010,"Congressional District 5 (111th Congress), Virginia",150457,683474,505424
2010,"Congressional District 6 (111th Congress), Virginia",84036,706207,592829
2010,"Congressional District 7 (111th Congress), Virginia",137322,758388,565467
2010,"Congressional District 8 (111th Congress), Virginia",97049,698321,452146
2010,"Congressional District 9 (111th Congress), Virginia",26502,651315,608013
2010,"Congressional District 10 (111th Congress), Virginia",61981,871650,632398
2010,"Congressional District 11 (111th Congress), Virginia",91146,802969,504908
2010,"Congressional District 1 (111th Congress), Washington",17254,749670,591271
2010,"Congressional District 2 (111th Congress), Washington",11196,757423,651501
2010,"Congressional District 3 (111th Congress), Washington",10698,784754,685196
2010,"Congressional District 4 (111th Congress), Washington",7461,778585,593099
2010,"Congressional District 5 (111th Congress), Washington",11763,725352,641476
2010,"Congressional District 6 (111th Congress), Washington",37698,710698,555586
2010,"Congressional District 7 (111th Congress), Washington",58830,709818,481991
2010,"Congressional District 8 (111th Congress), Washington",26780,814730,602883
2010,"Congressional District 9 (111th Congress), Washington",57432,713466,505094
2010,"Congressional District 1 (111th Congress), West Virginia",13811,619576,589521
