year,district,mortgage_cost
2010,"Congressional District 2 (111th Congress), Colorado",1286
2010,"Congressional District 3 (111th Congress), Colorado",861
2010,"Congressional District 4 (111th Congress), Colorado",971
2010,"Congressional District 5 (111th Congress), Colorado",1034
2010,"Congressional District 6 (111th Congress), Colorado",1583
2010,"Congressional District 7 (111th Congress), Colorado",1052
2010,"Congressional District 1 (111th Congress), Connecticut",1180
2010,"Congressional District 2 (111th Congress), Connecticut",1313
2010,"Congressional District 3 (111th Congress), Connecticut",1324
2010,"Congressional District 4 (111th Congress), Connecticut",1804
2010,"Congressional District 5 (111th Congress), Connecticut",1316
2010,"Congressional District (at Large) (111th Congress), Delaware",1115
2010,"Delegate District (at Large) (111th Congress), District of Columbia",1390
2010,"Congressional District 1 (111th Congress), Florida",890
2010,"Congressional District 2 (111th Congress), Florida",874
2010,"Congressional District 3 (111th Congress), Florida",844
2010,"Congressional District 4 (111th Congress), Florida",1028
2010,"Congressional District 5 (111th Congress), Florida",844
2010,"Congressional District 6 (111th Congress), Florida",906
2010,"Congressional District 7 (111th Congress), Florida",1058
2010,"Congressional District 8 (111th Congress), Florida",1084
2010,"Congressional District 9 (111th Congress), Florida",1015
2010,"Congressional District 10 (111th Congress), Florida",963
2010,"Congressional District 11 (111th Congress), Florida",926
2010,"Congressional District 12 (111th Congress), Florida",903
2010,"Congressional District 13 (111th Congress), Florida",938
2010,"Congressional District 14 (111th Congress), Florida",958
2010,"Congressional District 15 (111th Congress), Florida",979
2010,"Congressional District 16 (111th Congress), Florida",955
2010,"Congressional District 17 (111th Congress), Florida",1003
2010,"Congressional District 18 (111th Congress), Florida",1148
2010,"Congressional District 19 (111th Congress), Florida",1092
2010,"Congressional District 20 (111th Congress), Florida",1349
2010,"Congressional District 21 (111th Congress), Florida",1197
2010,"Congressional District 22 (111th Congress), Florida",1359
2010,"Congressional District 23 (111th Congress), Florida",1013
2010,"Congressional District 24 (111th Congress), Florida",1110
2010,"Congressional District 25 (111th Congress), Florida",1336
2010,"Congressional District 1 (111th Congress), Georgia",758
2010,"Congressional District 2 (111th Congress), Georgia",650
2010,"Congressional District 3 (111th Congress), Georgia",1023
2010,"Congressional District 4 (111th Congress), Georgia",1041
2010,"Congressional District 5 (111th Congress), Georgia",1047
2010,"Congressional District 6 (111th Congress), Georgia",1351
2010,"Congressional District 7 (111th Congress), Georgia",1280
2010,"Congressional District 8 (111th Congress), Georgia",776
2010,"Congressional District 9 (111th Congress), Georgia",873
2010,"Congressional District 10 (111th Congress), Georgia",801
2010,"Congressional District 11 (111th Congress), Georgia",982
2010,"Congressional District 12 (111th Congress), Georgia",755
2010,"Congressional District 13 (111th Congress), Georgia",1090
2010,"Congressional District 1 (111th Congress), Hawaii",1406
2010,"Congressional District 2 (111th Congress), Hawaii",1463
2010,"Congressional District 1 (111th Congress), Idaho",866
2010,"Congressional District 2 (111th Congress), Idaho",746
2010,"Congressional District 1 (111th Congress), Illinois",962
2010,"Congressional District 2 (111th Congress), Illinois",1026
2010,"Congressional District 3 (111th Congress), Illinois",1124
2010,"Congressional District 4 (111th Congress), Illinois",1010
2010,"Congressional District 5 (111th Congress), Illinois",1195
2010,"Congressional District 6 (111th Congress), Illinois",1387
2010,"Congressional District 7 (111th Congress), Illinois",1256
2010,"Congressional District 8 (111th Congress), Illinois",1462
2010,"Congressional District 9 (111th Congress), Illinois",1138
2010,"Congressional District 10 (111th Congress), Illinois",1603
2010,"Congressional District 11 (111th Congress), Illinois",1018
2010,"Congressional District 12 (111th Congress), Illinois",738
2010,"Congressional District 13 (111th Congress), Illinois",1605
2010,"Congressional District 14 (111th Congress), Illinois",1359
2010,"Congressional District 15 (111th Congress), Illinois",744
2010,"Congressional District 16 (111th Congress), Illinois",1008
2010,"Congressional District 17 (111th Congress), Illinois",657
2010,"Congressional District 18 (111th Congress), Illinois",748
2010,"Congressional District 19 (111th Congress), Illinois",720
2010,"Congressional District 1 (111th Congress), Indiana",847
2010,"Congressional District 2 (111th Congress), Indiana",715
2010,"Congressional District 3 (111th Congress), Indiana",748
2010,"Congressional District 4 (111th Congress), Indiana",879
2010,"Congressional District 5 (111th Congress), Indiana",946
2010,"Congressional District 6 (111th Congress), Indiana",688
2010,"Congressional District 7 (111th Congress), Indiana",781
2010,"Congressional District 8 (111th Congress), Indiana",694
2010,"Congressional District 9 (111th Congress), Indiana",759
2010,"Congressional District 1 (111th Congress), Iowa",712
2010,"Congressional District 2 (111th Congress), Iowa",770
2010,"Congressional District 3 (111th Congress), Iowa",856
2010,"Congressional District 4 (111th Congress), Iowa",675
2010,"Congressional District 5 (111th Congress), Iowa",630
2010,"Congressional District 1 (111th Congress), Kansas",608
2010,"Congressional District 2 (111th Congress), Kansas",750
2010,"Congressional District 3 (111th Congress), Kansas",1086
2010,"Congressional District 4 (111th Congress), Kansas",733
2010,"Congressional District 1 (111th Congress), Kentucky",561
2010,"Congressional District 2 (111th Congress), Kentucky",681
2010,"Congressional District 3 (111th Congress), Kentucky",794
2010,"Congressional District 4 (111th Congress), Kentucky",789
2010,"Congressional District 5 (111th Congress), Kentucky",471
2010,"Congressional District 6 (111th Congress), Kentucky",768
2010,"Congressional District 1 (111th Congress), Louisiana",913
2010,"Congressional District 2 (111th Congress), Louisiana",881
2010,"Congressional District 3 (111th Congress), Louisiana",653
2010,"Congressional District 4 (111th Congress), Louisiana",643
2010,"Congressional District 5 (111th Congress), Louisiana",560
2010,"Congressional District 6 (111th Congress), Louisiana",805
2010,"Congressional District 7 (111th Congress), Louisiana",634
2010,"Congressional District 1 (111th Congress), Maine",994
2010,"Congressional District 2 (111th Congress), Maine",693
2010,"Congressional District 1 (111th Congress), Maryland",1277
2010,"Congressional District 2 (111th Congress), Maryland",1140
2010,"Congressional District 3 (111th Congress), Maryland",1406
2010,"Congressional District 4 (111th Congress), Maryland",1603
2010,"Congressional District 5 (111th Congress), Maryland",1713
2010,"Congressional District 6 (111th Congress), Maryland",1257
2010,"Congressional District 7 (111th Congress), Maryland",1127
2010,"Congressional District 8 (111th Congress), Maryland",1719
2010,"Congressional District 1 (111th Congress), Massachusetts",954
2010,"Congressional District 2 (111th Congress), Massachusetts",1084
2010,"Congressional District 3 (111th Congress), Massachusetts",1202
2010,"Congressional District 4 (111th Congress), Massachusetts",1341
2010,"Congressional District 5 (111th Congress), Massachusetts",1328
2010,"Congressional District 6 (111th Congress), Massachusetts",1477
2010,"Congressional District 7 (111th Congress), Massachusetts",1455
2010,"Congressional District 8 (111th Congress), Massachusetts",1371
2010,"Congressional District 9 (111th Congress), Massachusetts",1512
2010,"Congressional District 10 (111th Congress), Massachusetts",1413
2010,"Congressional District 1 (111th Congress), Michigan",633
2010,"Congressional District 2 (111th Congress), Michigan",767
2010,"Congressional District 3 (111th Congress), Michigan",898
2010,"Congressional District 4 (111th Congress), Michigan",749
2010,"Congressional District 5 (111th Congress), Michigan",734
2010,"Congressional District 6 (111th Congress), Michigan",762
2010,"Congressional District 7 (111th Congress), Michigan",850
2010,"Congressional District 8 (111th Congress), Michigan",1016
2010,"Congressional District 9 (111th Congress), Michigan",1178
2010,"Congressional District 10 (111th Congress), Michigan",971
2010,"Congressional District 11 (111th Congress), Michigan",1092
2010,"Congressional District 12 (111th Congress), Michigan",914
2010,"Congressional District 13 (111th Congress), Michigan",770
2010,"Congressional District 14 (111th Congress), Michigan",813
2010,"Congressional District 15 (111th Congress), Michigan",953
2010,"Congressional District 1 (111th Congress), Minnesota",769
2010,"Congressional District 2 (111th Congress), Minnesota",1355
2010,"Congressional District 3 (111th Congress), Minnesota",1312
2010,"Congressional District 4 (111th Congress), Minnesota",977
2010,"Congressional District 5 (111th Congress), Minnesota",995
2010,"Congressional District 6 (111th Congress), Minnesota",1263
2010,"Congressional District 7 (111th Congress), Minnesota",701
2010,"Congressional District 8 (111th Congress), Minnesota",765
2010,"Congressional District 1 (111th Congress), Mississippi",671
2010,"Congressional District 2 (111th Congress), Mississippi",606
2010,"Congressional District 3 (111th Congress), Mississippi",641
2010,"Congressional District 4 (111th Congress), Mississippi",710
2010,"Congressional District 1 (111th Congress), Missouri",838
2010,"Congressional District 2 (111th Congress), Missouri",1169
2010,"Congressional District 3 (111th Congress), Missouri",872
2010,"Congressional District 4 (111th Congress), Missouri",667
2010,"Congressional District 5 (111th Congress), Missouri",858
2010,"Congressional District 6 (111th Congress), Missouri",816
2010,"Congressional District 7 (111th Congress), Missouri",686
2010,"Congressional District 8 (111th Congress), Missouri",554
2010,"Congressional District 9 (111th Congress), Missouri",707
2010,"Congressional District (at Large) (111th Congress), Montana",714
2010,"Congressional District 1 (111th Congress), Nebraska",763
2010,"Congressional District 2 (111th Congress), Nebraska",945
2010,"Congressional District 3 (111th Congress), Nebraska",624
2010,"Congressional District 1 (111th Congress), Nevada",1041
2010,"Congressional District 2 (111th Congress), Nevada",1025
2010,"Congressional District 3 (111th Congress), Nevada",1246
2010,"Congressional District 1 (111th Congress), New Hampshire",1269
2010,"Congressional District 2 (111th Congress), New Hampshire",1187
2010,"Congressional District 1 (111th Congress), New Jersey",1281
2010,"Congressional District 2 (111th Congress), New Jersey",1239
2010,"Congressional District 3 (111th Congress), New Jersey",1526
2010,"Congressional District 4 (111th Congress), New Jersey",1470
2010,"Congressional District 5 (111th Congress), New Jersey",1963
2010,"Congressional District 6 (111th Congress), New Jersey",1496
2010,"Congressional District 7 (111th Congress), New Jersey",1905
2010,"Congressional District 8 (111th Congress), New Jersey",1450
2010,"Congressional District 9 (111th Congress), New Jersey",1436
2010,"Congressional District 10 (111th Congress), New Jersey",1180
2010,"Congressional District 11 (111th Congress), New Jersey",1986
2010,"Congressional District 12 (111th Congress), New Jersey",1720
2010,"Congressional District 13 (111th Congress), New Jersey",1187
2010,"Congressional District 1 (111th Congress), New Mexico",875
2010,"Congressional District 2 (111th Congress), New Mexico",603
2010,"Congressional District 3 (111th Congress), New Mexico",741
2010,"Congressional District 1 (111th Congress), New York",1850
2010,"Congressional District 2 (111th Congress), New York",2055
2010,"Congressional District 3 (111th Congress), New York",2073
2010,"Congressional District 4 (111th Congress), New York",1911
2010,"Congressional District 5 (111th Congress), New York",1425
2010,"Congressional District 6 (111th Congress), New York",1385
2010,"Congressional District 7 (111th Congress), New York",1133
2010,"Congressional District 8 (111th Congress), New York",1467
2010,"Congressional District 9 (111th Congress), New York",1248
2010,"Congressional District 10 (111th Congress), New York",1161
2010,"Congressional District 11 (111th Congress), New York",1171
2010,"Congressional District 12 (111th Congress), New York",1160
2010,"Congressional District 13 (111th Congress), New York",1353
2010,"Congressional District 14 (111th Congress), New York",1650
2010,"Congressional District 15 (111th Congress), New York",983
2010,"Congressional District 16 (111th Congress), New York",926
2010,"Congressional District 17 (111th Congress), New York",1246
2010,"Congressional District 18 (111th Congress), New York",1864
2010,"Congressional District 19 (111th Congress), New York",1691
2010,"Congressional District 20 (111th Congress), New York",991
2010,"Congressional District 21 (111th Congress), New York",926
2010,"Congressional District 22 (111th Congress), New York",987
2010,"Congressional District 23 (111th Congress), New York",757
2010,"Congressional District 24 (111th Congress), New York",735
2010,"Congressional District 25 (111th Congress), New York",862
2010,"Congressional District 26 (111th Congress), New York",909
2010,"Congressional District 27 (111th Congress), New York",724
2010,"Congressional District 28 (111th Congress), New York",752
2010,"Congressional District 29 (111th Congress), New York",820
2010,"Congressional District 1 (111th Congress), North Carolina",698
2010,"Congressional District 2 (111th Congress), North Carolina",844
2010,"Congressional District 3 (111th Congress), North Carolina",879
2010,"Congressional District 4 (111th Congress), North Carolina",1120
2010,"Congressional District 5 (111th Congress), North Carolina",697
2010,"Congressional District 6 (111th Congress), North Carolina",793
2010,"Congressional District 7 (111th Congress), North Carolina",784
2010,"Congressional District 8 (111th Congress), North Carolina",839
2010,"Congressional District 9 (111th Congress), North Carolina",1132
2010,"Congressional District 10 (111th Congress), North Carolina",719
2010,"Congressional District 11 (111th Congress), North Carolina",678
2010,"Congressional District 12 (111th Congress), North Carolina",819
2010,"Congressional District 13 (111th Congress), North Carolina",885
2010,"Congressional District (at Large) (111th Congress), North Dakota",625
2010,"Congressional District 1 (111th Congress), Ohio",840
2010,"Congressional District 2 (111th Congress), Ohio",1007
2010,"Congressional District 3 (111th Congress), Ohio",836
2010,"Congressional District 4 (111th Congress), Ohio",730
2010,"Congressional District 5 (111th Congress), Ohio",723
2010,"Congressional District 6 (111th Congress), Ohio",611
2010,"Congressional District 7 (111th Congress), Ohio",825
2010,"Congressional District 8 (111th Congress), Ohio",860
2010,"Congressional District 9 (111th Congress), Ohio",776
2010,"Congressional District 10 (111th Congress), Ohio",822
2010,"Congressional District 11 (111th Congress), Ohio",794
2010,"Congressional District 12 (111th Congress), Ohio",1026
2010,"Congressional District 13 (111th Congress), Ohio",889
2010,"Congressional District 14 (111th Congress), Ohio",990
2010,"Congressional District 15 (111th Congress), Ohio",934
2010,"Congressional District 16 (111th Congress), Ohio",770
2010,"Congressional District 17 (111th Congress), Ohio",700
2010,"Congressional District 18 (111th Congress), Ohio",663
2010,"Congressional District 1 (111th Congress), Oklahoma",814
2010,"Congressional District 2 (111th Congress), Oklahoma",553
2010,"Congressional District 3 (111th Congress), Oklahoma",618
2010,"Congressional District 4 (111th Congress), Oklahoma",747
2010,"Congressional District 5 (111th Congress), Oklahoma",753
2010,"Congressional District 1 (111th Congress), Oregon",1159
2010,"Congressional District 2 (111th Congress), Oregon",842
2010,"Congressional District 3 (111th Congress), Oregon",1071
2010,"Congressional District 4 (111th Congress), Oregon",832
2010,"Congressional District 5 (111th Congress), Oregon",1024
2010,"Congressional District 1 (111th Congress), Pennsylvania",790
2010,"Congressional District 2 (111th Congress), Pennsylvania",848
2010,"Congressional District 3 (111th Congress), Pennsylvania",677
2010,"Congressional District 4 (111th Congress), Pennsylvania",844
2010,"Congressional District 5 (111th Congress), Pennsylvania",643
2010,"Congressional District 6 (111th Congress), Pennsylvania",1278
2010,"Congressional District 7 (111th Congress), Pennsylvania",1328
2010,"Congressional District 8 (111th Congress), Pennsylvania",1377
2010,"Congressional District 9 (111th Congress), Pennsylvania",649
2010,"Congressional District 10 (111th Congress), Pennsylvania",731
2010,"Congressional District 11 (111th Congress), Pennsylvania",790
2010,"Congressional District 12 (111th Congress), Pennsylvania",584
2010,"Congressional District 13 (111th Congress), Pennsylvania",1154
2010,"Congressional District 14 (111th Congress), Pennsylvania",687
2010,"Congressional District 15 (111th Congress), Pennsylvania",1056
2010,"Congressional District 16 (111th Congress), Pennsylvania",983
2010,"Congressional District 17 (111th Congress), Pennsylvania",837
2010,"Congressional District 18 (111th Congress), Pennsylvania",852
2010,"Congressional District 19 (111th Congress), Pennsylvania",998
2010,"Congressional District 1 (111th Congress), Rhode Island",1088
2010,"Congressional District 2 (111th Congress), Rhode Island",1198
2010,"Congressional District 1 (111th Congress), South Carolina",967
2010,"Congressional District 2 (111th Congress), South Carolina",911
2010,"Congressional District 3 (111th Congress), South Carolina",656
2010,"Congressional District 4 (111th Congress), South Carolina",782
2010,"Congressional District 5 (111th Congress), South Carolina",687
2010,"Congressional District 6 (111th Congress), South Carolina",654
2010,"Congressional District (at Large) (111th Congress), South Dakota",672
2010,"Congressional District 1 (111th Congress), Tennessee",570
2010,"Congressional District 2 (111th Congress), Tennessee",758
2010,"Congressional District 3 (111th Congress), Tennessee",698
2010,"Congressional District 4 (111th Congress), Tennessee",584
2010,"Congressional District 5 (111th Congress), Tennessee",906
2010,"Congressional District 6 (111th Congress), Tennessee",833
2010,"Congressional District 7 (111th Congress), Tennessee",1049
2010,"Congressional District 8 (111th Congress), Tennessee",671
2010,"Congressional District 9 (111th Congress), Tennessee",885
2010,"Congressional District 1 (111th Congress), Texas",672
2010,"Congressional District 2 (111th Congress), Texas",970
2010,"Congressional District 3 (111th Congress), Texas",1214
2010,"Congressional District 4 (111th Congress), Texas",873
2010,"Congressional District 5 (111th Congress), Texas",841
2010,"Congressional District 6 (111th Congress), Texas",990
2010,"Congressional District 7 (111th Congress), Texas",1177
2010,"Congressional District 8 (111th Congress), Texas",825
2010,"Congressional District 9 (111th Congress), Texas",840
2010,"Congressional District 10 (111th Congress), Texas",1173
2010,"Congressional District 11 (111th Congress), Texas",643
2010,"Congressional District 12 (111th Congress), Texas",971
2010,"Congressional District 13 (111th Congress), Texas",658
2010,"Congressional District 14 (111th Congress), Texas",919
2010,"Congressional District 15 (111th Congress), Texas",568
2010,"Congressional District 16 (111th Congress), Texas",714
2010,"Congressional District 17 (111th Congress), Texas",805
2010,"Congressional District 18 (111th Congress), Texas",828
2010,"Congressional District 19 (111th Congress), Texas",684
2010,"Congressional District 20 (111th Congress), Texas",761
2010,"Congressional District 21 (111th Congress), Texas",1033
2010,"Congressional District 22 (111th Congress), Texas",1235
2010,"Congressional District 23 (111th Congress), Texas",801
2010,"Congressional District 24 (111th Congress), Texas",1098
2010,"Congressional District 25 (111th Congress), Texas",971
2010,"Congressional District 26 (111th Congress), Texas",1161
2010,"Congressional District 27 (111th Congress), Texas",739
2010,"Congressional District 28 (111th Congress), Texas",689
2010,"Congressional District 29 (111th Congress), Texas",770
2010,"Congressional District 30 (111th Congress), Texas",870
2010,"Congressional District 31 (111th Congress), Texas",1000
2010,"Congressional District 32 (111th Congress), Texas",981
2010,"Congressional District 1 (111th Congress), Utah",979
2010,"Congressional District 2 (111th Congress), Utah",992
2010,"Congressional District 3 (111th Congress), Utah",1113
2010,"Congressional District (at Large) (111th Congress), Vermont",995
2010,"Congressional District 1 (111th Congress), Virginia",1305
2010,"Congressional District 2 (111th Congress), Virginia",1277
2010,"Congressional District 3 (111th Congress), Virginia",976
2010,"Congressional District 4 (111th Congress), Virginia",1128
2010,"Congressional District 5 (111th Congress), Virginia",740
2010,"Congressional District 6 (111th Congress), Virginia",796
2010,"Congressional District 7 (111th Congress), Virginia",1193
2010,"Congressional District 8 (111th Congress), Virginia",1683
2010,"Congressional District 9 (111th Congress), Virginia",552
2010,"Congressional District 10 (111th Congress), Virginia",1854
2010,"Congressional District 11 (111th Congress), Virginia",2011
2010,"Congressional District 1 (111th Congress), Washington",1489
2010,"Congressional District 2 (111th Congress), Washington",1163
2010,"Congressional District 3 (111th Congress), Washington",1032
2010,"Congressional District 4 (111th Congress), Washington",822
2010,"Congressional District 5 (111th Congress), Washington",785
2010,"Congressional District 6 (111th Congress), Washington",966
2010,"Congressional District 7 (111th Congress), Washington",1216
2010,"Congressional District 8 (111th Congress), Washington",1617
2010,"Congressional District 9 (111th Congress), Washington",1187
2010,"Congressional District 1 (111th Congress), West Virginia",520
2010,"Congressional District 2 (111th Congress), West Virginia",602
2010,"Congressional District 3 (111th Congress), West Virginia",454
2010,"Congressional District 1 (111th Congress), Wisconsin",1019
2010,"Congressional District 2 (111th Congress), Wisconsin",1021
2010,"Congressional District 3 (111th Congress), Wisconsin",802
2010,"Congressional District 4 (111th Congress), Wisconsin",822
2010,"Congressional District 5 (111th Congress), Wisconsin",1199
2010,"Congressional District 6 (111th Congress), Wisconsin",816
2010,"Congressional District 7 (111th Congress), Wisconsin",726
2010,"Congressional District 8 (111th Congress), Wisconsin",832
2010,"Congressional District (at Large) (111th Congress), Wyoming",773
2010,"Resident Commissioner District (at Large) (111th Congress), Puerto Rico",311
