year,district,unemp_rate
2013,"Congressional District 43 (113th Congress), California",13.2
2013,"Congressional District 44 (113th Congress), California",14.2
2013,"Congressional District 45 (113th Congress), California",6.2
2013,"Congressional District 46 (113th Congress), California",9.5
2013,"Congressional District 47 (113th Congress), California",9.3
2013,"Congressional District 48 (113th Congress), California",7.3
2013,"Congressional District 49 (113th Congress), California",7.7
2013,"Congressional District 50 (113th Congress), California",9.4
2013,"Congressional District 51 (113th Congress), California",14.2
2013,"Congressional District 52 (113th Congress), California",6.5
2013,"Congressional District 53 (113th Congress), California",8.7
2013,"Congressional District 1 (113th Congress), Colorado",6.1
2013,"Congressional District 2 (113th Congress), Colorado",5.3
2013,"Congressional District 3 (113th Congress), Colorado",7.8
2013,"Congressional District 4 (113th Congress), Colorado",7.2
2013,"Congressional District 5 (113th Congress), Colorado",8.6
2013,"Congressional District 6 (113th Congress), Colorado",7.6
2013,"Congressional District 7 (113th Congress), Colorado",6.9
2013,"Congressional District 1 (113th Congress), Connecticut",10.3
2013,"Congressional District 2 (113th Congress), Connecticut",9.0
2013,"Congressional District 3 (113th Congress), Connecticut",8.8
2013,"Congressional District 4 (113th Congress), Connecticut",9.6
2013,"Congressional District 5 (113th Congress), Connecticut",8.5
2013,"Congressional District (at Large) (113th Congress), Delaware",8.6
2013,"Delegate District (at Large) (113th Congress), District of Columbia",10.4
2013,"Congressional District 1 (113th Congress), Florida",9.1
2013,"Congressional District 2 (113th Congress), Florida",10.8
2013,"Congressional District 3 (113th Congress), Florida",9.9
2013,"Congressional District 4 (113th Congress), Florida",8.1
2013,"Congressional District 5 (113th Congress), Florida",13.7
2013,"Congressional District 6 (113th Congress), Florida",8.1
2013,"Congressional District 7 (113th Congress), Florida",9.8
2013,"Congressional District 8 (113th Congress), Florida",11.4
2013,"Congressional District 9 (113th Congress), Florida",8.0
2013,"Congressional District 10 (113th Congress), Florida",8.1
2013,"Congressional District 11 (113th Congress), Florida",11.8
2013,"Congressional District 12 (113th Congress), Florida",7.8
2013,"Congressional District 13 (113th Congress), Florida",8.6
2013,"Congressional District 14 (113th Congress), Florida",10.0
2013,"Congressional District 15 (113th Congress), Florida",8.6
2013,"Congressional District 16 (113th Congress), Florida",8.8
2013,"Congressional District 17 (113th Congress), Florida",10.9
2013,"Congressional District 18 (113th Congress), Florida",8.7
2013,"Congressional District 19 (113th Congress), Florida",9.3
2013,"Congressional District 20 (113th Congress), Florida",13.2
2013,"Congressional District 21 (113th Congress), Florida",9.7
2013,"Congressional District 22 (113th Congress), Florida",9.4
2013,"Congressional District 23 (113th Congress), Florida",8.3
2013,"Congressional District 24 (113th Congress), Florida",12.9
2013,"Congressional District 25 (113th Congress), Florida",9.2
2013,"Congressional District 26 (113th Congress), Florida",9.9
2013,"Congressional District 27 (113th Congress), Florida",9.0
2013,"Congressional District 1 (113th Congress), Georgia",10.8
2013,"Congressional District 2 (113th Congress), Georgia",14.8
2013,"Congressional District 3 (113th Congress), Georgia",9.7
2013,"Congressional District 4 (113th Congress), Georgia",12.3
2013,"Congressional District 5 (113th Congress), Georgia",12.8
2013,"Congressional District 6 (113th Congress), Georgia",5.8
2013,"Congressional District 7 (113th Congress), Georgia",8.7
2013,"Congressional District 8 (113th Congress), Georgia",10.2
2013,"Congressional District 9 (113th Congress), Georgia",9.4
2013,"Congressional District 10 (113th Congress), Georgia",9.0
2013,"Congressional District 11 (113th Congress), Georgia",8.0
2013,"Congressional District 12 (113th Congress), Georgia",11.4
2013,"Congressional District 13 (113th Congress), Georgia",12.7
2013,"Congressional District 14 (113th Congress), Georgia",9.8
2013,"Congressional District 1 (113th Congress), Hawaii",4.5
2013,"Congressional District 2 (113th Congress), Hawaii",7.7
2013,"Congressional District 1 (113th Congress), Idaho",7.7
2013,"Congressional District 2 (113th Congress), Idaho",6.8
2013,"Congressional District 1 (113th Congress), Illinois",15.4
2013,"Congressional District 2 (113th Congress), Illinois",17.5
2013,"Congressional District 3 (113th Congress), Illinois",10.4
2013,"Congressional District 4 (113th Congress), Illinois",10.4
2013,"Congressional District 5 (113th Congress), Illinois",6.3
2013,"Congressional District 6 (113th Congress), Illinois",6.5
2013,"Congressional District 7 (113th Congress), Illinois",14.4
2013,"Congressional District 8 (113th Congress), Illinois",7.9
2013,"Congressional District 9 (113th Congress), Illinois",7.3
2013,"Congressional District 10 (113th Congress), Illinois",7.7
2013,"Congressional District 11 (113th Congress), Illinois",8.6
2013,"Congressional District 12 (113th Congress), Illinois",9.5
2013,"Congressional District 13 (113th Congress), Illinois",9.1
2013,"Congressional District 14 (113th Congress), Illinois",7.8
2013,"Congressional District 15 (113th Congress), Illinois",8.7
2013,"Congressional District 16 (113th Congress), Illinois",9.7
2013,"Congressional District 17 (113th Congress), Illinois",9.8
2013,"Congressional District 18 (113th Congress), Illinois",6.1
2013,"Congressional District 1 (113th Congress), Indiana",8.9
2013,"Congressional District 2 (113th Congress), Indiana",8.5
2013,"Congressional District 3 (113th Congress), Indiana",7.5
2013,"Congressional District 4 (113th Congress), Indiana",6.6
2013,"Congressional District 5 (113th Congress), Indiana",5.9
2013,"Congressional District 6 (113th Congress), Indiana",8.7
2013,"Congressional District 7 (113th Congress), Indiana",11.7
2013,"Congressional District 8 (113th Congress), Indiana",6.4
2013,"Congressional District 9 (113th Congress), Indiana",6.3
2013,"Congressional District 1 (113th Congress), Iowa",4.9
2013,"Congressional District 2 (113th Congress), Iowa",4.8
2013,"Congressional District 3 (113th Congress), Iowa",5.1
2013,"Congressional District 4 (113th Congress), Iowa",4.5
2013,"Congressional District 1 (113th Congress), Kansas",4.9
2013,"Congressional District 2 (113th Congress), Kansas",6.4
2013,"Congressional District 3 (113th Congress), Kansas",5.8
2013,"Congressional District 4 (113th Congress), Kansas",6.4
2013,"Congressional District 1 (113th Congress), Kentucky",8.7
2013,"Congressional District 2 (113th Congress), Kentucky",7.8
2013,"Congressional District 3 (113th Congress), Kentucky",7.8
2013,"Congressional District 4 (113th Congress), Kentucky",7.5
2013,"Congressional District 5 (113th Congress), Kentucky",11.4
2013,"Congressional District 6 (113th Congress), Kentucky",8.0
2013,"Congressional District 1 (113th Congress), Louisiana",7.2
2013,"Congressional District 2 (113th Congress), Louisiana",9.9
2013,"Congressional District 3 (113th Congress), Louisiana",7.7
2013,"Congressional District 4 (113th Congress), Louisiana",6.9
2013,"Congressional District 5 (113th Congress), Louisiana",10.0
2013,"Congressional District 6 (113th Congress), Louisiana",6.5
2013,"Congressional District 1 (113th Congress), Maine",6.3
2013,"Congressional District 2 (113th Congress), Maine",7.7
2013,"Congressional District 1 (113th Congress), Maryland",7.4
2013,"Congressional District 2 (113th Congress), Maryland",8.6
2013,"Congressional District 3 (113th Congress), Maryland",6.2
2013,"Congressional District 4 (113th Congress), Maryland",8.8
2013,"Congressional District 5 (113th Congress), Maryland",7.1
2013,"Congressional District 6 (113th Congress), Maryland",7.0
2013,"Congressional District 7 (113th Congress), Maryland",9.4
2013,"Congressional District 8 (113th Congress), Maryland",5.4
2013,"Congressional District 1 (113th Congress), Massachusetts",9.4
2013,"Congressional District 2 (113th Congress), Massachusetts",7.5
2013,"Congressional District 3 (113th Congress), Massachusetts",8.8
2013,"Congressional District 4 (113th Congress), Massachusetts",6.4
2013,"Congressional District 5 (113th Congress), Massachusetts",6.1
2013,"Congressional District 6 (113th Congress), Massachusetts",6.8
2013,"Congressional District 7 (113th Congress), Massachusetts",9.0
2013,"Congressional District 8 (113th Congress), Massachusetts",7.2
2013,"Congressional District 9 (113th Congress), Massachusetts",9.2
2013,"Congressional District 1 (113th Congress), Michigan",9.6
2013,"Congressional District 2 (113th Congress), Michigan",7.8
2013,"Congressional District 3 (113th Congress), Michigan",8.4
2013,"Congressional District 4 (113th Congress), Michigan",10.8
2013,"Congressional District 5 (113th Congress), Michigan",11.5
2013,"Congressional District 6 (113th Congress), Michigan",8.9
2013,"Congressional District 7 (113th Congress), Michigan",8.9
2013,"Congressional District 8 (113th Congress), Michigan",8.0
2013,"Congressional District 9 (113th Congress), Michigan",8.6
2013,"Congressional District 10 (113th Congress), Michigan",8.4
2013,"Congressional District 11 (113th Congress), Michigan",5.8
2013,"Congressional District 12 (113th Congress), Michigan",8.7
2013,"Congressional District 13 (113th Congress), Michigan",19.1
2013,"Congressional District 14 (113th Congress), Michigan",15.8
2013,"Congressional District 1 (113th Congress), Minnesota",5.1
2013,"Congressional District 2 (113th Congress), Minnesota",4.9
2013,"Congressional District 3 (113th Congress), Minnesota",5.1
2013,"Congressional District 4 (113th Congress), Minnesota",6.6
2013,"Congressional District 5 (113th Congress), Minnesota",7.2
2013,"Congressional District 6 (113th Congress), Minnesota",4.4
2013,"Congressional District 7 (113th Congress), Minnesota",4.4
2013,"Congressional District 8 (113th Congress), Minnesota",5.8
2013,"Congressional District 1 (113th Congress), Mississippi",9.8
2013,"Congressional District 2 (113th Congress), Mississippi",13.3
2013,"Congressional District 3 (113th Congress), Mississippi",9.5
2013,"Congressional District 4 (113th Congress), Mississippi",10.1
2013,"Congressional District 1 (113th Congress), Missouri",11.3
2013,"Congressional District 2 (113th Congress), Missouri",4.8
2013,"Congressional District 3 (113th Congress), Missouri",7.1
2013,"Congressional District 4 (113th Congress), Missouri",7.3
2013,"Congressional District 5 (113th Congress), Missouri",6.8
2013,"Congressional District 6 (113th Congress), Missouri",6.1
2013,"Congressional District 7 (113th Congress), Missouri",7.9
2013,"Congressional District 8 (113th Congress), Missouri",8.7
2013,"Congressional District (at Large) (113th Congress), Montana",6.5
2013,"Congressional District 1 (113th Congress), Nebraska",4.8
2013,"Congressional District 2 (113th Congress), Nebraska",4.5
2013,"Congressional District 3 (113th Congress), Nebraska",4.5
2013,"Congressional District 1 (113th Congress), Nevada",12.9
2013,"Congressional District 2 (113th Congress), Nevada",9.7
2013,"Congressional District 3 (113th Congress), Nevada",8.1
2013,"Congressional District 4 (113th Congress), Nevada",13.5
2013,"Congressional District 1 (113th Congress), New Hampshire",5.9
2013,"Congressional District 2 (113th Congress), New Hampshire",6.2
2013,"Congressional District 1 (113th Congress), New Jersey",10.1
2013,"Congressional District 2 (113th Congress), New Jersey",12.0
2013,"Congressional District 3 (113th Congress), New Jersey",8.3
2013,"Congressional District 4 (113th Congress), New Jersey",7.7
2013,"Congressional District 5 (113th Congress), New Jersey",7.0
2013,"Congressional District 6 (113th Congress), New Jersey",9.0
2013,"Congressional District 7 (113th Congress), New Jersey",6.1
2013,"Congressional District 8 (113th Congress), New Jersey",10.2
2013,"Congressional District 9 (113th Congress), New Jersey",8.0
2013,"Congressional District 10 (113th Congress), New Jersey",14.6
2013,"Congressional District 11 (113th Congress), New Jersey",7.3
2013,"Congressional District 12 (113th Congress), New Jersey",8.9
2013,"Congressional District 1 (113th Congress), New Mexico",8.1
2013,"Congressional District 2 (113th Congress), New Mexico",10.5
2013,"Congressional District 3 (113th Congress), New Mexico",9.0
2013,"Congressional District 1 (113th Congress), New York",6.4
2013,"Congressional District 2 (113th Congress), New York",6.7
2013,"Congressional District 3 (113th Congress), New York",6.0
2013,"Congressional District 4 (113th Congress), New York",7.2
2013,"Congressional District 5 (113th Congress), New York",12.1
2013,"Congressional District 6 (113th Congress), New York",7.4
2013,"Congressional District 7 (113th Congress), New York",10.1
2013,"Congressional District 8 (113th Congress), New York",12.5
2013,"Congressional District 9 (113th Congress), New York",10.2
2013,"Congressional District 10 (113th Congress), New York",6.6
2013,"Congressional District 11 (113th Congress), New York",7.8
2013,"Congressional District 12 (113th Congress), New York",5.1
2013,"Congressional District 13 (113th Congress), New York",13.4
2013,"Congressional District 14 (113th Congress), New York",8.8
2013,"Congressional District 15 (113th Congress), New York",15.8
2013,"Congressional District 16 (113th Congress), New York",10.3
2013,"Congressional District 17 (113th Congress), New York",8.2
2013,"Congressional District 18 (113th Congress), New York",7.8
2013,"Congressional District 19 (113th Congress), New York",8.7
2013,"Congressional District 20 (113th Congress), New York",7.0
2013,"Congressional District 21 (113th Congress), New York",9.6
2013,"Congressional District 22 (113th Congress), New York",7.5
2013,"Congressional District 23 (113th Congress), New York",8.0
2013,"Congressional District 24 (113th Congress), New York",7.8
2013,"Congressional District 25 (113th Congress), New York",8.8
2013,"Congressional District 26 (113th Congress), New York",8.6
2013,"Congressional District 27 (113th Congress), New York",6.8
2013,"Congressional District 1 (113th Congress), North Carolina",12.7
2013,"Congressional District 2 (113th Congress), North Carolina",9.6
2013,"Congressional District 3 (113th Congress), North Carolina",10.5
2013,"Congressional District 4 (113th Congress), North Carolina",8.5
2013,"Congressional District 5 (113th Congress), North Carolina",9.5
2013,"Congressional District 6 (113th Congress), North Carolina",8.0
2013,"Congressional District 7 (113th Congress), North Carolina",10.3
2013,"Congressional District 8 (113th Congress), North Carolina",11.1
2013,"Congressional District 9 (113th Congress), North Carolina",6.2
2013,"Congressional District 10 (113th Congress), North Carolina",9.9
2013,"Congressional District 11 (113th Congress), North Carolina",9.1
2013,"Congressional District 12 (113th Congress), North Carolina",13.8
2013,"Congressional District 13 (113th Congress), North Carolina",7.1
2013,"Congressional District (at Large) (113th Congress), North Dakota",2.6
2013,"Congressional District 1 (113th Congress), Ohio",9.9
2013,"Congressional District 2 (113th Congress), Ohio",6.2
2013,"Congressional District 3 (113th Congress), Ohio",8.5
2013,"Congressional District 4 (113th Congress), Ohio",8.0
2013,"Congressional District 5 (113th Congress), Ohio",6.9
2013,"Congressional District 6 (113th Congress), Ohio",7.3
2013,"Congressional District 7 (113th Congress), Ohio",7.4
2013,"Congressional District 8 (113th Congress), Ohio",7.4
2013,"Congressional District 9 (113th Congress), Ohio",10.8
2013,"Congressional District 10 (113th Congress), Ohio",9.6
2013,"Congressional District 11 (113th Congress), Ohio",15.1
2013,"Congressional District 12 (113th Congress), Ohio",5.5
2013,"Congressional District 13 (113th Congress), Ohio",9.9
2013,"Congressional District 14 (113th Congress), Ohio",6.1
2013,"Congressional District 15 (113th Congress), Ohio",6.9
2013,"Congressional District 16 (113th Congress), Ohio",5.4
2013,"Congressional District 1 (113th Congress), Oklahoma",6.5
2013,"Congressional District 2 (113th Congress), Oklahoma",7.8
2013,"Congressional District 3 (113th Congress), Oklahoma",4.3
2013,"Congressional District 4 (113th Congress), Oklahoma",6.4
2013,"Congressional District 5 (113th Congress), Oklahoma",6.3
2013,"Congressional District 1 (113th Congress), Oregon",7.9
2013,"Congressional District 2 (113th Congress), Oregon",9.6
2013,"Congressional District 3 (113th Congress), Oregon",9.3
2013,"Congressional District 4 (113th Congress), Oregon",10.5
2013,"Congressional District 5 (113th Congress), Oregon",9.0
2013,"Congressional District 1 (113th Congress), Pennsylvania",13.4
2013,"Congressional District 2 (113th Congress), Pennsylvania",13.6
2013,"Congressional District 3 (113th Congress), Pennsylvania",7.0
2013,"Congressional District 4 (113th Congress), Pennsylvania",8.0
2013,"Congressional District 5 (113th Congress), Pennsylvania",6.7
2013,"Congressional District 6 (113th Congress), Pennsylvania",6.2
2013,"Congressional District 7 (113th Congress), Pennsylvania",6.9
2013,"Congressional District 8 (113th Congress), Pennsylvania",7.7
2013,"Congressional District 9 (113th Congress), Pennsylvania",7.6
2013,"Congressional District 10 (113th Congress), Pennsylvania",8.2
2013,"Congressional District 11 (113th Congress), Pennsylvania",6.6
2013,"Congressional District 12 (113th Congress), Pennsylvania",6.2
2013,"Congressional District 13 (113th Congress), Pennsylvania",10.3
2013,"Congressional District 14 (113th Congress), Pennsylvania",9.2
2013,"Congressional District 15 (113th Congress), Pennsylvania",8.0
2013,"Congressional District 16 (113th Congress), Pennsylvania",8.7
2013,"Congressional District 17 (113th Congress), Pennsylvania",8.7
2013,"Congressional District 18 (113th Congress), Pennsylvania",6.1
2013,"Congressional District 1 (113th Congress), Rhode Island",10.0
2013,"Congressional District 2 (113th Congress), Rhode Island",8.4
2013,"Congressional District 1 (113th Congress), South Carolina",7.4
2013,"Congressional District 2 (113th Congress), South Carolina",8.7
2013,"Congressional District 3 (113th Congress), South Carolina",9.4
2013,"Congressional District 4 (113th Congress), South Carolina",7.9
2013,"Congressional District 5 (113th Congress), South Carolina",9.4
2013,"Congressional District 6 (113th Congress), South Carolina",13.2
2013,"Congressional District 7 (113th Congress), South Carolina",11.0
2013,"Congressional District (at Large) (113th Congress), South Dakota",4.0
2013,"Congressional District 1 (113th Congress), Tennessee",8.2
2013,"Congressional District 2 (113th Congress), Tennessee",8.1
2013,"Congressional District 3 (113th Congress), Tennessee",8.8
2013,"Congressional District 4 (113th Congress), Tennessee",8.5
2013,"Congressional District 5 (113th Congress), Tennessee",7.2
2013,"Congressional District 6 (113th Congress), Tennessee",7.8
2013,"Congressional District 7 (113th Congress), Tennessee",8.3
2013,"Congressional District 8 (113th Congress), Tennessee",8.5
2013,"Congressional District 9 (113th Congress), Tennessee",13.3
2013,"Congressional District 1 (113th Congress), Texas",7.3
2013,"Congressional District 2 (113th Congress), Texas",5.3
2013,"Congressional District 3 (113th Congress), Texas",5.1
2013,"Congressional District 4 (113th Congress), Texas",8.3
2013,"Congressional District 5 (113th Congress), Texas",7.8
2013,"Congressional District 6 (113th Congress), Texas",7.3
2013,"Congressional District 7 (113th Congress), Texas",5.0
2013,"Congressional District 8 (113th Congress), Texas",5.7
2013,"Congressional District 9 (113th Congress), Texas",10.0
2013,"Congressional District 10 (113th Congress), Texas",5.7
2013,"Congressional District 11 (113th Congress), Texas",4.8
2013,"Congressional District 12 (113th Congress), Texas",5.6
2013,"Congressional District 13 (113th Congress), Texas",5.4
2013,"Congressional District 14 (113th Congress), Texas",7.2
2013,"Congressional District 15 (113th Congress), Texas",7.8
2013,"Congressional District 16 (113th Congress), Texas",8.4
2013,"Congressional District 17 (113th Congress), Texas",6.7
2013,"Congressional District 18 (113th Congress), Texas",9.4
2013,"Congressional District 19 (113th Congress), Texas",6.5
2013,"Congressional District 20 (113th Congress), Texas",7.6
2013,"Congressional District 21 (113th Congress), Texas",5.7
2013,"Congressional District 22 (113th Congress), Texas",4.6
2013,"Congressional District 23 (113th Congress), Texas",8.1
2013,"Congressional District 24 (113th Congress), Texas",5.5
2013,"Congressional District 25 (113th Congress), Texas",7.2
2013,"Congressional District 26 (113th Congress), Texas",5.3
2013,"Congressional District 27 (113th Congress), Texas",5.3
2013,"Congressional District 28 (113th Congress), Texas",8.3
2013,"Congressional District 29 (113th Congress), Texas",9.3
2013,"Congressional District 30 (113th Congress), Texas",8.5
2013,"Congressional District 31 (113th Congress), Texas",8.0
2013,"Congressional District 32 (113th Congress), Texas",7.1
2013,"Congressional District 33 (113th Congress), Texas",10.3
2013,"Congressional District 34 (113th Congress), Texas",10.4
2013,"Congressional District 35 (113th Congress), Texas",7.6
2013,"Congressional District 36 (113th Congress), Texas",9.1
2013,"Congressional District 1 (113th Congress), Utah",5.4
2013,"Congressional District 2 (113th Congress), Utah",5.5
2013,"Congressional District 3 (113th Congress), Utah",5.6
2013,"Congressional District 4 (113th Congress), Utah",5.7
2013,"Congressional District (at Large) (113th Congress), Vermont",5.8
2013,"Congressional District 1 (113th Congress), Virginia",6.2
2013,"Congressional District 2 (113th Congress), Virginia",6.7
2013,"Congressional District 3 (113th Congress), Virginia",10.1
2013,"Congressional District 4 (113th Congress), Virginia",9.0
2013,"Congressional District 5 (113th Congress), Virginia",6.0
2013,"Congressional District 6 (113th Congress), Virginia",7.2
2013,"Congressional District 7 (113th Congress), Virginia",6.3
2013,"Congressional District 8 (113th Congress), Virginia",4.7
2013,"Congressional District 9 (113th Congress), Virginia",7.0
2013,"Congressional District 10 (113th Congress), Virginia",5.4
2013,"Congressional District 11 (113th Congress), Virginia",5.2
2013,"Congressional District 1 (113th Congress), Washington",6.7
2013,"Congressional District 2 (113th Congress), Washington",8.2
2013,"Congressional District 3 (113th Congress), Washington",9.4
2013,"Congressional District 4 (113th Congress), Washington",8.9
2013,"Congressional District 5 (113th Congress), Washington",8.2
2013,"Congressional District 6 (113th Congress), Washington",8.7
2013,"Congressional District 7 (113th Congress), Washington",5.8
2013,"Congressional District 8 (113th Congress), Washington",6.9
2013,"Congressional District 9 (113th Congress), Washington",7.2
2013,"Congressional District 10 (113th Congress), Washington",10.3
2013,"Congressional District 1 (113th Congress), West Virginia",7.2
2013,"Congressional District 2 (113th Congress), West Virginia",9.1
2013,"Congressional District 3 (113th Congress), West Virginia",9.3
2013,"Congressional District 1 (113th Congress), Wisconsin",8.4
2013,"Congressional District 2 (113th Congress), Wisconsin",5.1
2013,"Congressional District 3 (113th Congress), Wisconsin",5.9
2013,"Congressional District 4 (113th Congress), Wisconsin",10.4
2013,"Congressional District 5 (113th Congress), Wisconsin",5.1
2013,"Congressional District 6 (113th Congress), Wisconsin",5.1
2013,"Congressional District 7 (113th Congress), Wisconsin",6.3
2013,"Congressional District 8 (113th Congress), Wisconsin",6.1
2013,"Congressional District (at Large) (113th Congress), Wyoming",5.1
2013,"Resident Commissioner District (at Large) (113th Congress), Puerto Rico",18.1
