year,district,median_age
2012,"Congressional District 17 (113th Congress), California",36.4
2012,"Congressional District 18 (113th Congress), California",39.4
2012,"Congressional District 19 (113th Congress), California",35.1
2012,"Congressional District 20 (113th Congress), California",33.5
2012,"Congressional District 21 (113th Congress), California",28.5
2012,"Congressional District 22 (113th Congress), California",31.4
2012,"Congressional District 23 (113th Congress), California",33.6
2012,"Congressional District 24 (113th Congress), California",35.6
2012,"Congressional District 25 (113th Congress), California",34.7
2012,"Congressional District 26 (113th Congress), California",36.3
2012,"Congressional District 27 (113th Congress), California",41.1
2012,"Congressional District 28 (113th Congress), California",38.4
2012,"Congressional District 29 (113th Congress), California",32.6
2012,"Congressional District 30 (113th Congress), California",39.0
2012,"Congressional District 31 (113th Congress), California",31.5
2012,"Congressional District 32 (113th Congress), California",34.4
2012,"Congressional District 33 (113th Congress), California",41.4
2012,"Congressional District 34 (113th Congress), California",34.0
2012,"Congressional District 35 (113th Congress), California",30.6
2012,"Congressional District 36 (113th Congress), California",39.1
2012,"Congressional District 37 (113th Congress), California",35.4
2012,"Congressional District 38 (113th Congress), California",35.8
2012,"Congressional District 39 (113th Congress), California",38.0
2012,"Congressional District 40 (113th Congress), California",29.7
2012,"Congressional District 41 (113th Congress), California",30.1
2012,"Congressional District 42 (113th Congress), California",34.1
2012,"Congressional District 43 (113th Congress), California",33.9
2012,"Congressional District 44 (113th Congress), California",29.8
2012,"Congressional District 45 (113th Congress), California",38.5
2012,"Congressional District 46 (113th Congress), California",30.6
2012,"Congressional District 47 (113th Congress), California",36.5
2012,"Congressional District 48 (113th Congress), California",40.3
2012,"Congressional District 49 (113th Congress), California",36.8
2012,"Congressional District 50 (113th Congress), California",36.5
2012,"Congressional District 51 (113th Congress), California",30.8
2012,"Congressional District 52 (113th Congress), California",36.3
2012,"Congressional District 53 (113th Congress), California",34.2
2012,"Congressional District 1 (113th Congress), Colorado",34.5
2012,"Congressional District 2 (113th Congress), Colorado",37.5
2012,"Congressional District 3 (113th Congress), Colorado",39.6
2012,"Congressional District 4 (113th Congress), Colorado",36.3
2012,"Congressional District 5 (113th Congress), Colorado",35.3
2012,"Congressional District 6 (113th Congress), Colorado",35.6
2012,"Congressional District 7 (113th Congress), Colorado",36.1
2012,"Congressional District 1 (113th Congress), Connecticut",40.8
2012,"Congressional District 2 (113th Congress), Connecticut",41.3
2012,"Congressional District 3 (113th Congress), Connecticut",40.3
2012,"Congressional District 4 (113th Congress), Connecticut",39.3
2012,"Congressional District 5 (113th Congress), Connecticut",40.4
2012,"Congressional District (at Large) (113th Congress), Delaware",39.2
2012,"Delegate District (at Large) (113th Congress), District of Columbia",33.7
2012,"Congressional District 1 (113th Congress), Florida",38.4
2012,"Congressional District 2 (113th Congress), Florida",36.6
2012,"Congressional District 3 (113th Congress), Florida",38.2
2012,"Congressional District 4 (113th Congress), Florida",37.5
2012,"Congressional District 5 (113th Congress), Florida",34.2
2012,"Congressional District 6 (113th Congress), Florida",46.4
2012,"Congressional District 7 (113th Congress), Florida",37.7
2012,"Congressional District 8 (113th Congress), Florida",46.9
2012,"Congressional District 9 (113th Congress), Florida",34.7
2012,"Congressional District 10 (113th Congress), Florida",40.1
2012,"Congressional District 11 (113th Congress), Florida",52.1
2012,"Congressional District 12 (113th Congress), Florida",45.2
2012,"Congressional District 13 (113th Congress), Florida",47.0
2012,"Congressional District 14 (113th Congress), Florida",35.1
2012,"Congressional District 15 (113th Congress), Florida",37.8
2012,"Congressional District 16 (113th Congress), Florida",50.3
2012,"Congressional District 17 (113th Congress), Florida",46.7
2012,"Congressional District 18 (113th Congress), Florida",46.0
2012,"Congressional District 19 (113th Congress), Florida",48.7
2012,"Congressional District 20 (113th Congress), Florida",36.4
2012,"Congressional District 21 (113th Congress), Florida",44.0
2012,"Congressional District 22 (113th Congress), Florida",44.4
2012,"Congressional District 23 (113th Congress), Florida",41.1
2012,"Congressional District 24 (113th Congress), Florida",34.9
2012,"Congressional District 25 (113th Congress), Florida",38.6
2012,"Congressional District 26 (113th Congress), Florida",39.9
2012,"Congressional District 27 (113th Congress), Florida",40.6
2012,"Congressional District 1 (113th Congress), Georgia",34.4
2012,"Congressional District 2 (113th Congress), Georgia",35.5
2012,"Congressional District 3 (113th Congress), Georgia",38.0
2012,"Congressional District 4 (113th Congress), Georgia",35.1
2012,"Congressional District 5 (113th Congress), Georgia",33.2
2012,"Congressional District 6 (113th Congress), Georgia",36.9
2012,"Congressional District 7 (113th Congress), Georgia",35.2
2012,"Congressional District 8 (113th Congress), Georgia",35.7
2012,"Congressional District 9 (113th Congress), Georgia",39.5
2012,"Congressional District 10 (113th Congress), Georgia",35.5
2012,"Congressional District 11 (113th Congress), Georgia",35.7
2012,"Congressional District 12 (113th Congress), Georgia",34.7
2012,"Congressional District 13 (113th Congress), Georgia",35.0
2012,"Congressional District 14 (113th Congress), Georgia",37.0
2012,"Congressional District 1 (113th Congress), Hawaii",39.0
2012,"Congressional District 2 (113th Congress), Hawaii",37.2
2012,"Congressional District 1 (113th Congress), Idaho",36.6
2012,"Congressional District 2 (113th Congress), Idaho",33.4
2012,"Congressional District 1 (113th Congress), Illinois",37.4
2012,"Congressional District 2 (113th Congress), Illinois",37.2
2012,"Congressional District 3 (113th Congress), Illinois",37.5
2012,"Congressional District 4 (113th Congress), Illinois",31.4
2012,"Congressional District 5 (113th Congress), Illinois",35.5
2012,"Congressional District 6 (113th Congress), Illinois",41.1
2012,"Congressional District 7 (113th Congress), Illinois",32.9
2012,"Congressional District 8 (113th Congress), Illinois",35.4
2012,"Congressional District 9 (113th Congress), Illinois",39.4
2012,"Congressional District 10 (113th Congress), Illinois",37.1
2012,"Congressional District 11 (113th Congress), Illinois",34.4
2012,"Congressional District 12 (113th Congress), Illinois",38.5
2012,"Congressional District 13 (113th Congress), Illinois",36.0
2012,"Congressional District 14 (113th Congress), Illinois",37.7
2012,"Congressional District 15 (113th Congress), Illinois",40.3
2012,"Congressional District 16 (113th Congress), Illinois",39.5
2012,"Congressional District 17 (113th Congress), Illinois",40.2
2012,"Congressional District 18 (113th Congress), Illinois",40.0
2012,"Congressional District 1 (113th Congress), Indiana",38.1
2012,"Congressional District 2 (113th Congress), Indiana",37.3
2012,"Congressional District 3 (113th Congress), Indiana",37.0
2012,"Congressional District 4 (113th Congress), Indiana",36.3
2012,"Congressional District 5 (113th Congress), Indiana",37.6
2012,"Congressional District 6 (113th Congress), Indiana",39.7
2012,"Congressional District 7 (113th Congress), Indiana",33.4
2012,"Congressional District 8 (113th Congress), Indiana",39.4
2012,"Congressional District 9 (113th Congress), Indiana",37.2
2012,"Congressional District 1 (113th Congress), Iowa",38.6
2012,"Congressional District 2 (113th Congress), Iowa",37.9
2012,"Congressional District 3 (113th Congress), Iowa",36.6
2012,"Congressional District 4 (113th Congress), Iowa",39.4
2012,"Congressional District 1 (113th Congress), Kansas",35.0
2012,"Congressional District 2 (113th Congress), Kansas",37.3
2012,"Congressional District 3 (113th Congress), Kansas",36.0
2012,"Congressional District 4 (113th Congress), Kansas",35.8
2012,"Congressional District 1 (113th Congress), Kentucky",39.8
2012,"Congressional District 2 (113th Congress), Kentucky",38.1
2012,"Congressional District 3 (113th Congress), Kentucky",37.9
2012,"Congressional District 4 (113th Congress), Kentucky",38.0
2012,"Congressional District 5 (113th Congress), Kentucky",40.2
2012,"Congressional District 6 (113th Congress), Kentucky",36.5
2012,"Congressional District 1 (113th Congress), Louisiana",38.1
2012,"Congressional District 2 (113th Congress), Louisiana",35.2
2012,"Congressional District 3 (113th Congress), Louisiana",35.5
2012,"Congressional District 4 (113th Congress), Louisiana",36.3
2012,"Congressional District 5 (113th Congress), Louisiana",36.5
2012,"Congressional District 6 (113th Congress), Louisiana",34.8
2012,"Congressional District 1 (113th Congress), Maine",43.3
2012,"Congressional District 2 (113th Congress), Maine",43.7
2012,"Congressional District 1 (113th Congress), Maryland",42.3
2012,"Congressional District 2 (113th Congress), Maryland",36.3
2012,"Congressional District 3 (113th Congress), Maryland",37.4
2012,"Congressional District 4 (113th Congress), Maryland",35.7
2012,"Congressional District 5 (113th Congress), Maryland",37.8
2012,"Congressional District 6 (113th Congress), Maryland",38.5
2012,"Congressional District 7 (113th Congress), Maryland",37.5
2012,"Congressional District 8 (113th Congress), Maryland",39.6
2012,"Congressional District 1 (113th Congress), Massachusetts",41.3
2012,"Congressional District 2 (113th Congress), Massachusetts",38.1
2012,"Congressional District 3 (113th Congress), Massachusetts",39.8
2012,"Congressional District 4 (113th Congress), Massachusetts",40.3
2012,"Congressional District 5 (113th Congress), Massachusetts",38.8
2012,"Congressional District 6 (113th Congress), Massachusetts",42.3
2012,"Congressional District 7 (113th Congress), Massachusetts",31.3
2012,"Congressional District 8 (113th Congress), Massachusetts",39.5
2012,"Congressional District 9 (113th Congress), Massachusetts",44.5
2012,"Congressional District 1 (113th Congress), Michigan",45.6
2012,"Congressional District 2 (113th Congress), Michigan",37.1
2012,"Congressional District 3 (113th Congress), Michigan",36.2
2012,"Congressional District 4 (113th Congress), Michigan",40.6
2012,"Congressional District 5 (113th Congress), Michigan",40.5
2012,"Congressional District 6 (113th Congress), Michigan",38.9
2012,"Congressional District 7 (113th Congress), Michigan",41.3
2012,"Congressional District 8 (113th Congress), Michigan",38.0
2012,"Congressional District 9 (113th Congress), Michigan",41.4
2012,"Congressional District 10 (113th Congress), Michigan",41.5
2012,"Congressional District 11 (113th Congress), Michigan",40.6
2012,"Congressional District 12 (113th Congress), Michigan",35.8
2012,"Congressional District 13 (113th Congress), Michigan",36.0
2012,"Congressional District 14 (113th Congress), Michigan",38.7
2012,"Congressional District 1 (113th Congress), Minnesota",37.7
2012,"Congressional District 2 (113th Congress), Minnesota",37.1
2012,"Congressional District 3 (113th Congress), Minnesota",39.7
2012,"Congressional District 4 (113th Congress), Minnesota",35.7
2012,"Congressional District 5 (113th Congress), Minnesota",33.2
2012,"Congressional District 6 (113th Congress), Minnesota",36.0
2012,"Congressional District 7 (113th Congress), Minnesota",41.0
2012,"Congressional District 8 (113th Congress), Minnesota",42.6
2012,"Congressional District 1 (113th Congress), Mississippi",36.7
2012,"Congressional District 2 (113th Congress), Mississippi",34.9
2012,"Congressional District 3 (113th Congress), Mississippi",37.0
2012,"Congressional District 4 (113th Congress), Mississippi",36.1
2012,"Congressional District 1 (113th Congress), Missouri",35.0
2012,"Congressional District 2 (113th Congress), Missouri",42.2
2012,"Congressional District 3 (113th Congress), Missouri",38.4
2012,"Congressional District 4 (113th Congress), Missouri",36.5
2012,"Congressional District 5 (113th Congress), Missouri",36.8
2012,"Congressional District 6 (113th Congress), Missouri",38.4
2012,"Congressional District 7 (113th Congress), Missouri",37.5
2012,"Congressional District 8 (113th Congress), Missouri",40.6
2012,"Congressional District (at Large) (113th Congress), Montana",40.2
2012,"Congressional District 1 (113th Congress), Nebraska",35.2
2012,"Congressional District 2 (113th Congress), Nebraska",33.8
2012,"Congressional District 3 (113th Congress), Nebraska",40.9
2012,"Congressional District 1 (113th Congress), Nevada",36.3
2012,"Congressional District 2 (113th Congress), Nevada",38.7
2012,"Congressional District 3 (113th Congress), Nevada",37.3
2012,"Congressional District 4 (113th Congress), Nevada",35.0
2012,"Congressional District 1 (113th Congress), New Hampshire",42.1
2012,"Congressional District 2 (113th Congress), New Hampshire",41.8
2012,"Congressional District 1 (113th Congress), New Jersey",38.4
2012,"Congressional District 2 (113th Congress), New Jersey",41.5
2012,"Congressional District 3 (113th Congress), New Jersey",42.7
2012,"Congressional District 4 (113th Congress), New Jersey",41.2
2012,"Congressional District 5 (113th Congress), New Jersey",42.8
2012,"Congressional District 6 (113th Congress), New Jersey",37.0
2012,"Congressional District 7 (113th Congress), New Jersey",41.8
2012,"Congressional District 8 (113th Congress), New Jersey",33.6
2012,"Congressional District 9 (113th Congress), New Jersey",36.9
2012,"Congressional District 10 (113th Congress), New Jersey",36.3
2012,"Congressional District 11 (113th Congress), New Jersey",43.2
2012,"Congressional District 12 (113th Congress), New Jersey",38.7
2012,"Congressional District 1 (113th Congress), New Mexico",37.2
2012,"Congressional District 2 (113th Congress), New Mexico",35.5
2012,"Congressional District 3 (113th Congress), New Mexico",37.6
2012,"Congressional District 1 (113th Congress), New York",41.1
2012,"Congressional District 2 (113th Congress), New York",39.3
2012,"Congressional District 3 (113th Congress), New York",43.8
2012,"Congressional District 4 (113th Congress), New York",40.9
2012,"Congressional District 5 (113th Congress), New York",36.3
2012,"Congressional District 6 (113th Congress), New York",40.3
2012,"Congressional District 7 (113th Congress), New York",32.4
2012,"Congressional District 8 (113th Congress), New York",35.7
2012,"Congressional District 9 (113th Congress), New York",35.5
2012,"Congressional District 10 (113th Congress), New York",36.2
2012,"Congressional District 11 (113th Congress), New York",38.5
2012,"Congressional District 12 (113th Congress), New York",36.0
2012,"Congressional District 13 (113th Congress), New York",34.4
2012,"Congressional District 14 (113th Congress), New York",35.5
2012,"Congressional District 15 (113th Congress), New York",30.0
2012,"Congressional District 16 (113th Congress), New York",39.4
2012,"Congressional District 17 (113th Congress), New York",38.8
2012,"Congressional District 18 (113th Congress), New York",39.4
2012,"Congressional District 19 (113th Congress), New York",43.6
2012,"Congressional District 20 (113th Congress), New York",38.9
2012,"Congressional District 21 (113th Congress), New York",39.8
2012,"Congressional District 22 (113th Congress), New York",40.8
2012,"Congressional District 23 (113th Congress), New York",39.8
2012,"Congressional District 24 (113th Congress), New York",40.1
2012,"Congressional District 25 (113th Congress), New York",38.2
2012,"Congressional District 26 (113th Congress), New York",38.7
2012,"Congressional District 27 (113th Congress), New York",43.3
2012,"Congressional District 1 (113th Congress), North Carolina",36.9
2012,"Congressional District 2 (113th Congress), North Carolina",35.9
2012,"Congressional District 3 (113th Congress), North Carolina",35.1
2012,"Congressional District 4 (113th Congress), North Carolina",32.0
2012,"Congressional District 5 (113th Congress), North Carolina",40.4
2012,"Congressional District 6 (113th Congress), North Carolina",41.6
2012,"Congressional District 7 (113th Congress), North Carolina",40.7
2012,"Congressional District 8 (113th Congress), North Carolina",38.4
2012,"Congressional District 9 (113th Congress), North Carolina",37.5
2012,"Congressional District 10 (113th Congress), North Carolina",41.1
2012,"Congressional District 11 (113th Congress), North Carolina",44.0
2012,"Congressional District 12 (113th Congress), North Carolina",31.4
2012,"Congressional District 13 (113th Congress), North Carolina",39.0
2012,"Congressional District (at Large) (113th Congress), North Dakota",36.2
2012,"Congressional District 1 (113th Congress), Ohio",36.4
2012,"Congressional District 2 (113th Congress), Ohio",39.8
2012,"Congressional District 3 (113th Congress), Ohio",32.5
2012,"Congressional District 4 (113th Congress), Ohio",40.4
2012,"Congressional District 5 (113th Congress), Ohio",39.4
2012,"Congressional District 6 (113th Congress), Ohio",42.7
2012,"Congressional District 7 (113th Congress), Ohio",40.9
2012,"Congressional District 8 (113th Congress), Ohio",39.0
2012,"Congressional District 9 (113th Congress), Ohio",38.1
2012,"Congressional District 10 (113th Congress), Ohio",39.1
2012,"Congressional District 11 (113th Congress), Ohio",38.1
2012,"Congressional District 12 (113th Congress), Ohio",38.5
2012,"Congressional District 13 (113th Congress), Ohio",40.6
2012,"Congressional District 14 (113th Congress), Ohio",43.3
2012,"Congressional District 15 (113th Congress), Ohio",37.2
2012,"Congressional District 16 (113th Congress), Ohio",42.9
2012,"Congressional District 1 (113th Congress), Oklahoma",36.2
2012,"Congressional District 2 (113th Congress), Oklahoma",39.4
2012,"Congressional District 3 (113th Congress), Oklahoma",36.9
2012,"Congressional District 4 (113th Congress), Oklahoma",35.1
2012,"Congressional District 5 (113th Congress), Oklahoma",34.6
2012,"Congressional District 1 (113th Congress), Oregon",36.9
2012,"Congressional District 2 (113th Congress), Oregon",41.6
2012,"Congressional District 3 (113th Congress), Oregon",36.8
2012,"Congressional District 4 (113th Congress), Oregon",40.9
2012,"Congressional District 5 (113th Congress), Oregon",39.3
2012,"Congressional District 1 (113th Congress), Pennsylvania",33.6
2012,"Congressional District 2 (113th Congress), Pennsylvania",33.4
2012,"Congressional District 3 (113th Congress), Pennsylvania",41.9
2012,"Congressional District 4 (113th Congress), Pennsylvania",40.5
2012,"Congressional District 5 (113th Congress), Pennsylvania",40.3
2012,"Congressional District 6 (113th Congress), Pennsylvania",40.6
2012,"Congressional District 7 (113th Congress), Pennsylvania",41.6
2012,"Congressional District 8 (113th Congress), Pennsylvania",42.4
2012,"Congressional District 9 (113th Congress), Pennsylvania",41.8
2012,"Congressional District 10 (113th Congress), Pennsylvania",42.6
2012,"Congressional District 11 (113th Congress), Pennsylvania",42.8
2012,"Congressional District 12 (113th Congress), Pennsylvania",44.5
2012,"Congressional District 13 (113th Congress), Pennsylvania",38.2
2012,"Congressional District 14 (113th Congress), Pennsylvania",38.8
2012,"Congressional District 15 (113th Congress), Pennsylvania",40.3
2012,"Congressional District 16 (113th Congress), Pennsylvania",37.4
2012,"Congressional District 17 (113th Congress), Pennsylvania",42.2
2012,"Congressional District 18 (113th Congress), Pennsylvania",44.6
2012,"Congressional District 1 (113th Congress), Rhode Island",38.2
2012,"Congressional District 2 (113th Congress), Rhode Island",41.1
2012,"Congressional District 1 (113th Congress), South Carolina",37.7
2012,"Congressional District 2 (113th Congress), South Carolina",38.2
2012,"Congressional District 3 (113th Congress), South Carolina",40.0
2012,"Congressional District 4 (113th Congress), South Carolina",37.8
2012,"Congressional District 5 (113th Congress), South Carolina",38.6
2012,"Congressional District 6 (113th Congress), South Carolina",34.9
2012,"Congressional District 7 (113th Congress), South Carolina",40.7
2012,"Congressional District (at Large) (113th Congress), South Dakota",36.7
2012,"Congressional District 1 (113th Congress), Tennessee",42.2
2012,"Congressional District 2 (113th Congress), Tennessee",39.7
2012,"Congressional District 3 (113th Congress), Tennessee",40.8
2012,"Congressional District 4 (113th Congress), Tennessee",37.4
2012,"Congressional District 5 (113th Congress), Tennessee",34.3
2012,"Congressional District 6 (113th Congress), Tennessee",40.6
2012,"Congressional District 7 (113th Congress), Tennessee",37.0
2012,"Congressional District 8 (113th Congress), Tennessee",39.6
2012,"Congressional District 9 (113th Congress), Tennessee",32.7
2012,"Congressional District 1 (113th Congress), Texas",36.5
2012,"Congressional District 2 (113th Congress), Texas",34.0
2012,"Congressional District 3 (113th Congress), Texas",35.6
2012,"Congressional District 4 (113th Congress), Texas",38.9
2012,"Congressional District 5 (113th Congress), Texas",34.5
2012,"Congressional District 6 (113th Congress), Texas",34.3
2012,"Congressional District 7 (113th Congress), Texas",35.0
2012,"Congressional District 8 (113th Congress), Texas",36.4
2012,"Congressional District 9 (113th Congress), Texas",31.8
2012,"Congressional District 10 (113th Congress), Texas",35.7
2012,"Congressional District 11 (113th Congress), Texas",36.4
2012,"Congressional District 12 (113th Congress), Texas",35.0
2012,"Congressional District 13 (113th Congress), Texas",35.5
2012,"Congressional District 14 (113th Congress), Texas",37.2
2012,"Congressional District 15 (113th Congress), Texas",30.0
2012,"Congressional District 16 (113th Congress), Texas",31.7
2012,"Congressional District 17 (113th Congress), Texas",31.8
2012,"Congressional District 18 (113th Congress), Texas",31.3
2012,"Congressional District 19 (113th Congress), Texas",33.0
2012,"Congressional District 20 (113th Congress), Texas",32.3
2012,"Congressional District 21 (113th Congress), Texas",37.1
2012,"Congressional District 22 (113th Congress), Texas",34.7
2012,"Congressional District 23 (113th Congress), Texas",33.0
2012,"Congressional District 24 (113th Congress), Texas",35.0
2012,"Congressional District 25 (113th Congress), Texas",35.2
2012,"Congressional District 26 (113th Congress), Texas",34.1
2012,"Congressional District 27 (113th Congress), Texas",37.1
2012,"Congressional District 28 (113th Congress), Texas",30.0
2012,"Congressional District 29 (113th Congress), Texas",29.4
2012,"Congressional District 30 (113th Congress), Texas",32.3
2012,"Congressional District 31 (113th Congress), Texas",33.7
2012,"Congressional District 32 (113th Congress), Texas",35.4
2012,"Congressional District 33 (113th Congress), Texas",30.5
2012,"Congressional District 34 (113th Congress), Texas",32.0
2012,"Congressional District 35 (113th Congress), Texas",30.4
2012,"Congressional District 36 (113th Congress), Texas",37.1
2012,"Congressional District 1 (113th Congress), Utah",29.8
2012,"Congressional District 2 (113th Congress), Utah",31.6
2012,"Congressional District 3 (113th Congress), Utah",28.0
2012,"Congressional District 4 (113th Congress), Utah",29.9
2012,"Congressional District (at Large) (113th Congress), Vermont",42.4
2012,"Congressional District 1 (113th Congress), Virginia",37.7
2012,"Congressional District 2 (113th Congress), Virginia",35.0
2012,"Congressional District 3 (113th Congress), Virginia",32.9
2012,"Congressional District 4 (113th Congress), Virginia",38.5
2012,"Congressional District 5 (113th Congress), Virginia",41.7
2012,"Congressional District 6 (113th Congress), Virginia",39.2
2012,"Congressional District 7 (113th Congress), Virginia",39.5
2012,"Congressional District 8 (113th Congress), Virginia",35.4
2012,"Congressional District 9 (113th Congress), Virginia",41.5
2012,"Congressional District 10 (113th Congress), Virginia",37.5
2012,"Congressional District 11 (113th Congress), Virginia",35.6
2012,"Congressional District 1 (113th Congress), Washington",38.2
2012,"Congressional District 2 (113th Congress), Washington",37.9
2012,"Congressional District 3 (113th Congress), Washington",39.5
2012,"Congressional District 4 (113th Congress), Washington",33.0
2012,"Congressional District 5 (113th Congress), Washington",37.5
2012,"Congressional District 6 (113th Congress), Washington",41.3
2012,"Congressional District 7 (113th Congress), Washington",38.0
2012,"Congressional District 8 (113th Congress), Washington",37.6
2012,"Congressional District 9 (113th Congress), Washington",36.8
2012,"Congressional District 10 (113th Congress), Washington",35.6
2012,"Congressional District 1 (113th Congress), West Virginia",40.5
2012,"Congressional District 2 (113th Congress), West Virginia",41.9
2012,"Congressional District 3 (113th Congress), West Virginia",42.0
2012,"Congressional District 1 (113th Congress), Wisconsin",39.6
2012,"Congressional District 2 (113th Congress), Wisconsin",36.4
2012,"Congressional District 3 (113th Congress), Wisconsin",38.2
2012,"Congressional District 4 (113th Congress), Wisconsin",31.8
2012,"Congressional District 5 (113th Congress), Wisconsin",41.0
2012,"Congressional District 6 (113th Congress), Wisconsin",41.4
2012,"Congressional District 7 (113th Congress), Wisconsin",43.0
2012,"Congressional District 8 (113th Congress), Wisconsin",39.9
2012,"Congressional District (at Large) (113th Congress), Wyoming",36.9
2012,"Resident Commissioner District (at Large) (113th Congress), Puerto Rico",37.8
