year,district,median_age
2006,"Congressional District 5 (109th Congress), Connecticut",40.0
2006,"Congressional District (at Large) (109th Congress), Delaware",37.5
2006,"Delegate District (at Large) (109th Congress), District of Columbia",35.0
2006,"Congressional District 1 (109th Congress), Florida",38.2
2006,"Congressional District 2 (109th Congress), Florida",37.1
2006,"Congressional District 3 (109th Congress), Florida",33.4
2006,"Congressional District 4 (109th Congress), Florida",37.4
2006,"Congressional District 5 (109th Congress), Florida",43.1
2006,"Congressional District 6 (109th Congress), Florida",38.4
2006,"Congressional District 7 (109th Congress), Florida",41.1
2006,"Congressional District 8 (109th Congress), Florida",37.0
2006,"Congressional District 9 (109th Congress), Florida",41.8
2006,"Congressional District 10 (109th Congress), Florida",45.1
2006,"Congressional District 11 (109th Congress), Florida",35.2
2006,"Congressional District 12 (109th Congress), Florida",37.1
2006,"Congressional District 13 (109th Congress), Florida",46.5
2006,"Congressional District 14 (109th Congress), Florida",44.8
2006,"Congressional District 15 (109th Congress), Florida",41.7
2006,"Congressional District 16 (109th Congress), Florida",42.9
2006,"Congressional District 17 (109th Congress), Florida",33.2
2006,"Congressional District 18 (109th Congress), Florida",42.1
2006,"Congressional District 19 (109th Congress), Florida",45.7
2006,"Congressional District 20 (109th Congress), Florida",41.0
2006,"Congressional District 21 (109th Congress), Florida",38.7
2006,"Congressional District 22 (109th Congress), Florida",43.8
2006,"Congressional District 23 (109th Congress), Florida",32.9
2006,"Congressional District 24 (109th Congress), Florida",38.9
2006,"Congressional District 25 (109th Congress), Florida",34.9
2006,"Congressional District 1 (109th Congress), Georgia",34.7
2006,"Congressional District 2 (109th Congress), Georgia",33.2
2006,"Congressional District 3 (109th Congress), Georgia",35.3
2006,"Congressional District 4 (109th Congress), Georgia",35.2
2006,"Congressional District 5 (109th Congress), Georgia",34.2
2006,"Congressional District 6 (109th Congress), Georgia",37.9
2006,"Congressional District 7 (109th Congress), Georgia",34.5
2006,"Congressional District 8 (109th Congress), Georgia",35.3
2006,"Congressional District 9 (109th Congress), Georgia",36.8
2006,"Congressional District 10 (109th Congress), Georgia",35.0
2006,"Congressional District 11 (109th Congress), Georgia",34.0
2006,"Congressional District 12 (109th Congress), Georgia",30.9
2006,"Congressional District 13 (109th Congress), Georgia",32.1
2006,"Congressional District 1 (109th Congress), Hawaii",38.6
2006,"Congressional District 2 (109th Congress), Hawaii",36.0
2006,"Congressional District 1 (109th Congress), Idaho",35.5
2006,"Congressional District 2 (109th Congress), Idaho",32.8
2006,"Congressional District 1 (109th Congress), Illinois",34.4
2006,"Congressional District 2 (109th Congress), Illinois",35.3
2006,"Congressional District 3 (109th Congress), Illinois",36.9
2006,"Congressional District 4 (109th Congress), Illinois",29.3
2006,"Congressional District 5 (109th Congress), Illinois",35.3
2006,"Congressional District 6 (109th Congress), Illinois",36.9
2006,"Congressional District 7 (109th Congress), Illinois",34.2
2006,"Congressional District 8 (109th Congress), Illinois",35.2
2006,"Congressional District 9 (109th Congress), Illinois",40.1
2006,"Congressional District 10 (109th Congress), Illinois",39.3
2006,"Congressional District 11 (109th Congress), Illinois",34.2
2006,"Congressional District 12 (109th Congress), Illinois",36.1
2006,"Congressional District 13 (109th Congress), Illinois",35.5
2006,"Congressional District 14 (109th Congress), Illinois",32.6
2006,"Congressional District 15 (109th Congress), Illinois",35.4
2006,"Congressional District 16 (109th Congress), Illinois",36.6
2006,"Congressional District 17 (109th Congress), Illinois",39.1
2006,"Congressional District 18 (109th Congress), Illinois",38.7
2006,"Congressional District 19 (109th Congress), Illinois",38.5
2006,"Congressional District 1 (109th Congress), Indiana",36.9
2006,"Congressional District 2 (109th Congress), Indiana",36.7
2006,"Congressional District 3 (109th Congress), Indiana",35.2
2006,"Congressional District 4 (109th Congress), Indiana",34.5
2006,"Congressional District 5 (109th Congress), Indiana",36.4
2006,"Congressional District 6 (109th Congress), Indiana",38.5
2006,"Congressional District 7 (109th Congress), Indiana",35.1
2006,"Congressional District 8 (109th Congress), Indiana",38.6
2006,"Congressional District 9 (109th Congress), Indiana",36.5
2006,"Congressional District 1 (109th Congress), Iowa",38.1
2006,"Congressional District 2 (109th Congress), Iowa",36.5
2006,"Congressional District 3 (109th Congress), Iowa",36.9
2006,"Congressional District 4 (109th Congress), Iowa",38.0
2006,"Congressional District 5 (109th Congress), Iowa",39.7
2006,"Congressional District 1 (109th Congress), Kansas",39.1
2006,"Congressional District 2 (109th Congress), Kansas",35.8
2006,"Congressional District 3 (109th Congress), Kansas",34.7
2006,"Congressional District 4 (109th Congress), Kansas",36.1
2006,"Congressional District 1 (109th Congress), Kentucky",38.3
2006,"Congressional District 2 (109th Congress), Kentucky",36.7
2006,"Congressional District 3 (109th Congress), Kentucky",38.9
2006,"Congressional District 4 (109th Congress), Kentucky",37.1
2006,"Congressional District 5 (109th Congress), Kentucky",37.7
2006,"Congressional District 6 (109th Congress), Kentucky",35.7
2006,"Congressional District 1 (109th Congress), Louisiana",38.7
2006,"Congressional District 2 (109th Congress), Louisiana",37.2
2006,"Congressional District 3 (109th Congress), Louisiana",35.1
2006,"Congressional District 4 (109th Congress), Louisiana",35.3
2006,"Congressional District 5 (109th Congress), Louisiana",35.0
2006,"Congressional District 6 (109th Congress), Louisiana",33.9
2006,"Congressional District 7 (109th Congress), Louisiana",35.0
2006,"Congressional District 1 (109th Congress), Maine",41.1
2006,"Congressional District 2 (109th Congress), Maine",40.9
2006,"Congressional District 1 (109th Congress), Maryland",39.4
2006,"Congressional District 2 (109th Congress), Maryland",36.6
2006,"Congressional District 3 (109th Congress), Maryland",36.7
2006,"Congressional District 4 (109th Congress), Maryland",35.2
2006,"Congressional District 5 (109th Congress), Maryland",36.1
2006,"Congressional District 6 (109th Congress), Maryland",38.5
2006,"Congressional District 7 (109th Congress), Maryland",37.1
2006,"Congressional District 8 (109th Congress), Maryland",38.6
2006,"Congressional District 1 (109th Congress), Massachusetts",38.4
2006,"Congressional District 2 (109th Congress), Massachusetts",38.1
2006,"Congressional District 3 (109th Congress), Massachusetts",37.4
2006,"Congressional District 4 (109th Congress), Massachusetts",38.3
2006,"Congressional District 5 (109th Congress), Massachusetts",37.3
2006,"Congressional District 6 (109th Congress), Massachusetts",40.9
2006,"Congressional District 7 (109th Congress), Massachusetts",39.8
2006,"Congressional District 8 (109th Congress), Massachusetts",31.7
2006,"Congressional District 9 (109th Congress), Massachusetts",39.1
2006,"Congressional District 10 (109th Congress), Massachusetts",42.2
2006,"Congressional District 1 (109th Congress), Michigan",42.1
2006,"Congressional District 2 (109th Congress), Michigan",36.2
2006,"Congressional District 3 (109th Congress), Michigan",34.8
2006,"Congressional District 4 (109th Congress), Michigan",37.6
2006,"Congressional District 5 (109th Congress), Michigan",37.3
2006,"Congressional District 6 (109th Congress), Michigan",36.9
2006,"Congressional District 7 (109th Congress), Michigan",38.2
2006,"Congressional District 8 (109th Congress), Michigan",36.1
2006,"Congressional District 9 (109th Congress), Michigan",39.6
2006,"Congressional District 10 (109th Congress), Michigan",38.1
2006,"Congressional District 11 (109th Congress), Michigan",39.0
2006,"Congressional District 12 (109th Congress), Michigan",39.5
2006,"Congressional District 13 (109th Congress), Michigan",33.0
2006,"Congressional District 14 (109th Congress), Michigan",35.7
2006,"Congressional District 15 (109th Congress), Michigan",35.3
2006,"Congressional District 1 (109th Congress), Minnesota",37.8
2006,"Congressional District 2 (109th Congress), Minnesota",34.8
2006,"Congressional District 3 (109th Congress), Minnesota",39.4
2006,"Congressional District 4 (109th Congress), Minnesota",36.8
2006,"Congressional District 5 (109th Congress), Minnesota",35.4
2006,"Congressional District 6 (109th Congress), Minnesota",34.2
2006,"Congressional District 7 (109th Congress), Minnesota",39.2
2006,"Congressional District 8 (109th Congress), Minnesota",39.7
2006,"Congressional District 1 (109th Congress), Mississippi",35.5
2006,"Congressional District 2 (109th Congress), Mississippi",33.7
2006,"Congressional District 3 (109th Congress), Mississippi",36.0
2006,"Congressional District 4 (109th Congress), Mississippi",36.2
2006,"Congressional District 1 (109th Congress), Missouri",37.5
2006,"Congressional District 2 (109th Congress), Missouri",38.4
2006,"Congressional District 3 (109th Congress), Missouri",37.1
2006,"Congressional District 4 (109th Congress), Missouri",37.1
2006,"Congressional District 5 (109th Congress), Missouri",36.5
2006,"Congressional District 6 (109th Congress), Missouri",37.7
2006,"Congressional District 7 (109th Congress), Missouri",36.1
2006,"Congressional District 8 (109th Congress), Missouri",38.2
2006,"Congressional District 9 (109th Congress), Missouri",36.2
2006,"Congressional District (at Large) (109th Congress), Montana",39.5
2006,"Congressional District 1 (109th Congress), Nebraska",35.4
2006,"Congressional District 2 (109th Congress), Nebraska",33.8
2006,"Congressional District 3 (109th Congress), Nebraska",40.2
2006,"Congressional District 1 (109th Congress), Nevada",33.4
2006,"Congressional District 2 (109th Congress), Nevada",37.1
2006,"Congressional District 3 (109th Congress), Nevada",36.2
2006,"Congressional District 1 (109th Congress), New Hampshire",38.9
2006,"Congressional District 2 (109th Congress), New Hampshire",39.8
2006,"Congressional District 1 (109th Congress), New Jersey",36.5
2006,"Congressional District 2 (109th Congress), New Jersey",38.5
2006,"Congressional District 3 (109th Congress), New Jersey",40.3
2006,"Congressional District 4 (109th Congress), New Jersey",38.3
2006,"Congressional District 5 (109th Congress), New Jersey",40.9
2006,"Congressional District 6 (109th Congress), New Jersey",36.1
2006,"Congressional District 7 (109th Congress), New Jersey",40.0
2006,"Congressional District 8 (109th Congress), New Jersey",37.2
2006,"Congressional District 9 (109th Congress), New Jersey",39.5
2006,"Congressional District 10 (109th Congress), New Jersey",34.7
2006,"Congressional District 11 (109th Congress), New Jersey",40.0
2006,"Congressional District 12 (109th Congress), New Jersey",39.4
2006,"Congressional District 13 (109th Congress), New Jersey",34.8
2006,"Congressional District 1 (109th Congress), New Mexico",35.7
2006,"Congressional District 2 (109th Congress), New Mexico",34.5
2006,"Congressional District 3 (109th Congress), New Mexico",35.4
2006,"Congressional District 1 (109th Congress), New York",38.5
2006,"Congressional District 2 (109th Congress), New York",38.4
2006,"Congressional District 3 (109th Congress), New York",41.0
2006,"Congressional District 4 (109th Congress), New York",38.8
2006,"Congressional District 5 (109th Congress), New York",40.3
2006,"Congressional District 6 (109th Congress), New York",35.9
2006,"Congressional District 7 (109th Congress), New York",36.8
2006,"Congressional District 8 (109th Congress), New York",37.4
2006,"Congressional District 9 (109th Congress), New York",40.3
2006,"Congressional District 10 (109th Congress), New York",31.3
2006,"Congressional District 11 (109th Congress), New York",33.7
2006,"Congressional District 12 (109th Congress), New York",35.1
2006,"Congressional District 13 (109th Congress), New York",38.5
2006,"Congressional District 14 (109th Congress), New York",38.2
2006,"Congressional District 15 (109th Congress), New York",35.2
2006,"Congressional District 16 (109th Congress), New York",28.7
2006,"Congressional District 17 (109th Congress), New York",35.8
2006,"Congressional District 18 (109th Congress), New York",38.5
2006,"Congressional District 19 (109th Congress), New York",38.3
2006,"Congressional District 20 (109th Congress), New York",40.2
2006,"Congressional District 21 (109th Congress), New York",38.2
2006,"Congressional District 22 (109th Congress), New York",36.3
2006,"Congressional District 23 (109th Congress), New York",36.5
2006,"Congressional District 24 (109th Congress), New York",38.9
2006,"Congressional District 25 (109th Congress), New York",38.5
2006,"Congressional District 26 (109th Congress), New York",39.0
2006,"Congressional District 27 (109th Congress), New York",40.4
2006,"Congressional District 28 (109th Congress), New York",36.5
2006,"Congressional District 29 (109th Congress), New York",39.0
2006,"Congressional District 1 (109th Congress), North Carolina",38.4
2006,"Congressional District 2 (109th Congress), North Carolina",33.3
2006,"Congressional District 3 (109th Congress), North Carolina",34.9
2006,"Congressional District 4 (109th Congress), North Carolina",35.3
2006,"Congressional District 5 (109th Congress), North Carolina",39.8
2006,"Congressional District 6 (109th Congress), North Carolina",38.7
2006,"Congressional District 7 (109th Congress), North Carolina",37.9
2006,"Congressional District 8 (109th Congress), North Carolina",34.3
2006,"Congressional District 9 (109th Congress), North Carolina",36.8
2006,"Congressional District 10 (109th Congress), North Carolina",38.6
2006,"Congressional District 11 (109th Congress), North Carolina",41.5
2006,"Congressional District 12 (109th Congress), North Carolina",34.2
2006,"Congressional District 13 (109th Congress), North Carolina",35.6
2006,"Congressional District (at Large) (109th Congress), North Dakota",37.1
2006,"Congressional District 1 (109th Congress), Ohio",37.0
2006,"Congressional District 2 (109th Congress), Ohio",36.9
2006,"Congressional District 3 (109th Congress), Ohio",38.0
2006,"Congressional District 4 (109th Congress), Ohio",37.7
2006,"Congressional District 5 (109th Congress), Ohio",37.5
2006,"Congressional District 6 (109th Congress), Ohio",39.6
2006,"Congressional District 7 (109th Congress), Ohio",36.9
2006,"Congressional District 8 (109th Congress), Ohio",36.3
2006,"Congressional District 9 (109th Congress), Ohio",37.5
2006,"Congressional District 10 (109th Congress), Ohio",40.7
2006,"Congressional District 11 (109th Congress), Ohio",37.5
2006,"Congressional District 12 (109th Congress), Ohio",35.4
2006,"Congressional District 13 (109th Congress), Ohio",39.2
2006,"Congressional District 14 (109th Congress), Ohio",40.4
2006,"Congressional District 15 (109th Congress), Ohio",33.5
2006,"Congressional District 16 (109th Congress), Ohio",39.2
2006,"Congressional District 17 (109th Congress), Ohio",38.6
2006,"Congressional District 18 (109th Congress), Ohio",37.4
2006,"Congressional District 1 (109th Congress), Oklahoma",36.2
2006,"Congressional District 2 (109th Congress), Oklahoma",37.6
2006,"Congressional District 3 (109th Congress), Oklahoma",36.8
2006,"Congressional District 4 (109th Congress), Oklahoma",35.4
2006,"Congressional District 5 (109th Congress), Oklahoma",34.8
2006,"Congressional District 1 (109th Congress), Oregon",36.1
2006,"Congressional District 2 (109th Congress), Oregon",39.6
2006,"Congressional District 3 (109th Congress), Oregon",36.6
2006,"Congressional District 4 (109th Congress), Oregon",39.9
2006,"Congressional District 5 (109th Congress), Oregon",37.2
2006,"Congressional District 1 (109th Congress), Pennsylvania",32.5
2006,"Congressional District 2 (109th Congress), Pennsylvania",36.7
2006,"Congressional District 3 (109th Congress), Pennsylvania",39.2
2006,"Congressional District 4 (109th Congress), Pennsylvania",43.0
2006,"Congressional District 5 (109th Congress), Pennsylvania",38.7
2006,"Congressional District 6 (109th Congress), Pennsylvania",38.8
2006,"Congressional District 7 (109th Congress), Pennsylvania",39.3
2006,"Congressional District 8 (109th Congress), Pennsylvania",40.1
2006,"Congressional District 9 (109th Congress), Pennsylvania",40.4
2006,"Congressional District 10 (109th Congress), Pennsylvania",41.8
2006,"Congressional District 11 (109th Congress), Pennsylvania",40.1
2006,"Congressional District 12 (109th Congress), Pennsylvania",42.1
2006,"Congressional District 13 (109th Congress), Pennsylvania",39.9
2006,"Congressional District 14 (109th Congress), Pennsylvania",39.8
2006,"Congressional District 15 (109th Congress), Pennsylvania",39.1
2006,"Congressional District 16 (109th Congress), Pennsylvania",36.6
2006,"Congressional District 17 (109th Congress), Pennsylvania",40.2
2006,"Congressional District 18 (109th Congress), Pennsylvania",42.9
2006,"Congressional District 19 (109th Congress), Pennsylvania",39.2
2006,"Congressional District 1 (109th Congress), Rhode Island",38.6
2006,"Congressional District 2 (109th Congress), Rhode Island",38.3
2006,"Congressional District 1 (109th Congress), South Carolina",37.5
2006,"Congressional District 2 (109th Congress), South Carolina",36.8
2006,"Congressional District 3 (109th Congress), South Carolina",38.2
2006,"Congressional District 4 (109th Congress), South Carolina",37.3
2006,"Congressional District 5 (109th Congress), South Carolina",36.8
2006,"Congressional District 6 (109th Congress), South Carolina",35.7
2006,"Congressional District (at Large) (109th Congress), South Dakota",37.3
2006,"Congressional District 1 (109th Congress), Tennessee",39.8
2006,"Congressional District 2 (109th Congress), Tennessee",38.6
2006,"Congressional District 3 (109th Congress), Tennessee",38.8
2006,"Congressional District 4 (109th Congress), Tennessee",38.9
2006,"Congressional District 5 (109th Congress), Tennessee",35.7
2006,"Congressional District 6 (109th Congress), Tennessee",35.2
2006,"Congressional District 7 (109th Congress), Tennessee",37.0
2006,"Congressional District 8 (109th Congress), Tennessee",37.2
2006,"Congressional District 9 (109th Congress), Tennessee",34.1
2006,"Congressional District 1 (109th Congress), Texas",35.9
2006,"Congressional District 2 (109th Congress), Texas",35.9
2006,"Congressional District 3 (109th Congress), Texas",33.2
2006,"Congressional District 4 (109th Congress), Texas",35.3
2006,"Congressional District 5 (109th Congress), Texas",36.0
2006,"Congressional District 6 (109th Congress), Texas",33.5
2006,"Congressional District 7 (109th Congress), Texas",36.2
2006,"Congressional District 8 (109th Congress), Texas",35.3
2006,"Congressional District 9 (109th Congress), Texas",30.4
2006,"Congressional District 10 (109th Congress), Texas",32.5
2006,"Congressional District 11 (109th Congress), Texas",36.6
2006,"Congressional District 12 (109th Congress), Texas",33.7
2006,"Congressional District 13 (109th Congress), Texas",35.7
2006,"Congressional District 14 (109th Congress), Texas",35.5
2006,"Congressional District 15 (109th Congress), Texas",31.2
2006,"Congressional District 16 (109th Congress), Texas",30.9
2006,"Congressional District 17 (109th Congress), Texas",31.7
2006,"Congressional District 18 (109th Congress), Texas",31.5
2006,"Congressional District 19 (109th Congress), Texas",33.4
2006,"Congressional District 20 (109th Congress), Texas",31.1
2006,"Congressional District 21 (109th Congress), Texas",36.4
2006,"Congressional District 22 (109th Congress), Texas",34.1
2006,"Congressional District 23 (109th Congress), Texas",33.5
2006,"Congressional District 24 (109th Congress), Texas",32.6
2006,"Congressional District 25 (109th Congress), Texas",28.9
2006,"Congressional District 26 (109th Congress), Texas",32.9
2006,"Congressional District 27 (109th Congress), Texas",31.0
2006,"Congressional District 28 (109th Congress), Texas",30.2
2006,"Congressional District 29 (109th Congress), Texas",28.9
2006,"Congressional District 30 (109th Congress), Texas",31.8
2006,"Congressional District 31 (109th Congress), Texas",32.3
2006,"Congressional District 32 (109th Congress), Texas",33.3
2006,"Congressional District 1 (109th Congress), Utah",28.4
2006,"Congressional District 2 (109th Congress), Utah",31.0
2006,"Congressional District 3 (109th Congress), Utah",26.0
2006,"Congressional District (at Large) (109th Congress), Vermont",40.6
2006,"Congressional District 1 (109th Congress), Virginia",36.0
2006,"Congressional District 2 (109th Congress), Virginia",34.5
2006,"Congressional District 3 (109th Congress), Virginia",35.1
2006,"Congressional District 4 (109th Congress), Virginia",36.4
2006,"Congressional District 5 (109th Congress), Virginia",39.6
2006,"Congressional District 6 (109th Congress), Virginia",38.8
2006,"Congressional District 7 (109th Congress), Virginia",37.7
2006,"Congressional District 8 (109th Congress), Virginia",37.8
2006,"Congressional District 9 (109th Congress), Virginia",39.7
2006,"Congressional District 10 (109th Congress), Virginia",35.2
2006,"Congressional District 11 (109th Congress), Virginia",37.3
2006,"Congressional District 1 (109th Congress), Washington",37.5
2006,"Congressional District 2 (109th Congress), Washington",36.4
2006,"Congressional District 3 (109th Congress), Washington",36.3
2006,"Congressional District 4 (109th Congress), Washington",33.0
2006,"Congressional District 5 (109th Congress), Washington",36.4
2006,"Congressional District 6 (109th Congress), Washington",38.6
2006,"Congressional District 7 (109th Congress), Washington",38.1
2006,"Congressional District 8 (109th Congress), Washington",37.4
2006,"Congressional District 9 (109th Congress), Washington",36.0
2006,"Congressional District 1 (109th Congress), West Virginia",40.5
2006,"Congressional District 2 (109th Congress), West Virginia",40.4
2006,"Congressional District 3 (109th Congress), West Virginia",41.1
2006,"Congressional District 1 (109th Congress), Wisconsin",38.2
2006,"Congressional District 2 (109th Congress), Wisconsin",36.2
2006,"Congressional District 3 (109th Congress), Wisconsin",36.7
2006,"Congressional District 4 (109th Congress), Wisconsin",33.1
2006,"Congressional District 5 (109th Congress), Wisconsin",40.3
2006,"Congressional District 6 (109th Congress), Wisconsin",38.5
2006,"Congressional District 7 (109th Congress), Wisconsin",40.0
2006,"Congressional District 8 (109th Congress), Wisconsin",38.6
2006,"Congressional District (at Large) (109th Congress), Wyoming",37.5
2006,"Resident Commissioner District (at Large) (109th Congress), Puerto Rico",34.7
