year,district,bach_deg_num,high_school_num,median_HH_income
2016,"Congressional District 1 (115th Congress), Hawaii",119760,119625,35153
2016,"Congressional District 2 (115th Congress), Hawaii",92090,158118,30871
2016,"Congressional District 1 (115th Congress), Idaho",100256,170670,25167
2016,"Congressional District 2 (115th Congress), Idaho",103107,132196,25216
2016,"Congressional District 1 (115th Congress), Illinois",81301,125429,27536
2016,"Congressional District 2 (115th Congress), Illinois",66729,127905,25307
2016,"Congressional District 3 (115th Congress), Illinois",87308,146668,30716
2016,"Congressional District 4 (115th Congress), Illinois",75181,124622,26117
2016,"Congressional District 5 (115th Congress), Illinois",174745,90974,41811
2016,"Congressional District 6 (115th Congress), Illinois",160506,79891,41154
2016,"Congressional District 7 (115th Congress), Illinois",112564,117978,30353
2016,"Congressional District 8 (115th Congress), Illinois",106702,127058,32125
2016,"Congressional District 9 (115th Congress), Illinois",156475,81653,35111
2016,"Congressional District 10 (115th Congress), Illinois",117347,100194,32450
2016,"Congressional District 11 (115th Congress), Illinois",106110,107163,31838
2016,"Congressional District 12 (115th Congress), Illinois",68519,146815,26328
2016,"Congressional District 13 (115th Congress), Illinois",81266,138575,27105
2016,"Congressional District 14 (115th Congress), Illinois",129455,103710,37090
2016,"Congressional District 15 (115th Congress), Illinois",63579,164869,26993
2016,"Congressional District 16 (115th Congress), Illinois",65897,158206,27933
2016,"Congressional District 17 (115th Congress), Illinois",59898,159173,25246
2016,"Congressional District 18 (115th Congress), Illinois",100258,149509,31941
2016,"Congressional District 1 (115th Congress), Indiana",70421,167957,27544
2016,"Congressional District 2 (115th Congress), Indiana",62443,173090,25830
2016,"Congressional District 3 (115th Congress), Indiana",72616,162784,27411
2016,"Congressional District 4 (115th Congress), Indiana",78619,169645,27152
2016,"Congressional District 5 (115th Congress), Indiana",147652,119720,35108
2016,"Congressional District 6 (115th Congress), Indiana",62943,192329,26815
2016,"Congressional District 7 (115th Congress), Indiana",76422,152881,25371
2016,"Congressional District 8 (115th Congress), Indiana",66367,175874,26041
2016,"Congressional District 9 (115th Congress), Indiana",78810,167602,27007
2016,"Congressional District 1 (115th Congress), Iowa",96715,168259,30235
2016,"Congressional District 2 (115th Congress), Iowa",91740,171816,28019
2016,"Congressional District 3 (115th Congress), Iowa",124679,146218,32570
2016,"Congressional District 4 (115th Congress), Iowa",85108,163239,27932
2016,"Congressional District 1 (115th Congress), Kansas",70035,130522,25565
2016,"Congressional District 2 (115th Congress), Kansas",80689,147309,26636
2016,"Congressional District 3 (115th Congress), Kansas",150611,91141,36150
2016,"Congressional District 4 (115th Congress), Kansas",89526,127322,28259
2016,"Congressional District 1 (115th Congress), Kentucky",45830,185966,21895
2016,"Congressional District 2 (115th Congress), Kentucky",60792,169587,25237
2016,"Congressional District 3 (115th Congress), Kentucky",94622,135588,29095
2016,"Congressional District 4 (115th Congress), Kentucky",91382,150480,30419
2016,"Congressional District 5 (115th Congress), Kentucky",33630,182741,17684
2016,"Congressional District 6 (115th Congress), Kentucky",92825,143937,25836
2016,"Congressional District 1 (115th Congress), Louisiana",107513,158932,28844
2016,"Congressional District 2 (115th Congress), Louisiana",79609,167216,21918
2016,"Congressional District 3 (115th Congress), Louisiana",73318,191678,25176
2016,"Congressional District 4 (115th Congress), Louisiana",63568,180310,21419
2016,"Congressional District 5 (115th Congress), Louisiana",54235,192895,20361
2016,"Congressional District 6 (115th Congress), Louisiana",95056,168242,30586
2016,"Congressional District 1 (115th Congress), Maine",111473,142220,30443
2016,"Congressional District 2 (115th Congress), Maine",69961,176149,23611
2016,"Congressional District 1 (115th Congress), Maryland",92853,164294,31976
2016,"Congressional District 2 (115th Congress), Maryland",105826,146561,34591
2016,"Congressional District 3 (115th Congress), Maryland",127785,116413,40601
2016,"Congressional District 4 (115th Congress), Maryland",98762,129172,38081
2016,"Congressional District 5 (115th Congress), Maryland",91788,141522,41691
2016,"Congressional District 6 (115th Congress), Maryland",106517,127103,34119
2016,"Congressional District 7 (115th Congress), Maryland",101984,132879,32159
2016,"Congressional District 8 (115th Congress), Maryland",134976,88526,46075
2016,"Congressional District 1 (115th Congress), Massachusetts",88810,149822,28786
2016,"Congressional District 2 (115th Congress), Massachusetts",108785,135725,31567
2016,"Congressional District 3 (115th Congress), Massachusetts",105005,133395,32333
2016,"Congressional District 4 (115th Congress), Massachusetts",135046,101565,41555
2016,"Congressional District 5 (115th Congress), Massachusetts",148990,102732,41825
2016,"Congressional District 6 (115th Congress), Massachusetts",139650,130422,37957
2016,"Congressional District 7 (115th Congress), Massachusetts",125872,119332,30595
2016,"Congressional District 8 (115th Congress), Massachusetts",155118,130647,40453
2016,"Congressional District 9 (115th Congress), Massachusetts",117019,152856,32183
2016,"Congressional District 1 (115th Congress), Michigan",78681,170443,23887
2016,"Congressional District 2 (115th Congress), Michigan",78621,157067,25687
2016,"Congressional District 3 (115th Congress), Michigan",100751,141608,27460
2016,"Congressional District 4 (115th Congress), Michigan",65127,167318,23724
2016,"Congressional District 5 (115th Congress), Michigan",56996,160113,24090
2016,"Congressional District 6 (115th Congress), Michigan",80072,137398,25873
2016,"Congressional District 7 (115th Congress), Michigan",77745,152023,29213
2016,"Congressional District 8 (115th Congress), Michigan",113624,105963,30710
2016,"Congressional District 9 (115th Congress), Michigan",98819,147361,30804
2016,"Congressional District 10 (115th Congress), Michigan",75427,164180,30054
2016,"Congressional District 11 (115th Congress), Michigan",138145,96991,38519
2016,"Congressional District 12 (115th Congress), Michigan",79630,115010,29027
2016,"Congressional District 13 (115th Congress), Michigan",39681,139976,21041
2016,"Congressional District 14 (115th Congress), Michigan",79418,122892,24860
2016,"Congressional District 1 (115th Congress), Minnesota",81916,135852,31087
2016,"Congressional District 2 (115th Congress), Minnesota",123794,104272,37594
2016,"Congressional District 3 (115th Congress), Minnesota",156474,80111,41631
2016,"Congressional District 4 (115th Congress), Minnesota",121293,101030,33136
2016,"Congressional District 5 (115th Congress), Minnesota",139083,94283,31895
2016,"Congressional District 6 (115th Congress), Minnesota",95442,126439,35570
2016,"Congressional District 7 (115th Congress), Minnesota",70866,147049,28397
2016,"Congressional District 8 (115th Congress), Minnesota",71257,148901,27243
2016,"Congressional District 1 (115th Congress), Mississippi",66259,158980,23234
2016,"Congressional District 2 (115th Congress), Mississippi",54807,142855,20023
2016,"Congressional District 3 (115th Congress), Mississippi",76632,149392,23488
2016,"Congressional District 4 (115th Congress), Mississippi",67167,152108,22344
2016,"Congressional District 1 (115th Congress), Missouri",87682,126677,26021
2016,"Congressional District 2 (115th Congress), Missouri",157192,104691,38538
2016,"Congressional District 3 (115th Congress), Missouri",91695,165114,30901
2016,"Congressional District 4 (115th Congress), Missouri",72222,169602,24126
2016,"Congressional District 5 (115th Congress), Missouri",94550,162633,27549
2016,"Congressional District 6 (115th Congress), Missouri",98925,173877,28498
2016,"Congressional District 7 (115th Congress), Missouri",80124,165431,23763
2016,"Congressional District 8 (115th Congress), Missouri",47121,197361,21301
2016,"Congressional District (at Large) (115th Congress), Montana",148944,206415,25985
2016,"Congressional District 1 (115th Congress), Nebraska",86535,108078,30197
2016,"Congressional District 2 (115th Congress), Nebraska",112941,94258,33430
2016,"Congressional District 3 (115th Congress), Nebraska",62455,126012,27047
2016,"Congressional District 1 (115th Congress), Nevada",53786,157013,23043
2016,"Congressional District 2 (115th Congress), Nevada",76462,130074,29412
2016,"Congressional District 3 (115th Congress), Nevada",113806,152750,34648
2016,"Congressional District 4 (115th Congress), Nevada",64493,145220,28629
2016,"Congressional District 1 (115th Congress), New Hampshire",112839,123774,33064
2016,"Congressional District 2 (115th Congress), New Hampshire",100622,132471,32308
2016,"Congressional District 1 (115th Congress), New Jersey",100423,164877,32284
2016,"Congressional District 2 (115th Congress), New Jersey",86854,172226,27340
2016,"Congressional District 3 (115th Congress), New Jersey",113783,164326,35722
2016,"Congressional District 4 (115th Congress), New Jersey",119636,131301,36014
2016,"Congressional District 5 (115th Congress), New Jersey",154756,118044,43964
2016,"Congressional District 6 (115th Congress), New Jersey",120126,143668,34874
2016,"Congressional District 7 (115th Congress), New Jersey",149382,112470,47357
2016,"Congressional District 8 (115th Congress), New Jersey",111141,149906,29325
2016,"Congressional District 9 (115th Congress), New Jersey",113234,158585,31342
2016,"Congressional District 10 (115th Congress), New Jersey",89974,157831,27333
2016,"Congressional District 11 (115th Congress), New Jersey",169299,109487,47159
2016,"Congressional District 12 (115th Congress), New Jersey",131910,123352,38484
2016,"Congressional District 1 (115th Congress), New Mexico",88934,116859,26591
2016,"Congressional District 2 (115th Congress), New Mexico",58516,128151,20693
2016,"Congressional District 3 (115th Congress), New Mexico",68241,125498,25077
2016,"Congressional District 1 (115th Congress), New York",87110,149215,39023
2016,"Congressional District 2 (115th Congress), New York",94122,148018,35814
2016,"Congressional District 3 (115th Congress), New York",141827,108397,45211
2016,"Congressional District 4 (115th Congress), New York",114902,115927,40354
2016,"Congressional District 5 (115th Congress), New York",87427,156750,28941
2016,"Congressional District 6 (115th Congress), New York",117229,143276,29890
2016,"Congressional District 7 (115th Congress), New York",110060,117980,26675
2016,"Congressional District 8 (115th Congress), New York",112146,150414,27846
2016,"Congressional District 9 (115th Congress), New York",108133,130690,30004
2016,"Congressional District 10 (115th Congress), New York",153757,76660,48907
2016,"Congressional District 11 (115th Congress), New York",106775,143873,34988
2016,"Congressional District 12 (115th Congress), New York",221836,55944,62621
2016,"Congressional District 13 (115th Congress), New York",103641,130274,22116
2016,"Congressional District 14 (115th Congress), New York",83255,157135,27615
2016,"Congressional District 15 (115th Congress), New York",42846,127480,16998
2016,"Congressional District 16 (115th Congress), New York",105948,113892,33232
2016,"Congressional District 17 (115th Congress), New York",114830,97119,36905
2016,"Congressional District 18 (115th Congress), New York",95298,127244,34468
2016,"Congressional District 19 (115th Congress), New York",80832,152337,29606
2016,"Congressional District 20 (115th Congress), New York",106069,123519,31969
2016,"Congressional District 21 (115th Congress), New York",63053,176575,27101
2016,"Congressional District 22 (115th Congress), New York",72352,159447,26586
2016,"Congressional District 23 (115th Congress), New York",63790,163887,24786
2016,"Congressional District 24 (115th Congress), New York",82816,135706,28971
2016,"Congressional District 25 (115th Congress), New York",104275,112116,28460
2016,"Congressional District 26 (115th Congress), New York",86129,141261,26976
2016,"Congressional District 27 (115th Congress), New York",89161,159678,31861
2016,"Congressional District 1 (115th Congress), North Carolina",83427,144056,23290
2016,"Congressional District 2 (115th Congress), North Carolina",130943,121978,31298
2016,"Congressional District 3 (115th Congress), North Carolina",70344,141357,25199
2016,"Congressional District 4 (115th Congress), North Carolina",178800,74469,35700
2016,"Congressional District 5 (115th Congress), North Carolina",85978,149090,23907
2016,"Congressional District 6 (115th Congress), North Carolina",85170,147300,25495
2016,"Congressional District 7 (115th Congress), North Carolina",92099,164210,23583
2016,"Congressional District 8 (115th Congress), North Carolina",89548,135730,26677
2016,"Congressional District 9 (115th Congress), North Carolina",116434,126484,28562
2016,"Congressional District 10 (115th Congress), North Carolina",85559,155452,24670
2016,"Congressional District 11 (115th Congress), North Carolina",82393,163798,23233
2016,"Congressional District 12 (115th Congress), North Carolina",151340,104895,31358
2016,"Congressional District 13 (115th Congress), North Carolina",93580,147067,25340
2016,"Congressional District (at Large) (115th Congress), North Dakota",107578,134178,32224
2016,"Congressional District 1 (115th Congress), Ohio",103841,141504,30226
2016,"Congressional District 2 (115th Congress), Ohio",95441,155053,29979
2016,"Congressional District 3 (115th Congress), Ohio",93720,156345,25996
2016,"Congressional District 4 (115th Congress), Ohio",55266,198416,26322
2016,"Congressional District 5 (115th Congress), Ohio",79032,171294,29998
2016,"Congressional District 6 (115th Congress), Ohio",51041,211366,23734
2016,"Congressional District 7 (115th Congress), Ohio",66562,195784,26828
2016,"Congressional District 8 (115th Congress), Ohio",73768,173261,28674
2016,"Congressional District 9 (115th Congress), Ohio",64004,150599,24286
2016,"Congressional District 10 (115th Congress), Ohio",82244,136111,26658
2016,"Congressional District 11 (115th Congress), Ohio",70501,145894,22551
2016,"Congressional District 12 (115th Congress), Ohio",132967,133943,32305
2016,"Congressional District 13 (115th Congress), Ohio",77754,188151,23854
2016,"Congressional District 14 (115th Congress), Ohio",104357,152681,32219
2016,"Congressional District 15 (115th Congress), Ohio",103489,167947,30922
2016,"Congressional District 16 (115th Congress), Ohio",108218,160679,31551
2016,"Congressional District 1 (115th Congress), Oklahoma",108669,144225,29040
2016,"Congressional District 2 (115th Congress), Oklahoma",57441,188112,21807
2016,"Congressional District 3 (115th Congress), Oklahoma",79335,171287,25367
2016,"Congressional District 4 (115th Congress), Oklahoma",85169,160205,27785
2016,"Congressional District 5 (115th Congress), Oklahoma",102308,138700,26930
2016,"Congressional District 1 (115th Congress), Oregon",143667,111825,33728
2016,"Congressional District 2 (115th Congress), Oregon",83101,162452,25169
2016,"Congressional District 3 (115th Congress), Oregon",150741,107543,31275
2016,"Congressional District 4 (115th Congress), Oregon",88759,141259,23209
2016,"Congressional District 5 (115th Congress), Oregon",106240,132814,29047
2016,"Congressional District 1 (115th Congress), Pennsylvania",82811,163332,25125
2016,"Congressional District 2 (115th Congress), Pennsylvania",89599,129416,25149
2016,"Congressional District 3 (115th Congress), Pennsylvania",81247,198447,26058
2016,"Congressional District 4 (115th Congress), Pennsylvania",85935,190401,30539
2016,"Congressional District 5 (115th Congress), Pennsylvania",71949,208494,23719
2016,"Congressional District 6 (115th Congress), Pennsylvania",136238,140020,36765
2016,"Congressional District 7 (115th Congress), Pennsylvania",123465,137346,38226
2016,"Congressional District 8 (115th Congress), Pennsylvania",120846,150305,35980
2016,"Congressional District 9 (115th Congress), Pennsylvania",58105,229056,25114
2016,"Congressional District 10 (115th Congress), Pennsylvania",66302,202143,25809
2016,"Congressional District 11 (115th Congress), Pennsylvania",79784,198160,28382
2016,"Congressional District 12 (115th Congress), Pennsylvania",105551,170266,30807
2016,"Congressional District 13 (115th Congress), Pennsylvania",108837,148676,30133
2016,"Congressional District 14 (115th Congress), Pennsylvania",104508,152477,26606
2016,"Congressional District 15 (115th Congress), Pennsylvania",89200,177952,30628
2016,"Congressional District 16 (115th Congress), Pennsylvania",78336,172873,27356
2016,"Congressional District 17 (115th Congress), Pennsylvania",73232,197692,26159
2016,"Congressional District 18 (115th Congress), Pennsylvania",121026,165388,31588
2016,"Congressional District 1 (115th Congress), Rhode Island",76918,97936,29908
2016,"Congressional District 2 (115th Congress), Rhode Island",74277,106109,30881
2016,"Congressional District 1 (115th Congress), South Carolina",133870,114222,32462
2016,"Congressional District 2 (115th Congress), South Carolina",97987,128715,30092
2016,"Congressional District 3 (115th Congress), South Carolina",65059,143838,22789
2016,"Congressional District 4 (115th Congress), South Carolina",95526,122935,26551
2016,"Congressional District 5 (115th Congress), South Carolina",74267,158087,25668
2016,"Congressional District 6 (115th Congress), South Carolina",57069,150913,20578
2016,"Congressional District 7 (115th Congress), South Carolina",67308,162959,23189
2016,"Congressional District (at Large) (115th Congress), South Dakota",111002,163910,29401
2016,"Congressional District 1 (115th Congress), Tennessee",60599,195662,21447
2016,"Congressional District 2 (115th Congress), Tennessee",97901,144325,25605
2016,"Congressional District 3 (115th Congress), Tennessee",78020,178585,24081
2016,"Congressional District 4 (115th Congress), Tennessee",76562,180539,25666
2016,"Congressional District 5 (115th Congress), Tennessee",122435,126184,30471
2016,"Congressional District 6 (115th Congress), Tennessee",75323,190208,25985
2016,"Congressional District 7 (115th Congress), Tennessee",94722,159587,26618
2016,"Congressional District 8 (115th Congress), Tennessee",82945,160236,26811
2016,"Congressional District 9 (115th Congress), Tennessee",67548,130611,23657
2016,"Congressional District 1 (115th Congress), Texas",66676,131291,22936
2016,"Congressional District 2 (115th Congress), Texas",135377,102825,37353
2016,"Congressional District 3 (115th Congress), Texas",189348,75934,45604
2016,"Congressional District 4 (115th Congress), Texas",74267,157387,26678
2016,"Congressional District 5 (115th Congress), Texas",69724,149145,26286
2016,"Congressional District 6 (115th Congress), Texas",94429,124285,31746
2016,"Congressional District 7 (115th Congress), Texas",162805,80122,40366
2016,"Congressional District 8 (115th Congress), Texas",105431,148220,30611
2016,"Congressional District 9 (115th Congress), Texas",76498,142428,24179
2016,"Congressional District 10 (115th Congress), Texas",136208,120334,35810
2016,"Congressional District 11 (115th Congress), Texas",70151,150127,26206
2016,"Congressional District 12 (115th Congress), Texas",101510,139238,31526
2016,"Congressional District 13 (115th Congress), Texas",64813,136912,25994
2016,"Congressional District 14 (115th Congress), Texas",74334,149106,29791
2016,"Congressional District 15 (115th Congress), Texas",62205,115626,20239
2016,"Congressional District 16 (115th Congress), Texas",71532,102052,22125
2016,"Congressional District 17 (115th Congress), Texas",85695,121108,26277
2016,"Congressional District 18 (115th Congress), Texas",69841,129808,23959
2016,"Congressional District 19 (115th Congress), Texas",67362,137154,24457
2016,"Congressional District 20 (115th Congress), Texas",81183,133730,25265
2016,"Congressional District 21 (115th Congress), Texas",157338,108665,33589
2016,"Congressional District 22 (115th Congress), Texas",157049,102832,40287
2016,"Congressional District 23 (115th Congress), Texas",66085,118774,22216
2016,"Congressional District 24 (115th Congress), Texas",160673,92931,37145
2016,"Congressional District 25 (115th Congress), Texas",122048,123262,32037
2016,"Congressional District 26 (115th Congress), Texas",162971,96468,37644
2016,"Congressional District 27 (115th Congress), Texas",63239,142734,26073
2016,"Congressional District 28 (115th Congress), Texas",51740,119754,20494
2016,"Congressional District 29 (115th Congress), Texas",32612,133714,22192
2016,"Congressional District 30 (115th Congress), Texas",61698,124362,25789
2016,"Congressional District 31 (115th Congress), Texas",124403,119672,32326
2016,"Congressional District 32 (115th Congress), Texas",137024,89421,36030
2016,"Congressional District 33 (115th Congress), Texas",27932,128231,21690
2016,"Congressional District 34 (115th Congress), Texas",45197,123345,19404
2016,"Congressional District 35 (115th Congress), Texas",70787,145960,24990
2016,"Congressional District 36 (115th Congress), Texas",62493,157754,27600
2016,"Congressional District 1 (115th Congress), Utah",84628,111634,28799
2016,"Congressional District 2 (115th Congress), Utah",95546,106982,27031
2016,"Congressional District 3 (115th Congress), Utah",111085,65410,26180
2016,"Congressional District 4 (115th Congress), Utah",89871,120579,29896
2016,"Congressional District (at Large) (115th Congress), Vermont",92871,128767,29787
2016,"Congressional District 1 (115th Congress), Virginia",120068,131556,36426
2016,"Congressional District 2 (115th Congress), Virginia",107636,113585,31613
2016,"Congressional District 3 (115th Congress), Virginia",77026,138109,27487
2016,"Congressional District 4 (115th Congress), Virginia",99120,143661,27592
2016,"Congressional District 5 (115th Congress), Virginia",80755,152189,26608
2016,"Congressional District 6 (115th Congress), Virginia",80854,161950,25753
2016,"Congressional District 7 (115th Congress), Virginia",127780,129086,35828
2016,"Congressional District 8 (115th Congress), Virginia",165675,67963,51747
2016,"Congressional District 9 (115th Congress), Virginia",61873,167985,21034
2016,"Congressional District 10 (115th Congress), Virginia",160420,85305,50024
2016,"Congressional District 11 (115th Congress), Virginia",160544,81447,46170
2016,"Congressional District 1 (115th Congress), Washington",141566,102093,40721
2016,"Congressional District 2 (115th Congress), Washington",98925,122024,31765
2016,"Congressional District 3 (115th Congress), Washington",81559,131890,30147
2016,"Congressional District 4 (115th Congress), Washington",54519,118709,25267
2016,"Congressional District 5 (115th Congress), Washington",89001,114075,26378
2016,"Congressional District 6 (115th Congress), Washington",94834,126188,30545
2016,"Congressional District 7 (115th Congress), Washington",198514,60990,44711
2016,"Congressional District 8 (115th Congress), Washington",111743,113410,36328
2016,"Congressional District 9 (115th Congress), Washington",134364,99053,35905
2016,"Congressional District 10 (115th Congress), Washington",93484,123354,31969
2016,"Congressional District 1 (115th Congress), West Virginia",60233,167466,23512
