year,district,unemp_rate
2012,"Congressional District 1 (113th Congress), Florida",9.2
2012,"Congressional District 2 (113th Congress), Florida",11.0
2012,"Congressional District 3 (113th Congress), Florida",10.7
2012,"Congressional District 4 (113th Congress), Florida",10.1
2012,"Congressional District 5 (113th Congress), Florida",16.8
2012,"Congressional District 6 (113th Congress), Florida",10.2
2012,"Congressional District 7 (113th Congress), Florida",10.4
2012,"Congressional District 8 (113th Congress), Florida",14.2
2012,"Congressional District 9 (113th Congress), Florida",10.9
2012,"Congressional District 10 (113th Congress), Florida",11.0
2012,"Congressional District 11 (113th Congress), Florida",14.9
2012,"Congressional District 12 (113th Congress), Florida",10.5
2012,"Congressional District 13 (113th Congress), Florida",9.4
2012,"Congressional District 14 (113th Congress), Florida",12.3
2012,"Congressional District 15 (113th Congress), Florida",10.9
2012,"Congressional District 16 (113th Congress), Florida",10.8
2012,"Congressional District 17 (113th Congress), Florida",12.7
2012,"Congressional District 18 (113th Congress), Florida",11.2
2012,"Congressional District 19 (113th Congress), Florida",11.8
2012,"Congressional District 20 (113th Congress), Florida",15.4
2012,"Congressional District 21 (113th Congress), Florida",10.8
2012,"Congressional District 22 (113th Congress), Florida",9.8
2012,"Congressional District 23 (113th Congress), Florida",10.3
2012,"Congressional District 24 (113th Congress), Florida",15.3
2012,"Congressional District 25 (113th Congress), Florida",10.1
2012,"Congressional District 26 (113th Congress), Florida",10.4
2012,"Congressional District 27 (113th Congress), Florida",11.5
2012,"Congressional District 1 (113th Congress), Georgia",11.1
2012,"Congressional District 2 (113th Congress), Georgia",13.3
2012,"Congressional District 3 (113th Congress), Georgia",11.5
2012,"Congressional District 4 (113th Congress), Georgia",14.7
2012,"Congressional District 5 (113th Congress), Georgia",15.2
2012,"Congressional District 6 (113th Congress), Georgia",7.0
2012,"Congressional District 7 (113th Congress), Georgia",8.6
2012,"Congressional District 8 (113th Congress), Georgia",10.2
2012,"Congressional District 9 (113th Congress), Georgia",9.4
2012,"Congressional District 10 (113th Congress), Georgia",8.9
2012,"Congressional District 11 (113th Congress), Georgia",8.5
2012,"Congressional District 12 (113th Congress), Georgia",9.8
2012,"Congressional District 13 (113th Congress), Georgia",13.7
2012,"Congressional District 14 (113th Congress), Georgia",12.8
2012,"Congressional District 1 (113th Congress), Hawaii",6.1
2012,"Congressional District 2 (113th Congress), Hawaii",8.1
2012,"Congressional District 1 (113th Congress), Idaho",8.8
2012,"Congressional District 2 (113th Congress), Idaho",7.2
2012,"Congressional District 1 (113th Congress), Illinois",17.7
2012,"Congressional District 2 (113th Congress), Illinois",18.4
2012,"Congressional District 3 (113th Congress), Illinois",10.1
2012,"Congressional District 4 (113th Congress), Illinois",12.2
2012,"Congressional District 5 (113th Congress), Illinois",7.1
2012,"Congressional District 6 (113th Congress), Illinois",8.0
2012,"Congressional District 7 (113th Congress), Illinois",16.2
2012,"Congressional District 8 (113th Congress), Illinois",9.0
2012,"Congressional District 9 (113th Congress), Illinois",7.6
2012,"Congressional District 10 (113th Congress), Illinois",8.3
2012,"Congressional District 11 (113th Congress), Illinois",8.7
2012,"Congressional District 12 (113th Congress), Illinois",10.0
2012,"Congressional District 13 (113th Congress), Illinois",9.2
2012,"Congressional District 14 (113th Congress), Illinois",8.3
2012,"Congressional District 15 (113th Congress), Illinois",8.3
2012,"Congressional District 16 (113th Congress), Illinois",9.5
2012,"Congressional District 17 (113th Congress), Illinois",9.5
2012,"Congressional District 18 (113th Congress), Illinois",6.5
2012,"Congressional District 1 (113th Congress), Indiana",11.3
2012,"Congressional District 2 (113th Congress), Indiana",9.1
2012,"Congressional District 3 (113th Congress), Indiana",8.3
2012,"Congressional District 4 (113th Congress), Indiana",7.4
2012,"Congressional District 5 (113th Congress), Indiana",6.5
2012,"Congressional District 6 (113th Congress), Indiana",9.0
2012,"Congressional District 7 (113th Congress), Indiana",12.8
2012,"Congressional District 8 (113th Congress), Indiana",6.8
2012,"Congressional District 9 (113th Congress), Indiana",7.9
2012,"Congressional District 1 (113th Congress), Iowa",5.8
2012,"Congressional District 2 (113th Congress), Iowa",5.2
2012,"Congressional District 3 (113th Congress), Iowa",5.5
2012,"Congressional District 4 (113th Congress), Iowa",4.9
2012,"Congressional District 1 (113th Congress), Kansas",5.1
2012,"Congressional District 2 (113th Congress), Kansas",7.1
2012,"Congressional District 3 (113th Congress), Kansas",6.7
2012,"Congressional District 4 (113th Congress), Kansas",7.2
2012,"Congressional District 1 (113th Congress), Kentucky",9.1
2012,"Congressional District 2 (113th Congress), Kentucky",8.8
2012,"Congressional District 3 (113th Congress), Kentucky",9.8
2012,"Congressional District 4 (113th Congress), Kentucky",8.2
2012,"Congressional District 5 (113th Congress), Kentucky",12.9
2012,"Congressional District 6 (113th Congress), Kentucky",7.9
2012,"Congressional District 1 (113th Congress), Louisiana",8.4
2012,"Congressional District 2 (113th Congress), Louisiana",11.5
2012,"Congressional District 3 (113th Congress), Louisiana",8.7
2012,"Congressional District 4 (113th Congress), Louisiana",8.0
2012,"Congressional District 5 (113th Congress), Louisiana",10.5
2012,"Congressional District 6 (113th Congress), Louisiana",6.2
2012,"Congressional District 1 (113th Congress), Maine",6.6
2012,"Congressional District 2 (113th Congress), Maine",8.7
2012,"Congressional District 1 (113th Congress), Maryland",8.2
2012,"Congressional District 2 (113th Congress), Maryland",9.5
2012,"Congressional District 3 (113th Congress), Maryland",6.7
2012,"Congressional District 4 (113th Congress), Maryland",9.0
2012,"Congressional District 5 (113th Congress), Maryland",7.1
2012,"Congressional District 6 (113th Congress), Maryland",7.2
2012,"Congressional District 7 (113th Congress), Maryland",12.4
2012,"Congressional District 8 (113th Congress), Maryland",6.4
2012,"Congressional District 1 (113th Congress), Massachusetts",10.0
2012,"Congressional District 2 (113th Congress), Massachusetts",8.6
2012,"Congressional District 3 (113th Congress), Massachusetts",9.2
2012,"Congressional District 4 (113th Congress), Massachusetts",8.1
2012,"Congressional District 5 (113th Congress), Massachusetts",6.9
2012,"Congressional District 6 (113th Congress), Massachusetts",6.9
2012,"Congressional District 7 (113th Congress), Massachusetts",9.7
2012,"Congressional District 8 (113th Congress), Massachusetts",8.3
2012,"Congressional District 9 (113th Congress), Massachusetts",8.7
2012,"Congressional District 1 (113th Congress), Michigan",10.1
2012,"Congressional District 2 (113th Congress), Michigan",9.6
2012,"Congressional District 3 (113th Congress), Michigan",9.8
2012,"Congressional District 4 (113th Congress), Michigan",11.2
2012,"Congressional District 5 (113th Congress), Michigan",14.5
2012,"Congressional District 6 (113th Congress), Michigan",9.3
2012,"Congressional District 7 (113th Congress), Michigan",9.8
2012,"Congressional District 8 (113th Congress), Michigan",9.2
2012,"Congressional District 9 (113th Congress), Michigan",11.0
2012,"Congressional District 10 (113th Congress), Michigan",9.6
2012,"Congressional District 11 (113th Congress), Michigan",7.4
2012,"Congressional District 12 (113th Congress), Michigan",10.2
2012,"Congressional District 13 (113th Congress), Michigan",20.2
2012,"Congressional District 14 (113th Congress), Michigan",18.6
2012,"Congressional District 1 (113th Congress), Minnesota",4.6
2012,"Congressional District 2 (113th Congress), Minnesota",5.8
2012,"Congressional District 3 (113th Congress), Minnesota",5.0
2012,"Congressional District 4 (113th Congress), Minnesota",8.0
2012,"Congressional District 5 (113th Congress), Minnesota",7.7
2012,"Congressional District 6 (113th Congress), Minnesota",5.9
2012,"Congressional District 7 (113th Congress), Minnesota",5.3
2012,"Congressional District 8 (113th Congress), Minnesota",7.7
2012,"Congressional District 1 (113th Congress), Mississippi",10.4
2012,"Congressional District 2 (113th Congress), Mississippi",15.1
2012,"Congressional District 3 (113th Congress), Mississippi",10.1
2012,"Congressional District 4 (113th Congress), Mississippi",10.2
2012,"Congressional District 1 (113th Congress), Missouri",13.8
2012,"Congressional District 2 (113th Congress), Missouri",5.3
2012,"Congressional District 3 (113th Congress), Missouri",7.5
2012,"Congressional District 4 (113th Congress), Missouri",8.5
2012,"Congressional District 5 (113th Congress), Missouri",9.7
2012,"Congressional District 6 (113th Congress), Missouri",6.7
2012,"Congressional District 7 (113th Congress), Missouri",8.8
2012,"Congressional District 8 (113th Congress), Missouri",8.8
2012,"Congressional District (at Large) (113th Congress), Montana",7.2
2012,"Congressional District 1 (113th Congress), Nebraska",5.6
2012,"Congressional District 2 (113th Congress), Nebraska",6.2
2012,"Congressional District 3 (113th Congress), Nebraska",4.2
2012,"Congressional District 1 (113th Congress), Nevada",15.8
2012,"Congressional District 2 (113th Congress), Nevada",11.0
2012,"Congressional District 3 (113th Congress), Nevada",9.9
2012,"Congressional District 4 (113th Congress), Nevada",12.7
2012,"Congressional District 1 (113th Congress), New Hampshire",6.8
2012,"Congressional District 2 (113th Congress), New Hampshire",6.2
2012,"Congressional District 1 (113th Congress), New Jersey",11.5
2012,"Congressional District 2 (113th Congress), New Jersey",12.8
2012,"Congressional District 3 (113th Congress), New Jersey",10.2
2012,"Congressional District 4 (113th Congress), New Jersey",8.6
2012,"Congressional District 5 (113th Congress), New Jersey",7.4
2012,"Congressional District 6 (113th Congress), New Jersey",9.4
2012,"Congressional District 7 (113th Congress), New Jersey",7.2
2012,"Congressional District 8 (113th Congress), New Jersey",11.3
2012,"Congressional District 9 (113th Congress), New Jersey",9.5
2012,"Congressional District 10 (113th Congress), New Jersey",17.3
2012,"Congressional District 11 (113th Congress), New Jersey",6.9
2012,"Congressional District 12 (113th Congress), New Jersey",9.4
2012,"Congressional District 1 (113th Congress), New Mexico",8.9
2012,"Congressional District 2 (113th Congress), New Mexico",12.1
2012,"Congressional District 3 (113th Congress), New Mexico",9.9
2012,"Congressional District 1 (113th Congress), New York",7.3
2012,"Congressional District 2 (113th Congress), New York",6.9
2012,"Congressional District 3 (113th Congress), New York",6.7
2012,"Congressional District 4 (113th Congress), New York",7.6
2012,"Congressional District 5 (113th Congress), New York",12.6
2012,"Congressional District 6 (113th Congress), New York",8.4
2012,"Congressional District 7 (113th Congress), New York",11.5
2012,"Congressional District 8 (113th Congress), New York",13.7
2012,"Congressional District 9 (113th Congress), New York",10.4
2012,"Congressional District 10 (113th Congress), New York",6.7
2012,"Congressional District 11 (113th Congress), New York",8.4
2012,"Congressional District 12 (113th Congress), New York",6.0
2012,"Congressional District 13 (113th Congress), New York",14.1
2012,"Congressional District 14 (113th Congress), New York",10.1
2012,"Congressional District 15 (113th Congress), New York",17.4
2012,"Congressional District 16 (113th Congress), New York",11.1
2012,"Congressional District 17 (113th Congress), New York",7.9
2012,"Congressional District 18 (113th Congress), New York",9.0
2012,"Congressional District 19 (113th Congress), New York",9.8
2012,"Congressional District 20 (113th Congress), New York",8.0
2012,"Congressional District 21 (113th Congress), New York",10.1
2012,"Congressional District 22 (113th Congress), New York",8.7
2012,"Congressional District 23 (113th Congress), New York",7.2
2012,"Congressional District 24 (113th Congress), New York",8.2
2012,"Congressional District 25 (113th Congress), New York",8.9
2012,"Congressional District 26 (113th Congress), New York",8.7
2012,"Congressional District 27 (113th Congress), New York",6.8
2012,"Congressional District 1 (113th Congress), North Carolina",15.2
2012,"Congressional District 2 (113th Congress), North Carolina",10.3
2012,"Congressional District 3 (113th Congress), North Carolina",12.2
2012,"Congressional District 4 (113th Congress), North Carolina",9.1
2012,"Congressional District 5 (113th Congress), North Carolina",9.7
2012,"Congressional District 6 (113th Congress), North Carolina",9.3
2012,"Congressional District 7 (113th Congress), North Carolina",10.3
2012,"Congressional District 8 (113th Congress), North Carolina",13.4
2012,"Congressional District 9 (113th Congress), North Carolina",7.2
2012,"Congressional District 10 (113th Congress), North Carolina",11.4
2012,"Congressional District 11 (113th Congress), North Carolina",10.1
2012,"Congressional District 12 (113th Congress), North Carolina",15.1
2012,"Congressional District 13 (113th Congress), North Carolina",7.8
2012,"Congressional District (at Large) (113th Congress), North Dakota",3.3
2012,"Congressional District 1 (113th Congress), Ohio",9.0
2012,"Congressional District 2 (113th Congress), Ohio",9.5
2012,"Congressional District 3 (113th Congress), Ohio",10.2
2012,"Congressional District 4 (113th Congress), Ohio",7.7
2012,"Congressional District 5 (113th Congress), Ohio",7.9
2012,"Congressional District 6 (113th Congress), Ohio",9.0
2012,"Congressional District 7 (113th Congress), Ohio",7.6
2012,"Congressional District 8 (113th Congress), Ohio",9.0
2012,"Congressional District 9 (113th Congress), Ohio",12.7
2012,"Congressional District 10 (113th Congress), Ohio",10.1
2012,"Congressional District 11 (113th Congress), Ohio",16.4
2012,"Congressional District 12 (113th Congress), Ohio",6.0
2012,"Congressional District 13 (113th Congress), Ohio",10.9
2012,"Congressional District 14 (113th Congress), Ohio",6.8
2012,"Congressional District 15 (113th Congress), Ohio",7.3
2012,"Congressional District 16 (113th Congress), Ohio",6.0
2012,"Congressional District 1 (113th Congress), Oklahoma",7.3
2012,"Congressional District 2 (113th Congress), Oklahoma",8.9
2012,"Congressional District 3 (113th Congress), Oklahoma",5.5
2012,"Congressional District 4 (113th Congress), Oklahoma",6.1
2012,"Congressional District 5 (113th Congress), Oklahoma",6.4
2012,"Congressional District 1 (113th Congress), Oregon",8.9
2012,"Congressional District 2 (113th Congress), Oregon",11.8
2012,"Congressional District 3 (113th Congress), Oregon",10.3
2012,"Congressional District 4 (113th Congress), Oregon",12.2
2012,"Congressional District 5 (113th Congress), Oregon",12.4
2012,"Congressional District 1 (113th Congress), Pennsylvania",15.4
2012,"Congressional District 2 (113th Congress), Pennsylvania",15.3
2012,"Congressional District 3 (113th Congress), Pennsylvania",7.8
2012,"Congressional District 4 (113th Congress), Pennsylvania",8.0
2012,"Congressional District 5 (113th Congress), Pennsylvania",7.6
2012,"Congressional District 6 (113th Congress), Pennsylvania",7.3
2012,"Congressional District 7 (113th Congress), Pennsylvania",7.0
2012,"Congressional District 8 (113th Congress), Pennsylvania",7.7
2012,"Congressional District 9 (113th Congress), Pennsylvania",7.8
2012,"Congressional District 10 (113th Congress), Pennsylvania",9.3
2012,"Congressional District 11 (113th Congress), Pennsylvania",7.7
2012,"Congressional District 12 (113th Congress), Pennsylvania",7.0
2012,"Congressional District 13 (113th Congress), Pennsylvania",10.7
2012,"Congressional District 14 (113th Congress), Pennsylvania",8.6
2012,"Congressional District 15 (113th Congress), Pennsylvania",7.9
2012,"Congressional District 16 (113th Congress), Pennsylvania",9.0
2012,"Congressional District 17 (113th Congress), Pennsylvania",10.3
2012,"Congressional District 18 (113th Congress), Pennsylvania",6.0
2012,"Congressional District 1 (113th Congress), Rhode Island",9.7
2012,"Congressional District 2 (113th Congress), Rhode Island",9.0
2012,"Congressional District 1 (113th Congress), South Carolina",9.0
2012,"Congressional District 2 (113th Congress), South Carolina",9.5
2012,"Congressional District 3 (113th Congress), South Carolina",12.4
2012,"Congressional District 4 (113th Congress), South Carolina",9.5
2012,"Congressional District 5 (113th Congress), South Carolina",12.5
2012,"Congressional District 6 (113th Congress), South Carolina",14.8
2012,"Congressional District 7 (113th Congress), South Carolina",11.5
2012,"Congressional District (at Large) (113th Congress), South Dakota",4.7
2012,"Congressional District 1 (113th Congress), Tennessee",9.0
2012,"Congressional District 2 (113th Congress), Tennessee",7.9
2012,"Congressional District 3 (113th Congress), Tennessee",10.0
2012,"Congressional District 4 (113th Congress), Tennessee",9.5
2012,"Congressional District 5 (113th Congress), Tennessee",8.8
2012,"Congressional District 6 (113th Congress), Tennessee",8.6
2012,"Congressional District 7 (113th Congress), Tennessee",9.0
2012,"Congressional District 8 (113th Congress), Tennessee",9.1
2012,"Congressional District 9 (113th Congress), Tennessee",13.6
2012,"Congressional District 1 (113th Congress), Texas",8.2
2012,"Congressional District 2 (113th Congress), Texas",5.3
2012,"Congressional District 3 (113th Congress), Texas",4.6
2012,"Congressional District 4 (113th Congress), Texas",8.9
2012,"Congressional District 5 (113th Congress), Texas",7.3
2012,"Congressional District 6 (113th Congress), Texas",8.3
2012,"Congressional District 7 (113th Congress), Texas",6.6
2012,"Congressional District 8 (113th Congress), Texas",7.3
2012,"Congressional District 9 (113th Congress), Texas",12.0
2012,"Congressional District 10 (113th Congress), Texas",7.0
2012,"Congressional District 11 (113th Congress), Texas",4.6
2012,"Congressional District 12 (113th Congress), Texas",6.3
2012,"Congressional District 13 (113th Congress), Texas",5.1
2012,"Congressional District 14 (113th Congress), Texas",8.8
2012,"Congressional District 15 (113th Congress), Texas",10.2
2012,"Congressional District 16 (113th Congress), Texas",10.5
2012,"Congressional District 17 (113th Congress), Texas",7.7
2012,"Congressional District 18 (113th Congress), Texas",11.6
2012,"Congressional District 19 (113th Congress), Texas",7.0
2012,"Congressional District 20 (113th Congress), Texas",9.1
2012,"Congressional District 21 (113th Congress), Texas",6.2
2012,"Congressional District 22 (113th Congress), Texas",5.1
2012,"Congressional District 23 (113th Congress), Texas",7.8
2012,"Congressional District 24 (113th Congress), Texas",6.5
2012,"Congressional District 25 (113th Congress), Texas",7.6
2012,"Congressional District 26 (113th Congress), Texas",6.7
2012,"Congressional District 27 (113th Congress), Texas",6.2
2012,"Congressional District 28 (113th Congress), Texas",7.8
2012,"Congressional District 29 (113th Congress), Texas",10.9
2012,"Congressional District 30 (113th Congress), Texas",10.8
2012,"Congressional District 31 (113th Congress), Texas",7.5
2012,"Congressional District 32 (113th Congress), Texas",6.9
2012,"Congressional District 33 (113th Congress), Texas",11.4
2012,"Congressional District 34 (113th Congress), Texas",11.7
2012,"Congressional District 35 (113th Congress), Texas",9.7
2012,"Congressional District 36 (113th Congress), Texas",10.9
2012,"Congressional District 1 (113th Congress), Utah",5.2
2012,"Congressional District 2 (113th Congress), Utah",8.2
2012,"Congressional District 3 (113th Congress), Utah",6.6
2012,"Congressional District 4 (113th Congress), Utah",7.2
2012,"Congressional District (at Large) (113th Congress), Vermont",6.4
2012,"Congressional District 1 (113th Congress), Virginia",5.9
2012,"Congressional District 2 (113th Congress), Virginia",7.8
2012,"Congressional District 3 (113th Congress), Virginia",12.3
2012,"Congressional District 4 (113th Congress), Virginia",8.9
2012,"Congressional District 5 (113th Congress), Virginia",6.9
2012,"Congressional District 6 (113th Congress), Virginia",6.5
2012,"Congressional District 7 (113th Congress), Virginia",7.0
2012,"Congressional District 8 (113th Congress), Virginia",4.4
2012,"Congressional District 9 (113th Congress), Virginia",8.5
2012,"Congressional District 10 (113th Congress), Virginia",4.4
2012,"Congressional District 11 (113th Congress), Virginia",5.5
2012,"Congressional District 1 (113th Congress), Washington",7.0
2012,"Congressional District 2 (113th Congress), Washington",9.1
2012,"Congressional District 3 (113th Congress), Washington",10.9
2012,"Congressional District 4 (113th Congress), Washington",9.9
2012,"Congressional District 5 (113th Congress), Washington",9.4
2012,"Congressional District 6 (113th Congress), Washington",11.3
2012,"Congressional District 7 (113th Congress), Washington",6.4
2012,"Congressional District 8 (113th Congress), Washington",7.7
2012,"Congressional District 9 (113th Congress), Washington",7.1
2012,"Congressional District 10 (113th Congress), Washington",9.8
2012,"Congressional District 1 (113th Congress), West Virginia",8.3
2012,"Congressional District 2 (113th Congress), West Virginia",8.0
2012,"Congressional District 3 (113th Congress), West Virginia",7.8
2012,"Congressional District 1 (113th Congress), Wisconsin",8.5
2012,"Congressional District 2 (113th Congress), Wisconsin",5.8
2012,"Congressional District 3 (113th Congress), Wisconsin",6.4
2012,"Congressional District 4 (113th Congress), Wisconsin",11.9
2012,"Congressional District 5 (113th Congress), Wisconsin",5.5
2012,"Congressional District 6 (113th Congress), Wisconsin",6.7
2012,"Congressional District 7 (113th Congress), Wisconsin",7.9
2012,"Congressional District 8 (113th Congress), Wisconsin",6.1
2012,"Congressional District (at Large) (113th Congress), Wyoming",5.6
2012,"Resident Commissioner District (at Large) (113th Congress), Puerto Rico",17.3
