year,district,black_pop,total_pop,white_pop
2013,"Congressional District 27 (113th Congress), Florida",54165,719632,629607
2013,"Congressional District 1 (113th Congress), Georgia",215503,721388,459033
2013,"Congressional District 2 (113th Congress), Georgia",357041,696006,301039
2013,"Congressional District 3 (113th Congress), Georgia",171515,713143,496992
2013,"Congressional District 4 (113th Congress), Georgia",423282,721682,216536
2013,"Congressional District 5 (113th Congress), Georgia",417590,719920,242947
2013,"Congressional District 6 (113th Congress), Georgia",108912,726129,512458
2013,"Congressional District 7 (113th Congress), Georgia",134314,735051,438036
2013,"Congressional District 8 (113th Congress), Georgia",211278,696584,445356
2013,"Congressional District 9 (113th Congress), Georgia",51844,711655,616279
2013,"Congressional District 10 (113th Congress), Georgia",174109,699534,486581
2013,"Congressional District 11 (113th Congress), Georgia",113654,730150,543609
2013,"Congressional District 12 (113th Congress), Georgia",249721,706182,415748
2013,"Congressional District 13 (113th Congress), Georgia",405406,718624,261447
2013,"Congressional District 14 (113th Congress), Georgia",61807,696119,599098
2013,"Congressional District 1 (113th Congress), Hawaii",19087,702026,127722
2013,"Congressional District 2 (113th Congress), Hawaii",11219,702028,231255
2013,"Congressional District 1 (113th Congress), Idaho",3994,812462,753548
2013,"Congressional District 2 (113th Congress), Idaho",5103,799674,722083
2013,"Congressional District 1 (113th Congress), Illinois",368283,718967,290289
2013,"Congressional District 2 (113th Congress), Illinois",389648,699363,274587
2013,"Congressional District 3 (113th Congress), Illinois",38963,737806,563817
2013,"Congressional District 4 (113th Congress), Illinois",31787,712077,439584
2013,"Congressional District 5 (113th Congress), Illinois",21444,734664,599931
2013,"Congressional District 6 (113th Congress), Illinois",16956,727718,616895
2013,"Congressional District 7 (113th Congress), Illinois",368714,720325,248110
2013,"Congressional District 8 (113th Congress), Illinois",35120,715255,485128
2013,"Congressional District 9 (113th Congress), Illinois",61866,709590,514692
2013,"Congressional District 10 (113th Congress), Illinois",48476,716308,536091
2013,"Congressional District 11 (113th Congress), Illinois",76589,709493,468015
2013,"Congressional District 12 (113th Congress), Illinois",117647,702625,556502
2013,"Congressional District 13 (113th Congress), Illinois",77860,715907,586184
2013,"Congressional District 14 (113th Congress), Illinois",20957,729162,643435
2013,"Congressional District 15 (113th Congress), Illinois",26185,705563,660695
2013,"Congressional District 16 (113th Congress), Illinois",27060,697856,638808
2013,"Congressional District 17 (113th Congress), Illinois",78801,710667,583203
2013,"Congressional District 18 (113th Congress), Illinois",27204,718789,656450
2013,"Congressional District 1 (113th Congress), Indiana",141039,719164,503981
2013,"Congressional District 2 (113th Congress), Indiana",46459,719730,625700
2013,"Congressional District 3 (113th Congress), Indiana",43863,729747,641730
2013,"Congressional District 4 (113th Congress), Indiana",25446,738647,671183
2013,"Congressional District 5 (113th Congress), Indiana",57559,743062,629946
2013,"Congressional District 6 (113th Congress), Indiana",19141,724638,675653
2013,"Congressional District 7 (113th Congress), Indiana",220584,743136,437538
2013,"Congressional District 8 (113th Congress), Indiana",29173,720976,666721
2013,"Congressional District 9 (113th Congress), Indiana",20257,731802,677143
2013,"Congressional District 1 (113th Congress), Iowa",28346,766821,704857
2013,"Congressional District 2 (113th Congress), Iowa",31376,774072,701132
2013,"Congressional District 3 (113th Congress), Iowa",32126,788588,706117
2013,"Congressional District 4 (113th Congress), Iowa",10582,760935,711802
2013,"Congressional District 1 (113th Congress), Kansas",21543,722463,636914
2013,"Congressional District 2 (113th Congress), Kansas",31793,715785,628690
2013,"Congressional District 3 (113th Congress), Kansas",64789,738508,602586
2013,"Congressional District 4 (113th Congress), Kansas",50121,717201,607840
2013,"Congressional District 1 (113th Congress), Kentucky",49788,723347,650850
2013,"Congressional District 2 (113th Congress), Kentucky",41665,737296,660967
2013,"Congressional District 3 (113th Congress), Kentucky",156359,739047,539475
2013,"Congressional District 4 (113th Congress), Kentucky",25175,736293,678842
2013,"Congressional District 5 (113th Congress), Kentucky",9330,714729,692710
2013,"Congressional District 6 (113th Congress), Kentucky",67847,744583,631730
2013,"Congressional District 1 (113th Congress), Louisiana",98950,781134,633322
2013,"Congressional District 2 (113th Congress), Louisiana",489500,784928,246703
2013,"Congressional District 3 (113th Congress), Louisiana",190709,769331,543668
2013,"Congressional District 4 (113th Congress), Louisiana",257076,762517,470751
2013,"Congressional District 5 (113th Congress), Louisiana",269012,754131,465229
2013,"Congressional District 6 (113th Congress), Louisiana",187668,773429,547623
2013,"Congressional District 1 (113th Congress), Maine",10031,670714,633750
2013,"Congressional District 2 (113th Congress), Maine",3586,657588,626720
2013,"Congressional District 1 (113th Congress), Maryland",85892,723716,599804
2013,"Congressional District 2 (113th Congress), Maryland",247501,745135,415253
2013,"Congressional District 3 (113th Congress), Maryland",161388,740451,481714
2013,"Congressional District 4 (113th Congress), Maryland",390608,739293,240823
2013,"Congressional District 5 (113th Congress), Maryland",288534,752393,390564
2013,"Congressional District 6 (113th Congress), Maryland",99811,747058,509038
2013,"Congressional District 7 (113th Congress), Maryland",393876,724692,260116
2013,"Congressional District 8 (113th Congress), Maryland",87354,756076,519023
2013,"Congressional District 1 (113th Congress), Massachusetts",47607,729965,607404
2013,"Congressional District 2 (113th Congress), Massachusetts",37976,738642,627444
2013,"Congressional District 3 (113th Congress), Massachusetts",30358,742932,566124
2013,"Congressional District 4 (113th Congress), Massachusetts",19754,746358,652514
2013,"Congressional District 5 (113th Congress), Massachusetts",37548,754065,602379
2013,"Congressional District 6 (113th Congress), Massachusetts",25623,750623,643619
2013,"Congressional District 7 (113th Congress), Massachusetts",186429,751062,384466
2013,"Congressional District 8 (113th Congress), Massachusetts",71697,759336,597538
2013,"Congressional District 9 (113th Congress), Massachusetts",17435,719841,648893
2013,"Congressional District 1 (113th Congress), Michigan",11417,704991,648551
2013,"Congressional District 2 (113th Congress), Michigan",39876,717114,624294
2013,"Congressional District 3 (113th Congress), Michigan",65835,720731,605450
2013,"Congressional District 4 (113th Congress), Michigan",15335,709423,664626
2013,"Congressional District 5 (113th Congress), Michigan",119555,682848,531329
2013,"Congressional District 6 (113th Congress), Michigan",59926,709976,603919
2013,"Congressional District 7 (113th Congress), Michigan",32868,703537,642781
2013,"Congressional District 8 (113th Congress), Michigan",36021,713867,616504
2013,"Congressional District 9 (113th Congress), Michigan",84057,713212,574857
2013,"Congressional District 10 (113th Congress), Michigan",19944,711342,662449
2013,"Congressional District 11 (113th Congress), Michigan",35925,717393,594691
2013,"Congressional District 12 (113th Congress), Michigan",72681,711313,566575
2013,"Congressional District 13 (113th Congress), Michigan",378188,673446,248017
2013,"Congressional District 14 (113th Congress), Michigan",406609,706429,245013
2013,"Congressional District 1 (113th Congress), Minnesota",16486,668726,613260
2013,"Congressional District 2 (113th Congress), Minnesota",27596,681195,588799
2013,"Congressional District 3 (113th Congress), Minnesota",48495,685092,563451
2013,"Congressional District 4 (113th Congress), Minnesota",65546,686098,500645
2013,"Congressional District 5 (113th Congress), Minnesota",106696,697725,476356
2013,"Congressional District 6 (113th Congress), Minnesota",16489,675687,622943
2013,"Congressional District 7 (113th Congress), Minnesota",6004,662860,612716
2013,"Congressional District 8 (113th Congress), Minnesota",7215,662997,617917
2013,"Congressional District 1 (113th Congress), Mississippi",208389,756459,527919
2013,"Congressional District 2 (113th Congress), Mississippi",474860,726159,231665
2013,"Congressional District 3 (113th Congress), Mississippi",263930,750332,459041
2013,"Congressional District 4 (113th Congress), Mississippi",181101,758257,546015
2013,"Congressional District 1 (113th Congress), Missouri",359831,737033,326759
2013,"Congressional District 2 (113th Congress), Missouri",30723,768428,687327
2013,"Congressional District 3 (113th Congress), Missouri",24162,760643,710248
2013,"Congressional District 4 (113th Congress), Missouri",31311,756407,678874
2013,"Congressional District 5 (113th Congress), Missouri",163411,758911,525821
2013,"Congressional District 6 (113th Congress), Missouri",33892,754588,683363
2013,"Congressional District 7 (113th Congress), Missouri",13377,759566,699108
2013,"Congressional District 8 (113th Congress), Missouri",35581,748595,692471
2013,"Congressional District (at Large) (113th Congress), Montana",3221,1015165,904740
2013,"Congressional District 1 (113th Congress), Nebraska",18439,628082,559161
2013,"Congressional District 2 (113th Congress), Nebraska",60948,634418,521950
2013,"Congressional District 3 (113th Congress), Nebraska",6623,606016,569247
2013,"Congressional District 1 (113th Congress), Nevada",74983,673794,393782
2013,"Congressional District 2 (113th Congress), Nevada",13658,690786,576536
2013,"Congressional District 3 (113th Congress), Nevada",48961,720438,506711
2013,"Congressional District 4 (113th Congress), Nevada",96577,705118,429835
2013,"Congressional District 1 (113th Congress), New Hampshire",8504,662473,620249
2013,"Congressional District 2 (113th Congress), New Hampshire",7596,660986,616508
2013,"Congressional District 1 (113th Congress), New Jersey",129320,730895,497632
2013,"Congressional District 2 (113th Congress), New Jersey",96607,732764,548990
2013,"Congressional District 3 (113th Congress), New Jersey",78577,742640,601561
2013,"Congressional District 4 (113th Congress), New Jersey",47248,735064,627418
2013,"Congressional District 5 (113th Congress), New Jersey",39359,733032,570730
2013,"Congressional District 6 (113th Congress), New Jersey",74947,738398,478926
2013,"Congressional District 7 (113th Congress), New Jersey",34099,748580,601227
2013,"Congressional District 8 (113th Congress), New Jersey",80631,758406,422061
2013,"Congressional District 9 (113th Congress), New Jersey",86243,760064,459605
2013,"Congressional District 10 (113th Congress), New Jersey",390300,733056,220801
2013,"Congressional District 11 (113th Congress), New Jersey",25249,735846,615745
2013,"Congressional District 12 (113th Congress), New Jersey",133256,750594,423779
2013,"Congressional District 1 (113th Congress), New Mexico",21054,694442,539341
2013,"Congressional District 2 (113th Congress), New Mexico",11436,697027,577796
2013,"Congressional District 3 (113th Congress), New Mexico",9243,693818,452448
2013,"Congressional District 1 (113th Congress), New York",35334,722480,633228
2013,"Congressional District 2 (113th Congress), New York",73883,718587,532873
2013,"Congressional District 3 (113th Congress), New York",25903,724490,551719
2013,"Congressional District 4 (113th Congress), New York",95884,715109,476069
2013,"Congressional District 5 (113th Congress), New York",381439,768603,147058
2013,"Congressional District 6 (113th Congress), New York",24206,721108,349295
2013,"Congressional District 7 (113th Congress), New York",88142,760308,372574
2013,"Congressional District 8 (113th Congress), New York",423763,737529,202683
2013,"Congressional District 9 (113th Congress), New York",372606,735408,252087
2013,"Congressional District 10 (113th Congress), New York",34951,716682,498838
2013,"Congressional District 11 (113th Congress), New York",56520,728307,535695
2013,"Congressional District 12 (113th Congress), New York",38100,720538,530626
2013,"Congressional District 13 (113th Congress), New York",224458,765391,210190
2013,"Congressional District 14 (113th Congress), New York",82135,727544,347405
2013,"Congressional District 15 (113th Congress), New York",246281,747271,109094
2013,"Congressional District 16 (113th Congress), New York",232330,730795,359248
2013,"Congressional District 17 (113th Congress), New York",82346,742344,505269
2013,"Congressional District 18 (113th Congress), New York",68138,718210,558570
2013,"Congressional District 19 (113th Congress), New York",29635,709970,640456
2013,"Congressional District 20 (113th Congress), New York",66293,724345,591058
2013,"Congressional District 21 (113th Congress), New York",21857,716340,657450
2013,"Congressional District 22 (113th Congress), New York",29453,713145,643929
2013,"Congressional District 23 (113th Congress), New York",21472,716427,656095
2013,"Congressional District 24 (113th Congress), New York",58756,715192,606298
2013,"Congressional District 25 (113th Congress), New York",116913,724587,540531
2013,"Congressional District 26 (113th Congress), New York",131734,715554,517616
2013,"Congressional District 27 (113th Congress), New York",17050,714863,669326
2013,"Congressional District 1 (113th Congress), North Carolina",393917,724668,280538
2013,"Congressional District 2 (113th Congress), North Carolina",124989,777683,563952
2013,"Congressional District 3 (113th Congress), North Carolina",135547,749521,561438
2013,"Congressional District 4 (113th Congress), North Carolina",242488,769734,424359
2013,"Congressional District 5 (113th Congress), North Carolina",95511,745928,605768
2013,"Congressional District 6 (113th Congress), North Carolina",121656,760762,586902
2013,"Congressional District 7 (113th Congress), North Carolina",134024,762540,559825
2013,"Congressional District 8 (113th Congress), North Carolina",137110,744074,508436
2013,"Congressional District 9 (113th Congress), North Carolina",99412,780211,608345
2013,"Congressional District 10 (113th Congress), North Carolina",83866,739282,603780
2013,"Congressional District 11 (113th Congress), North Carolina",21358,737318,662147
2013,"Congressional District 12 (113th Congress), North Carolina",399088,773617,267505
2013,"Congressional District 13 (113th Congress), North Carolina",132746,782722,578506
2013,"Congressional District (at Large) (113th Congress), North Dakota",10827,723393,643478
2013,"Congressional District 1 (113th Congress), Ohio",159103,724914,523486
2013,"Congressional District 2 (113th Congress), Ohio",60771,727391,637029
2013,"Congressional District 3 (113th Congress), Ohio",238827,739980,423279
2013,"Congressional District 4 (113th Congress), Ohio",34799,709122,644608
2013,"Congressional District 5 (113th Congress), Ohio",23317,730642,668201
2013,"Congressional District 6 (113th Congress), Ohio",14797,713464,681071
2013,"Congressional District 7 (113th Congress), Ohio",30032,719276,664028
2013,"Congressional District 8 (113th Congress), Ohio",41036,721486,645117
2013,"Congressional District 9 (113th Congress), Ohio",110341,715447,546641
2013,"Congressional District 10 (113th Congress), Ohio",122647,723987,559644
2013,"Congressional District 11 (113th Congress), Ohio",373011,692794,275240
2013,"Congressional District 12 (113th Congress), Ohio",34796,744647,656446
2013,"Congressional District 13 (113th Congress), Ohio",87539,719201,597291
2013,"Congressional District 14 (113th Congress), Ohio",30256,725681,664084
2013,"Congressional District 15 (113th Congress), Ohio",28107,742133,681762
2013,"Congressional District 16 (113th Congress), Ohio",15769,720643,673347
2013,"Congressional District 1 (113th Congress), Oklahoma",65501,773208,560016
2013,"Congressional District 2 (113th Congress), Oklahoma",26304,747973,503502
2013,"Congressional District 3 (113th Congress), Oklahoma",28249,767552,611033
2013,"Congressional District 4 (113th Congress), Oklahoma",50538,776394,595866
2013,"Congressional District 5 (113th Congress), Oklahoma",106424,785441,545291
2013,"Congressional District 1 (113th Congress), Oregon",13324,796901,659627
2013,"Congressional District 2 (113th Congress), Oregon",4248,778062,703302
2013,"Congressional District 3 (113th Congress), Oregon",41607,797199,630680
2013,"Congressional District 4 (113th Congress), Oregon",6797,772196,692075
2013,"Congressional District 5 (113th Congress), Oregon",6679,785707,684707
2013,"Congressional District 1 (113th Congress), Pennsylvania",261235,725059,327740
2013,"Congressional District 2 (113th Congress), Pennsylvania",416549,712372,234204
2013,"Congressional District 3 (113th Congress), Pennsylvania",33277,703010,647233
2013,"Congressional District 4 (113th Congress), Pennsylvania",56040,710120,607408
2013,"Congressional District 5 (113th Congress), Pennsylvania",17052,701630,658469
2013,"Congressional District 6 (113th Congress), Pennsylvania",29918,721522,633260
2013,"Congressional District 7 (113th Congress), Pennsylvania",38260,722495,634374
2013,"Congressional District 8 (113th Congress), Pennsylvania",25690,708333,627460
2013,"Congressional District 9 (113th Congress), Pennsylvania",20578,701622,664904
2013,"Congressional District 10 (113th Congress), Pennsylvania",24241,707291,660406
2013,"Congressional District 11 (113th Congress), Pennsylvania",36053,705647,628549
2013,"Congressional District 12 (113th Congress), Pennsylvania",20904,703938,657245
2013,"Congressional District 13 (113th Congress), Pennsylvania",135635,710615,469753
2013,"Congressional District 14 (113th Congress), Pennsylvania",151519,704276,507979
2013,"Congressional District 15 (113th Congress), Pennsylvania",34197,713008,601389
2013,"Congressional District 16 (113th Congress), Pennsylvania",47543,712447,584299
2013,"Congressional District 17 (113th Congress), Pennsylvania",42749,699632,616489
2013,"Congressional District 18 (113th Congress), Pennsylvania",17581,710784,666533
2013,"Congressional District 1 (113th Congress), Rhode Island",47517,528341,399472
2013,"Congressional District 2 (113th Congress), Rhode Island",20024,523170,446630
2013,"Congressional District 1 (113th Congress), South Carolina",137808,715200,530230
2013,"Congressional District 2 (113th Congress), South Carolina",157526,671907,477567
2013,"Congressional District 3 (113th Congress), South Carolina",125191,663437,510634
2013,"Congressional District 4 (113th Congress), South Carolina",133579,690796,517291
2013,"Congressional District 5 (113th Congress), South Carolina",179409,678788,468217
2013,"Congressional District 6 (113th Congress), South Carolina",390373,678025,253688
2013,"Congressional District 7 (113th Congress), South Carolina",196245,676686,452273
2013,"Congressional District (at Large) (113th Congress), South Dakota",13001,844877,719112
2013,"Congressional District 1 (113th Congress), Tennessee",16715,709547,664504
2013,"Congressional District 2 (113th Congress), Tennessee",47257,722761,645787
2013,"Congressional District 3 (113th Congress), Tennessee",80607,721988,615964
2013,"Congressional District 4 (113th Congress), Tennessee",62883,726649,627093
2013,"Congressional District 5 (113th Congress), Tennessee",183734,739937,486440
2013,"Congressional District 6 (113th Congress), Tennessee",33274,724274,667084
2013,"Congressional District 7 (113th Congress), Tennessee",69537,728823,618422
2013,"Congressional District 8 (113th Congress), Tennessee",144446,710335,534981
2013,"Congressional District 9 (113th Congress), Tennessee",464002,711664,199854
2013,"Congressional District 1 (113th Congress), Texas",127336,712524,550059
2013,"Congressional District 2 (113th Congress), Texas",58790,722575,523607
2013,"Congressional District 3 (113th Congress), Texas",68452,765486,560096
2013,"Congressional District 4 (113th Congress), Texas",78296,710641,581236
2013,"Congressional District 5 (113th Congress), Texas",104445,726896,536745
2013,"Congressional District 6 (113th Congress), Texas",141631,730955,505058
2013,"Congressional District 7 (113th Congress), Texas",105476,741599,500384
2013,"Congressional District 8 (113th Congress), Texas",65590,761764,624689
2013,"Congressional District 9 (113th Congress), Texas",290767,736852,270283
2013,"Congressional District 10 (113th Congress), Texas",83468,758585,579313
2013,"Congressional District 11 (113th Congress), Texas",27120,729613,624166
2013,"Congressional District 12 (113th Congress), Texas",51918,732246,592370
2013,"Congressional District 13 (113th Congress), Texas",39370,700874,602463
2013,"Congressional District 14 (113th Congress), Texas",141187,716592,513792
2013,"Congressional District 15 (113th Congress), Texas",14896,731065,651010
2013,"Congressional District 16 (113th Congress), Texas",28314,728654,608673
2013,"Congressional District 17 (113th Congress), Texas",93960,726128,537726
2013,"Congressional District 18 (113th Congress), Texas",278499,741385,343483
2013,"Congressional District 19 (113th Congress), Texas",43741,719455,601494
2013,"Congressional District 20 (113th Congress), Texas",42219,752996,598996
2013,"Congressional District 21 (113th Congress), Texas",26208,743443,660109
2013,"Congressional District 22 (113th Congress), Texas",110356,783172,487463
2013,"Congressional District 23 (113th Congress), Texas",20602,723867,611205
2013,"Congressional District 24 (113th Congress), Texas",77858,741164,490514
2013,"Congressional District 25 (113th Congress), Texas",47564,731689,628049
2013,"Congressional District 26 (113th Congress), Texas",54631,768246,617503
2013,"Congressional District 27 (113th Congress), Texas",38458,714527,601042
2013,"Congressional District 28 (113th Congress), Texas",26625,724080,641699
2013,"Congressional District 29 (113th Congress), Texas",77197,729827,539848
2013,"Congressional District 30 (113th Congress), Texas",323849,746336,353006
2013,"Congressional District 31 (113th Congress), Texas",89732,767721,584177
2013,"Congressional District 32 (113th Congress), Texas",96631,718713,450102
2013,"Congressional District 33 (113th Congress), Texas",124085,725761,455074
2013,"Congressional District 34 (113th Congress), Texas",7840,720005,662467
2013,"Congressional District 35 (113th Congress), Texas",74400,752749,576000
2013,"Congressional District 36 (113th Congress), Texas",61355,710008,576466
2013,"Congressional District 1 (113th Congress), Utah",8256,720959,652841
2013,"Congressional District 2 (113th Congress), Utah",8235,715552,607433
2013,"Congressional District 3 (113th Congress), Utah",3819,718575,650154
2013,"Congressional District 4 (113th Congress), Utah",12444,745786,624106
2013,"Congressional District (at Large) (113th Congress), Vermont",7184,626630,595148
2013,"Congressional District 1 (113th Congress), Virginia",131670,763763,564870
2013,"Congressional District 2 (113th Congress), Virginia",158304,738759,499946
2013,"Congressional District 3 (113th Congress), Virginia",422656,742782,264397
2013,"Congressional District 4 (113th Congress), Virginia",235128,739602,450336
2013,"Congressional District 5 (113th Congress), Virginia",146965,735799,554297
2013,"Congressional District 6 (113th Congress), Virginia",76446,735143,618631
2013,"Congressional District 7 (113th Congress), Virginia",113006,760928,575908
2013,"Congressional District 8 (113th Congress), Virginia",114294,774396,491667
2013,"Congressional District 9 (113th Congress), Virginia",38129,721531,658448
2013,"Congressional District 10 (113th Congress), Virginia",55343,781947,575653
2013,"Congressional District 11 (113th Congress), Virginia",100485,765755,472733
2013,"Congressional District 1 (113th Congress), Washington",8554,709693,577229
2013,"Congressional District 2 (113th Congress), Washington",21188,692085,557007
2013,"Congressional District 3 (113th Congress), Washington",11223,691968,600993
2013,"Congressional District 4 (113th Congress), Washington",7935,698426,519499
2013,"Congressional District 5 (113th Congress), Washington",12517,681812,606766
2013,"Congressional District 6 (113th Congress), Washington",21965,682280,561334
2013,"Congressional District 7 (113th Congress), Washington",28165,706603,537785
2013,"Congressional District 8 (113th Congress), Washington",24699,701614,556709
2013,"Congressional District 9 (113th Congress), Washington",75211,705731,400516
2013,"Congressional District 10 (113th Congress), Washington",47880,701194,521867
2013,"Congressional District 1 (113th Congress), West Virginia",16046,617842,585837
2013,"Congressional District 2 (113th Congress), West Virginia",23182,626979,578389
