year,district,mortgage_cost
2006,"Congressional District 6 (109th Congress), Florida",822
2006,"Congressional District 7 (109th Congress), Florida",977
2006,"Congressional District 8 (109th Congress), Florida",1022
2006,"Congressional District 9 (109th Congress), Florida",964
2006,"Congressional District 10 (109th Congress), Florida",872
2006,"Congressional District 11 (109th Congress), Florida",859
2006,"Congressional District 12 (109th Congress), Florida",837
2006,"Congressional District 13 (109th Congress), Florida",939
2006,"Congressional District 14 (109th Congress), Florida",1065
2006,"Congressional District 15 (109th Congress), Florida",963
2006,"Congressional District 16 (109th Congress), Florida",949
2006,"Congressional District 17 (109th Congress), Florida",950
2006,"Congressional District 18 (109th Congress), Florida",1048
2006,"Congressional District 19 (109th Congress), Florida",1076
2006,"Congressional District 20 (109th Congress), Florida",1282
2006,"Congressional District 21 (109th Congress), Florida",1168
2006,"Congressional District 22 (109th Congress), Florida",1369
2006,"Congressional District 23 (109th Congress), Florida",988
2006,"Congressional District 24 (109th Congress), Florida",1036
2006,"Congressional District 25 (109th Congress), Florida",1353
2006,"Congressional District 1 (109th Congress), Georgia",651
2006,"Congressional District 2 (109th Congress), Georgia",567
2006,"Congressional District 3 (109th Congress), Georgia",568
2006,"Congressional District 4 (109th Congress), Georgia",1048
2006,"Congressional District 5 (109th Congress), Georgia",984
2006,"Congressional District 6 (109th Congress), Georgia",1434
2006,"Congressional District 7 (109th Congress), Georgia",1273
2006,"Congressional District 8 (109th Congress), Georgia",1015
2006,"Congressional District 9 (109th Congress), Georgia",727
2006,"Congressional District 10 (109th Congress), Georgia",815
2006,"Congressional District 11 (109th Congress), Georgia",782
2006,"Congressional District 12 (109th Congress), Georgia",715
2006,"Congressional District 13 (109th Congress), Georgia",986
2006,"Congressional District 1 (109th Congress), Hawaii",1264
2006,"Congressional District 2 (109th Congress), Hawaii",1247
2006,"Congressional District 1 (109th Congress), Idaho",839
2006,"Congressional District 2 (109th Congress), Idaho",690
2006,"Congressional District 1 (109th Congress), Illinois",918
2006,"Congressional District 2 (109th Congress), Illinois",984
2006,"Congressional District 3 (109th Congress), Illinois",999
2006,"Congressional District 4 (109th Congress), Illinois",918
2006,"Congressional District 5 (109th Congress), Illinois",1142
2006,"Congressional District 6 (109th Congress), Illinois",1262
2006,"Congressional District 7 (109th Congress), Illinois",1143
2006,"Congressional District 8 (109th Congress), Illinois",1419
2006,"Congressional District 9 (109th Congress), Illinois",1038
2006,"Congressional District 10 (109th Congress), Illinois",1566
2006,"Congressional District 11 (109th Congress), Illinois",987
2006,"Congressional District 12 (109th Congress), Illinois",648
2006,"Congressional District 13 (109th Congress), Illinois",1546
2006,"Congressional District 14 (109th Congress), Illinois",1358
2006,"Congressional District 15 (109th Congress), Illinois",675
2006,"Congressional District 16 (109th Congress), Illinois",925
2006,"Congressional District 17 (109th Congress), Illinois",586
2006,"Congressional District 18 (109th Congress), Illinois",701
2006,"Congressional District 19 (109th Congress), Illinois",628
2006,"Congressional District 1 (109th Congress), Indiana",867
2006,"Congressional District 2 (109th Congress), Indiana",733
2006,"Congressional District 3 (109th Congress), Indiana",745
2006,"Congressional District 4 (109th Congress), Indiana",887
2006,"Congressional District 5 (109th Congress), Indiana",934
2006,"Congressional District 6 (109th Congress), Indiana",671
2006,"Congressional District 7 (109th Congress), Indiana",742
2006,"Congressional District 8 (109th Congress), Indiana",649
2006,"Congressional District 9 (109th Congress), Indiana",710
2006,"Congressional District 1 (109th Congress), Iowa",669
2006,"Congressional District 2 (109th Congress), Iowa",718
2006,"Congressional District 3 (109th Congress), Iowa",817
2006,"Congressional District 4 (109th Congress), Iowa",656
2006,"Congressional District 5 (109th Congress), Iowa",616
2006,"Congressional District 1 (109th Congress), Kansas",558
2006,"Congressional District 2 (109th Congress), Kansas",660
2006,"Congressional District 3 (109th Congress), Kansas",1029
2006,"Congressional District 4 (109th Congress), Kansas",705
2006,"Congressional District 1 (109th Congress), Kentucky",499
2006,"Congressional District 2 (109th Congress), Kentucky",632
2006,"Congressional District 3 (109th Congress), Kentucky",776
2006,"Congressional District 4 (109th Congress), Kentucky",743
2006,"Congressional District 5 (109th Congress), Kentucky",381
2006,"Congressional District 6 (109th Congress), Kentucky",705
2006,"Congressional District 1 (109th Congress), Louisiana",807
2006,"Congressional District 2 (109th Congress), Louisiana",844
2006,"Congressional District 3 (109th Congress), Louisiana",570
2006,"Congressional District 4 (109th Congress), Louisiana",554
2006,"Congressional District 5 (109th Congress), Louisiana",517
2006,"Congressional District 6 (109th Congress), Louisiana",744
2006,"Congressional District 7 (109th Congress), Louisiana",541
2006,"Congressional District 1 (109th Congress), Maine",913
2006,"Congressional District 2 (109th Congress), Maine",622
2006,"Congressional District 1 (109th Congress), Maryland",1085
2006,"Congressional District 2 (109th Congress), Maryland",1000
2006,"Congressional District 3 (109th Congress), Maryland",1208
2006,"Congressional District 4 (109th Congress), Maryland",1401
2006,"Congressional District 5 (109th Congress), Maryland",1506
2006,"Congressional District 6 (109th Congress), Maryland",1077
2006,"Congressional District 7 (109th Congress), Maryland",980
2006,"Congressional District 8 (109th Congress), Maryland",1583
2006,"Congressional District 1 (109th Congress), Massachusetts",915
2006,"Congressional District 2 (109th Congress), Massachusetts",980
2006,"Congressional District 3 (109th Congress), Massachusetts",1158
2006,"Congressional District 4 (109th Congress), Massachusetts",1263
2006,"Congressional District 5 (109th Congress), Massachusetts",1369
2006,"Congressional District 6 (109th Congress), Massachusetts",1367
2006,"Congressional District 7 (109th Congress), Massachusetts",1363
2006,"Congressional District 8 (109th Congress), Massachusetts",1223
2006,"Congressional District 9 (109th Congress), Massachusetts",1390
2006,"Congressional District 10 (109th Congress), Massachusetts",1332
2006,"Congressional District 1 (109th Congress), Michigan",620
2006,"Congressional District 2 (109th Congress), Michigan",789
2006,"Congressional District 3 (109th Congress), Michigan",877
2006,"Congressional District 4 (109th Congress), Michigan",737
2006,"Congressional District 5 (109th Congress), Michigan",722
2006,"Congressional District 6 (109th Congress), Michigan",735
2006,"Congressional District 7 (109th Congress), Michigan",841
2006,"Congressional District 8 (109th Congress), Michigan",1029
2006,"Congressional District 9 (109th Congress), Michigan",1226
2006,"Congressional District 10 (109th Congress), Michigan",1016
2006,"Congressional District 11 (109th Congress), Michigan",1190
2006,"Congressional District 12 (109th Congress), Michigan",926
2006,"Congressional District 13 (109th Congress), Michigan",793
2006,"Congressional District 14 (109th Congress), Michigan",855
2006,"Congressional District 15 (109th Congress), Michigan",992
2006,"Congressional District 1 (109th Congress), Minnesota",711
2006,"Congressional District 2 (109th Congress), Minnesota",1358
2006,"Congressional District 3 (109th Congress), Minnesota",1300
2006,"Congressional District 4 (109th Congress), Minnesota",977
2006,"Congressional District 5 (109th Congress), Minnesota",961
2006,"Congressional District 6 (109th Congress), Minnesota",1256
2006,"Congressional District 7 (109th Congress), Minnesota",626
2006,"Congressional District 8 (109th Congress), Minnesota",735
2006,"Congressional District 1 (109th Congress), Mississippi",600
2006,"Congressional District 2 (109th Congress), Mississippi",586
2006,"Congressional District 3 (109th Congress), Mississippi",597
2006,"Congressional District 4 (109th Congress), Mississippi",626
2006,"Congressional District 1 (109th Congress), Missouri",783
2006,"Congressional District 2 (109th Congress), Missouri",1151
2006,"Congressional District 3 (109th Congress), Missouri",804
2006,"Congressional District 4 (109th Congress), Missouri",597
2006,"Congressional District 5 (109th Congress), Missouri",814
2006,"Congressional District 6 (109th Congress), Missouri",755
2006,"Congressional District 7 (109th Congress), Missouri",622
2006,"Congressional District 8 (109th Congress), Missouri",482
2006,"Congressional District 9 (109th Congress), Missouri",631
2006,"Congressional District (at Large) (109th Congress), Montana",658
2006,"Congressional District 1 (109th Congress), Nebraska",733
2006,"Congressional District 2 (109th Congress), Nebraska",911
2006,"Congressional District 3 (109th Congress), Nebraska",552
2006,"Congressional District 1 (109th Congress), Nevada",1057
2006,"Congressional District 2 (109th Congress), Nevada",992
2006,"Congressional District 3 (109th Congress), Nevada",1254
2006,"Congressional District 1 (109th Congress), New Hampshire",1178
2006,"Congressional District 2 (109th Congress), New Hampshire",1097
2006,"Congressional District 1 (109th Congress), New Jersey",1108
2006,"Congressional District 2 (109th Congress), New Jersey",1074
2006,"Congressional District 3 (109th Congress), New Jersey",1364
2006,"Congressional District 4 (109th Congress), New Jersey",1297
2006,"Congressional District 5 (109th Congress), New Jersey",1743
2006,"Congressional District 6 (109th Congress), New Jersey",1350
2006,"Congressional District 7 (109th Congress), New Jersey",1735
2006,"Congressional District 8 (109th Congress), New Jersey",1260
2006,"Congressional District 9 (109th Congress), New Jersey",1249
2006,"Congressional District 10 (109th Congress), New Jersey",1007
2006,"Congressional District 11 (109th Congress), New Jersey",1833
2006,"Congressional District 12 (109th Congress), New Jersey",1570
2006,"Congressional District 13 (109th Congress), New Jersey",1059
2006,"Congressional District 1 (109th Congress), New Mexico",818
2006,"Congressional District 2 (109th Congress), New Mexico",542
2006,"Congressional District 3 (109th Congress), New Mexico",679
2006,"Congressional District 1 (109th Congress), New York",1712
2006,"Congressional District 2 (109th Congress), New York",1895
2006,"Congressional District 3 (109th Congress), New York",1944
2006,"Congressional District 4 (109th Congress), New York",1726
2006,"Congressional District 5 (109th Congress), New York",1235
2006,"Congressional District 6 (109th Congress), New York",1279
2006,"Congressional District 7 (109th Congress), New York",975
2006,"Congressional District 8 (109th Congress), New York",1265
2006,"Congressional District 9 (109th Congress), New York",1079
2006,"Congressional District 10 (109th Congress), New York",959
2006,"Congressional District 11 (109th Congress), New York",966
2006,"Congressional District 12 (109th Congress), New York",921
2006,"Congressional District 13 (109th Congress), New York",1283
2006,"Congressional District 14 (109th Congress), New York",1412
2006,"Congressional District 15 (109th Congress), New York",793
2006,"Congressional District 16 (109th Congress), New York",783
2006,"Congressional District 17 (109th Congress), New York",1130
2006,"Congressional District 18 (109th Congress), New York",1630
2006,"Congressional District 19 (109th Congress), New York",1639
2006,"Congressional District 20 (109th Congress), New York",901
2006,"Congressional District 21 (109th Congress), New York",833
2006,"Congressional District 22 (109th Congress), New York",881
2006,"Congressional District 23 (109th Congress), New York",675
2006,"Congressional District 24 (109th Congress), New York",690
2006,"Congressional District 25 (109th Congress), New York",832
2006,"Congressional District 26 (109th Congress), New York",854
2006,"Congressional District 27 (109th Congress), New York",708
2006,"Congressional District 28 (109th Congress), New York",719
2006,"Congressional District 29 (109th Congress), New York",789
2006,"Congressional District 1 (109th Congress), North Carolina",613
2006,"Congressional District 2 (109th Congress), North Carolina",749
2006,"Congressional District 3 (109th Congress), North Carolina",750
2006,"Congressional District 4 (109th Congress), North Carolina",1029
2006,"Congressional District 5 (109th Congress), North Carolina",635
2006,"Congressional District 6 (109th Congress), North Carolina",749
2006,"Congressional District 7 (109th Congress), North Carolina",685
2006,"Congressional District 8 (109th Congress), North Carolina",735
2006,"Congressional District 9 (109th Congress), North Carolina",1066
2006,"Congressional District 10 (109th Congress), North Carolina",642
2006,"Congressional District 11 (109th Congress), North Carolina",614
2006,"Congressional District 12 (109th Congress), North Carolina",747
2006,"Congressional District 13 (109th Congress), North Carolina",803
2006,"Congressional District (at Large) (109th Congress), North Dakota",562
2006,"Congressional District 1 (109th Congress), Ohio",790
2006,"Congressional District 2 (109th Congress), Ohio",922
2006,"Congressional District 3 (109th Congress), Ohio",818
2006,"Congressional District 4 (109th Congress), Ohio",708
2006,"Congressional District 5 (109th Congress), Ohio",725
2006,"Congressional District 6 (109th Congress), Ohio",558
2006,"Congressional District 7 (109th Congress), Ohio",810
2006,"Congressional District 8 (109th Congress), Ohio",824
2006,"Congressional District 9 (109th Congress), Ohio",777
2006,"Congressional District 10 (109th Congress), Ohio",845
2006,"Congressional District 11 (109th Congress), Ohio",784
2006,"Congressional District 12 (109th Congress), Ohio",980
2006,"Congressional District 13 (109th Congress), Ohio",878
2006,"Congressional District 14 (109th Congress), Ohio",989
2006,"Congressional District 15 (109th Congress), Ohio",884
2006,"Congressional District 16 (109th Congress), Ohio",778
2006,"Congressional District 17 (109th Congress), Ohio",701
2006,"Congressional District 18 (109th Congress), Ohio",610
2006,"Congressional District 1 (109th Congress), Oklahoma",754
2006,"Congressional District 2 (109th Congress), Oklahoma",488
2006,"Congressional District 3 (109th Congress), Oklahoma",545
2006,"Congressional District 4 (109th Congress), Oklahoma",661
2006,"Congressional District 5 (109th Congress), Oklahoma",681
2006,"Congressional District 1 (109th Congress), Oregon",1039
2006,"Congressional District 2 (109th Congress), Oregon",767
2006,"Congressional District 3 (109th Congress), Oregon",972
2006,"Congressional District 4 (109th Congress), Oregon",740
2006,"Congressional District 5 (109th Congress), Oregon",936
2006,"Congressional District 1 (109th Congress), Pennsylvania",712
2006,"Congressional District 2 (109th Congress), Pennsylvania",747
2006,"Congressional District 3 (109th Congress), Pennsylvania",634
2006,"Congressional District 4 (109th Congress), Pennsylvania",799
2006,"Congressional District 5 (109th Congress), Pennsylvania",591
2006,"Congressional District 6 (109th Congress), Pennsylvania",1136
2006,"Congressional District 7 (109th Congress), Pennsylvania",1172
2006,"Congressional District 8 (109th Congress), Pennsylvania",1318
2006,"Congressional District 9 (109th Congress), Pennsylvania",574
2006,"Congressional District 10 (109th Congress), Pennsylvania",677
2006,"Congressional District 11 (109th Congress), Pennsylvania",698
2006,"Congressional District 12 (109th Congress), Pennsylvania",531
2006,"Congressional District 13 (109th Congress), Pennsylvania",1016
2006,"Congressional District 14 (109th Congress), Pennsylvania",651
2006,"Congressional District 15 (109th Congress), Pennsylvania",949
2006,"Congressional District 16 (109th Congress), Pennsylvania",881
2006,"Congressional District 17 (109th Congress), Pennsylvania",740
2006,"Congressional District 18 (109th Congress), Pennsylvania",814
2006,"Congressional District 19 (109th Congress), Pennsylvania",866
2006,"Congressional District 1 (109th Congress), Rhode Island",1000
2006,"Congressional District 2 (109th Congress), Rhode Island",1104
2006,"Congressional District 1 (109th Congress), South Carolina",872
2006,"Congressional District 2 (109th Congress), South Carolina",815
2006,"Congressional District 3 (109th Congress), South Carolina",611
2006,"Congressional District 4 (109th Congress), South Carolina",700
2006,"Congressional District 5 (109th Congress), South Carolina",613
2006,"Congressional District 6 (109th Congress), South Carolina",605
2006,"Congressional District (at Large) (109th Congress), South Dakota",613
2006,"Congressional District 1 (109th Congress), Tennessee",494
2006,"Congressional District 2 (109th Congress), Tennessee",706
2006,"Congressional District 3 (109th Congress), Tennessee",618
2006,"Congressional District 4 (109th Congress), Tennessee",541
2006,"Congressional District 5 (109th Congress), Tennessee",844
2006,"Congressional District 6 (109th Congress), Tennessee",721
2006,"Congressional District 7 (109th Congress), Tennessee",922
2006,"Congressional District 8 (109th Congress), Tennessee",599
2006,"Congressional District 9 (109th Congress), Tennessee",815
2006,"Congressional District 1 (109th Congress), Texas",615
2006,"Congressional District 2 (109th Congress), Texas",870
2006,"Congressional District 3 (109th Congress), Texas",1261
2006,"Congressional District 4 (109th Congress), Texas",774
2006,"Congressional District 5 (109th Congress), Texas",839
2006,"Congressional District 6 (109th Congress), Texas",962
2006,"Congressional District 7 (109th Congress), Texas",1121
2006,"Congressional District 8 (109th Congress), Texas",741
2006,"Congressional District 9 (109th Congress), Texas",797
2006,"Congressional District 10 (109th Congress), Texas",1095
2006,"Congressional District 11 (109th Congress), Texas",593
2006,"Congressional District 12 (109th Congress), Texas",925
2006,"Congressional District 13 (109th Congress), Texas",612
2006,"Congressional District 14 (109th Congress), Texas",804
2006,"Congressional District 15 (109th Congress), Texas",548
2006,"Congressional District 16 (109th Congress), Texas",633
2006,"Congressional District 17 (109th Congress), Texas",721
2006,"Congressional District 18 (109th Congress), Texas",767
2006,"Congressional District 19 (109th Congress), Texas",617
2006,"Congressional District 20 (109th Congress), Texas",678
2006,"Congressional District 21 (109th Congress), Texas",1122
2006,"Congressional District 22 (109th Congress), Texas",1144
2006,"Congressional District 23 (109th Congress), Texas",777
2006,"Congressional District 24 (109th Congress), Texas",1096
2006,"Congressional District 25 (109th Congress), Texas",652
2006,"Congressional District 26 (109th Congress), Texas",1129
2006,"Congressional District 27 (109th Congress), Texas",688
2006,"Congressional District 28 (109th Congress), Texas",656
2006,"Congressional District 29 (109th Congress), Texas",693
2006,"Congressional District 30 (109th Congress), Texas",801
2006,"Congressional District 31 (109th Congress), Texas",912
2006,"Congressional District 32 (109th Congress), Texas",909
2006,"Congressional District 1 (109th Congress), Utah",915
2006,"Congressional District 2 (109th Congress), Utah",879
2006,"Congressional District 3 (109th Congress), Utah",988
2006,"Congressional District (at Large) (109th Congress), Vermont",908
2006,"Congressional District 1 (109th Congress), Virginia",1099
2006,"Congressional District 2 (109th Congress), Virginia",1090
2006,"Congressional District 3 (109th Congress), Virginia",829
2006,"Congressional District 4 (109th Congress), Virginia",972
2006,"Congressional District 5 (109th Congress), Virginia",647
2006,"Congressional District 6 (109th Congress), Virginia",673
2006,"Congressional District 7 (109th Congress), Virginia",1057
2006,"Congressional District 8 (109th Congress), Virginia",1539
2006,"Congressional District 9 (109th Congress), Virginia",446
2006,"Congressional District 10 (109th Congress), Virginia",1796
2006,"Congressional District 11 (109th Congress), Virginia",1916
2006,"Congressional District 1 (109th Congress), Washington",1319
2006,"Congressional District 2 (109th Congress), Washington",1058
2006,"Congressional District 3 (109th Congress), Washington",991
2006,"Congressional District 4 (109th Congress), Washington",707
2006,"Congressional District 5 (109th Congress), Washington",723
2006,"Congressional District 6 (109th Congress), Washington",838
2006,"Congressional District 7 (109th Congress), Washington",1159
2006,"Congressional District 8 (109th Congress), Washington",1469
2006,"Congressional District 9 (109th Congress), Washington",1028
2006,"Congressional District 1 (109th Congress), West Virginia",498
2006,"Congressional District 2 (109th Congress), West Virginia",552
2006,"Congressional District 3 (109th Congress), West Virginia",389
2006,"Congressional District 1 (109th Congress), Wisconsin",981
2006,"Congressional District 2 (109th Congress), Wisconsin",1001
2006,"Congressional District 3 (109th Congress), Wisconsin",769
2006,"Congressional District 4 (109th Congress), Wisconsin",781
2006,"Congressional District 5 (109th Congress), Wisconsin",1130
2006,"Congressional District 6 (109th Congress), Wisconsin",767
2006,"Congressional District 7 (109th Congress), Wisconsin",711
2006,"Congressional District 8 (109th Congress), Wisconsin",805
2006,"Congressional District (at Large) (109th Congress), Wyoming",669
2006,"Resident Commissioner District (at Large) (109th Congress), Puerto Rico",283
