year,district,mortgage_cost
2016,"Congressional District 35 (115th Congress), California",1394
2016,"Congressional District 36 (115th Congress), California",1097
2016,"Congressional District 37 (115th Congress), California",1511
2016,"Congressional District 38 (115th Congress), California",1485
2016,"Congressional District 39 (115th Congress), California",1766
2016,"Congressional District 40 (115th Congress), California",1198
2016,"Congressional District 41 (115th Congress), California",1381
2016,"Congressional District 42 (115th Congress), California",1768
2016,"Congressional District 43 (115th Congress), California",1340
2016,"Congressional District 44 (115th Congress), California",1279
2016,"Congressional District 45 (115th Congress), California",2169
2016,"Congressional District 46 (115th Congress), California",1515
2016,"Congressional District 47 (115th Congress), California",1443
2016,"Congressional District 48 (115th Congress), California",1897
2016,"Congressional District 49 (115th Congress), California",1932
2016,"Congressional District 50 (115th Congress), California",1608
2016,"Congressional District 51 (115th Congress), California",1140
2016,"Congressional District 52 (115th Congress), California",1943
2016,"Congressional District 53 (115th Congress), California",1594
2016,"Congressional District 1 (115th Congress), Colorado",1279
2016,"Congressional District 2 (115th Congress), Colorado",1368
2016,"Congressional District 3 (115th Congress), Colorado",907
2016,"Congressional District 4 (115th Congress), Colorado",1243
2016,"Congressional District 5 (115th Congress), Colorado",1131
2016,"Congressional District 6 (115th Congress), Colorado",1421
2016,"Congressional District 7 (115th Congress), Colorado",1283
2016,"Congressional District 1 (115th Congress), Connecticut",1241
2016,"Congressional District 2 (115th Congress), Connecticut",1233
2016,"Congressional District 3 (115th Congress), Connecticut",1367
2016,"Congressional District 4 (115th Congress), Connecticut",1894
2016,"Congressional District 5 (115th Congress), Connecticut",1266
2016,"Congressional District (at Large) (115th Congress), Delaware",1074
2016,"Delegate District (at Large) (115th Congress), District of Columbia",1543
2016,"Congressional District 1 (115th Congress), Florida",915
2016,"Congressional District 2 (115th Congress), Florida",771
2016,"Congressional District 3 (115th Congress), Florida",848
2016,"Congressional District 4 (115th Congress), Florida",1180
2016,"Congressional District 5 (115th Congress), Florida",844
2016,"Congressional District 6 (115th Congress), Florida",868
2016,"Congressional District 7 (115th Congress), Florida",1157
2016,"Congressional District 8 (115th Congress), Florida",885
2016,"Congressional District 9 (115th Congress), Florida",1029
2016,"Congressional District 10 (115th Congress), Florida",1117
2016,"Congressional District 11 (115th Congress), Florida",664
2016,"Congressional District 12 (115th Congress), Florida",899
2016,"Congressional District 13 (115th Congress), Florida",959
2016,"Congressional District 14 (115th Congress), Florida",1070
2016,"Congressional District 15 (115th Congress), Florida",993
2016,"Congressional District 16 (115th Congress), Florida",1036
2016,"Congressional District 17 (115th Congress), Florida",745
2016,"Congressional District 18 (115th Congress), Florida",1110
2016,"Congressional District 19 (115th Congress), Florida",1058
2016,"Congressional District 20 (115th Congress), Florida",1120
2016,"Congressional District 21 (115th Congress), Florida",1190
2016,"Congressional District 22 (115th Congress), Florida",1321
2016,"Congressional District 23 (115th Congress), Florida",1434
2016,"Congressional District 24 (115th Congress), Florida",1073
2016,"Congressional District 25 (115th Congress), Florida",1129
2016,"Congressional District 26 (115th Congress), Florida",1328
2016,"Congressional District 27 (115th Congress), Florida",1359
2016,"Congressional District 1 (115th Congress), Georgia",910
2016,"Congressional District 2 (115th Congress), Georgia",703
2016,"Congressional District 3 (115th Congress), Georgia",910
2016,"Congressional District 4 (115th Congress), Georgia",1057
2016,"Congressional District 5 (115th Congress), Georgia",1070
2016,"Congressional District 6 (115th Congress), Georgia",1385
2016,"Congressional District 7 (115th Congress), Georgia",1256
2016,"Congressional District 8 (115th Congress), Georgia",714
2016,"Congressional District 9 (115th Congress), Georgia",784
2016,"Congressional District 10 (115th Congress), Georgia",872
2016,"Congressional District 11 (115th Congress), Georgia",1162
2016,"Congressional District 12 (115th Congress), Georgia",736
2016,"Congressional District 13 (115th Congress), Georgia",1045
2016,"Congressional District 14 (115th Congress), Georgia",755
2016,"Congressional District 1 (115th Congress), Hawaii",1659
2016,"Congressional District 2 (115th Congress), Hawaii",1406
2016,"Congressional District 1 (115th Congress), Idaho",863
2016,"Congressional District 2 (115th Congress), Idaho",819
2016,"Congressional District 1 (115th Congress), Illinois",1081
2016,"Congressional District 2 (115th Congress), Illinois",982
2016,"Congressional District 3 (115th Congress), Illinois",1144
2016,"Congressional District 4 (115th Congress), Illinois",1074
2016,"Congressional District 5 (115th Congress), Illinois",1466
2016,"Congressional District 6 (115th Congress), Illinois",1585
2016,"Congressional District 7 (115th Congress), Illinois",1294
2016,"Congressional District 8 (115th Congress), Illinois",1247
2016,"Congressional District 9 (115th Congress), Illinois",1281
2016,"Congressional District 10 (115th Congress), Illinois",1359
2016,"Congressional District 11 (115th Congress), Illinois",1316
2016,"Congressional District 12 (115th Congress), Illinois",768
2016,"Congressional District 13 (115th Congress), Illinois",775
2016,"Congressional District 14 (115th Congress), Illinois",1511
2016,"Congressional District 15 (115th Congress), Illinois",654
2016,"Congressional District 16 (115th Congress), Illinois",856
2016,"Congressional District 17 (115th Congress), Illinois",710
2016,"Congressional District 18 (115th Congress), Illinois",830
2016,"Congressional District 1 (115th Congress), Indiana",876
2016,"Congressional District 2 (115th Congress), Indiana",712
2016,"Congressional District 3 (115th Congress), Indiana",720
2016,"Congressional District 4 (115th Congress), Indiana",796
2016,"Congressional District 5 (115th Congress), Indiana",1000
2016,"Congressional District 6 (115th Congress), Indiana",736
2016,"Congressional District 7 (115th Congress), Indiana",837
2016,"Congressional District 8 (115th Congress), Indiana",689
2016,"Congressional District 9 (115th Congress), Indiana",823
2016,"Congressional District 1 (115th Congress), Iowa",780
2016,"Congressional District 2 (115th Congress), Iowa",787
2016,"Congressional District 3 (115th Congress), Iowa",934
2016,"Congressional District 4 (115th Congress), Iowa",690
2016,"Congressional District 1 (115th Congress), Kansas",701
2016,"Congressional District 2 (115th Congress), Kansas",761
2016,"Congressional District 3 (115th Congress), Kansas",1116
2016,"Congressional District 4 (115th Congress), Kansas",797
2016,"Congressional District 1 (115th Congress), Kentucky",602
2016,"Congressional District 2 (115th Congress), Kentucky",741
2016,"Congressional District 3 (115th Congress), Kentucky",872
2016,"Congressional District 4 (115th Congress), Kentucky",883
2016,"Congressional District 5 (115th Congress), Kentucky",487
2016,"Congressional District 6 (115th Congress), Kentucky",811
2016,"Congressional District 1 (115th Congress), Louisiana",947
2016,"Congressional District 2 (115th Congress), Louisiana",842
2016,"Congressional District 3 (115th Congress), Louisiana",681
2016,"Congressional District 4 (115th Congress), Louisiana",657
2016,"Congressional District 5 (115th Congress), Louisiana",571
2016,"Congressional District 6 (115th Congress), Louisiana",886
2016,"Congressional District 1 (115th Congress), Maine",1058
2016,"Congressional District 2 (115th Congress), Maine",730
2016,"Congressional District 1 (115th Congress), Maryland",1202
2016,"Congressional District 2 (115th Congress), Maryland",1282
2016,"Congressional District 3 (115th Congress), Maryland",1520
2016,"Congressional District 4 (115th Congress), Maryland",1548
2016,"Congressional District 5 (115th Congress), Maryland",1715
2016,"Congressional District 6 (115th Congress), Maryland",1398
2016,"Congressional District 7 (115th Congress), Maryland",1170
2016,"Congressional District 8 (115th Congress), Maryland",1739
2016,"Congressional District 1 (115th Congress), Massachusetts",1009
2016,"Congressional District 2 (115th Congress), Massachusetts",1180
2016,"Congressional District 3 (115th Congress), Massachusetts",1368
2016,"Congressional District 4 (115th Congress), Massachusetts",1651
2016,"Congressional District 5 (115th Congress), Massachusetts",1716
2016,"Congressional District 6 (115th Congress), Massachusetts",1585
2016,"Congressional District 7 (115th Congress), Massachusetts",1549
2016,"Congressional District 8 (115th Congress), Massachusetts",1646
2016,"Congressional District 9 (115th Congress), Massachusetts",1266
2016,"Congressional District 1 (115th Congress), Michigan",677
2016,"Congressional District 2 (115th Congress), Michigan",800
2016,"Congressional District 3 (115th Congress), Michigan",867
2016,"Congressional District 4 (115th Congress), Michigan",711
2016,"Congressional District 5 (115th Congress), Michigan",712
2016,"Congressional District 6 (115th Congress), Michigan",786
2016,"Congressional District 7 (115th Congress), Michigan",844
2016,"Congressional District 8 (115th Congress), Michigan",1018
2016,"Congressional District 9 (115th Congress), Michigan",938
2016,"Congressional District 10 (115th Congress), Michigan",910
2016,"Congressional District 11 (115th Congress), Michigan",1162
2016,"Congressional District 12 (115th Congress), Michigan",952
2016,"Congressional District 13 (115th Congress), Michigan",725
2016,"Congressional District 14 (115th Congress), Michigan",890
2016,"Congressional District 1 (115th Congress), Minnesota",833
2016,"Congressional District 2 (115th Congress), Minnesota",1241
2016,"Congressional District 3 (115th Congress), Minnesota",1369
2016,"Congressional District 4 (115th Congress), Minnesota",1125
2016,"Congressional District 5 (115th Congress), Minnesota",1093
2016,"Congressional District 6 (115th Congress), Minnesota",1128
2016,"Congressional District 7 (115th Congress), Minnesota",739
2016,"Congressional District 8 (115th Congress), Minnesota",819
2016,"Congressional District 1 (115th Congress), Mississippi",689
2016,"Congressional District 2 (115th Congress), Mississippi",623
2016,"Congressional District 3 (115th Congress), Mississippi",671
2016,"Congressional District 4 (115th Congress), Mississippi",724
2016,"Congressional District 1 (115th Congress), Missouri",874
2016,"Congressional District 2 (115th Congress), Missouri",1153
2016,"Congressional District 3 (115th Congress), Missouri",898
2016,"Congressional District 4 (115th Congress), Missouri",721
2016,"Congressional District 5 (115th Congress), Missouri",847
2016,"Congressional District 6 (115th Congress), Missouri",818
2016,"Congressional District 7 (115th Congress), Missouri",721
2016,"Congressional District 8 (115th Congress), Missouri",608
2016,"Congressional District (at Large) (115th Congress), Montana",784
2016,"Congressional District 1 (115th Congress), Nebraska",849
2016,"Congressional District 2 (115th Congress), Nebraska",1041
2016,"Congressional District 3 (115th Congress), Nebraska",659
2016,"Congressional District 1 (115th Congress), Nevada",881
2016,"Congressional District 2 (115th Congress), Nevada",1002
2016,"Congressional District 3 (115th Congress), Nevada",1244
2016,"Congressional District 4 (115th Congress), Nevada",1068
2016,"Congressional District 1 (115th Congress), New Hampshire",1273
2016,"Congressional District 2 (115th Congress), New Hampshire",1222
2016,"Congressional District 1 (115th Congress), New Jersey",1332
2016,"Congressional District 2 (115th Congress), New Jersey",1251
2016,"Congressional District 3 (115th Congress), New Jersey",1473
2016,"Congressional District 4 (115th Congress), New Jersey",1608
2016,"Congressional District 5 (115th Congress), New Jersey",1888
2016,"Congressional District 6 (115th Congress), New Jersey",1604
2016,"Congressional District 7 (115th Congress), New Jersey",1923
2016,"Congressional District 8 (115th Congress), New Jersey",1377
2016,"Congressional District 9 (115th Congress), New Jersey",1461
2016,"Congressional District 10 (115th Congress), New Jersey",1265
2016,"Congressional District 11 (115th Congress), New Jersey",2007
2016,"Congressional District 12 (115th Congress), New Jersey",1562
2016,"Congressional District 1 (115th Congress), New Mexico",875
2016,"Congressional District 2 (115th Congress), New Mexico",654
2016,"Congressional District 3 (115th Congress), New Mexico",801
2016,"Congressional District 1 (115th Congress), New York",1953
2016,"Congressional District 2 (115th Congress), New York",2031
2016,"Congressional District 3 (115th Congress), New York",2205
2016,"Congressional District 4 (115th Congress), New York",2052
2016,"Congressional District 5 (115th Congress), New York",1549
2016,"Congressional District 6 (115th Congress), New York",1430
2016,"Congressional District 7 (115th Congress), New York",1429
2016,"Congressional District 8 (115th Congress), New York",1353
2016,"Congressional District 9 (115th Congress), New York",1357
2016,"Congressional District 10 (115th Congress), New York",1810
2016,"Congressional District 11 (115th Congress), New York",1467
2016,"Congressional District 12 (115th Congress), New York",2047
2016,"Congressional District 13 (115th Congress), New York",1130
2016,"Congressional District 14 (115th Congress), New York",1391
2016,"Congressional District 15 (115th Congress), New York",1061
2016,"Congressional District 16 (115th Congress), New York",1478
2016,"Congressional District 17 (115th Congress), New York",1978
2016,"Congressional District 18 (115th Congress), New York",1562
2016,"Congressional District 19 (115th Congress), New York",997
2016,"Congressional District 20 (115th Congress), New York",1056
2016,"Congressional District 21 (115th Congress), New York",800
2016,"Congressional District 22 (115th Congress), New York",778
2016,"Congressional District 23 (115th Congress), New York",734
2016,"Congressional District 24 (115th Congress), New York",857
2016,"Congressional District 25 (115th Congress), New York",938
2016,"Congressional District 26 (115th Congress), New York",786
2016,"Congressional District 27 (115th Congress), New York",897
2016,"Congressional District 1 (115th Congress), North Carolina",788
2016,"Congressional District 2 (115th Congress), North Carolina",1034
2016,"Congressional District 3 (115th Congress), North Carolina",857
2016,"Congressional District 4 (115th Congress), North Carolina",1141
2016,"Congressional District 5 (115th Congress), North Carolina",731
2016,"Congressional District 6 (115th Congress), North Carolina",756
2016,"Congressional District 7 (115th Congress), North Carolina",848
2016,"Congressional District 8 (115th Congress), North Carolina",846
2016,"Congressional District 9 (115th Congress), North Carolina",944
2016,"Congressional District 10 (115th Congress), North Carolina",756
2016,"Congressional District 11 (115th Congress), North Carolina",650
2016,"Congressional District 12 (115th Congress), North Carolina",1076
2016,"Congressional District 13 (115th Congress), North Carolina",805
2016,"Congressional District (at Large) (115th Congress), North Dakota",769
2016,"Congressional District 1 (115th Congress), Ohio",943
2016,"Congressional District 2 (115th Congress), Ohio",899
2016,"Congressional District 3 (115th Congress), Ohio",894
2016,"Congressional District 4 (115th Congress), Ohio",734
2016,"Congressional District 5 (115th Congress), Ohio",793
2016,"Congressional District 6 (115th Congress), Ohio",646
2016,"Congressional District 7 (115th Congress), Ohio",767
2016,"Congressional District 8 (115th Congress), Ohio",840
2016,"Congressional District 9 (115th Congress), Ohio",742
2016,"Congressional District 10 (115th Congress), Ohio",824
2016,"Congressional District 11 (115th Congress), Ohio",763
2016,"Congressional District 12 (115th Congress), Ohio",1050
2016,"Congressional District 13 (115th Congress), Ohio",697
2016,"Congressional District 14 (115th Congress), Ohio",949
2016,"Congressional District 15 (115th Congress), Ohio",933
2016,"Congressional District 16 (115th Congress), Ohio",912
2016,"Congressional District 1 (115th Congress), Oklahoma",860
2016,"Congressional District 2 (115th Congress), Oklahoma",574
2016,"Congressional District 3 (115th Congress), Oklahoma",674
2016,"Congressional District 4 (115th Congress), Oklahoma",802
2016,"Congressional District 5 (115th Congress), Oklahoma",819
2016,"Congressional District 1 (115th Congress), Oregon",1328
2016,"Congressional District 2 (115th Congress), Oregon",899
2016,"Congressional District 3 (115th Congress), Oregon",1305
2016,"Congressional District 4 (115th Congress), Oregon",909
2016,"Congressional District 5 (115th Congress), Oregon",1103
2016,"Congressional District 1 (115th Congress), Pennsylvania",953
2016,"Congressional District 2 (115th Congress), Pennsylvania",939
2016,"Congressional District 3 (115th Congress), Pennsylvania",718
2016,"Congressional District 4 (115th Congress), Pennsylvania",1016
2016,"Congressional District 5 (115th Congress), Pennsylvania",694
2016,"Congressional District 6 (115th Congress), Pennsylvania",1321
2016,"Congressional District 7 (115th Congress), Pennsylvania",1430
2016,"Congressional District 8 (115th Congress), Pennsylvania",1429
2016,"Congressional District 9 (115th Congress), Pennsylvania",682
2016,"Congressional District 10 (115th Congress), Pennsylvania",793
2016,"Congressional District 11 (115th Congress), Pennsylvania",807
2016,"Congressional District 12 (115th Congress), Pennsylvania",803
2016,"Congressional District 13 (115th Congress), Pennsylvania",1127
2016,"Congressional District 14 (115th Congress), Pennsylvania",772
2016,"Congressional District 15 (115th Congress), Pennsylvania",1071
2016,"Congressional District 16 (115th Congress), Pennsylvania",999
2016,"Congressional District 17 (115th Congress), Pennsylvania",841
2016,"Congressional District 18 (115th Congress), Pennsylvania",875
2016,"Congressional District 1 (115th Congress), Rhode Island",1086
2016,"Congressional District 2 (115th Congress), Rhode Island",1174
2016,"Congressional District 1 (115th Congress), South Carolina",1173
2016,"Congressional District 2 (115th Congress), South Carolina",911
2016,"Congressional District 3 (115th Congress), South Carolina",675
2016,"Congressional District 4 (115th Congress), South Carolina",818
2016,"Congressional District 5 (115th Congress), South Carolina",760
2016,"Congressional District 6 (115th Congress), South Carolina",718
2016,"Congressional District 7 (115th Congress), South Carolina",713
2016,"Congressional District (at Large) (115th Congress), South Dakota",767
2016,"Congressional District 1 (115th Congress), Tennessee",620
2016,"Congressional District 2 (115th Congress), Tennessee",788
2016,"Congressional District 3 (115th Congress), Tennessee",720
2016,"Congressional District 4 (115th Congress), Tennessee",817
2016,"Congressional District 5 (115th Congress), Tennessee",1002
2016,"Congressional District 6 (115th Congress), Tennessee",764
2016,"Congressional District 7 (115th Congress), Tennessee",831
2016,"Congressional District 8 (115th Congress), Tennessee",815
2016,"Congressional District 9 (115th Congress), Tennessee",872
2016,"Congressional District 1 (115th Congress), Texas",751
2016,"Congressional District 2 (115th Congress), Texas",1293
2016,"Congressional District 3 (115th Congress), Texas",1477
2016,"Congressional District 4 (115th Congress), Texas",765
2016,"Congressional District 5 (115th Congress), Texas",868
2016,"Congressional District 6 (115th Congress), Texas",1108
2016,"Congressional District 7 (115th Congress), Texas",1302
2016,"Congressional District 8 (115th Congress), Texas",1074
2016,"Congressional District 9 (115th Congress), Texas",942
2016,"Congressional District 10 (115th Congress), Texas",1224
2016,"Congressional District 11 (115th Congress), Texas",781
2016,"Congressional District 12 (115th Congress), Texas",1078
2016,"Congressional District 13 (115th Congress), Texas",736
2016,"Congressional District 14 (115th Congress), Texas",915
2016,"Congressional District 15 (115th Congress), Texas",669
2016,"Congressional District 16 (115th Congress), Texas",821
2016,"Congressional District 17 (115th Congress), Texas",926
2016,"Congressional District 18 (115th Congress), Texas",916
2016,"Congressional District 19 (115th Congress), Texas",759
2016,"Congressional District 20 (115th Congress), Texas",915
2016,"Congressional District 21 (115th Congress), Texas",1205
2016,"Congressional District 22 (115th Congress), Texas",1451
2016,"Congressional District 23 (115th Congress), Texas",815
2016,"Congressional District 24 (115th Congress), Texas",1197
2016,"Congressional District 25 (115th Congress), Texas",1114
2016,"Congressional District 26 (115th Congress), Texas",1414
2016,"Congressional District 27 (115th Congress), Texas",847
2016,"Congressional District 28 (115th Congress), Texas",765
2016,"Congressional District 29 (115th Congress), Texas",827
2016,"Congressional District 30 (115th Congress), Texas",925
2016,"Congressional District 31 (115th Congress), Texas",1161
2016,"Congressional District 32 (115th Congress), Texas",1225
2016,"Congressional District 33 (115th Congress), Texas",807
2016,"Congressional District 34 (115th Congress), Texas",607
2016,"Congressional District 35 (115th Congress), Texas",971
2016,"Congressional District 36 (115th Congress), Texas",848
2016,"Congressional District 1 (115th Congress), Utah",1012
2016,"Congressional District 2 (115th Congress), Utah",1022
2016,"Congressional District 3 (115th Congress), Utah",1122
2016,"Congressional District 4 (115th Congress), Utah",1186
2016,"Congressional District (at Large) (115th Congress), Vermont",1065
2016,"Congressional District 1 (115th Congress), Virginia",1396
2016,"Congressional District 2 (115th Congress), Virginia",1279
2016,"Congressional District 3 (115th Congress), Virginia",1096
2016,"Congressional District 4 (115th Congress), Virginia",1053
2016,"Congressional District 5 (115th Congress), Virginia",811
2016,"Congressional District 6 (115th Congress), Virginia",807
2016,"Congressional District 7 (115th Congress), Virginia",1228
2016,"Congressional District 8 (115th Congress), Virginia",1863
2016,"Congressional District 9 (115th Congress), Virginia",588
2016,"Congressional District 10 (115th Congress), Virginia",1975
2016,"Congressional District 11 (115th Congress), Virginia",1866
2016,"Congressional District 1 (115th Congress), Washington",1641
2016,"Congressional District 2 (115th Congress), Washington",1285
2016,"Congressional District 3 (115th Congress), Washington",1097
2016,"Congressional District 4 (115th Congress), Washington",857
2016,"Congressional District 5 (115th Congress), Washington",868
2016,"Congressional District 6 (115th Congress), Washington",1111
2016,"Congressional District 7 (115th Congress), Washington",1589
2016,"Congressional District 8 (115th Congress), Washington",1470
2016,"Congressional District 9 (115th Congress), Washington",1481
2016,"Congressional District 10 (115th Congress), Washington",1223
2016,"Congressional District 1 (115th Congress), West Virginia",582
2016,"Congressional District 2 (115th Congress), West Virginia",686
2016,"Congressional District 3 (115th Congress), West Virginia",520
2016,"Congressional District 1 (115th Congress), Wisconsin",996
2016,"Congressional District 2 (115th Congress), Wisconsin",1081
2016,"Congressional District 3 (115th Congress), Wisconsin",795
2016,"Congressional District 4 (115th Congress), Wisconsin",880
2016,"Congressional District 5 (115th Congress), Wisconsin",1079
2016,"Congressional District 6 (115th Congress), Wisconsin",842
2016,"Congressional District 7 (115th Congress), Wisconsin",757
2016,"Congressional District 8 (115th Congress), Wisconsin",837
2016,"Congressional District (at Large) (115th Congress), Wyoming",868
2016,"Resident Commissioner District (at Large) (115th Congress), Puerto Rico",328
