year,district,unemp_rate
2008,"Congressional District 23 (110th Congress), Florida",10.8
2008,"Congressional District 24 (110th Congress), Florida",6.1
2008,"Congressional District 25 (110th Congress), Florida",6.7
2008,"Congressional District 1 (110th Congress), Georgia",5.9
2008,"Congressional District 2 (110th Congress), Georgia",8.7
2008,"Congressional District 3 (110th Congress), Georgia",6.9
2008,"Congressional District 4 (110th Congress), Georgia",9.9
2008,"Congressional District 5 (110th Congress), Georgia",8.0
2008,"Congressional District 6 (110th Congress), Georgia",4.3
2008,"Congressional District 7 (110th Congress), Georgia",7.7
2008,"Congressional District 8 (110th Congress), Georgia",6.6
2008,"Congressional District 9 (110th Congress), Georgia",5.9
2008,"Congressional District 10 (110th Congress), Georgia",6.0
2008,"Congressional District 11 (110th Congress), Georgia",6.9
2008,"Congressional District 12 (110th Congress), Georgia",7.3
2008,"Congressional District 13 (110th Congress), Georgia",7.8
2008,"Congressional District 1 (110th Congress), Hawaii",3.2
2008,"Congressional District 2 (110th Congress), Hawaii",4.9
2008,"Congressional District 1 (110th Congress), Idaho",6.1
2008,"Congressional District 2 (110th Congress), Idaho",4.8
2008,"Congressional District 1 (110th Congress), Illinois",13.9
2008,"Congressional District 2 (110th Congress), Illinois",10.9
2008,"Congressional District 3 (110th Congress), Illinois",6.7
2008,"Congressional District 4 (110th Congress), Illinois",7.6
2008,"Congressional District 5 (110th Congress), Illinois",6.1
2008,"Congressional District 6 (110th Congress), Illinois",6.3
2008,"Congressional District 7 (110th Congress), Illinois",11.0
2008,"Congressional District 8 (110th Congress), Illinois",6.3
2008,"Congressional District 9 (110th Congress), Illinois",5.0
2008,"Congressional District 10 (110th Congress), Illinois",4.7
2008,"Congressional District 11 (110th Congress), Illinois",8.1
2008,"Congressional District 12 (110th Congress), Illinois",7.1
2008,"Congressional District 13 (110th Congress), Illinois",4.9
2008,"Congressional District 14 (110th Congress), Illinois",6.2
2008,"Congressional District 15 (110th Congress), Illinois",5.4
2008,"Congressional District 16 (110th Congress), Illinois",6.3
2008,"Congressional District 17 (110th Congress), Illinois",6.1
2008,"Congressional District 18 (110th Congress), Illinois",4.7
2008,"Congressional District 19 (110th Congress), Illinois",5.8
2008,"Congressional District 1 (110th Congress), Indiana",6.4
2008,"Congressional District 2 (110th Congress), Indiana",8.2
2008,"Congressional District 3 (110th Congress), Indiana",7.3
2008,"Congressional District 4 (110th Congress), Indiana",5.2
2008,"Congressional District 5 (110th Congress), Indiana",5.5
2008,"Congressional District 6 (110th Congress), Indiana",8.5
2008,"Congressional District 7 (110th Congress), Indiana",9.2
2008,"Congressional District 8 (110th Congress), Indiana",5.8
2008,"Congressional District 9 (110th Congress), Indiana",6.7
2008,"Congressional District 1 (110th Congress), Iowa",4.0
2008,"Congressional District 2 (110th Congress), Iowa",4.0
2008,"Congressional District 3 (110th Congress), Iowa",4.0
2008,"Congressional District 4 (110th Congress), Iowa",3.8
2008,"Congressional District 5 (110th Congress), Iowa",3.6
2008,"Congressional District 1 (110th Congress), Kansas",3.1
2008,"Congressional District 2 (110th Congress), Kansas",4.3
2008,"Congressional District 3 (110th Congress), Kansas",5.2
2008,"Congressional District 4 (110th Congress), Kansas",4.9
2008,"Congressional District 1 (110th Congress), Kentucky",7.8
2008,"Congressional District 2 (110th Congress), Kentucky",6.3
2008,"Congressional District 3 (110th Congress), Kentucky",7.0
2008,"Congressional District 4 (110th Congress), Kentucky",5.4
2008,"Congressional District 5 (110th Congress), Kentucky",10.2
2008,"Congressional District 6 (110th Congress), Kentucky",5.7
2008,"Congressional District 1 (110th Congress), Louisiana",4.6
2008,"Congressional District 2 (110th Congress), Louisiana",10.1
2008,"Congressional District 3 (110th Congress), Louisiana",4.7
2008,"Congressional District 4 (110th Congress), Louisiana",7.5
2008,"Congressional District 5 (110th Congress), Louisiana",6.6
2008,"Congressional District 6 (110th Congress), Louisiana",5.0
2008,"Congressional District 7 (110th Congress), Louisiana",5.1
2008,"Congressional District 1 (110th Congress), Maine",5.1
2008,"Congressional District 2 (110th Congress), Maine",6.8
2008,"Congressional District 1 (110th Congress), Maryland",4.2
2008,"Congressional District 2 (110th Congress), Maryland",6.0
2008,"Congressional District 3 (110th Congress), Maryland",4.6
2008,"Congressional District 4 (110th Congress), Maryland",6.8
2008,"Congressional District 5 (110th Congress), Maryland",4.0
2008,"Congressional District 6 (110th Congress), Maryland",5.1
2008,"Congressional District 7 (110th Congress), Maryland",8.3
2008,"Congressional District 8 (110th Congress), Maryland",4.5
2008,"Congressional District 1 (110th Congress), Massachusetts",6.1
2008,"Congressional District 2 (110th Congress), Massachusetts",7.2
2008,"Congressional District 3 (110th Congress), Massachusetts",5.9
2008,"Congressional District 4 (110th Congress), Massachusetts",5.5
2008,"Congressional District 5 (110th Congress), Massachusetts",5.4
2008,"Congressional District 6 (110th Congress), Massachusetts",5.7
2008,"Congressional District 7 (110th Congress), Massachusetts",5.1
2008,"Congressional District 8 (110th Congress), Massachusetts",7.8
2008,"Congressional District 9 (110th Congress), Massachusetts",5.8
2008,"Congressional District 10 (110th Congress), Massachusetts",5.1
2008,"Congressional District 1 (110th Congress), Michigan",9.8
2008,"Congressional District 2 (110th Congress), Michigan",8.8
2008,"Congressional District 3 (110th Congress), Michigan",7.8
2008,"Congressional District 4 (110th Congress), Michigan",9.9
2008,"Congressional District 5 (110th Congress), Michigan",11.1
2008,"Congressional District 6 (110th Congress), Michigan",8.6
2008,"Congressional District 7 (110th Congress), Michigan",7.7
2008,"Congressional District 8 (110th Congress), Michigan",6.9
2008,"Congressional District 9 (110th Congress), Michigan",6.4
2008,"Congressional District 10 (110th Congress), Michigan",8.8
2008,"Congressional District 11 (110th Congress), Michigan",8.1
2008,"Congressional District 12 (110th Congress), Michigan",10.5
2008,"Congressional District 13 (110th Congress), Michigan",17.8
2008,"Congressional District 14 (110th Congress), Michigan",15.9
2008,"Congressional District 15 (110th Congress), Michigan",9.5
2008,"Congressional District 1 (110th Congress), Minnesota",3.7
2008,"Congressional District 2 (110th Congress), Minnesota",3.5
2008,"Congressional District 3 (110th Congress), Minnesota",4.6
2008,"Congressional District 4 (110th Congress), Minnesota",6.5
2008,"Congressional District 5 (110th Congress), Minnesota",7.1
2008,"Congressional District 6 (110th Congress), Minnesota",4.1
2008,"Congressional District 7 (110th Congress), Minnesota",4.2
2008,"Congressional District 8 (110th Congress), Minnesota",6.2
2008,"Congressional District 1 (110th Congress), Mississippi",7.0
2008,"Congressional District 2 (110th Congress), Mississippi",11.0
2008,"Congressional District 3 (110th Congress), Mississippi",6.7
2008,"Congressional District 4 (110th Congress), Mississippi",6.8
2008,"Congressional District 1 (110th Congress), Missouri",9.9
2008,"Congressional District 2 (110th Congress), Missouri",4.8
2008,"Congressional District 3 (110th Congress), Missouri",5.0
2008,"Congressional District 4 (110th Congress), Missouri",6.0
2008,"Congressional District 5 (110th Congress), Missouri",7.8
2008,"Congressional District 6 (110th Congress), Missouri",4.4
2008,"Congressional District 7 (110th Congress), Missouri",5.3
2008,"Congressional District 8 (110th Congress), Missouri",7.4
2008,"Congressional District 9 (110th Congress), Missouri",5.7
2008,"Congressional District (at Large) (110th Congress), Montana",4.7
2008,"Congressional District 1 (110th Congress), Nebraska",3.9
2008,"Congressional District 2 (110th Congress), Nebraska",4.8
2008,"Congressional District 3 (110th Congress), Nebraska",3.2
2008,"Congressional District 1 (110th Congress), Nevada",8.4
2008,"Congressional District 2 (110th Congress), Nevada",7.4
2008,"Congressional District 3 (110th Congress), Nevada",6.4
2008,"Congressional District 1 (110th Congress), New Hampshire",4.3
2008,"Congressional District 2 (110th Congress), New Hampshire",4.7
2008,"Congressional District 1 (110th Congress), New Jersey",7.6
2008,"Congressional District 2 (110th Congress), New Jersey",6.6
2008,"Congressional District 3 (110th Congress), New Jersey",6.4
2008,"Congressional District 4 (110th Congress), New Jersey",5.4
2008,"Congressional District 5 (110th Congress), New Jersey",4.8
2008,"Congressional District 6 (110th Congress), New Jersey",6.5
2008,"Congressional District 7 (110th Congress), New Jersey",5.4
2008,"Congressional District 8 (110th Congress), New Jersey",5.1
2008,"Congressional District 9 (110th Congress), New Jersey",5.1
2008,"Congressional District 10 (110th Congress), New Jersey",9.5
2008,"Congressional District 11 (110th Congress), New Jersey",3.7
2008,"Congressional District 12 (110th Congress), New Jersey",4.9
2008,"Congressional District 13 (110th Congress), New Jersey",6.5
2008,"Congressional District 1 (110th Congress), New Mexico",5.5
2008,"Congressional District 2 (110th Congress), New Mexico",6.1
2008,"Congressional District 3 (110th Congress), New Mexico",6.4
2008,"Congressional District 1 (110th Congress), New York",3.9
2008,"Congressional District 2 (110th Congress), New York",5.4
2008,"Congressional District 3 (110th Congress), New York",3.9
2008,"Congressional District 4 (110th Congress), New York",5.1
2008,"Congressional District 5 (110th Congress), New York",6.0
2008,"Congressional District 6 (110th Congress), New York",8.4
2008,"Congressional District 7 (110th Congress), New York",6.7
2008,"Congressional District 8 (110th Congress), New York",5.8
2008,"Congressional District 9 (110th Congress), New York",6.5
2008,"Congressional District 10 (110th Congress), New York",8.6
2008,"Congressional District 11 (110th Congress), New York",7.9
2008,"Congressional District 12 (110th Congress), New York",6.1
2008,"Congressional District 13 (110th Congress), New York",5.5
2008,"Congressional District 14 (110th Congress), New York",5.3
2008,"Congressional District 15 (110th Congress), New York",9.3
2008,"Congressional District 16 (110th Congress), New York",11.4
2008,"Congressional District 17 (110th Congress), New York",6.5
2008,"Congressional District 18 (110th Congress), New York",4.7
2008,"Congressional District 19 (110th Congress), New York",4.7
2008,"Congressional District 20 (110th Congress), New York",5.2
2008,"Congressional District 21 (110th Congress), New York",6.2
2008,"Congressional District 22 (110th Congress), New York",6.2
2008,"Congressional District 23 (110th Congress), New York",7.8
2008,"Congressional District 24 (110th Congress), New York",6.8
2008,"Congressional District 25 (110th Congress), New York",4.6
2008,"Congressional District 26 (110th Congress), New York",5.3
2008,"Congressional District 27 (110th Congress), New York",6.3
2008,"Congressional District 28 (110th Congress), New York",8.6
2008,"Congressional District 29 (110th Congress), New York",5.8
2008,"Congressional District 1 (110th Congress), North Carolina",9.6
2008,"Congressional District 2 (110th Congress), North Carolina",8.8
2008,"Congressional District 3 (110th Congress), North Carolina",6.3
2008,"Congressional District 4 (110th Congress), North Carolina",4.5
2008,"Congressional District 5 (110th Congress), North Carolina",6.4
2008,"Congressional District 6 (110th Congress), North Carolina",5.9
2008,"Congressional District 7 (110th Congress), North Carolina",6.7
2008,"Congressional District 8 (110th Congress), North Carolina",7.5
2008,"Congressional District 9 (110th Congress), North Carolina",5.3
2008,"Congressional District 10 (110th Congress), North Carolina",7.2
2008,"Congressional District 11 (110th Congress), North Carolina",5.9
2008,"Congressional District 12 (110th Congress), North Carolina",8.7
2008,"Congressional District 13 (110th Congress), North Carolina",6.4
2008,"Congressional District (at Large) (110th Congress), North Dakota",3.2
2008,"Congressional District 1 (110th Congress), Ohio",7.2
2008,"Congressional District 2 (110th Congress), Ohio",6.1
2008,"Congressional District 3 (110th Congress), Ohio",7.9
2008,"Congressional District 4 (110th Congress), Ohio",6.2
2008,"Congressional District 5 (110th Congress), Ohio",7.4
2008,"Congressional District 6 (110th Congress), Ohio",5.9
2008,"Congressional District 7 (110th Congress), Ohio",6.3
2008,"Congressional District 8 (110th Congress), Ohio",6.2
2008,"Congressional District 9 (110th Congress), Ohio",8.7
2008,"Congressional District 10 (110th Congress), Ohio",7.7
2008,"Congressional District 11 (110th Congress), Ohio",11.8
2008,"Congressional District 12 (110th Congress), Ohio",5.4
2008,"Congressional District 13 (110th Congress), Ohio",7.2
2008,"Congressional District 14 (110th Congress), Ohio",5.1
2008,"Congressional District 15 (110th Congress), Ohio",5.4
2008,"Congressional District 16 (110th Congress), Ohio",6.1
2008,"Congressional District 17 (110th Congress), Ohio",8.9
2008,"Congressional District 18 (110th Congress), Ohio",8.3
2008,"Congressional District 1 (110th Congress), Oklahoma",3.7
2008,"Congressional District 2 (110th Congress), Oklahoma",6.7
2008,"Congressional District 3 (110th Congress), Oklahoma",3.8
2008,"Congressional District 4 (110th Congress), Oklahoma",4.2
2008,"Congressional District 5 (110th Congress), Oklahoma",5.0
2008,"Congressional District 1 (110th Congress), Oregon",6.3
2008,"Congressional District 2 (110th Congress), Oregon",7.0
2008,"Congressional District 3 (110th Congress), Oregon",7.0
2008,"Congressional District 4 (110th Congress), Oregon",7.0
2008,"Congressional District 5 (110th Congress), Oregon",6.2
2008,"Congressional District 1 (110th Congress), Pennsylvania",12.2
2008,"Congressional District 2 (110th Congress), Pennsylvania",9.1
2008,"Congressional District 3 (110th Congress), Pennsylvania",6.2
2008,"Congressional District 4 (110th Congress), Pennsylvania",4.8
2008,"Congressional District 5 (110th Congress), Pennsylvania",6.2
2008,"Congressional District 6 (110th Congress), Pennsylvania",4.3
2008,"Congressional District 7 (110th Congress), Pennsylvania",4.5
2008,"Congressional District 8 (110th Congress), Pennsylvania",4.8
2008,"Congressional District 9 (110th Congress), Pennsylvania",5.2
2008,"Congressional District 10 (110th Congress), Pennsylvania",5.7
2008,"Congressional District 11 (110th Congress), Pennsylvania",6.4
2008,"Congressional District 12 (110th Congress), Pennsylvania",6.1
2008,"Congressional District 13 (110th Congress), Pennsylvania",5.6
2008,"Congressional District 14 (110th Congress), Pennsylvania",6.4
2008,"Congressional District 15 (110th Congress), Pennsylvania",5.6
2008,"Congressional District 16 (110th Congress), Pennsylvania",4.7
2008,"Congressional District 17 (110th Congress), Pennsylvania",4.9
2008,"Congressional District 18 (110th Congress), Pennsylvania",4.5
2008,"Congressional District 19 (110th Congress), Pennsylvania",4.7
2008,"Congressional District 1 (110th Congress), Rhode Island",6.7
2008,"Congressional District 2 (110th Congress), Rhode Island",8.2
2008,"Congressional District 1 (110th Congress), South Carolina",6.2
2008,"Congressional District 2 (110th Congress), South Carolina",6.8
2008,"Congressional District 3 (110th Congress), South Carolina",8.4
2008,"Congressional District 4 (110th Congress), South Carolina",7.3
2008,"Congressional District 5 (110th Congress), South Carolina",8.3
2008,"Congressional District 6 (110th Congress), South Carolina",10.0
2008,"Congressional District (at Large) (110th Congress), South Dakota",3.7
2008,"Congressional District 1 (110th Congress), Tennessee",7.7
2008,"Congressional District 2 (110th Congress), Tennessee",5.4
2008,"Congressional District 3 (110th Congress), Tennessee",7.9
2008,"Congressional District 4 (110th Congress), Tennessee",7.3
2008,"Congressional District 5 (110th Congress), Tennessee",5.6
2008,"Congressional District 6 (110th Congress), Tennessee",6.0
2008,"Congressional District 7 (110th Congress), Tennessee",6.0
2008,"Congressional District 8 (110th Congress), Tennessee",7.2
2008,"Congressional District 9 (110th Congress), Tennessee",10.1
2008,"Congressional District 1 (110th Congress), Texas",5.3
2008,"Congressional District 2 (110th Congress), Texas",5.9
2008,"Congressional District 3 (110th Congress), Texas",4.6
2008,"Congressional District 4 (110th Congress), Texas",5.3
2008,"Congressional District 5 (110th Congress), Texas",5.9
2008,"Congressional District 6 (110th Congress), Texas",5.3
2008,"Congressional District 7 (110th Congress), Texas",3.5
2008,"Congressional District 8 (110th Congress), Texas",4.8
2008,"Congressional District 9 (110th Congress), Texas",6.6
2008,"Congressional District 10 (110th Congress), Texas",4.1
2008,"Congressional District 11 (110th Congress), Texas",3.3
2008,"Congressional District 12 (110th Congress), Texas",5.5
2008,"Congressional District 13 (110th Congress), Texas",3.6
2008,"Congressional District 14 (110th Congress), Texas",4.6
2008,"Congressional District 15 (110th Congress), Texas",6.5
2008,"Congressional District 16 (110th Congress), Texas",4.9
2008,"Congressional District 17 (110th Congress), Texas",4.6
2008,"Congressional District 18 (110th Congress), Texas",7.0
2008,"Congressional District 19 (110th Congress), Texas",3.9
2008,"Congressional District 20 (110th Congress), Texas",6.0
2008,"Congressional District 21 (110th Congress), Texas",4.4
2008,"Congressional District 22 (110th Congress), Texas",4.5
2008,"Congressional District 23 (110th Congress), Texas",5.1
2008,"Congressional District 24 (110th Congress), Texas",5.0
2008,"Congressional District 25 (110th Congress), Texas",5.6
2008,"Congressional District 26 (110th Congress), Texas",5.5
2008,"Congressional District 27 (110th Congress), Texas",6.2
2008,"Congressional District 28 (110th Congress), Texas",6.6
2008,"Congressional District 29 (110th Congress), Texas",6.8
2008,"Congressional District 30 (110th Congress), Texas",7.3
2008,"Congressional District 31 (110th Congress), Texas",5.9
2008,"Congressional District 32 (110th Congress), Texas",4.9
2008,"Congressional District 1 (110th Congress), Utah",4.0
2008,"Congressional District 2 (110th Congress), Utah",4.0
2008,"Congressional District 3 (110th Congress), Utah",4.1
2008,"Congressional District (at Large) (110th Congress), Vermont",4.9
2008,"Congressional District 1 (110th Congress), Virginia",4.6
2008,"Congressional District 2 (110th Congress), Virginia",5.2
2008,"Congressional District 3 (110th Congress), Virginia",8.5
2008,"Congressional District 4 (110th Congress), Virginia",6.2
2008,"Congressional District 5 (110th Congress), Virginia",5.8
2008,"Congressional District 6 (110th Congress), Virginia",4.3
2008,"Congressional District 7 (110th Congress), Virginia",4.3
2008,"Congressional District 8 (110th Congress), Virginia",3.5
2008,"Congressional District 9 (110th Congress), Virginia",5.8
2008,"Congressional District 10 (110th Congress), Virginia",3.8
2008,"Congressional District 11 (110th Congress), Virginia",3.5
2008,"Congressional District 1 (110th Congress), Washington",4.3
2008,"Congressional District 2 (110th Congress), Washington",5.6
2008,"Congressional District 3 (110th Congress), Washington",7.9
2008,"Congressional District 4 (110th Congress), Washington",6.8
2008,"Congressional District 5 (110th Congress), Washington",6.1
2008,"Congressional District 6 (110th Congress), Washington",6.9
2008,"Congressional District 7 (110th Congress), Washington",4.6
2008,"Congressional District 8 (110th Congress), Washington",4.0
2008,"Congressional District 9 (110th Congress), Washington",5.0
2008,"Congressional District 1 (110th Congress), West Virginia",4.9
2008,"Congressional District 2 (110th Congress), West Virginia",6.8
2008,"Congressional District 3 (110th Congress), West Virginia",5.1
2008,"Congressional District 1 (110th Congress), Wisconsin",5.3
2008,"Congressional District 2 (110th Congress), Wisconsin",4.5
2008,"Congressional District 3 (110th Congress), Wisconsin",4.7
2008,"Congressional District 4 (110th Congress), Wisconsin",8.1
2008,"Congressional District 5 (110th Congress), Wisconsin",3.8
2008,"Congressional District 6 (110th Congress), Wisconsin",4.9
2008,"Congressional District 7 (110th Congress), Wisconsin",5.2
2008,"Congressional District 8 (110th Congress), Wisconsin",5.1
2008,"Congressional District (at Large) (110th Congress), Wyoming",3.3
2008,"Resident Commissioner District (at Large) (110th Congress), Puerto Rico",14.8
