year,district,median_age
2007,"Congressional District 2 (110th Congress), Georgia",35.1
2007,"Congressional District 3 (110th Congress), Georgia",35.2
2007,"Congressional District 4 (110th Congress), Georgia",34.7
2007,"Congressional District 5 (110th Congress), Georgia",35.1
2007,"Congressional District 6 (110th Congress), Georgia",36.8
2007,"Congressional District 7 (110th Congress), Georgia",33.9
2007,"Congressional District 8 (110th Congress), Georgia",35.9
2007,"Congressional District 9 (110th Congress), Georgia",34.7
2007,"Congressional District 10 (110th Congress), Georgia",34.5
2007,"Congressional District 11 (110th Congress), Georgia",34.4
2007,"Congressional District 12 (110th Congress), Georgia",33.7
2007,"Congressional District 13 (110th Congress), Georgia",33.0
2007,"Congressional District 1 (110th Congress), Hawaii",39.6
2007,"Congressional District 2 (110th Congress), Hawaii",36.6
2007,"Congressional District 1 (110th Congress), Idaho",35.2
2007,"Congressional District 2 (110th Congress), Idaho",33.1
2007,"Congressional District 1 (110th Congress), Illinois",36.6
2007,"Congressional District 2 (110th Congress), Illinois",34.5
2007,"Congressional District 3 (110th Congress), Illinois",37.3
2007,"Congressional District 4 (110th Congress), Illinois",29.8
2007,"Congressional District 5 (110th Congress), Illinois",35.4
2007,"Congressional District 6 (110th Congress), Illinois",37.4
2007,"Congressional District 7 (110th Congress), Illinois",34.7
2007,"Congressional District 8 (110th Congress), Illinois",35.1
2007,"Congressional District 9 (110th Congress), Illinois",38.7
2007,"Congressional District 10 (110th Congress), Illinois",38.8
2007,"Congressional District 11 (110th Congress), Illinois",34.4
2007,"Congressional District 12 (110th Congress), Illinois",36.3
2007,"Congressional District 13 (110th Congress), Illinois",35.8
2007,"Congressional District 14 (110th Congress), Illinois",32.1
2007,"Congressional District 15 (110th Congress), Illinois",34.8
2007,"Congressional District 16 (110th Congress), Illinois",36.8
2007,"Congressional District 17 (110th Congress), Illinois",38.0
2007,"Congressional District 18 (110th Congress), Illinois",39.0
2007,"Congressional District 19 (110th Congress), Illinois",38.9
2007,"Congressional District 1 (110th Congress), Indiana",37.5
2007,"Congressional District 2 (110th Congress), Indiana",36.5
2007,"Congressional District 3 (110th Congress), Indiana",35.9
2007,"Congressional District 4 (110th Congress), Indiana",35.2
2007,"Congressional District 5 (110th Congress), Indiana",36.6
2007,"Congressional District 6 (110th Congress), Indiana",38.5
2007,"Congressional District 7 (110th Congress), Indiana",34.7
2007,"Congressional District 8 (110th Congress), Indiana",38.1
2007,"Congressional District 9 (110th Congress), Indiana",36.1
2007,"Congressional District 1 (110th Congress), Iowa",38.6
2007,"Congressional District 2 (110th Congress), Iowa",36.7
2007,"Congressional District 3 (110th Congress), Iowa",37.2
2007,"Congressional District 4 (110th Congress), Iowa",38.3
2007,"Congressional District 5 (110th Congress), Iowa",40.1
2007,"Congressional District 1 (110th Congress), Kansas",38.8
2007,"Congressional District 2 (110th Congress), Kansas",36.0
2007,"Congressional District 3 (110th Congress), Kansas",34.8
2007,"Congressional District 4 (110th Congress), Kansas",36.1
2007,"Congressional District 1 (110th Congress), Kentucky",38.8
2007,"Congressional District 2 (110th Congress), Kentucky",36.3
2007,"Congressional District 3 (110th Congress), Kentucky",38.7
2007,"Congressional District 4 (110th Congress), Kentucky",37.2
2007,"Congressional District 5 (110th Congress), Kentucky",38.4
2007,"Congressional District 6 (110th Congress), Kentucky",35.6
2007,"Congressional District 1 (110th Congress), Louisiana",38.0
2007,"Congressional District 2 (110th Congress), Louisiana",37.5
2007,"Congressional District 3 (110th Congress), Louisiana",35.5
2007,"Congressional District 4 (110th Congress), Louisiana",35.3
2007,"Congressional District 5 (110th Congress), Louisiana",35.6
2007,"Congressional District 6 (110th Congress), Louisiana",33.7
2007,"Congressional District 7 (110th Congress), Louisiana",35.2
2007,"Congressional District 1 (110th Congress), Maine",41.8
2007,"Congressional District 2 (110th Congress), Maine",41.6
2007,"Congressional District 1 (110th Congress), Maryland",39.6
2007,"Congressional District 2 (110th Congress), Maryland",36.5
2007,"Congressional District 3 (110th Congress), Maryland",37.5
2007,"Congressional District 4 (110th Congress), Maryland",36.3
2007,"Congressional District 5 (110th Congress), Maryland",36.1
2007,"Congressional District 6 (110th Congress), Maryland",38.3
2007,"Congressional District 7 (110th Congress), Maryland",36.7
2007,"Congressional District 8 (110th Congress), Maryland",38.5
2007,"Congressional District 1 (110th Congress), Massachusetts",38.9
2007,"Congressional District 2 (110th Congress), Massachusetts",38.0
2007,"Congressional District 3 (110th Congress), Massachusetts",38.3
2007,"Congressional District 4 (110th Congress), Massachusetts",38.5
2007,"Congressional District 5 (110th Congress), Massachusetts",39.0
2007,"Congressional District 6 (110th Congress), Massachusetts",40.8
2007,"Congressional District 7 (110th Congress), Massachusetts",39.3
2007,"Congressional District 8 (110th Congress), Massachusetts",32.3
2007,"Congressional District 9 (110th Congress), Massachusetts",38.3
2007,"Congressional District 10 (110th Congress), Massachusetts",42.7
2007,"Congressional District 1 (110th Congress), Michigan",42.5
2007,"Congressional District 2 (110th Congress), Michigan",36.2
2007,"Congressional District 3 (110th Congress), Michigan",34.8
2007,"Congressional District 4 (110th Congress), Michigan",38.3
2007,"Congressional District 5 (110th Congress), Michigan",37.5
2007,"Congressional District 6 (110th Congress), Michigan",37.4
2007,"Congressional District 7 (110th Congress), Michigan",38.7
2007,"Congressional District 8 (110th Congress), Michigan",36.6
2007,"Congressional District 9 (110th Congress), Michigan",40.6
2007,"Congressional District 10 (110th Congress), Michigan",38.7
2007,"Congressional District 11 (110th Congress), Michigan",38.8
2007,"Congressional District 12 (110th Congress), Michigan",38.7
2007,"Congressional District 13 (110th Congress), Michigan",35.4
2007,"Congressional District 14 (110th Congress), Michigan",35.7
2007,"Congressional District 15 (110th Congress), Michigan",34.8
2007,"Congressional District 1 (110th Congress), Minnesota",38.2
2007,"Congressional District 2 (110th Congress), Minnesota",35.0
2007,"Congressional District 3 (110th Congress), Minnesota",38.6
2007,"Congressional District 4 (110th Congress), Minnesota",37.1
2007,"Congressional District 5 (110th Congress), Minnesota",36.7
2007,"Congressional District 6 (110th Congress), Minnesota",34.5
2007,"Congressional District 7 (110th Congress), Minnesota",39.6
2007,"Congressional District 8 (110th Congress), Minnesota",39.8
2007,"Congressional District 1 (110th Congress), Mississippi",35.6
2007,"Congressional District 2 (110th Congress), Mississippi",33.6
2007,"Congressional District 3 (110th Congress), Mississippi",36.0
2007,"Congressional District 4 (110th Congress), Mississippi",36.0
2007,"Congressional District 1 (110th Congress), Missouri",37.2
2007,"Congressional District 2 (110th Congress), Missouri",38.5
2007,"Congressional District 3 (110th Congress), Missouri",38.4
2007,"Congressional District 4 (110th Congress), Missouri",37.8
2007,"Congressional District 5 (110th Congress), Missouri",37.3
2007,"Congressional District 6 (110th Congress), Missouri",37.0
2007,"Congressional District 7 (110th Congress), Missouri",35.8
2007,"Congressional District 8 (110th Congress), Missouri",38.8
2007,"Congressional District 9 (110th Congress), Missouri",36.3
2007,"Congressional District (at Large) (110th Congress), Montana",39.1
2007,"Congressional District 1 (110th Congress), Nebraska",35.3
2007,"Congressional District 2 (110th Congress), Nebraska",33.6
2007,"Congressional District 3 (110th Congress), Nebraska",40.3
2007,"Congressional District 1 (110th Congress), Nevada",33.3
2007,"Congressional District 2 (110th Congress), Nevada",37.0
2007,"Congressional District 3 (110th Congress), Nevada",36.6
2007,"Congressional District 1 (110th Congress), New Hampshire",38.9
2007,"Congressional District 2 (110th Congress), New Hampshire",40.7
2007,"Congressional District 1 (110th Congress), New Jersey",36.7
2007,"Congressional District 2 (110th Congress), New Jersey",38.3
2007,"Congressional District 3 (110th Congress), New Jersey",41.5
2007,"Congressional District 4 (110th Congress), New Jersey",37.9
2007,"Congressional District 5 (110th Congress), New Jersey",41.4
2007,"Congressional District 6 (110th Congress), New Jersey",36.6
2007,"Congressional District 7 (110th Congress), New Jersey",40.3
2007,"Congressional District 8 (110th Congress), New Jersey",37.1
2007,"Congressional District 9 (110th Congress), New Jersey",39.9
2007,"Congressional District 10 (110th Congress), New Jersey",34.7
2007,"Congressional District 11 (110th Congress), New Jersey",40.4
2007,"Congressional District 12 (110th Congress), New Jersey",39.9
2007,"Congressional District 13 (110th Congress), New Jersey",34.9
2007,"Congressional District 1 (110th Congress), New Mexico",36.0
2007,"Congressional District 2 (110th Congress), New Mexico",35.5
2007,"Congressional District 3 (110th Congress), New Mexico",36.2
2007,"Congressional District 1 (110th Congress), New York",39.6
2007,"Congressional District 2 (110th Congress), New York",38.6
2007,"Congressional District 3 (110th Congress), New York",42.2
2007,"Congressional District 4 (110th Congress), New York",39.6
2007,"Congressional District 5 (110th Congress), New York",40.8
2007,"Congressional District 6 (110th Congress), New York",36.0
2007,"Congressional District 7 (110th Congress), New York",37.0
2007,"Congressional District 8 (110th Congress), New York",38.4
2007,"Congressional District 9 (110th Congress), New York",40.2
2007,"Congressional District 10 (110th Congress), New York",32.1
2007,"Congressional District 11 (110th Congress), New York",34.6
2007,"Congressional District 12 (110th Congress), New York",34.1
2007,"Congressional District 13 (110th Congress), New York",38.5
2007,"Congressional District 14 (110th Congress), New York",38.3
2007,"Congressional District 15 (110th Congress), New York",35.7
2007,"Congressional District 16 (110th Congress), New York",29.4
2007,"Congressional District 17 (110th Congress), New York",35.0
2007,"Congressional District 18 (110th Congress), New York",40.4
2007,"Congressional District 19 (110th Congress), New York",38.2
2007,"Congressional District 20 (110th Congress), New York",40.1
2007,"Congressional District 21 (110th Congress), New York",38.8
2007,"Congressional District 22 (110th Congress), New York",36.4
2007,"Congressional District 23 (110th Congress), New York",37.0
2007,"Congressional District 24 (110th Congress), New York",39.2
2007,"Congressional District 25 (110th Congress), New York",39.3
2007,"Congressional District 26 (110th Congress), New York",40.0
2007,"Congressional District 27 (110th Congress), New York",40.9
2007,"Congressional District 28 (110th Congress), New York",36.1
2007,"Congressional District 29 (110th Congress), New York",39.2
2007,"Congressional District 1 (110th Congress), North Carolina",37.5
2007,"Congressional District 2 (110th Congress), North Carolina",33.9
2007,"Congressional District 3 (110th Congress), North Carolina",35.7
2007,"Congressional District 4 (110th Congress), North Carolina",35.4
2007,"Congressional District 5 (110th Congress), North Carolina",39.5
2007,"Congressional District 6 (110th Congress), North Carolina",39.6
2007,"Congressional District 7 (110th Congress), North Carolina",37.4
2007,"Congressional District 8 (110th Congress), North Carolina",34.4
2007,"Congressional District 9 (110th Congress), North Carolina",37.0
2007,"Congressional District 10 (110th Congress), North Carolina",39.0
2007,"Congressional District 11 (110th Congress), North Carolina",41.4
2007,"Congressional District 12 (110th Congress), North Carolina",34.4
2007,"Congressional District 13 (110th Congress), North Carolina",35.1
2007,"Congressional District (at Large) (110th Congress), North Dakota",37.1
2007,"Congressional District 1 (110th Congress), Ohio",36.8
2007,"Congressional District 2 (110th Congress), Ohio",37.8
2007,"Congressional District 3 (110th Congress), Ohio",38.2
2007,"Congressional District 4 (110th Congress), Ohio",38.0
2007,"Congressional District 5 (110th Congress), Ohio",37.8
2007,"Congressional District 6 (110th Congress), Ohio",39.8
2007,"Congressional District 7 (110th Congress), Ohio",37.0
2007,"Congressional District 8 (110th Congress), Ohio",36.7
2007,"Congressional District 9 (110th Congress), Ohio",38.0
2007,"Congressional District 10 (110th Congress), Ohio",40.5
2007,"Congressional District 11 (110th Congress), Ohio",38.1
2007,"Congressional District 12 (110th Congress), Ohio",34.7
2007,"Congressional District 13 (110th Congress), Ohio",38.8
2007,"Congressional District 14 (110th Congress), Ohio",41.3
2007,"Congressional District 15 (110th Congress), Ohio",34.5
2007,"Congressional District 16 (110th Congress), Ohio",39.4
2007,"Congressional District 17 (110th Congress), Ohio",38.5
2007,"Congressional District 18 (110th Congress), Ohio",37.5
2007,"Congressional District 1 (110th Congress), Oklahoma",36.4
2007,"Congressional District 2 (110th Congress), Oklahoma",37.6
2007,"Congressional District 3 (110th Congress), Oklahoma",36.9
2007,"Congressional District 4 (110th Congress), Oklahoma",34.9
2007,"Congressional District 5 (110th Congress), Oklahoma",35.0
2007,"Congressional District 1 (110th Congress), Oregon",36.2
2007,"Congressional District 2 (110th Congress), Oregon",39.6
2007,"Congressional District 3 (110th Congress), Oregon",37.3
2007,"Congressional District 4 (110th Congress), Oregon",40.2
2007,"Congressional District 5 (110th Congress), Oregon",37.1
2007,"Congressional District 1 (110th Congress), Pennsylvania",34.0
2007,"Congressional District 2 (110th Congress), Pennsylvania",35.4
2007,"Congressional District 3 (110th Congress), Pennsylvania",39.6
2007,"Congressional District 4 (110th Congress), Pennsylvania",43.0
2007,"Congressional District 5 (110th Congress), Pennsylvania",39.2
2007,"Congressional District 6 (110th Congress), Pennsylvania",38.9
2007,"Congressional District 7 (110th Congress), Pennsylvania",39.4
2007,"Congressional District 8 (110th Congress), Pennsylvania",40.6
2007,"Congressional District 9 (110th Congress), Pennsylvania",40.7
2007,"Congressional District 10 (110th Congress), Pennsylvania",40.9
2007,"Congressional District 11 (110th Congress), Pennsylvania",40.5
2007,"Congressional District 12 (110th Congress), Pennsylvania",42.1
2007,"Congressional District 13 (110th Congress), Pennsylvania",40.9
2007,"Congressional District 14 (110th Congress), Pennsylvania",39.8
2007,"Congressional District 15 (110th Congress), Pennsylvania",39.2
2007,"Congressional District 16 (110th Congress), Pennsylvania",36.5
2007,"Congressional District 17 (110th Congress), Pennsylvania",40.0
2007,"Congressional District 18 (110th Congress), Pennsylvania",43.3
2007,"Congressional District 19 (110th Congress), Pennsylvania",39.0
2007,"Congressional District 1 (110th Congress), Rhode Island",38.3
2007,"Congressional District 2 (110th Congress), Rhode Island",38.4
2007,"Congressional District 1 (110th Congress), South Carolina",37.4
2007,"Congressional District 2 (110th Congress), South Carolina",36.9
2007,"Congressional District 3 (110th Congress), South Carolina",39.0
2007,"Congressional District 4 (110th Congress), South Carolina",37.5
2007,"Congressional District 5 (110th Congress), South Carolina",37.2
2007,"Congressional District 6 (110th Congress), South Carolina",36.8
2007,"Congressional District (at Large) (110th Congress), South Dakota",37.1
2007,"Congressional District 1 (110th Congress), Tennessee",40.0
2007,"Congressional District 2 (110th Congress), Tennessee",38.5
2007,"Congressional District 3 (110th Congress), Tennessee",39.4
2007,"Congressional District 4 (110th Congress), Tennessee",38.8
2007,"Congressional District 5 (110th Congress), Tennessee",36.3
2007,"Congressional District 6 (110th Congress), Tennessee",35.5
2007,"Congressional District 7 (110th Congress), Tennessee",37.0
2007,"Congressional District 8 (110th Congress), Tennessee",37.9
2007,"Congressional District 9 (110th Congress), Tennessee",33.7
2007,"Congressional District 1 (110th Congress), Texas",35.4
2007,"Congressional District 2 (110th Congress), Texas",35.6
2007,"Congressional District 3 (110th Congress), Texas",33.5
2007,"Congressional District 4 (110th Congress), Texas",35.7
2007,"Congressional District 5 (110th Congress), Texas",36.1
2007,"Congressional District 6 (110th Congress), Texas",33.2
2007,"Congressional District 7 (110th Congress), Texas",36.6
2007,"Congressional District 8 (110th Congress), Texas",35.7
2007,"Congressional District 9 (110th Congress), Texas",31.2
2007,"Congressional District 10 (110th Congress), Texas",33.1
2007,"Congressional District 11 (110th Congress), Texas",36.5
2007,"Congressional District 12 (110th Congress), Texas",33.8
2007,"Congressional District 13 (110th Congress), Texas",35.7
2007,"Congressional District 14 (110th Congress), Texas",36.0
2007,"Congressional District 15 (110th Congress), Texas",29.9
2007,"Congressional District 16 (110th Congress), Texas",31.4
2007,"Congressional District 17 (110th Congress), Texas",31.8
2007,"Congressional District 18 (110th Congress), Texas",31.3
2007,"Congressional District 19 (110th Congress), Texas",33.4
2007,"Congressional District 20 (110th Congress), Texas",31.9
2007,"Congressional District 21 (110th Congress), Texas",35.8
2007,"Congressional District 22 (110th Congress), Texas",33.5
2007,"Congressional District 23 (110th Congress), Texas",32.6
2007,"Congressional District 24 (110th Congress), Texas",33.6
2007,"Congressional District 25 (110th Congress), Texas",31.6
2007,"Congressional District 26 (110th Congress), Texas",32.7
2007,"Congressional District 27 (110th Congress), Texas",31.0
2007,"Congressional District 28 (110th Congress), Texas",29.1
2007,"Congressional District 29 (110th Congress), Texas",29.3
2007,"Congressional District 30 (110th Congress), Texas",31.7
2007,"Congressional District 31 (110th Congress), Texas",31.8
2007,"Congressional District 32 (110th Congress), Texas",33.8
2007,"Congressional District 1 (110th Congress), Utah",28.6
2007,"Congressional District 2 (110th Congress), Utah",31.0
2007,"Congressional District 3 (110th Congress), Utah",25.7
2007,"Congressional District (at Large) (110th Congress), Vermont",40.6
2007,"Congressional District 1 (110th Congress), Virginia",36.3
2007,"Congressional District 2 (110th Congress), Virginia",34.8
2007,"Congressional District 3 (110th Congress), Virginia",34.2
2007,"Congressional District 4 (110th Congress), Virginia",36.4
2007,"Congressional District 5 (110th Congress), Virginia",39.3
2007,"Congressional District 6 (110th Congress), Virginia",38.9
2007,"Congressional District 7 (110th Congress), Virginia",38.2
2007,"Congressional District 8 (110th Congress), Virginia",37.9
2007,"Congressional District 9 (110th Congress), Virginia",39.0
2007,"Congressional District 10 (110th Congress), Virginia",35.6
2007,"Congressional District 11 (110th Congress), Virginia",37.6
2007,"Congressional District 1 (110th Congress), Washington",38.8
2007,"Congressional District 2 (110th Congress), Washington",36.5
2007,"Congressional District 3 (110th Congress), Washington",36.9
2007,"Congressional District 4 (110th Congress), Washington",33.2
2007,"Congressional District 5 (110th Congress), Washington",36.5
2007,"Congressional District 6 (110th Congress), Washington",38.8
2007,"Congressional District 7 (110th Congress), Washington",38.5
2007,"Congressional District 8 (110th Congress), Washington",37.7
2007,"Congressional District 9 (110th Congress), Washington",36.4
2007,"Congressional District 1 (110th Congress), West Virginia",41.0
2007,"Congressional District 2 (110th Congress), West Virginia",39.6
2007,"Congressional District 3 (110th Congress), West Virginia",40.7
2007,"Congressional District 1 (110th Congress), Wisconsin",38.6
2007,"Congressional District 2 (110th Congress), Wisconsin",36.1
2007,"Congressional District 3 (110th Congress), Wisconsin",37.0
2007,"Congressional District 4 (110th Congress), Wisconsin",32.8
2007,"Congressional District 5 (110th Congress), Wisconsin",41.4
2007,"Congressional District 6 (110th Congress), Wisconsin",39.2
2007,"Congressional District 7 (110th Congress), Wisconsin",40.2
2007,"Congressional District 8 (110th Congress), Wisconsin",39.2
2007,"Congressional District (at Large) (110th Congress), Wyoming",36.9
2007,"Resident Commissioner District (at Large) (110th Congress), Puerto Rico",35.4
