year,district,black_pop,total_pop,white_pop,mortgage_cost,median_age,bach_deg_num,median_HH_income,high_school_num,unemp_rate
2011,"Congressional District 51 (112th Congress), California",57596,774308,468667,1208,32.6,63450.0,21999.0,106302.0,15.3
2011,"Congressional District 52 (112th Congress), California",26919,671425,533905,1502,38.0,94188.0,31587.0,98720.0,10.4
2011,"Congressional District 53 (112th Congress), California",48099,665515,463503,1277,31.5,104174.0,26317.0,71500.0,11.3
2011,"Congressional District 1 (112th Congress), Colorado",64023,680107,491425,998,33.8,117927.0,28814.0,88331.0,9.4
2011,"Congressional District 2 (112th Congress), Colorado",8901,740269,646663,1299,34.6,130690.0,30951.0,96981.0,9.0
2011,"Congressional District 3 (112th Congress), Colorado",6295,705110,623223,869,39.6,88583.0,23378.0,127713.0,10.6
2011,"Congressional District 4 (112th Congress), Colorado",8950,740121,669507,989,35.9,95527.0,25425.0,114225.0,8.3
2011,"Congressional District 5 (112th Congress), Colorado",41407,738236,611129,1072,35.8,97765.0,27340.0,114642.0,11.0
2011,"Congressional District 6 (112th Congress), Colorado",26112,816759,718557,1541,39.3,172984.0,39819.0,94242.0,7.0
2011,"Congressional District 7 (112th Congress), Colorado",47555,696194,557683,1057,35.0,86383.0,27772.0,121566.0,10.5
2011,"Congressional District 1 (112th Congress), Connecticut",102310,712871,516847,1209,40.5,94144.0,30745.0,136838.0,11.0
2011,"Congressional District 2 (112th Congress), Connecticut",30245,725192,634309,1292,41.2,92160.0,31938.0,151296.0,8.9
2011,"Congressional District 3 (112th Congress), Connecticut",93133,714225,542290,1327,39.4,84500.0,30391.0,151101.0,11.9
2011,"Congressional District 4 (112th Congress), Connecticut",87114,719739,533051,1794,39.3,130000.0,34574.0,102646.0,10.8
2011,"Congressional District 5 (112th Congress), Connecticut",46881,708682,560674,1296,40.9,99299.0,30680.0,134632.0,10.5
2011,"Congressional District (at Large) (112th Congress), Delaware",193899,907135,636680,1113,39.1,104599.0,29766.0,192931.0,8.9
2011,"Delegate District (at Large) (112th Congress), District of Columbia",309845,617996,246505,1401,33.4,99622.0,40030.0,75897.0,11.4
2011,"Congressional District 1 (112th Congress), Florida",95314,699207,542468,907,38.2,69711.0,23265.0,142122.0,10.5
2011,"Congressional District 2 (112th Congress), Florida",167435,744899,530189,899,36.7,83315.0,23328.0,149020.0,11.6
2011,"Congressional District 3 (112th Congress), Florida",358016,666695,249719,837,34.0,41239.0,18526.0,154374.0,17.7
2011,"Congressional District 4 (112th Congress), Florida",112002,742076,571259,1016,38.5,95787.0,27576.0,141609.0,11.6
2011,"Congressional District 5 (112th Congress), Florida",63764,958669,846560,788,46.9,88711.0,22701.0,254112.0,14.6
2011,"Congressional District 6 (112th Congress), Florida",122133,822600,638199,890,38.8,76800.0,22645.0,171499.0,11.6
2011,"Congressional District 7 (112th Congress), Florida",85882,821830,672733,995,43.1,102649.0,24249.0,164607.0,10.9
2011,"Congressional District 8 (112th Congress), Florida",81460,815476,625490,1044,37.6,106907.0,23058.0,152177.0,11.3
2011,"Congressional District 9 (112th Congress), Florida",45999,768718,659259,1013,43.3,95992.0,25810.0,170253.0,10.6
2011,"Congressional District 10 (112th Congress), Florida",35675,624011,543230,934,47.0,84333.0,25513.0,144776.0,11.2
2011,"Congressional District 11 (112th Congress), Florida",196161,690906,424820,921,36.0,71029.0,21347.0,142491.0,14.4
2011,"Congressional District 12 (112th Congress), Florida",137417,846004,636803,878,38.3,77847.0,22312.0,194938.0,11.5
2011,"Congressional District 13 (112th Congress), Florida",40412,764425,676466,891,49.9,94508.0,24878.0,186138.0,11.3
2011,"Congressional District 14 (112th Congress), Florida",58965,875767,752932,942,49.1,114725.0,24434.0,210939.0,13.0
2011,"Congressional District 15 (112th Congress), Florida",79389,843723,694846,941,42.8,90444.0,23074.0,176131.0,13.2
2011,"Congressional District 16 (112th Congress), Florida",74097,794835,654200,902,46.9,81834.0,22555.0,189989.0,13.7
2011,"Congressional District 17 (112th Congress), Florida",390715,661558,228604,1035,34.9,46771.0,18300.0,145868.0,16.9
2011,"Congressional District 18 (112th Congress), Florida",60519,727502,610551,1151,39.7,91601.0,20457.0,134254.0,11.3
2011,"Congressional District 19 (112th Congress), Florida",96696,760894,612529,1085,45.4,114743.0,24838.0,164530.0,11.3
2011,"Congressional District 20 (112th Congress), Florida",91673,700307,536637,1306,40.8,105769.0,27674.0,122764.0,11.4
2011,"Congressional District 21 (112th Congress), Florida",53680,701854,604034,1237,39.8,83636.0,20358.0,147491.0,12.3
2011,"Congressional District 22 (112th Congress), Florida",48135,695449,608637,1320,46.0,127668.0,30994.0,127790.0,9.6
2011,"Congressional District 23 (112th Congress), Florida",391140,689070,252623,984,34.3,50927.0,18481.0,142747.0,17.8
2011,"Congressional District 24 (112th Congress), Florida",66177,789790,651166,1100,39.8,98935.0,25253.0,152299.0,11.1
2011,"Congressional District 25 (112th Congress), Florida",93772,851277,711943,1340,36.6,94899.0,21545.0,150156.0,11.3
2011,"Congressional District 1 (112th Congress), Georgia",184997,735383,501617,755,35.6,59241.0,22192.0,164738.0,11.2
2011,"Congressional District 2 (112th Congress), Georgia",306359,632258,293234,663,35.5,30596.0,18039.0,143153.0,15.0
2011,"Congressional District 3 (112th Congress), Georgia",207485,829671,578353,1035,37.9,89717.0,25564.0,168510.0,12.1
2011,"Congressional District 4 (112th Congress), Georgia",374049,685281,196507,1048,32.9,87549.0,23207.0,111262.0,15.4
2011,"Congressional District 5 (112th Congress), Georgia",323134,644292,270161,1055,33.5,122233.0,25741.0,86455.0,12.9
2011,"Congressional District 6 (112th Congress), Georgia",84931,780376,601618,1325,37.4,181625.0,36254.0,83114.0,7.8
2011,"Congressional District 7 (112th Congress), Georgia",211877,916989,542622,1231,35.5,133553.0,29148.0,139023.0,11.0
2011,"Congressional District 8 (112th Congress), Georgia",249477,713489,426987,758,36.5,52210.0,22154.0,163369.0,12.1
2011,"Congressional District 9 (112th Congress), Georgia",34164,836056,753297,843,37.7,75006.0,22092.0,174670.0,13.0
2011,"Congressional District 10 (112th Congress), Georgia",150873,742206,551044,822,36.1,70481.0,22066.0,156480.0,9.2
2011,"Congressional District 11 (112th Congress), Georgia",134919,788188,607539,950,36.3,84405.0,24483.0,167244.0,12.2
2011,"Congressional District 12 (112th Congress), Georgia",307187,704835,364791,750,33.4,49880.0,20480.0,156878.0,10.8
2011,"Congressional District 13 (112th Congress), Georgia",452475,806186,274191,1016,33.2,83152.0,24549.0,134245.0,16.0
2011,"Congressional District 1 (112th Congress), Hawaii",14826,667617,116245,1454,39.1,99955.0,31032.0,123622.0,5.9
2011,"Congressional District 2 (112th Congress), Hawaii",11455,707193,227107,1392,37.8,80276.0,27291.0,143841.0,9.4
2011,"Congressional District 1 (112th Congress), Idaho",3216,851403,794796,869,36.7,97135.0,22338.0,159164.0,11.5
2011,"Congressional District 2 (112th Congress), Idaho",5176,733582,670688,729,32.7,77511.0,21085.0,115869.0,8.3
2011,"Congressional District 1 (112th Congress), Illinois",356304,583816,179948,971,35.9,52833.0,21687.0,107831.0,20.0
2011,"Congressional District 2 (112th Congress), Illinois",422404,608841,139679,1055,37.2,49239.0,23885.0,114740.0,19.8
2011,"Congressional District 3 (112th Congress), Illinois",40255,666107,482083,1105,36.3,65603.0,26475.0,132809.0,13.0
2011,"Congressional District 4 (112th Congress), Illinois",26109,614968,365636,983,30.2,59330.0,21410.0,104597.0,13.7
2011,"Congressional District 5 (112th Congress), Illinois",15871,653260,484057,1156,34.3,117430.0,29814.0,104924.0,9.8
2011,"Congressional District 6 (112th Congress), Illinois",28454,660925,510781,1414,37.6,117827.0,31873.0,102604.0,9.2
2011,"Congressional District 7 (112th Congress), Illinois",329562,628811,223433,1281,32.9,102468.0,28741.0,89740.0,14.7
2011,"Congressional District 8 (112th Congress), Illinois",36590,737203,580851,1466,37.2,113019.0,32472.0,122837.0,10.1
2011,"Congressional District 9 (112th Congress), Illinois",66418,631864,435679,1162,39.7,119663.0,28189.0,86639.0,9.0
2011,"Congressional District 10 (112th Congress), Illinois",29327,650130,528463,1601,40.2,128062.0,32463.0,77468.0,8.7
2011,"Congressional District 11 (112th Congress), Illinois",67350,762753,638229,1036,36.5,74945.0,26507.0,163989.0,10.9
2011,"Congressional District 12 (112th Congress), Illinois",118496,666076,521555,743,38.2,59287.0,23232.0,140998.0,9.8
2011,"Congressional District 13 (112th Congress), Illinois",49882,781761,622924,1639,38.1,140439.0,36057.0,105427.0,8.9
2011,"Congressional District 14 (112th Congress), Illinois",43472,845843,651355,1326,34.6,105709.0,28233.0,134111.0,9.6
2011,"Congressional District 15 (112th Congress), Illinois",48901,677007,583387,764,36.0,73698.0,24328.0,136914.0,8.9
2011,"Congressional District 16 (112th Congress), Illinois",47589,721004,620093,998,39.3,75446.0,26505.0,156110.0,11.9
2011,"Congressional District 17 (112th Congress), Illinois",59755,643777,550578,658,39.6,51606.0,22469.0,156568.0,9.1
2011,"Congressional District 18 (112th Congress), Illinois",52790,653506,576144,732,40.5,73089.0,26824.0,152592.0,8.6
2011,"Congressional District 19 (112th Congress), Illinois",27775,681607,633563,720,40.9,65641.0,25534.0,160424.0,7.9
2011,"Congressional District 1 (112th Congress), Indiana",132378,705758,503551,879,37.6,66292.0,25461.0,168722.0,11.0
2011,"Congressional District 2 (112th Congress), Indiana",60597,686072,576784,728,38.2,52439.0,22696.0,172880.0,11.3
2011,"Congressional District 3 (112th Congress), Indiana",45106,718604,625596,750,36.0,66551.0,25196.0,154343.0,9.9
2011,"Congressional District 4 (112th Congress), Indiana",33304,804045,725206,888,35.8,90631.0,26463.0,173748.0,7.7
2011,"Congressional District 5 (112th Congress), Indiana",34606,825246,739002,929,37.6,133430.0,30528.0,153197.0,7.9
2011,"Congressional District 6 (112th Congress), Indiana",20864,680697,631455,689,39.0,48395.0,22503.0,184382.0,11.1
2011,"Congressional District 7 (112th Congress), Indiana",215097,671536,391438,777,33.1,60210.0,21537.0,138120.0,14.2
2011,"Congressional District 8 (112th Congress), Indiana",29024,695733,641837,707,38.9,55254.0,23398.0,180747.0,8.3
2011,"Congressional District 9 (112th Congress), Indiana",18133,729231,677154,762,37.8,54971.0,22769.0,183634.0,9.7
2011,"Congressional District 1 (112th Congress), Iowa",29216,597898,544886,729,39.1,66310.0,25723.0,138730.0,6.3
2011,"Congressional District 2 (112th Congress), Iowa",18999,626228,565763,780,36.8,75319.0,26687.0,124538.0,6.1
2011,"Congressional District 3 (112th Congress), Iowa",27776,649031,576547,865,36.5,94492.0,28163.0,128976.0,6.9
2011,"Congressional District 4 (112th Congress), Iowa",6895,612554,576005,690,38.6,70433.0,25173.0,134346.0,5.9
2011,"Congressional District 5 (112th Congress), Iowa",5372,576598,537611,644,40.4,51497.0,24556.0,143513.0,4.7
2011,"Congressional District 1 (112th Congress), Kansas",17680,658771,587770,633,38.3,61735.0,23362.0,134211.0,5.8
2011,"Congressional District 2 (112th Congress), Kansas",35951,714748,628436,757,36.7,77764.0,24436.0,151424.0,7.2
2011,"Congressional District 3 (112th Congress), Kansas",66644,776317,632434,1080,34.8,142906.0,30606.0,98165.0,7.3
2011,"Congressional District 4 (112th Congress), Kansas",47394,721402,593891,787,36.1,83136.0,25596.0,132683.0,9.3
2011,"Congressional District 1 (112th Congress), Kentucky",49163,686014,618810,575,39.9,40669.0,20260.0,179648.0,9.9
2011,"Congressional District 2 (112th Congress), Kentucky",46253,773234,689889,693,37.1,50255.0,22073.0,196500.0,10.1
2011,"Congressional District 3 (112th Congress), Kentucky",150504,724376,528531,808,38.0,85049.0,25054.0,139345.0,12.0
2011,"Congressional District 4 (112th Congress), Kentucky",24300,746978,695146,800,38.3,71115.0,24025.0,168789.0,8.4
2011,"Congressional District 5 (112th Congress), Kentucky",9262,670805,648697,474,39.7,27914.0,15841.0,166156.0,12.3
2011,"Congressional District 6 (112th Congress), Kentucky",69296,767949,656532,772,36.2,84973.0,22563.0,146491.0,10.3
2011,"Congressional District 1 (112th Congress), Louisiana",108711,693096,545213,891,38.4,88003.0,26068.0,133938.0,8.1
2011,"Congressional District 2 (112th Congress), Louisiana",305706,511371,164977,889,35.2,46489.0,20659.0,103017.0,11.5
2011,"Congressional District 3 (112th Congress), Louisiana",173419,638003,424949,653,35.8,34099.0,22247.0,169476.0,9.6
2011,"Congressional District 4 (112th Congress), Louisiana",227768,673825,409564,662,35.8,56590.0,22382.0,160577.0,7.5
2011,"Congressional District 5 (112th Congress), Louisiana",225028,643773,399659,557,36.4,41190.0,18263.0,155860.0,10.3
2011,"Congressional District 6 (112th Congress), Louisiana",253826,734876,451142,833,34.2,88580.0,24294.0,139220.0,9.1
2011,"Congressional District 7 (112th Congress), Louisiana",175418,679892,479335,630,35.7,60464.0,21554.0,162737.0,9.4
2011,"Congressional District 1 (112th Congress), Maine",8979,673209,638729,1008,43.0,103291.0,26113.0,141835.0,7.1
2011,"Congressional District 2 (112th Congress), Maine",4619,654979,625765,720,43.5,65314.0,20850.0,172621.0,10.3
2011,"Congressional District 1 (112th Congress), Maryland",91611,751406,619520,1261,41.5,105458.0,31673.0,152561.0,9.0
2011,"Congressional District 2 (112th Congress), Maryland",230919,694751,407218,1151,37.4,71418.0,29455.0,152275.0,11.0
2011,"Congressional District 3 (112th Congress), Maryland",160390,735625,490385,1425,36.8,121359.0,37360.0,111017.0,7.3
2011,"Congressional District 4 (112th Congress), Maryland",402585,719128,196324,1606,36.3,95058.0,36961.0,114412.0,9.6
2011,"Congressional District 5 (112th Congress), Maryland",294489,775536,409487,1705,36.8,99398.0,40571.0,142930.0,7.7
2011,"Congressional District 6 (112th Congress), Maryland",54458,739136,642547,1269,40.9,88278.0,31043.0,157647.0,7.4
2011,"Congressional District 7 (112th Congress), Maryland",362345,658937,224503,1144,35.9,85437.0,26878.0,108586.0,13.9
2011,"Congressional District 8 (112th Congress), Maryland",129126,753770,424316,1724,38.0,133771.0,40981.0,71415.0,6.5
2011,"Congressional District 1 (112th Congress), Massachusetts",17338,648063,574967,972,40.8,75370.0,24703.0,142275.0,10.5
2011,"Congressional District 2 (112th Congress), Massachusetts",39588,655658,547604,1075,40.2,79726.0,27123.0,131562.0,9.6
2011,"Congressional District 3 (112th Congress), Massachusetts",30425,672598,574990,1213,39.0,109389.0,30721.0,110011.0,9.0
2011,"Congressional District 4 (112th Congress), Massachusetts",21838,661996,572936,1363,40.8,96390.0,31156.0,111310.0,8.9
2011,"Congressional District 5 (112th Congress), Massachusetts",19107,667862,522205,1387,40.1,94996.0,31193.0,119189.0,9.0
2011,"Congressional District 6 (112th Congress), Massachusetts",19984,652842,565548,1473,41.7,110376.0,34519.0,116506.0,8.6
2011,"Congressional District 7 (112th Congress), Massachusetts",38781,657928,516094,1444,39.2,114283.0,33425.0,116820.0,7.9
2011,"Congressional District 8 (112th Congress), Massachusetts",148161,655956,361048,1392,30.0,98418.0,24544.0,82079.0,10.2
2011,"Congressional District 9 (112th Congress), Massachusetts",100462,657358,476093,1489,39.4,108906.0,33102.0,111714.0,10.0
2011,"Congressional District 10 (112th Congress), Massachusetts",15443,657275,594463,1469,44.4,116279.0,32934.0,124225.0,8.8
2011,"Congressional District 1 (112th Congress), Michigan",9074,646517,600166,628,45.6,56291.0,20347.0,170991.0,12.5
2011,"Congressional District 2 (112th Congress), Michigan",34040,697415,620855,776,38.9,66951.0,21657.0,152880.0,11.3
2011,"Congressional District 3 (112th Congress), Michigan",60403,698502,584655,874,35.5,85893.0,24398.0,130273.0,10.5
2011,"Congressional District 4 (112th Congress), Michigan",19020,692584,643948,753,40.1,63925.0,21368.0,164427.0,11.7
2011,"Congressional District 5 (112th Congress), Michigan",117897,631658,482758,753,39.0,47104.0,21756.0,146706.0,16.4
2011,"Congressional District 6 (112th Congress), Michigan",61465,673706,570541,782,38.6,67021.0,21457.0,139220.0,12.1
2011,"Congressional District 7 (112th Congress), Michigan",42175,673032,600798,828,40.5,60858.0,23015.0,154197.0,12.2
2011,"Congressional District 8 (112th Congress), Michigan",34940,706174,622467,1009,37.5,90305.0,26320.0,117602.0,9.3
2011,"Congressional District 9 (112th Congress), Michigan",78648,664940,508014,1159,40.6,121232.0,32617.0,86539.0,9.7
2011,"Congressional District 10 (112th Congress), Michigan",19699,715353,661525,941,41.0,70747.0,25623.0,165278.0,11.8
2011,"Congressional District 11 (112th Congress), Michigan",66225,696264,577299,1069,39.9,105002.0,29994.0,125165.0,10.7
2011,"Congressional District 12 (112th Congress), Michigan",137179,639945,458279,890,40.3,64232.0,23747.0,144577.0,15.6
2011,"Congressional District 13 (112th Congress), Michigan",291961,506036,178526,741,35.7,31260.0,17019.0,97506.0,25.9
2011,"Congressional District 14 (112th Congress), Michigan",320836,553362,201897,801,36.8,36694.0,18326.0,113056.0,22.5
2011,"Congressional District 15 (112th Congress), Michigan",94577,680699,519175,965,35.3,70087.0,24745.0,119787.0,12.9
2011,"Congressional District 1 (112th Congress), Minnesota",14107,646327,599845,791,38.0,75201.0,26380.0,134962.0,5.8
2011,"Congressional District 2 (112th Congress), Minnesota",26495,742930,654089,1338,36.9,124583.0,35151.0,118500.0,6.7
2011,"Congressional District 3 (112th Congress), Minnesota",49450,655479,530613,1305,38.9,131530.0,35602.0,86435.0,8.1
2011,"Congressional District 4 (112th Congress), Minnesota",57494,620182,454545,986,35.4,93639.0,27639.0,95802.0,8.5
2011,"Congressional District 5 (112th Congress), Minnesota",98500,628437,443656,1005,34.0,118374.0,27928.0,83343.0,9.4
2011,"Congressional District 6 (112th Congress), Minnesota",20906,767191,699745,1223,36.1,103121.0,31984.0,136532.0,7.2
2011,"Congressional District 7 (112th Congress), Minnesota",4993,625525,578390,722,40.7,63489.0,24433.0,146594.0,6.5
2011,"Congressional District 8 (112th Congress), Minnesota",7197,658790,616992,782,42.2,67402.0,23173.0,156075.0,9.3
2011,"Congressional District 1 (112th Congress), Mississippi",220511,791282,547437,661,37.2,55945.0,20049.0,170489.0,10.6
2011,"Congressional District 2 (112th Congress), Mississippi",450474,671249,207349,613,34.1,53115.0,17525.0,118304.0,14.9
2011,"Congressional District 3 (112th Congress), Mississippi",267232,756237,465824,645,36.8,71261.0,21291.0,144957.0,9.7
2011,"Congressional District 4 (112th Congress), Mississippi",177142,759744,549936,733,36.0,60405.0,21010.0,144523.0,10.8
2011,"Congressional District 1 (112th Congress), Missouri",321404,576980,222629,875,36.7,56959.0,22735.0,110437.0,15.5
2011,"Congressional District 2 (112th Congress), Missouri",26482,719910,653929,1199,39.7,132993.0,33620.0,107892.0,6.6
2011,"Congressional District 3 (112th Congress), Missouri",53253,627631,539535,885,37.0,77552.0,26405.0,119995.0,10.0
2011,"Congressional District 4 (112th Congress), Missouri",25901,678768,624252,696,38.8,53538.0,22053.0,171655.0,9.0
2011,"Congressional District 5 (112th Congress), Missouri",158615,639741,418451,870,36.5,72387.0,25346.0,122284.0,10.5
2011,"Congressional District 6 (112th Congress), Missouri",28413,697885,630810,841,38.0,78626.0,26020.0,156706.0,8.4
2011,"Congressional District 7 (112th Congress), Missouri",11272,724077,672220,704,37.4,75323.0,21353.0,149830.0,8.4
2011,"Congressional District 8 (112th Congress), Missouri",33890,658889,602299,556,40.5,40782.0,18284.0,170505.0,10.1
2011,"Congressional District 9 (112th Congress), Missouri",29149,686807,627385,736,37.2,68062.0,22649.0,151319.0,7.7
2011,"Congressional District (at Large) (112th Congress), Montana",4305,998199,891294,726,39.7,132946.0,22583.0,206699.0,7.9
2011,"Congressional District 1 (112th Congress), Nebraska",13877,630440,571122,791,35.9,77162.0,26024.0,115945.0,6.2
2011,"Congressional District 2 (112th Congress), Nebraska",64623,648049,517352,949,33.8,96102.0,28485.0,100469.0,7.6
2011,"Congressional District 3 (112th Congress), Nebraska",5193,564152,536411,615,40.5,52558.0,23757.0,130809.0,4.8
