year,district,black_pop,total_pop,white_pop,mortgage_cost,median_age,bach_deg_num,high_school_num,median_HH_income,unemp_rate
2005,"Congressional District 5 (109th Congress), California",98993,664084,328182,939,32.5,68049.0,97542.0,23369.0,8.3
2005,"Congressional District 6 (109th Congress), California",10511,616098,499064,1513,40.4,109967.0,73626.0,32832.0,6.0
2005,"Congressional District 7 (109th Congress), California",102525,632578,310771,1395,35.6,76225.0,102372.0,29644.0,7.6
2005,"Congressional District 8 (109th Congress), California",44277,590357,320956,1223,38.9,142620.0,68124.0,31446.0,6.9
2005,"Congressional District 9 (109th Congress), California",137618,600061,265114,1139,36.2,90950.0,73172.0,27270.0,9.0
2005,"Congressional District 10 (109th Congress), California",46150,688345,435056,1574,36.7,106095.0,86758.0,35461.0,6.2
2005,"Congressional District 11 (109th Congress), California",33000,748682,538309,1563,35.3,99367.0,101946.0,33449.0,6.4
2005,"Congressional District 12 (109th Congress), California",16264,618033,326275,1544,40.5,132450.0,75703.0,37081.0,6.1
2005,"Congressional District 13 (109th Congress), California",48372,636098,250407,1451,35.9,95019.0,102647.0,34131.0,8.1
2005,"Congressional District 14 (109th Congress), California",15057,633985,418035,1574,38.7,123824.0,56199.0,41602.0,6.1
2005,"Congressional District 15 (109th Congress), California",14451,640335,323644,1497,36.7,113958.0,74939.0,37241.0,7.0
2005,"Congressional District 16 (109th Congress), California",18635,624586,322078,1592,33.8,86941.0,74856.0,30915.0,7.2
2005,"Congressional District 17 (109th Congress), California",11496,614457,428994,1288,33.0,64338.0,75560.0,24436.0,8.2
2005,"Congressional District 18 (109th Congress), California",35269,690722,449574,904,29.2,30760.0,105911.0,17684.0,13.9
2005,"Congressional District 19 (109th Congress), California",25530,710736,541652,987,33.4,62517.0,114373.0,24639.0,8.1
2005,"Congressional District 20 (109th Congress), California",32573,635440,344398,666,27.0,16477.0,81923.0,14825.0,14.4
2005,"Congressional District 21 (109th Congress), California",17527,715887,481728,790,30.0,49468.0,97631.0,20105.0,8.9
2005,"Congressional District 22 (109th Congress), California",43135,697345,503674,963,33.7,59018.0,122203.0,24436.0,7.6
2005,"Congressional District 23 (109th Congress), California",17196,637713,463321,1260,31.8,67148.0,78105.0,22420.0,6.3
2005,"Congressional District 24 (109th Congress), California",10570,654325,498815,1595,38.5,91507.0,87103.0,33014.0,4.3
2005,"Congressional District 25 (109th Congress), California",65676,737052,463404,1244,32.0,60036.0,118505.0,24937.0,9.3
2005,"Congressional District 26 (109th Congress), California",37028,674267,435917,1408,38.1,99816.0,89909.0,32179.0,4.7
2005,"Congressional District 27 (109th Congress), California",35515,660583,372328,1251,35.5,85931.0,100608.0,25705.0,6.5
2005,"Congressional District 28 (109th Congress), California",21442,660746,362536,1140,32.2,74298.0,75391.0,20963.0,9.2
2005,"Congressional District 29 (109th Congress), California",36745,625959,337230,1155,38.5,105229.0,91129.0,26195.0,5.6
2005,"Congressional District 30 (109th Congress), California",14926,625978,506471,1560,39.8,149470.0,61868.0,41971.0,5.3
2005,"Congressional District 31 (109th Congress), California",25173,627026,249630,799,30.8,48066.0,82176.0,15879.0,9.8
2005,"Congressional District 32 (109th Congress), California",18412,656869,301689,1088,31.3,44149.0,106588.0,19459.0,7.6
2005,"Congressional District 33 (109th Congress), California",175237,631055,221667,961,34.2,87406.0,85980.0,21304.0,10.3
2005,"Congressional District 34 (109th Congress), California",19872,642980,325100,841,28.3,29491.0,86925.0,16416.0,6.8
2005,"Congressional District 35 (109th Congress), California",208010,694954,230691,958,30.2,43018.0,101834.0,19657.0,9.0
2005,"Congressional District 36 (109th Congress), California",24531,645474,397498,1278,36.7,118955.0,76396.0,33813.0,4.7
2005,"Congressional District 37 (109th Congress), California",152635,672447,197678,955,30.5,52020.0,97652.0,20488.0,8.9
2005,"Congressional District 38 (109th Congress), California",19946,634108,315276,1090,31.3,36854.0,93153.0,20927.0,8.3
2005,"Congressional District 39 (109th Congress), California",30941,676378,332626,1132,30.4,45763.0,98418.0,21965.0,6.7
2005,"Congressional District 40 (109th Congress), California",13912,666966,374718,1362,34.6,88963.0,87970.0,27455.0,6.1
2005,"Congressional District 41 (109th Congress), California",45253,738921,532283,965,33.3,49293.0,130208.0,22716.0,7.5
2005,"Congressional District 42 (109th Congress), California",11191,660277,417802,1753,36.2,111446.0,78928.0,38026.0,5.4
2005,"Congressional District 43 (109th Congress), California",89689,711338,439005,1041,27.4,24409.0,105779.0,20523.0,8.5
2005,"Congressional District 44 (109th Congress), California",40374,775789,496761,1413,31.3,78320.0,107188.0,26699.0,6.7
2005,"Congressional District 45 (109th Congress), California",48796,761228,478038,1146,34.1,65122.0,128334.0,24159.0,6.5
2005,"Congressional District 46 (109th Congress), California",12444,652218,430303,1425,38.5,109426.0,76232.0,34492.0,4.8
2005,"Congressional District 47 (109th Congress), California",12666,634302,294524,1168,27.8,29350.0,84756.0,19806.0,8.1
2005,"Congressional District 48 (109th Congress), California",9223,673241,483637,1715,38.8,145503.0,65960.0,41266.0,3.7
2005,"Congressional District 49 (109th Congress), California",25235,706786,439326,1338,32.9,73811.0,104806.0,26330.0,5.5
2005,"Congressional District 50 (109th Congress), California",10061,688418,497127,1592,37.2,118927.0,73502.0,32764.0,4.6
2005,"Congressional District 51 (109th Congress), California",43565,664793,370005,1046,31.5,46802.0,91688.0,21485.0,7.2
2005,"Congressional District 52 (109th Congress), California",38173,675557,534162,1433,35.2,86973.0,91490.0,31974.0,5.2
2005,"Congressional District 53 (109th Congress), California",39738,566898,383740,1115,32.1,87954.0,68725.0,27068.0,6.7
2005,"Congressional District 1 (109th Congress), Colorado",58069,602608,439753,888,34.4,95879.0,82493.0,26644.0,6.8
2005,"Congressional District 2 (109th Congress), Colorado",7913,658330,561217,1221,33.5,116348.0,89087.0,30662.0,6.0
2005,"Congressional District 3 (109th Congress), Colorado",3209,643636,557143,721,37.0,77116.0,128063.0,21653.0,6.1
2005,"Congressional District 4 (109th Congress), Colorado",3113,658599,590808,934,33.4,90638.0,109040.0,24384.0,6.2
2005,"Congressional District 5 (109th Congress), Colorado",33625,641475,528883,956,34.5,82998.0,102695.0,25553.0,6.8
2005,"Congressional District 6 (109th Congress), Colorado",18178,721347,642985,1482,36.1,147742.0,81101.0,37360.0,4.5
2005,"Congressional District 7 (109th Congress), Colorado",41622,636249,488265,1006,34.4,74760.0,114194.0,28183.0,7.2
2005,"Congressional District 1 (109th Congress), Connecticut",93328,677295,501664,989,39.6,86578.0,138812.0,30937.0,7.7
2005,"Congressional District 2 (109th Congress), Connecticut",17648,674703,606874,1102,39.6,85436.0,148604.0,32041.0,4.7
2005,"Congressional District 3 (109th Congress), Connecticut",83460,668110,525793,1113,39.0,76656.0,148471.0,30655.0,6.4
2005,"Congressional District 4 (109th Congress), Connecticut",76444,676963,522665,1551,39.4,116243.0,107680.0,33784.0,6.6
2005,"Congressional District 5 (109th Congress), Connecticut",38889,697680,599085,1127,38.8,94186.0,132134.0,29527.0,6.3
2005,"Congressional District (at Large) (109th Congress), Delaware",163052,818587,602213,896,37.9,90574.0,181831.0,27911.0,5.6
2005,"Delegate District (at Large) (109th Congress), District of Columbia",292445,515118,166813,973,35.9,74565.0,78164.0,31643.0,9.1
2005,"Congressional District 1 (109th Congress), Florida",87732,641007,511023,705,38.8,66245.0,133252.0,22689.0,6.7
2005,"Congressional District 2 (109th Congress), Florida",132682,648945,486981,710,37.0,67008.0,123600.0,22091.0,7.1
2005,"Congressional District 3 (109th Congress), Florida",317538,615663,244811,700,33.4,33680.0,146153.0,19517.0,9.0
2005,"Congressional District 4 (109th Congress), Florida",101348,665615,517175,854,36.5,80764.0,130783.0,27715.0,5.7
2005,"Congressional District 5 (109th Congress), Florida",37924,795671,710466,666,43.4,72878.0,206353.0,20907.0,6.2
2005,"Congressional District 6 (109th Congress), Florida",96612,717375,572005,744,38.7,69552.0,157556.0,22568.0,5.6
2005,"Congressional District 7 (109th Congress), Florida",70105,746836,630832,867,40.6,92161.0,149061.0,24431.0,4.7
2005,"Congressional District 8 (109th Congress), Florida",65081,724820,563787,927,36.9,90742.0,133989.0,25306.0,6.0
2005,"Congressional District 9 (109th Congress), Florida",33806,716257,632412,877,40.6,94172.0,147408.0,26128.0,4.8
2005,"Congressional District 10 (109th Congress), Florida",31317,630633,561347,799,45.0,80230.0,138235.0,24763.0,5.3
2005,"Congressional District 11 (109th Congress), Florida",185809,645231,398454,783,35.3,61718.0,130855.0,21897.0,7.3
2005,"Congressional District 12 (109th Congress), Florida",105260,722870,546357,763,37.1,57871.0,169006.0,21947.0,5.5
2005,"Congressional District 13 (109th Congress), Florida",32007,713669,638822,849,46.5,89300.0,170930.0,23988.0,5.1
2005,"Congressional District 14 (109th Congress), Florida",45159,769458,676739,936,44.9,97109.0,182020.0,25628.0,4.8
2005,"Congressional District 15 (109th Congress), Florida",66138,733821,607953,838,42.0,82129.0,157713.0,22785.0,6.1
2005,"Congressional District 16 (109th Congress), Florida",51104,728130,623927,828,44.1,69302.0,175843.0,22685.0,6.0
2005,"Congressional District 17 (109th Congress), Florida",394642,657770,207337,858,32.7,42535.0,132292.0,17715.0,11.6
2005,"Congressional District 18 (109th Congress), Florida",41519,621856,526561,899,41.2,80574.0,112092.0,19342.0,6.4
2005,"Congressional District 19 (109th Congress), Florida",64262,709119,578178,963,44.9,98482.0,152691.0,25650.0,5.7
2005,"Congressional District 20 (109th Congress), Florida",72029,687558,548659,1147,39.3,103855.0,125734.0,29082.0,5.8
2005,"Congressional District 21 (109th Congress), Florida",55344,673259,553045,1089,38.9,78015.0,114302.0,20737.0,6.4
2005,"Congressional District 22 (109th Congress), Florida",31599,661636,574857,1190,44.6,114258.0,119206.0,30609.0,4.7
2005,"Congressional District 23 (109th Congress), Florida",376709,668936,230233,880,32.7,43692.0,143282.0,19728.0,10.0
2005,"Congressional District 24 (109th Congress), Florida",51523,727351,600792,938,38.3,93934.0,140018.0,24407.0,5.1
2005,"Congressional District 25 (109th Congress), Florida",66379,759025,598779,1223,33.9,76528.0,127249.0,23355.0,6.6
2005,"Congressional District 1 (109th Congress), Georgia",136901,640914,465592,638,34.6,52738.0,138683.0,21566.0,7.0
2005,"Congressional District 2 (109th Congress), Georgia",268894,603237,304684,546,34.2,37689.0,127475.0,18685.0,9.4
2005,"Congressional District 3 (109th Congress), Georgia",238348,604348,348410,555,35.4,32179.0,143017.0,19269.0,8.5
2005,"Congressional District 4 (109th Congress), Georgia",340666,626517,207550,990,34.2,90952.0,96102.0,27540.0,9.2
2005,"Congressional District 5 (109th Congress), Georgia",329344,616802,239963,943,34.1,112440.0,86802.0,27170.0,8.4
2005,"Congressional District 6 (109th Congress), Georgia",74240,743367,585596,1357,36.6,173139.0,70897.0,37459.0,3.8
2005,"Congressional District 7 (109th Congress), Georgia",100015,794699,603000,1215,34.5,126742.0,125111.0,32381.0,5.4
2005,"Congressional District 8 (109th Congress), Georgia",123585,742669,582653,963,35.4,83209.0,149630.0,28545.0,6.6
2005,"Congressional District 9 (109th Congress), Georgia",97435,702359,579380,699,35.8,57302.0,155992.0,21943.0,7.2
2005,"Congressional District 10 (109th Congress), Georgia",28822,748180,642538,765,34.6,62915.0,155431.0,24026.0,6.5
2005,"Congressional District 11 (109th Congress), Georgia",198910,644653,384194,745,33.6,52371.0,141431.0,21143.0,8.3
2005,"Congressional District 12 (109th Congress), Georgia",263497,609303,315633,688,32.0,43725.0,122454.0,19119.0,8.8
2005,"Congressional District 13 (109th Congress), Georgia",370739,744094,257727,922,31.5,67428.0,156660.0,24860.0,8.6
2005,"Congressional District 1 (109th Congress), Hawaii",14970,608588,110505,1088,41.0,89728.0,117986.0,27225.0,3.8
2005,"Congressional District 2 (109th Congress), Hawaii",9269,629570,198407,1152,35.9,66130.0,135130.0,26291.0,5.0
2005,"Congressional District 1 (109th Congress), Idaho",2687,735075,671680,779,35.8,72407.0,146234.0,21445.0,5.6
2005,"Congressional District 2 (109th Congress), Idaho",3244,660559,609599,653,33.4,67189.0,113759.0,20513.0,5.9
2005,"Congressional District 1 (109th Congress), Illinois",395584,633296,187754,849,35.4,48820.0,120092.0,21939.0,14.5
2005,"Congressional District 2 (109th Congress), Illinois",456478,671118,154565,930,34.3,58977.0,123946.0,24245.0,15.4
2005,"Congressional District 3 (109th Congress), Illinois",40282,646509,467850,953,35.5,59165.0,128765.0,26134.0,8.7
2005,"Congressional District 4 (109th Congress), Illinois",31849,647949,228534,899,28.6,41322.0,96571.0,19162.0,9.3
2005,"Congressional District 5 (109th Congress), Illinois",16392,611050,447764,1085,36.1,98671.0,99132.0,28035.0,6.9
2005,"Congressional District 6 (109th Congress), Illinois",18813,650482,524837,1281,37.0,95461.0,111907.0,32321.0,5.7
2005,"Congressional District 7 (109th Congress), Illinois",335000,599066,202991,1053,34.1,78316.0,78655.0,28017.0,10.6
2005,"Congressional District 8 (109th Congress), Illinois",28858,716099,589816,1340,35.5,109293.0,116549.0,32982.0,5.9
2005,"Congressional District 9 (109th Congress), Illinois",57869,579451,399246,1013,39.9,109214.0,75728.0,30583.0,6.6
2005,"Congressional District 10 (109th Congress), Illinois",27889,646395,542595,1419,38.6,126806.0,71570.0,36326.0,5.4
2005,"Congressional District 11 (109th Congress), Illinois",51351,696088,594042,881,34.7,62715.0,156048.0,26065.0,7.5
2005,"Congressional District 12 (109th Congress), Illinois",101653,629650,504924,601,36.2,52719.0,129141.0,21324.0,9.8
2005,"Congressional District 13 (109th Congress), Illinois",43825,748189,603155,1463,35.8,139272.0,98731.0,36382.0,5.6
2005,"Congressional District 14 (109th Congress), Illinois",34342,752346,637957,1222,32.7,92241.0,124631.0,27646.0,6.0
2005,"Congressional District 15 (109th Congress), Illinois",31286,634699,565713,644,35.7,67188.0,139543.0,22345.0,7.3
2005,"Congressional District 16 (109th Congress), Illinois",38857,702138,609209,911,36.4,69641.0,158912.0,26769.0,7.3
2005,"Congressional District 17 (109th Congress), Illinois",42445,606797,542228,551,38.8,44941.0,155290.0,20607.0,7.9
2005,"Congressional District 18 (109th Congress), Illinois",37724,635587,579153,665,38.7,67821.0,148890.0,25011.0,6.0
2005,"Congressional District 19 (109th Congress), Illinois",13116,633442,603699,594,39.4,57528.0,148930.0,22985.0,6.2
2005,"Congressional District 1 (109th Congress), Indiana",129624,684232,490482,797,36.6,54587.0,166064.0,23923.0,8.1
2005,"Congressional District 2 (109th Congress), Indiana",52680,660967,566821,710,36.1,45129.0,167946.0,23381.0,7.4
2005,"Congressional District 3 (109th Congress), Indiana",39015,690345,600965,712,35.2,56760.0,161029.0,25110.0,6.4
2005,"Congressional District 4 (109th Congress), Indiana",16000,703149,658922,838,34.9,73623.0,162661.0,25736.0,6.1
2005,"Congressional District 5 (109th Congress), Indiana",29639,756005,694864,891,35.9,107828.0,151721.0,29931.0,5.2
2005,"Congressional District 6 (109th Congress), Indiana",23427,651278,612187,652,38.3,46320.0,183048.0,21831.0,7.2
2005,"Congressional District 7 (109th Congress), Indiana",195688,624585,374641,709,34.5,56544.0,127298.0,22250.0,10.6
2005,"Congressional District 8 (109th Congress), Indiana",20796,650429,613909,617,38.0,48157.0,169600.0,21835.0,5.8
2005,"Congressional District 9 (109th Congress), Indiana",15508,672382,634813,658,36.2,45603.0,178975.0,22496.0,6.2
2005,"Congressional District 1 (109th Congress), Iowa",21504,564773,523240,621,39.0,59182.0,142619.0,23045.0,5.4
2005,"Congressional District 2 (109th Congress), Iowa",12932,575799,535258,681,37.6,69354.0,125214.0,23480.0,5.9
2005,"Congressional District 3 (109th Congress), Iowa",20236,596535,543281,761,37.3,76682.0,136543.0,27559.0,5.0
2005,"Congressional District 4 (109th Congress), Iowa",4619,563115,538786,607,39.2,61789.0,136177.0,23492.0,4.2
2005,"Congressional District 5 (109th Congress), Iowa",3536,562319,535313,572,40.4,50157.0,151888.0,22484.0,5.1
2005,"Congressional District 1 (109th Congress), Kansas",9553,630963,557423,522,38.7,56388.0,139994.0,20923.0,4.5
2005,"Congressional District 2 (109th Congress), Kansas",26626,647206,576329,646,36.0,63699.0,144101.0,22201.0,5.4
2005,"Congressional District 3 (109th Congress), Kansas",66772,712144,581047,941,34.8,131982.0,97372.0,29163.0,5.2
2005,"Congressional District 4 (109th Congress), Kansas",44504,672303,554683,665,36.0,68287.0,139243.0,23265.0,7.0
2005,"Congressional District 1 (109th Congress), Kentucky",45443,651474,590361,485,39.1,37835.0,170746.0,18491.0,7.4
2005,"Congressional District 2 (109th Congress), Kentucky",35430,695283,637898,591,36.8,45815.0,173001.0,20839.0,7.1
2005,"Congressional District 3 (109th Congress), Kentucky",133658,668451,502325,732,38.6,74683.0,129083.0,24850.0,7.7
2005,"Congressional District 4 (109th Congress), Kentucky",18230,698326,663389,690,36.8,55604.0,168797.0,23248.0,6.9
2005,"Congressional District 5 (109th Congress), Kentucky",3706,668444,654789,375,37.8,27104.0,161902.0,14521.0,10.2
2005,"Congressional District 6 (109th Congress), Kentucky",55545,676655,597928,682,36.2,71443.0,137964.0,22360.0,6.6
2005,"Congressional District 1 (109th Congress), Louisiana",97728,656817,524680,735,37.6,80489.0,130489.0,22607.0,7.5
2005,"Congressional District 2 (109th Congress), Louisiana",386251,598453,181940,683,34.5,55312.0,116162.0,18358.0,13.3
2005,"Congressional District 3 (109th Congress), Louisiana",165235,641737,450028,549,35.5,37360.0,167951.0,19478.0,8.4
2005,"Congressional District 4 (109th Congress), Louisiana",209765,624942,391943,518,35.4,48921.0,147399.0,19332.0,9.0
2005,"Congressional District 5 (109th Congress), Louisiana",197526,599698,387958,504,35.9,42959.0,140931.0,17001.0,10.0
2005,"Congressional District 6 (109th Congress), Louisiana",209469,635075,404044,693,34.0,63258.0,133825.0,22782.0,7.1
2005,"Congressional District 7 (109th Congress), Louisiana",159711,633025,454670,512,35.2,46789.0,140872.0,17963.0,8.2
2005,"Congressional District 1 (109th Congress), Maine",5882,651227,627055,861,41.1,95347.0,146871.0,25310.0,4.3
2005,"Congressional District 2 (109th Congress), Maine",2906,632446,612470,582,41.3,57397.0,178434.0,20189.0,7.3
2005,"Congressional District 1 (109th Congress), Maryland",73458,699018,596729,999,39.7,87924.0,147730.0,29635.0,4.5
2005,"Congressional District 2 (109th Congress), Maryland",220827,677610,412361,916,36.2,64671.0,145919.0,27781.0,6.5
2005,"Congressional District 3 (109th Congress), Maryland",112448,664785,495777,1074,36.4,102664.0,100296.0,33724.0,4.6
2005,"Congressional District 4 (109th Congress), Maryland",393095,684109,191970,1302,35.4,82181.0,107703.0,34416.0,6.8
2005,"Congressional District 5 (109th Congress), Maryland",252146,719639,399468,1349,36.0,85599.0,130145.0,36691.0,4.4
2005,"Congressional District 6 (109th Congress), Maryland",30964,700023,637453,1004,38.3,82583.0,152526.0,30003.0,4.5
2005,"Congressional District 7 (109th Congress), Maryland",366441,624405,213397,858,37.5,67089.0,107209.0,24473.0,10.0
2005,"Congressional District 8 (109th Congress), Maryland",115535,691729,409334,1409,37.9,119060.0,63567.0,37331.0,5.1
2005,"Congressional District 1 (109th Congress), Massachusetts",11218,611889,570828,845,39.2,72834.0,128645.0,25864.0,6.9
2005,"Congressional District 2 (109th Congress), Massachusetts",38985,639125,533183,887,37.7,71349.0,137817.0,25925.0,7.2
2005,"Congressional District 3 (109th Congress), Massachusetts",24010,640062,563133,1107,37.7,93599.0,122780.0,30115.0,6.0
2005,"Congressional District 4 (109th Congress), Massachusetts",15674,613443,548629,1159,39.1,88855.0,102058.0,31796.0,6.4
2005,"Congressional District 5 (109th Congress), Massachusetts",14557,641884,506271,1215,37.2,84034.0,114685.0,31440.0,5.0
2005,"Congressional District 6 (109th Congress), Massachusetts",16385,626120,568069,1254,40.5,100757.0,116306.0,31760.0,5.1
2005,"Congressional District 7 (109th Congress), Massachusetts",30454,595119,485893,1269,39.7,100543.0,111573.0,31349.0,6.2
2005,"Congressional District 8 (109th Congress), Massachusetts",120696,555569,313595,1232,32.9,84609.0,85499.0,26496.0,8.2
2005,"Congressional District 9 (109th Congress), Massachusetts",81210,610988,467647,1339,37.4,92785.0,111875.0,31375.0,6.6
2005,"Congressional District 10 (109th Congress), Massachusetts",9906,648661,599178,1254,41.8,106606.0,132828.0,31507.0,6.4
2005,"Congressional District 1 (109th Congress), Michigan",846,646075,615579,566,42.2,53803.0,173627.0,19746.0,8.5
2005,"Congressional District 2 (109th Congress), Michigan",27214,671485,605534,766,36.1,61343.0,148398.0,23325.0,8.2
2005,"Congressional District 3 (109th Congress), Michigan",54700,672650,565408,808,34.4,72812.0,123312.0,24132.0,7.7
2005,"Congressional District 4 (109th Congress), Michigan",10635,660152,620199,694,38.4,56508.0,155651.0,21256.0,8.5
2005,"Congressional District 5 (109th Congress), Michigan",118629,643726,495730,688,36.4,49212.0,145255.0,22598.0,9.1
2005,"Congressional District 6 (109th Congress), Michigan",56467,653621,566401,701,37.1,59890.0,138997.0,21920.0,8.9
2005,"Congressional District 7 (109th Congress), Michigan",32253,664267,600997,782,37.8,61860.0,148770.0,24628.0,7.9
2005,"Congressional District 8 (109th Congress), Michigan",32671,683207,613278,990,35.7,86312.0,113274.0,28376.0,6.7
2005,"Congressional District 9 (109th Congress), Michigan",64965,659970,525819,1179,39.7,118132.0,85028.0,35035.0,6.2
2005,"Congressional District 10 (109th Congress), Michigan",15243,710286,667805,952,37.8,59932.0,160104.0,27184.0,8.7
2005,"Congressional District 11 (109th Congress), Michigan",50653,700201,590535,1095,37.8,96817.0,122103.0,32566.0,6.4
2005,"Congressional District 12 (109th Congress), Michigan",105937,639254,498814,870,37.7,63632.0,140371.0,26690.0,8.7
2005,"Congressional District 13 (109th Congress), Michigan",354493,593816,188092,749,33.0,32968.0,118794.0,17919.0,17.3
2005,"Congressional District 14 (109th Congress), Michigan",373173,610728,212956,795,35.3,35968.0,131958.0,21301.0,17.0
2005,"Congressional District 15 (109th Congress), Michigan",81131,656145,523461,929,34.5,68124.0,120817.0,26447.0,8.0
2005,"Congressional District 1 (109th Congress), Minnesota",7656,604740,569401,672,38.1,65760.0,130314.0,24414.0,4.6
2005,"Congressional District 2 (109th Congress), Minnesota",18374,689400,622651,1254,34.9,108108.0,108176.0,33613.0,4.7
2005,"Congressional District 3 (109th Congress), Minnesota",38217,634853,539610,1243,39.0,128718.0,89342.0,34821.0,4.3
2005,"Congressional District 4 (109th Congress), Minnesota",47771,576259,453799,950,36.4,86990.0,96885.0,28725.0,6.6
2005,"Congressional District 5 (109th Congress), Minnesota",76578,567479,400628,905,34.2,101416.0,85988.0,27102.0,7.9
2005,"Congressional District 6 (109th Congress), Minnesota",11377,691691,645749,1166,34.4,88971.0,125247.0,31112.0,4.7
2005,"Congressional District 7 (109th Congress), Minnesota",2584,600193,563350,587,39.0,52858.0,137216.0,21557.0,5.3
2005,"Congressional District 8 (109th Congress), Minnesota",2603,625233,594852,678,39.7,57661.0,150384.0,21674.0,6.6
2005,"Congressional District 1 (109th Congress), Mississippi",195395,732298,520078,555,35.9,49510.0,166901.0,18824.0,8.0
2005,"Congressional District 2 (109th Congress), Mississippi",432091,663479,216655,551,33.9,50000.0,117668.0,16298.0,12.8
2005,"Congressional District 3 (109th Congress), Mississippi",240403,709704,449688,567,36.2,66708.0,135319.0,19655.0,7.7
2005,"Congressional District 4 (109th Congress), Mississippi",162186,718675,530023,578,36.0,52133.0,155673.0,19307.0,9.1
2005,"Congressional District 1 (109th Congress), Missouri",314002,583541,245043,745,36.5,55758.0,112895.0,23236.0,9.8
2005,"Congressional District 2 (109th Congress), Missouri",18728,673242,622957,1083,38.5,116777.0,102855.0,32040.0,4.1
2005,"Congressional District 3 (109th Congress), Missouri",61403,621291,534953,759,37.6,69729.0,121338.0,26108.0,6.5
2005,"Congressional District 4 (109th Congress), Missouri",14184,626263,589006,576,38.1,45106.0,170316.0,20277.0,6.8
2005,"Congressional District 5 (109th Congress), Missouri",147808,620470,429018,788,36.3,71374.0,124016.0,24998.0,7.7
2005,"Congressional District 6 (109th Congress), Missouri",18564,629878,585494,687,38.0,69567.0,150294.0,24515.0,5.9
2005,"Congressional District 7 (109th Congress), Missouri",8769,643983,604330,597,36.8,55051.0,154764.0,20181.0,5.6
2005,"Congressional District 8 (109th Congress), Missouri",25621,620501,576379,459,38.4,31907.0,169508.0,16766.0,8.4
2005,"Congressional District 9 (109th Congress), Missouri",18899,612741,573147,616,36.5,57480.0,143765.0,21756.0,6.1
2005,"Congressional District (at Large) (109th Congress), Montana",4135,910651,824721,625,40.2,114067.0,197873.0,20785.0,5.3
2005,"Congressional District 1 (109th Congress), Nebraska",8400,572745,529147,702,35.8,69572.0,116806.0,24034.0,4.4
2005,"Congressional District 2 (109th Congress), Nebraska",57159,587927,482646,861,33.6,90872.0,89696.0,26397.0,6.5
2005,"Congressional District 3 (109th Congress), Nebraska",2830,546304,517678,533,39.9,48420.0,133636.0,20618.0,3.8
