year,district,black_pop,total_pop,white_pop,mortgage_cost,median_age,bach_deg_num,high_school_num,median_HH_income,unemp_rate
2017,"Congressional District 25 (115th Congress), California",51987,721740,457045,1673,35.8,86297.0,105201.0,32119.0,5.8
2017,"Congressional District 26 (115th Congress), California",15380,732091,588300,1825,38.0,105787.0,91925.0,32055.0,5.2
2017,"Congressional District 27 (115th Congress), California",29913,717980,265889,1646,41.2,135722.0,95701.0,33235.0,4.3
2017,"Congressional District 28 (115th Congress), California",24215,719156,490429,1647,40.3,171740.0,104630.0,31653.0,6.1
2017,"Congressional District 29 (115th Congress), California",27851,713745,404339,1444,35.3,72449.0,120289.0,24343.0,5.5
2017,"Congressional District 30 (115th Congress), California",36624,771201,486606,1941,39.3,163639.0,89995.0,36947.0,6.0
2017,"Congressional District 31 (115th Congress), California",84418,762208,452790,1381,33.0,78709.0,118946.0,26365.0,8.1
2017,"Congressional District 32 (115th Congress), California",16202,725317,314430,1501,37.1,76480.0,127345.0,25854.0,6.0
2017,"Congressional District 33 (115th Congress), California",22531,705588,509336,2272,41.2,188944.0,51536.0,50809.0,5.0
2017,"Congressional District 34 (115th Congress), California",34148,763303,282523,1242,34.8,104732.0,107682.0,22330.0,6.8
2017,"Congressional District 35 (115th Congress), California",47636,745237,341600,1408,32.6,54696.0,123058.0,24178.0,6.8
2017,"Congressional District 36 (115th Congress), California",34441,737403,521771,1121,43.7,68045.0,155990.0,25406.0,9.3
2017,"Congressional District 37 (115th Congress), California",167539,713530,290173,1595,35.5,114963.0,86750.0,30920.0,6.4
2017,"Congressional District 38 (115th Congress), California",29943,718428,298107,1575,37.0,80987.0,131005.0,30079.0,5.0
2017,"Congressional District 39 (115th Congress), California",17267,736480,369482,1835,38.4,138331.0,92619.0,33325.0,5.2
2017,"Congressional District 40 (115th Congress), California",39026,738618,395417,1238,30.6,33995.0,112153.0,21368.0,6.8
2017,"Congressional District 41 (115th Congress), California",69553,765770,309958,1442,30.7,50049.0,130589.0,25208.0,8.3
2017,"Congressional District 42 (115th Congress), California",51834,826899,479369,1868,34.6,93231.0,130267.0,31711.0,6.1
2017,"Congressional District 43 (115th Congress), California",172010,745656,260614,1393,36.1,95068.0,109256.0,26594.0,6.2
2017,"Congressional District 44 (115th Congress), California",102749,717097,293616,1314,32.3,46003.0,116316.0,22325.0,8.1
2017,"Congressional District 45 (115th Congress), California",15666,777871,472558,2201,38.8,181043.0,65516.0,45578.0,4.0
2017,"Congressional District 46 (115th Congress), California",13617,734649,378893,1570,32.4,66978.0,109890.0,25465.0,4.7
2017,"Congressional District 47 (115th Congress), California",51668,723526,388169,1522,37.5,109402.0,92089.0,31191.0,4.8
2017,"Congressional District 48 (115th Congress), California",7616,721632,488364,1940,42.9,152939.0,81400.0,38882.0,3.8
2017,"Congressional District 49 (115th Congress), California",18868,747350,569225,1997,39.5,135826.0,81278.0,36428.0,4.6
2017,"Congressional District 50 (115th Congress), California",18318,754388,577251,1706,37.3,99452.0,120235.0,31724.0,4.8
2017,"Congressional District 51 (115th Congress), California",54650,746496,487406,1212,32.5,50630.0,125808.0,22414.0,10.4
2017,"Congressional District 52 (115th Congress), California",20798,768240,510283,2093,36.2,181021.0,57866.0,44220.0,5.1
2017,"Congressional District 53 (115th Congress), California",63129,774182,483466,1682,35.2,134327.0,95642.0,35137.0,6.0
2017,"Congressional District 1 (115th Congress), Colorado",65562,826995,644168,1371,35.2,179623.0,105269.0,39137.0,3.1
2017,"Congressional District 2 (115th Congress), Colorado",8640,799734,729280,1450,38.1,180378.0,81487.0,36404.0,4.1
2017,"Congressional District 3 (115th Congress), Colorado",6490,749478,663374,920,40.3,108366.0,135099.0,27843.0,6.1
2017,"Congressional District 4 (115th Congress), Colorado",11150,817251,733800,1271,37.1,129984.0,126249.0,35215.0,3.9
2017,"Congressional District 5 (115th Congress), Colorado",45490,799622,647299,1192,35.6,118935.0,115552.0,31455.0,5.6
2017,"Congressional District 6 (115th Congress), Colorado",77076,814636,600831,1490,36.5,154614.0,113747.0,37896.0,3.9
2017,"Congressional District 7 (115th Congress), Colorado",15028,799438,701743,1373,36.1,122994.0,138192.0,34740.0,3.3
2017,"Congressional District 1 (115th Congress), Connecticut",110085,710509,486308,1290,40.6,100102.0,132918.0,36202.0,6.2
2017,"Congressional District 2 (115th Congress), Connecticut",27326,705217,605201,1260,42.6,96775.0,144603.0,35193.0,4.6
2017,"Congressional District 3 (115th Congress), Connecticut",102989,716547,522014,1355,39.4,94447.0,152987.0,34752.0,6.9
2017,"Congressional District 4 (115th Congress), Connecticut",82988,737616,542303,1868,40.0,133151.0,102874.0,38966.0,6.8
2017,"Congressional District 5 (115th Congress), Connecticut",57190,718295,567187,1312,42.4,109316.0,143529.0,35933.0,5.9
2017,"Congressional District (at Large) (115th Congress), Delaware",210356,961939,662084,1126,40.1,121442.0,218309.0,32130.0,5.3
2017,"Delegate District (at Large) (115th Congress), District of Columbia",318220,693972,284536,1641,34.0,118172.0,85033.0,49075.0,6.6
2017,"Congressional District 1 (115th Congress), Florida",102046,770361,588485,973,38.5,94011.0,138967.0,27694.0,5.3
2017,"Congressional District 2 (115th Congress), Florida",99494,731845,591584,784,41.9,76401.0,168338.0,25896.0,6.4
2017,"Congressional District 3 (115th Congress), Florida",115769,739130,558581,846,37.6,74244.0,157787.0,25044.0,5.6
2017,"Congressional District 4 (115th Congress), Florida",75962,800494,650103,1199,39.6,147731.0,132958.0,34116.0,4.5
2017,"Congressional District 5 (115th Congress), Florida",347173,729175,324724,861,34.0,66881.0,158341.0,23885.0,8.0
2017,"Congressional District 6 (115th Congress), Florida",78757,764500,632897,904,47.9,83559.0,185464.0,25752.0,4.9
2017,"Congressional District 7 (115th Congress), Florida",80419,772969,592201,1182,36.5,147036.0,104174.0,31069.0,4.2
2017,"Congressional District 8 (115th Congress), Florida",71454,756993,630082,900,48.5,104346.0,161317.0,26671.0,4.5
2017,"Congressional District 9 (115th Congress), Florida",117943,868945,632876,1047,38.3,91492.0,170861.0,23973.0,4.8
2017,"Congressional District 10 (115th Congress), Florida",239686,830014,448512,1139,35.0,119047.0,140139.0,25183.0,5.5
2017,"Congressional District 11 (115th Congress), Florida",55718,770114,674987,684,55.5,87103.0,215004.0,24280.0,7.3
2017,"Congressional District 12 (115th Congress), Florida",38440,779151,684803,938,46.5,101647.0,181432.0,27887.0,5.4
2017,"Congressional District 13 (115th Congress), Florida",93502,730650,570573,970,46.9,110486.0,164142.0,27675.0,5.5
2017,"Congressional District 14 (115th Congress), Florida",140160,776940,555232,1098,37.1,123161.0,145006.0,27410.0,5.7
2017,"Congressional District 15 (115th Congress), Florida",133833,804652,591057,1009,37.7,92162.0,171854.0,27835.0,4.6
2017,"Congressional District 16 (115th Congress), Florida",72444,814209,685108,1083,47.3,122934.0,169272.0,29827.0,4.6
2017,"Congressional District 17 (115th Congress), Florida",58817,778091,674376,752,51.5,80488.0,214984.0,25356.0,5.4
2017,"Congressional District 18 (115th Congress), Florida",100662,772184,620382,1132,47.7,119846.0,159605.0,28796.0,4.9
2017,"Congressional District 19 (115th Congress), Florida",59262,814074,696230,1080,51.3,124222.0,184725.0,28640.0,4.8
2017,"Congressional District 20 (115th Congress), Florida",417013,776092,299551,1117,36.6,69613.0,169482.0,23917.0,6.8
2017,"Congressional District 21 (115th Congress), Florida",132577,788240,597999,1204,46.1,126455.0,145925.0,28778.0,5.8
2017,"Congressional District 22 (115th Congress), Florida",114346,757352,579779,1372,45.1,139872.0,139019.0,31888.0,5.8
2017,"Congressional District 23 (115th Congress), Florida",117992,753950,543715,1423,41.0,132922.0,115961.0,32405.0,5.5
2017,"Congressional District 24 (115th Congress), Florida",376755,770480,336665,1119,37.0,71369.0,173614.0,21737.0,9.4
2017,"Congressional District 25 (115th Congress), Florida",35161,780826,705942,1181,42.7,89806.0,180208.0,22050.0,4.1
2017,"Congressional District 26 (115th Congress), Florida",77384,797160,651995,1384,38.7,108722.0,155270.0,24924.0,5.5
2017,"Congressional District 27 (115th Congress), Florida",41739,755809,649876,1414,42.1,133944.0,126191.0,26037.0,4.6
2017,"Congressional District 1 (115th Congress), Georgia",218988,747334,473783,919,35.6,74860.0,144540.0,26488.0,6.8
2017,"Congressional District 2 (115th Congress), Georgia",351267,674100,285379,695,36.0,45276.0,154443.0,21693.0,9.8
2017,"Congressional District 3 (115th Congress), Georgia",180429,738066,511544,952,38.6,89249.0,147630.0,28398.0,5.9
2017,"Congressional District 4 (115th Congress), Georgia",461416,765854,203164,1081,36.4,91964.0,132482.0,29771.0,6.2
2017,"Congressional District 5 (115th Congress), Georgia",457063,784370,250754,1111,33.0,120915.0,126464.0,29318.0,6.9
2017,"Congressional District 6 (115th Congress), Georgia",101114,756389,512219,1444,37.8,199812.0,67567.0,44928.0,3.8
2017,"Congressional District 7 (115th Congress), Georgia",165469,807492,438984,1316,36.1,147299.0,111004.0,34381.0,4.4
2017,"Congressional District 8 (115th Congress), Georgia",219698,702262,438414,743,37.5,62174.0,156301.0,25028.0,6.5
2017,"Congressional District 9 (115th Congress), Georgia",51911,755181,662950,791,41.4,75395.0,162283.0,25957.0,3.9
2017,"Congressional District 10 (115th Congress), Georgia",181090,736838,507062,897,36.4,72931.0,163249.0,25761.0,4.6
2017,"Congressional District 11 (115th Congress), Georgia",126476,768968,573682,1218,36.9,137929.0,109684.0,34859.0,4.0
2017,"Congressional District 12 (115th Congress), Georgia",254478,722937,418046,733,35.9,61046.0,152042.0,22031.0,7.1
2017,"Congressional District 13 (115th Congress), Georgia",455970,752631,234457,1052,36.1,82991.0,144008.0,29504.0,6.9
2017,"Congressional District 14 (115th Congress), Georgia",66692,716957,612518,769,37.8,49770.0,164804.0,26370.0,5.2
2017,"Congressional District 1 (115th Congress), Hawaii",13089,714328,126170,1698,39.7,120131.0,130467.0,36409.0,3.3
2017,"Congressional District 2 (115th Congress), Hawaii",10297,713210,230943,1465,38.6,96862.0,150027.0,32921.0,5.2
2017,"Congressional District 1 (115th Congress), Idaho",5685,890052,799153,938,38.2,103077.0,171930.0,26247.0,4.3
2017,"Congressional District 2 (115th Congress), Idaho",5662,826891,746858,826,34.2,99723.0,141099.0,25143.0,3.9
2017,"Congressional District 1 (115th Congress), Illinois",362478,720977,301363,1077,38.7,78097.0,132940.0,26893.0,13.0
2017,"Congressional District 2 (115th Congress), Illinois",406149,702756,255289,987,37.9,61680.0,139959.0,26579.0,13.2
2017,"Congressional District 3 (115th Congress), Illinois",34516,725538,546187,1170,37.7,92087.0,144784.0,32308.0,5.5
2017,"Congressional District 4 (115th Congress), Illinois",30889,700585,394981,1112,33.7,78803.0,124809.0,27129.0,5.3
2017,"Congressional District 5 (115th Congress), Illinois",22293,729300,583221,1483,35.6,180046.0,89914.0,45111.0,3.6
2017,"Congressional District 6 (115th Congress), Illinois",22125,720542,580295,1628,40.4,160712.0,83118.0,44606.0,3.9
2017,"Congressional District 7 (115th Congress), Illinois",318963,697263,269266,1302,34.6,112887.0,100670.0,31030.0,9.2
2017,"Congressional District 8 (115th Congress), Illinois",36215,713012,467746,1269,37.3,106562.0,122423.0,33618.0,4.6
2017,"Congressional District 9 (115th Congress), Illinois",65776,732614,527107,1346,40.2,164305.0,91032.0,36131.0,3.1
2017,"Congressional District 10 (115th Congress), Illinois",49553,714681,495221,1398,38.2,120248.0,98997.0,34293.0,4.8
2017,"Congressional District 11 (115th Congress), Illinois",80694,721823,473197,1339,36.9,106025.0,108432.0,34297.0,5.3
2017,"Congressional District 12 (115th Congress), Illinois",117909,695178,538586,763,39.5,64614.0,152508.0,26538.0,6.1
2017,"Congressional District 13 (115th Congress), Illinois",82290,698295,566165,792,36.6,81952.0,136190.0,27232.0,6.3
2017,"Congressional District 14 (115th Congress), Illinois",23028,746748,646788,1546,39.2,130189.0,116976.0,40373.0,4.2
2017,"Congressional District 15 (115th Congress), Illinois",28666,701482,649324,668,40.6,62586.0,164613.0,27389.0,5.4
2017,"Congressional District 16 (115th Congress), Illinois",26924,690420,621469,891,40.3,63286.0,161618.0,30220.0,6.4
2017,"Congressional District 17 (115th Congress), Illinois",83233,689744,568539,717,40.7,60153.0,161449.0,25746.0,7.9
2017,"Congressional District 18 (115th Congress), Illinois",27285,701065,635168,834,40.5,105671.0,141742.0,33421.0,4.4
2017,"Congressional District 1 (115th Congress), Indiana",131496,714257,497973,884,39.2,76383.0,170121.0,29430.0,6.5
2017,"Congressional District 2 (115th Congress), Indiana",52365,722928,624684,756,37.9,65774.0,160692.0,27286.0,4.4
2017,"Congressional District 3 (115th Congress), Indiana",44618,744914,651867,738,37.2,74147.0,163296.0,29065.0,4.1
2017,"Congressional District 4 (115th Congress), Indiana",31152,758815,673402,813,36.8,80698.0,171469.0,28603.0,3.8
2017,"Congressional District 5 (115th Congress), Indiana",71308,781441,654034,1012,38.5,158118.0,114974.0,36593.0,3.7
2017,"Congressional District 6 (115th Congress), Indiana",21410,720147,670777,756,40.3,70334.0,188536.0,27389.0,4.2
2017,"Congressional District 7 (115th Congress), Indiana",220433,755875,462354,858,33.5,76736.0,151447.0,25459.0,7.0
2017,"Congressional District 8 (115th Congress), Indiana",28896,714623,654641,724,39.1,68218.0,164759.0,26623.0,4.5
2017,"Congressional District 9 (115th Congress), Indiana",22283,753818,688165,829,38.0,82860.0,165473.0,28696.0,4.6
2017,"Congressional District 1 (115th Congress), Iowa",30463,774043,704638,811,39.1,96770.0,166318.0,30766.0,3.7
2017,"Congressional District 2 (115th Congress), Iowa",30640,780802,699117,822,38.2,95514.0,160325.0,29772.0,4.0
2017,"Congressional District 3 (115th Congress), Iowa",34198,835190,732513,975,37.1,126005.0,150589.0,33649.0,3.4
2017,"Congressional District 4 (115th Congress), Iowa",11775,755676,694798,713,39.2,88341.0,161998.0,29999.0,3.2
2017,"Congressional District 1 (115th Congress), Kansas",18842,702327,630124,726,35.4,75051.0,126511.0,26455.0,3.5
2017,"Congressional District 2 (115th Congress), Kansas",33080,715120,624034,786,37.9,86596.0,143714.0,27337.0,4.2
2017,"Congressional District 3 (115th Congress), Kansas",66398,770493,620539,1135,36.7,149759.0,91370.0,37034.0,3.7
2017,"Congressional District 4 (115th Congress), Kansas",48887,725183,587518,819,36.7,92136.0,129174.0,28731.0,5.4
2017,"Congressional District 1 (115th Congress), Kentucky",51828,716177,636504,615,40.3,44945.0,184944.0,22839.0,5.2
2017,"Congressional District 2 (115th Congress), Kentucky",41225,760681,678195,762,38.4,58581.0,186020.0,26236.0,5.2
2017,"Congressional District 3 (115th Congress), Kentucky",166022,746559,530221,883,37.9,97498.0,145146.0,30467.0,5.7
2017,"Congressional District 4 (115th Congress), Kentucky",26828,760043,696547,891,39.0,90284.0,157713.0,30593.0,4.6
2017,"Congressional District 5 (115th Congress), Kentucky",9924,696337,672153,483,40.9,34705.0,180924.0,18366.0,8.4
2017,"Congressional District 6 (115th Congress), Kentucky",65810,774392,659050,812,37.1,97903.0,142313.0,26912.0,5.0
2017,"Congressional District 1 (115th Congress), Louisiana",119936,808968,622417,943,38.3,108846.0,162196.0,30024.0,4.3
2017,"Congressional District 2 (115th Congress), Louisiana",497648,797298,245614,865,36.6,74248.0,167820.0,21736.0,8.9
2017,"Congressional District 3 (115th Congress), Louisiana",195677,788118,552065,721,36.1,78947.0,199412.0,25780.0,6.5
2017,"Congressional District 4 (115th Congress), Louisiana",257292,753143,456657,666,37.1,61601.0,184088.0,21039.0,8.1
2017,"Congressional District 5 (115th Congress), Louisiana",266475,740217,450459,596,37.5,60827.0,183540.0,21251.0,6.8
2017,"Congressional District 6 (115th Congress), Louisiana",184311,796589,563606,904,35.6,97970.0,164470.0,31343.0,5.2
2017,"Congressional District 1 (115th Congress), Maine",11595,683279,643530,1060,44.0,117832.0,135209.0,31445.0,3.9
2017,"Congressional District 2 (115th Congress), Maine",4777,652628,618081,738,45.1,76028.0,165507.0,25186.0,4.5
2017,"Congressional District 1 (115th Congress), Maryland",88318,734002,602375,1187,42.6,97110.0,152081.0,33478.0,6.0
2017,"Congressional District 2 (115th Congress), Maryland",270602,765155,401242,1263,36.3,100401.0,150255.0,35355.0,5.9
2017,"Congressional District 3 (115th Congress), Maryland",179605,763763,460835,1560,37.3,132208.0,106652.0,41881.0,4.3
2017,"Congressional District 4 (115th Congress), Maryland",391377,761353,224640,1549,38.1,97977.0,140089.0,39198.0,5.9
2017,"Congressional District 5 (115th Congress), Maryland",296695,768507,371366,1729,38.2,105769.0,137254.0,42630.0,4.1
2017,"Congressional District 6 (115th Congress), Maryland",98677,779616,503747,1426,38.9,116301.0,122236.0,35725.0,5.1
2017,"Congressional District 7 (115th Congress), Maryland",378297,718158,258085,1199,38.9,99715.0,124693.0,32289.0,6.2
2017,"Congressional District 8 (115th Congress), Maryland",103102,761623,500193,1773,40.4,139609.0,87568.0,47834.0,4.3
2017,"Congressional District 1 (115th Congress), Massachusetts",47737,736460,623837,1009,40.8,88906.0,154913.0,28970.0,5.6
2017,"Congressional District 2 (115th Congress), Massachusetts",40734,744124,616168,1226,39.6,116678.0,136089.0,32183.0,4.4
2017,"Congressional District 3 (115th Congress), Massachusetts",26471,769115,620262,1412,39.1,110491.0,136623.0,33913.0,4.6
2017,"Congressional District 4 (115th Congress), Massachusetts",26409,752077,642388,1684,41.1,136612.0,99437.0,42755.0,4.0
2017,"Congressional District 5 (115th Congress), Massachusetts",46371,766210,580059,1808,38.1,145535.0,102905.0,45428.0,3.8
2017,"Congressional District 6 (115th Congress), Massachusetts",30657,774450,665700,1626,42.9,151946.0,136117.0,40083.0,3.5
2017,"Congressional District 7 (115th Congress), Massachusetts",207585,806820,410387,1619,31.7,127508.0,126404.0,31442.0,6.4
2017,"Congressional District 8 (115th Congress), Massachusetts",81128,762640,568356,1707,39.8,153353.0,120683.0,43959.0,4.8
2017,"Congressional District 9 (115th Congress), Massachusetts",24795,747923,660254,1322,46.1,115557.0,150355.0,35101.0,3.8
2017,"Congressional District 1 (115th Congress), Michigan",10654,698974,643137,700,46.6,86198.0,167578.0,25044.0,5.8
2017,"Congressional District 2 (115th Congress), Michigan",48375,737365,623634,832,37.6,91014.0,150444.0,26882.0,4.4
2017,"Congressional District 3 (115th Congress), Michigan",61777,743830,624129,887,37.1,106115.0,136680.0,30024.0,4.9
2017,"Congressional District 4 (115th Congress), Michigan",13499,702994,660158,713,41.6,66106.0,168241.0,25056.0,5.3
2017,"Congressional District 5 (115th Congress), Michigan",117190,677788,522432,710,41.8,59839.0,153631.0,24945.0,9.7
2017,"Congressional District 6 (115th Congress), Michigan",57604,718436,608381,807,38.7,83411.0,140580.0,27969.0,4.8
2017,"Congressional District 7 (115th Congress), Michigan",29673,701645,639635,849,42.3,72302.0,161963.0,30075.0,4.6
2017,"Congressional District 8 (115th Congress), Michigan",42434,736333,626999,1074,38.4,116925.0,106837.0,32309.0,4.6
2017,"Congressional District 9 (115th Congress), Michigan",102616,720890,559797,943,40.3,96835.0,140540.0,31743.0,5.2
2017,"Congressional District 10 (115th Congress), Michigan",19866,717703,663301,911,43.0,74208.0,156997.0,31019.0,4.6
2017,"Congressional District 11 (115th Congress), Michigan",39924,727901,589866,1216,42.0,146409.0,94675.0,40294.0,4.1
2017,"Congressional District 12 (115th Congress), Michigan",74526,708060,557120,970,35.9,81196.0,120974.0,30951.0,4.6
2017,"Congressional District 13 (115th Congress), Michigan",362959,674157,259550,726,36.4,45386.0,149864.0,21981.0,12.2
2017,"Congressional District 14 (115th Congress), Michigan",393518,696235,236636,904,37.4,75431.0,120835.0,26890.0,10.0
2017,"Congressional District 1 (115th Congress), Minnesota",21519,675755,607868,854,38.3,84479.0,134827.0,31454.0,3.1
2017,"Congressional District 2 (115th Congress), Minnesota",35989,705074,591484,1295,37.5,125635.0,107030.0,40488.0,3.7
2017,"Congressional District 3 (115th Congress), Minnesota",58965,714299,573015,1383,40.4,157011.0,89538.0,43329.0,3.0
2017,"Congressional District 4 (115th Congress), Minnesota",76030,714075,504033,1154,36.0,124879.0,95755.0,34169.0,4.0
2017,"Congressional District 5 (115th Congress), Minnesota",121180,721389,471334,1148,33.8,146349.0,87863.0,33819.0,4.3
2017,"Congressional District 6 (115th Congress), Minnesota",28557,716009,641830,1206,37.0,101889.0,128104.0,37177.0,3.1
2017,"Congressional District 7 (115th Congress), Minnesota",11556,662695,602078,757,40.8,72411.0,149459.0,29986.0,2.9
2017,"Congressional District 8 (115th Congress), Minnesota",7334,667310,618823,837,42.8,76227.0,146332.0,29105.0,4.8
2017,"Congressional District 1 (115th Congress), Mississippi",209781,764896,521584,665,38.1,65430.0,158708.0,25502.0,5.6
2017,"Congressional District 2 (115th Congress), Mississippi",472556,701238,213783,611,36.7,51619.0,138268.0,21145.0,8.9
2017,"Congressional District 3 (115th Congress), Mississippi",266839,749247,451622,670,37.5,77074.0,145184.0,25349.0,5.2
2017,"Congressional District 4 (115th Congress), Mississippi",185157,768719,548898,730,37.4,71097.0,153451.0,24343.0,8.6
2017,"Congressional District 1 (115th Congress), Missouri",360470,729026,311886,883,36.0,88670.0,129961.0,26954.0,7.7
2017,"Congressional District 2 (115th Congress), Missouri",30467,764043,674785,1163,42.8,156037.0,99695.0,40226.0,2.8
2017,"Congressional District 3 (115th Congress), Missouri",26674,792954,733418,912,38.9,95236.0,172964.0,31386.0,3.9
2017,"Congressional District 4 (115th Congress), Missouri",34500,769533,686335,746,36.9,79926.0,170832.0,25754.0,5.0
2017,"Congressional District 5 (115th Congress), Missouri",165680,770628,525412,889,36.9,93044.0,163700.0,30101.0,4.7
2017,"Congressional District 6 (115th Congress), Missouri",32864,773740,689918,813,38.6,90204.0,177164.0,30170.0,3.4
2017,"Congressional District 7 (115th Congress), Missouri",14433,777380,712308,740,37.9,86411.0,165408.0,25109.0,4.0
2017,"Congressional District 8 (115th Congress), Missouri",33292,736228,679535,601,40.9,54269.0,197781.0,21339.0,6.0
2017,"Congressional District (at Large) (115th Congress), Montana",4635,1050493,930548,816,40.0,157326.0,203141.0,27191.0,3.5
2017,"Congressional District 1 (115th Congress), Nebraska",18097,648060,573117,892,35.6,87515.0,107833.0,31296.0,3.6
2017,"Congressional District 2 (115th Congress), Nebraska",63758,668800,545230,1093,34.9,112528.0,91003.0,35215.0,3.6
2017,"Congressional District 3 (115th Congress), Nebraska",7097,603216,558745,696,39.9,63287.0,132245.0,28722.0,2.8
2017,"Congressional District 1 (115th Congress), Nevada",85892,720730,347135,912,36.5,51428.0,166308.0,24927.0,7.6
2017,"Congressional District 2 (115th Congress), Nevada",13900,720704,580440,1037,39.7,89351.0,132466.0,31847.0,5.1
