year,district,black_pop,total_pop,white_pop,mortgage_cost,median_age,bach_deg_num,median_HH_income,high_school_num,unemp_rate
2008,"Congressional District 20 (110th Congress), California",45961,702874,406212,815,28.3,20416.0,16646.0,91991.0,11.9
2008,"Congressional District 21 (110th Congress), California",18625,766227,556205,989,30.1,55651.0,21567.0,103341.0,8.6
2008,"Congressional District 22 (110th Congress), California",44187,768635,571192,1149,33.0,68230.0,24893.0,121536.0,7.8
2008,"Congressional District 23 (110th Congress), California",11430,669291,448802,1445,32.4,71079.0,24069.0,71203.0,6.3
2008,"Congressional District 24 (110th Congress), California",8497,666524,500336,1805,38.3,95268.0,35479.0,85014.0,5.4
2008,"Congressional District 25 (110th Congress), California",75199,819973,550286,1575,32.4,74326.0,28745.0,125048.0,8.6
2008,"Congressional District 26 (110th Congress), California",28611,688705,415125,1656,37.7,89841.0,33522.0,91186.0,6.6
2008,"Congressional District 27 (110th Congress), California",31078,683277,375247,1495,35.9,84458.0,26830.0,102463.0,6.1
2008,"Congressional District 28 (110th Congress), California",23977,635023,346087,1321,33.0,75170.0,24140.0,74236.0,6.9
2008,"Congressional District 29 (110th Congress), California",34680,655941,388891,1399,39.4,107687.0,26664.0,85823.0,6.5
2008,"Congressional District 30 (110th Congress), California",21694,668045,529276,1864,41.0,154196.0,41820.0,63225.0,5.1
2008,"Congressional District 31 (110th Congress), California",29258,630150,270013,942,33.4,54022.0,16811.0,84468.0,8.1
2008,"Congressional District 32 (110th Congress), California",15539,651858,269730,1259,34.2,45935.0,21491.0,91967.0,7.6
2008,"Congressional District 33 (110th Congress), California",177748,651169,210471,1159,34.3,92380.0,22942.0,77050.0,8.3
2008,"Congressional District 34 (110th Congress), California",28213,662692,322291,989,29.9,31529.0,18170.0,87762.0,6.2
2008,"Congressional District 35 (110th Congress), California",190697,664849,267212,1126,30.7,40783.0,21175.0,90920.0,8.6
2008,"Congressional District 36 (110th Congress), California",31709,662427,418167,1486,38.2,123425.0,34826.0,82060.0,5.9
2008,"Congressional District 37 (110th Congress), California",152256,674130,247761,1188,29.3,51539.0,21211.0,83086.0,8.9
2008,"Congressional District 38 (110th Congress), California",19139,629942,383698,1255,32.7,40005.0,22979.0,102664.0,7.9
2008,"Congressional District 39 (110th Congress), California",33929,635955,306844,1276,32.7,45974.0,23721.0,94415.0,6.3
2008,"Congressional District 40 (110th Congress), California",19699,670944,391377,1531,36.7,93930.0,30383.0,88784.0,6.3
2008,"Congressional District 41 (110th Congress), California",45233,760575,559501,1165,33.4,59994.0,24684.0,132432.0,11.2
2008,"Congressional District 42 (110th Congress), California",17776,680405,441009,2057,37.6,116326.0,37183.0,82414.0,4.7
2008,"Congressional District 43 (110th Congress), California",82951,731136,365379,1261,28.2,36460.0,21597.0,111434.0,10.5
2008,"Congressional District 44 (110th Congress), California",48007,831454,549676,1740,31.0,83698.0,28380.0,116848.0,8.9
2008,"Congressional District 45 (110th Congress), California",53915,860052,571368,1388,33.3,78262.0,24873.0,137842.0,9.2
2008,"Congressional District 46 (110th Congress), California",8457,632809,458143,1605,41.0,116177.0,36908.0,75572.0,5.0
2008,"Congressional District 47 (110th Congress), California",9451,657705,294076,1361,29.8,35506.0,20836.0,83735.0,8.9
2008,"Congressional District 48 (110th Congress), California",8833,721557,494572,2000,38.1,149273.0,41164.0,61299.0,5.1
2008,"Congressional District 49 (110th Congress), California",34975,785949,528782,1541,31.6,71787.0,26443.0,113921.0,9.8
2008,"Congressional District 50 (110th Congress), California",15457,747880,569419,1854,36.9,136127.0,35943.0,74998.0,5.3
2008,"Congressional District 51 (110th Congress), California",59870,706342,461328,1265,32.3,56650.0,22769.0,88607.0,8.7
2008,"Congressional District 52 (110th Congress), California",26040,663810,531031,1597,36.2,83480.0,31914.0,93513.0,7.2
2008,"Congressional District 53 (110th Congress), California",40338,621920,461760,1251,32.2,91124.0,27224.0,69309.0,7.3
2008,"Congressional District 1 (110th Congress), Colorado",61401,664177,516446,968,35.3,101384.0,27354.0,95734.0,5.1
2008,"Congressional District 2 (110th Congress), Colorado",6904,718514,622932,1336,34.5,125932.0,33350.0,96122.0,3.9
2008,"Congressional District 3 (110th Congress), Colorado",7181,699759,616071,852,37.8,77275.0,24314.0,133229.0,5.0
2008,"Congressional District 4 (110th Congress), Colorado",7482,714265,644475,980,34.1,98512.0,25672.0,106049.0,4.8
2008,"Congressional District 5 (110th Congress), Colorado",38575,694515,575770,1082,35.7,93343.0,27700.0,108397.0,5.9
2008,"Congressional District 6 (110th Congress), Colorado",21392,794480,704081,1612,37.8,167672.0,40470.0,93040.0,4.5
2008,"Congressional District 7 (110th Congress), Colorado",44621,653746,505893,1082,35.6,84376.0,27449.0,114362.0,5.4
2008,"Congressional District 1 (110th Congress), Connecticut",94621,700635,506775,1186,40.0,93130.0,31557.0,136738.0,6.5
2008,"Congressional District 2 (110th Congress), Connecticut",27522,715709,632723,1328,39.3,93147.0,33030.0,147524.0,5.4
2008,"Congressional District 3 (110th Congress), Connecticut",92181,690290,533440,1283,37.9,84792.0,31348.0,140691.0,6.7
2008,"Congressional District 4 (110th Congress), Connecticut",79800,685254,533159,1888,39.5,118021.0,37420.0,99716.0,7.3
2008,"Congressional District 5 (110th Congress), Connecticut",37025,709364,599647,1334,39.8,92886.0,32475.0,137081.0,6.2
2008,"Congressional District (at Large) (110th Congress), Delaware",179664,873092,634981,1079,38.3,96864.0,29062.0,182263.0,6.6
2008,"Delegate District (at Large) (110th Congress), District of Columbia",316278,591833,221911,1222,34.9,87093.0,35087.0,80069.0,7.8
2008,"Congressional District 1 (110th Congress), Florida",100904,697561,546015,868,38.6,68002.0,23504.0,140495.0,7.6
2008,"Congressional District 2 (110th Congress), Florida",158303,712155,515684,834,36.5,72390.0,23909.0,141171.0,6.8
2008,"Congressional District 3 (110th Congress), Florida",334844,642194,252823,822,34.4,37137.0,20222.0,148187.0,10.8
2008,"Congressional District 4 (110th Congress), Florida",103369,720593,564365,1033,38.2,84881.0,29941.0,144591.0,6.2
2008,"Congressional District 5 (110th Congress), Florida",55949,920242,811919,799,43.3,79819.0,22341.0,236793.0,9.7
2008,"Congressional District 6 (110th Congress), Florida",115012,807026,636498,928,37.8,76483.0,25152.0,170384.0,6.8
2008,"Congressional District 7 (110th Congress), Florida",73031,791861,666262,1058,40.9,100517.0,26365.0,154668.0,6.7
2008,"Congressional District 8 (110th Congress), Florida",77502,785414,604487,1106,36.7,104446.0,26137.0,154003.0,7.1
2008,"Congressional District 9 (110th Congress), Florida",40726,751120,663765,1050,42.0,100519.0,26831.0,150079.0,6.3
2008,"Congressional District 10 (110th Congress), Florida",34339,620733,548072,953,46.9,81765.0,27055.0,147184.0,6.3
2008,"Congressional District 11 (110th Congress), Florida",186980,673992,441617,946,35.3,72000.0,23291.0,132082.0,8.2
2008,"Congressional District 12 (110th Congress), Florida",116929,782178,611466,917,37.6,72273.0,24400.0,179924.0,7.1
2008,"Congressional District 13 (110th Congress), Florida",40841,735802,660103,984,47.3,91823.0,26134.0,175914.0,8.6
2008,"Congressional District 14 (110th Congress), Florida",51937,830717,725933,1141,45.5,115940.0,28178.0,189118.0,8.1
2008,"Congressional District 15 (110th Congress), Florida",71184,790487,653206,1049,41.1,90783.0,24666.0,171002.0,7.6
2008,"Congressional District 16 (110th Congress), Florida",60034,770915,656629,1020,43.5,80189.0,23665.0,179298.0,9.3
2008,"Congressional District 17 (110th Congress), Florida",379875,654706,231640,1057,35.6,47897.0,20070.0,127933.0,9.6
2008,"Congressional District 18 (110th Congress), Florida",43086,635294,560040,1163,42.6,95969.0,20856.0,108547.0,5.9
2008,"Congressional District 19 (110th Congress), Florida",86123,733322,589504,1174,45.9,104880.0,26726.0,157366.0,7.4
2008,"Congressional District 20 (110th Congress), Florida",70523,672717,539724,1378,41.7,107552.0,31042.0,121246.0,5.9
2008,"Congressional District 21 (110th Congress), Florida",51753,670760,570408,1298,40.9,86418.0,21492.0,121815.0,6.4
2008,"Congressional District 22 (110th Congress), Florida",44520,678528,595106,1432,45.3,125033.0,31777.0,123290.0,5.9
2008,"Congressional District 23 (110th Congress), Florida",368479,664303,249141,1100,34.6,51255.0,21356.0,133014.0,10.8
2008,"Congressional District 24 (110th Congress), Florida",64052,773638,643237,1124,39.7,98228.0,26824.0,153026.0,6.1
2008,"Congressional District 25 (110th Congress), Florida",85074,812082,677858,1447,35.8,88267.0,24341.0,141865.0,6.7
2008,"Congressional District 1 (110th Congress), Georgia",169274,684659,479089,717,34.3,51531.0,22729.0,147377.0,5.9
2008,"Congressional District 2 (110th Congress), Georgia",303608,632731,302790,616,34.6,39168.0,20647.0,140199.0,8.7
2008,"Congressional District 3 (110th Congress), Georgia",191516,795402,570628,1006,35.8,82063.0,27178.0,162722.0,6.9
2008,"Congressional District 4 (110th Congress), Georgia",376651,687734,207371,1075,34.7,86154.0,26753.0,113174.0,9.9
2008,"Congressional District 5 (110th Congress), Georgia",345231,676513,278529,1063,35.8,121998.0,28665.0,96282.0,8.0
2008,"Congressional District 6 (110th Congress), Georgia",82003,834530,662460,1448,36.7,187001.0,39079.0,90969.0,4.3
2008,"Congressional District 7 (110th Congress), Georgia",192242,901363,568152,1277,34.6,131817.0,30818.0,139222.0,7.7
2008,"Congressional District 8 (110th Congress), Georgia",238572,710179,439780,744,35.4,54867.0,22354.0,154234.0,6.6
2008,"Congressional District 9 (110th Congress), Georgia",28677,803245,712207,852,35.5,69872.0,25218.0,160659.0,5.9
2008,"Congressional District 10 (110th Congress), Georgia",131227,712068,548435,759,35.0,64105.0,22400.0,144463.0,6.0
2008,"Congressional District 11 (110th Congress), Georgia",119071,780150,604307,961,34.8,84450.0,26672.0,156979.0,6.9
2008,"Congressional District 12 (110th Congress), Georgia",301098,681527,352849,681,33.2,41109.0,19927.0,156303.0,7.3
2008,"Congressional District 13 (110th Congress), Georgia",424865,785643,272220,1074,33.3,85899.0,29540.0,154517.0,7.8
2008,"Congressional District 1 (110th Congress), Hawaii",21401,640537,128939,1453,39.7,92375.0,30631.0,121353.0,3.2
2008,"Congressional District 2 (110th Congress), Hawaii",9265,647661,219807,1450,36.8,75306.0,29046.0,129472.0,4.9
2008,"Congressional District 1 (110th Congress), Idaho",5249,811711,753873,881,35.8,85906.0,23634.0,151365.0,6.1
2008,"Congressional District 2 (110th Congress), Idaho",2709,712105,658764,766,32.6,73227.0,22688.0,114735.0,4.8
2008,"Congressional District 1 (110th Congress), Illinois",386176,620843,193271,981,34.9,49784.0,22055.0,110797.0,13.9
2008,"Congressional District 2 (110th Congress), Illinois",432076,630933,167275,1064,36.1,57236.0,25966.0,111994.0,10.9
2008,"Congressional District 3 (110th Congress), Illinois",42544,684703,492801,1131,36.4,66252.0,28805.0,131510.0,6.7
2008,"Congressional District 4 (110th Congress), Illinois",35657,618313,343393,989,30.5,49478.0,22027.0,91448.0,7.6
2008,"Congressional District 5 (110th Congress), Illinois",22491,652585,464917,1186,35.7,106957.0,31751.0,98234.0,6.1
2008,"Congressional District 6 (110th Congress), Illinois",23536,664005,518978,1426,37.8,107573.0,33297.0,107942.0,6.3
2008,"Congressional District 7 (110th Congress), Illinois",336465,629923,222070,1229,34.9,84961.0,27542.0,90765.0,11.0
2008,"Congressional District 8 (110th Congress), Illinois",31092,731338,591564,1518,36.1,110836.0,35032.0,114347.0,6.3
2008,"Congressional District 9 (110th Congress), Illinois",68231,632803,427497,1142,38.9,110048.0,30611.0,91544.0,5.0
2008,"Congressional District 10 (110th Congress), Illinois",27821,661538,518441,1652,40.2,125613.0,36029.0,76211.0,4.7
2008,"Congressional District 11 (110th Congress), Illinois",66759,758739,645125,1063,33.7,70802.0,26905.0,159766.0,8.1
2008,"Congressional District 12 (110th Congress), Illinois",104616,650303,522046,717,36.3,54364.0,23606.0,133136.0,7.1
2008,"Congressional District 13 (110th Congress), Illinois",47667,781423,620977,1620,36.6,142103.0,37432.0,103613.0,4.9
2008,"Congressional District 14 (110th Congress), Illinois",41762,823661,661468,1401,32.4,100086.0,30004.0,129747.0,6.2
2008,"Congressional District 15 (110th Congress), Illinois",41506,668140,583795,731,34.7,69958.0,25195.0,138359.0,5.4
2008,"Congressional District 16 (110th Congress), Illinois",43596,734606,647171,1016,36.9,77062.0,27075.0,157964.0,6.3
2008,"Congressional District 17 (110th Congress), Illinois",49500,630745,551977,644,38.3,48900.0,21863.0,150517.0,6.1
2008,"Congressional District 18 (110th Congress), Illinois",51062,660836,584827,748,38.3,74521.0,26642.0,142667.0,4.7
2008,"Congressional District 19 (110th Congress), Illinois",28060,666127,622739,675,39.7,58476.0,25270.0,154991.0,5.8
2008,"Congressional District 1 (110th Congress), Indiana",130969,700114,506968,931,37.3,63182.0,25885.0,173107.0,6.4
2008,"Congressional District 2 (110th Congress), Indiana",56096,668746,563996,763,37.4,53601.0,23532.0,163946.0,8.2
2008,"Congressional District 3 (110th Congress), Indiana",40460,720781,632109,770,35.7,68834.0,26407.0,156052.0,7.3
2008,"Congressional District 4 (110th Congress), Indiana",22845,779990,719684,920,35.1,88034.0,26584.0,171340.0,5.2
2008,"Congressional District 5 (110th Congress), Indiana",31902,800232,733406,972,36.9,124511.0,30874.0,151498.0,5.5
2008,"Congressional District 6 (110th Congress), Indiana",20050,670691,623799,716,39.0,48825.0,23763.0,179390.0,8.5
2008,"Congressional District 7 (110th Congress), Indiana",201498,650746,392178,784,35.5,65012.0,22751.0,132857.0,9.2
2008,"Congressional District 8 (110th Congress), Indiana",26040,682817,636040,677,37.8,50438.0,22899.0,170434.0,5.8
2008,"Congressional District 9 (110th Congress), Indiana",17623,702675,659382,747,36.6,54655.0,23759.0,167976.0,6.7
2008,"Congressional District 1 (110th Congress), Iowa",22547,588537,541892,698,38.4,60811.0,25339.0,136774.0,4.0
2008,"Congressional District 2 (110th Congress), Iowa",15748,611407,565133,728,36.8,72859.0,25231.0,122291.0,4.0
2008,"Congressional District 3 (110th Congress), Iowa",24131,638411,574953,864,37.2,87164.0,29234.0,129587.0,4.0
2008,"Congressional District 4 (110th Congress), Iowa",8802,596295,564918,690,38.7,62435.0,23869.0,136197.0,3.8
2008,"Congressional District 5 (110th Congress), Iowa",4993,567907,536232,643,40.4,51976.0,23923.0,143568.0,3.6
2008,"Congressional District 1 (110th Congress), Kansas",14449,650719,604614,605,38.9,61821.0,23539.0,133536.0,3.1
2008,"Congressional District 2 (110th Congress), Kansas",34140,700427,616925,744,35.8,76178.0,24481.0,143742.0,4.3
2008,"Congressional District 3 (110th Congress), Kansas",63256,753526,619269,1085,35.0,135783.0,31984.0,101209.0,5.2
2008,"Congressional District 4 (110th Congress), Kansas",45751,697462,575960,738,36.0,79508.0,26090.0,126169.0,4.9
2008,"Congressional District 1 (110th Congress), Kentucky",48376,681746,613759,535,38.6,35327.0,19689.0,172032.0,7.8
2008,"Congressional District 2 (110th Congress), Kentucky",39495,747242,681973,661,36.9,47825.0,22313.0,187512.0,6.3
2008,"Congressional District 3 (110th Congress), Kentucky",143720,691399,515151,794,39.0,79454.0,26557.0,141787.0,7.0
2008,"Congressional District 4 (110th Congress), Kentucky",19597,727611,686486,774,37.5,66447.0,24802.0,171329.0,5.4
2008,"Congressional District 5 (110th Congress), Kentucky",8521,676993,658137,399,38.9,27567.0,14597.0,169879.0,10.2
2008,"Congressional District 6 (110th Congress), Kentucky",57119,744254,646779,747,36.5,80491.0,24065.0,146863.0,5.7
2008,"Congressional District 1 (110th Congress), Louisiana",107014,671724,531384,878,38.5,82313.0,25783.0,134160.0,4.6
2008,"Congressional District 2 (110th Congress), Louisiana",274357,469262,160983,892,37.0,34395.0,19037.0,103053.0,10.1
2008,"Congressional District 3 (110th Congress), Louisiana",171948,626177,426232,637,35.5,41200.0,22654.0,156868.0,4.7
2008,"Congressional District 4 (110th Congress), Louisiana",217877,647385,402808,638,35.4,50601.0,21923.0,154558.0,7.5
2008,"Congressional District 5 (110th Congress), Louisiana",216114,635719,403327,566,35.9,47006.0,19096.0,151585.0,6.6
2008,"Congressional District 6 (110th Congress), Louisiana",245982,701222,432005,817,33.6,78035.0,25196.0,137227.0,5.0
2008,"Congressional District 7 (110th Congress), Louisiana",171770,659307,468041,597,35.1,56422.0,21769.0,153334.0,5.1
2008,"Congressional District 1 (110th Congress), Maine",8745,667199,636859,1017,42.1,95839.0,26437.0,146825.0,5.1
2008,"Congressional District 2 (110th Congress), Maine",3587,649257,624420,708,41.5,57263.0,20813.0,178135.0,6.8
2008,"Congressional District 1 (110th Congress), Maryland",81697,721118,609441,1247,40.1,91956.0,32183.0,155422.0,4.2
2008,"Congressional District 2 (110th Congress), Maryland",231094,699352,422530,1158,36.1,70538.0,31258.0,144728.0,6.0
2008,"Congressional District 3 (110th Congress), Maryland",134085,689925,501216,1362,37.2,108826.0,36678.0,103976.0,4.6
2008,"Congressional District 4 (110th Congress), Maryland",370565,679854,202105,1694,36.0,90628.0,37968.0,104609.0,6.8
2008,"Congressional District 5 (110th Congress), Maryland",267043,741163,413297,1675,36.3,88631.0,40232.0,133800.0,4.0
2008,"Congressional District 6 (110th Congress), Maryland",48075,735261,649383,1241,38.5,87521.0,30541.0,160746.0,5.1
2008,"Congressional District 7 (110th Congress), Maryland",372904,658713,227547,1084,37.3,76679.0,26565.0,112878.0,8.3
2008,"Congressional District 8 (110th Congress), Maryland",119948,708211,423892,1695,39.5,124506.0,40204.0,70707.0,4.5
2008,"Congressional District 1 (110th Congress), Massachusetts",13286,638057,591397,993,39.6,76845.0,26133.0,135856.0,6.1
2008,"Congressional District 2 (110th Congress), Massachusetts",40532,664504,553895,1078,37.7,77190.0,28722.0,138005.0,7.2
2008,"Congressional District 3 (110th Congress), Massachusetts",26099,639470,559441,1209,38.5,97625.0,31414.0,115404.0,5.9
2008,"Congressional District 4 (110th Congress), Massachusetts",18385,674634,593511,1439,38.8,94226.0,31621.0,111526.0,5.5
2008,"Congressional District 5 (110th Congress), Massachusetts",19287,649762,502577,1425,38.6,92852.0,32388.0,109976.0,5.4
2008,"Congressional District 6 (110th Congress), Massachusetts",19326,647346,578454,1454,41.8,109080.0,33679.0,114062.0,5.7
2008,"Congressional District 7 (110th Congress), Massachusetts",33284,656052,539932,1456,39.7,102878.0,33571.0,115490.0,5.1
2008,"Congressional District 8 (110th Congress), Massachusetts",140241,649819,360209,1340,31.3,93903.0,26400.0,88247.0,7.8
2008,"Congressional District 9 (110th Congress), Massachusetts",82527,639053,499582,1467,39.1,99651.0,34146.0,121058.0,5.8
2008,"Congressional District 10 (110th Congress), Massachusetts",14031,639270,584394,1456,42.7,111799.0,33039.0,122508.0,5.1
2008,"Congressional District 1 (110th Congress), Michigan",6954,651919,609131,640,43.1,54221.0,20426.0,174013.0,9.8
2008,"Congressional District 2 (110th Congress), Michigan",31044,694682,612893,850,36.6,61578.0,22343.0,155603.0,8.8
2008,"Congressional District 3 (110th Congress), Michigan",54386,694621,579559,902,35.3,83172.0,24933.0,127478.0,7.8
2008,"Congressional District 4 (110th Congress), Michigan",17247,681360,634346,774,38.6,61116.0,21282.0,156938.0,9.9
2008,"Congressional District 5 (110th Congress), Michigan",110316,636803,498198,753,37.9,50679.0,23279.0,148035.0,11.1
2008,"Congressional District 6 (110th Congress), Michigan",57582,675374,579130,793,37.3,66886.0,22650.0,140415.0,8.6
2008,"Congressional District 7 (110th Congress), Michigan",37739,677051,607428,876,38.8,65847.0,25371.0,153198.0,7.7
2008,"Congressional District 8 (110th Congress), Michigan",31505,703008,628167,1083,36.8,87374.0,27449.0,119770.0,6.9
2008,"Congressional District 9 (110th Congress), Michigan",65223,660887,523440,1247,40.9,119359.0,35460.0,86909.0,6.4
2008,"Congressional District 10 (110th Congress), Michigan",18482,725820,674560,1043,38.6,67210.0,27506.0,157658.0,8.8
2008,"Congressional District 11 (110th Congress), Michigan",64354,737189,619134,1193,38.9,102362.0,31900.0,134888.0,8.1
2008,"Congressional District 12 (110th Congress), Michigan",117919,621619,464834,935,39.5,61987.0,26391.0,135898.0,10.5
2008,"Congressional District 13 (110th Congress), Michigan",338555,558280,173255,804,35.3,29488.0,17980.0,117310.0,17.8
2008,"Congressional District 14 (110th Congress), Michigan",352534,591652,214836,866,37.2,34710.0,20340.0,125288.0,15.9
2008,"Congressional District 15 (110th Congress), Michigan",85038,693157,545932,1009,35.6,69689.0,25986.0,130833.0,9.5
2008,"Congressional District 1 (110th Congress), Minnesota",10712,632809,595214,754,38.1,72383.0,26482.0,130400.0,3.7
2008,"Congressional District 2 (110th Congress), Minnesota",24184,722891,647963,1399,35.1,121549.0,35554.0,113749.0,3.5
2008,"Congressional District 3 (110th Congress), Minnesota",42743,663360,554904,1394,40.2,128871.0,37619.0,94900.0,4.6
2008,"Congressional District 4 (110th Congress), Minnesota",45720,602931,478327,994,37.5,92118.0,30426.0,97531.0,6.5
2008,"Congressional District 5 (110th Congress), Minnesota",85097,591467,441560,1043,35.8,108442.0,29109.0,79817.0,7.1
2008,"Congressional District 6 (110th Congress), Minnesota",12619,743130,693691,1334,34.6,97177.0,32669.0,140009.0,4.1
2008,"Congressional District 7 (110th Congress), Minnesota",4832,614645,576365,681,39.8,59811.0,23722.0,144439.0,4.2
2008,"Congressional District 8 (110th Congress), Minnesota",4692,649160,613057,763,39.8,64275.0,23633.0,150016.0,6.2
2008,"Congressional District 1 (110th Congress), Mississippi",217402,782765,546795,645,35.9,56263.0,20748.0,156879.0,7.0
2008,"Congressional District 2 (110th Congress), Mississippi",444271,670638,211867,611,34.3,51180.0,17085.0,120165.0,11.0
2008,"Congressional District 3 (110th Congress), Mississippi",263247,751519,468524,641,35.9,71864.0,21124.0,139366.0,6.7
2008,"Congressional District 4 (110th Congress), Mississippi",176574,733696,528166,684,35.6,55057.0,21718.0,143584.0,6.8
2008,"Congressional District 1 (110th Congress), Missouri",325006,594535,245065,824,38.3,59617.0,23469.0,111889.0,9.9
2008,"Congressional District 2 (110th Congress), Missouri",21059,697292,639692,1201,39.2,123745.0,35049.0,102819.0,4.8
2008,"Congressional District 3 (110th Congress), Missouri",54587,647115,562449,872,38.2,72493.0,27184.0,121537.0,5.0
2008,"Congressional District 4 (110th Congress), Missouri",20889,656485,606834,672,37.4,51345.0,21967.0,168384.0,6.0
2008,"Congressional District 5 (110th Congress), Missouri",146593,630314,435798,857,37.2,67750.0,27404.0,121769.0,7.8
2008,"Congressional District 6 (110th Congress), Missouri",21893,681018,628773,809,37.6,75080.0,27316.0,156874.0,4.4
2008,"Congressional District 7 (110th Congress), Missouri",10306,701624,655136,683,36.0,68356.0,22117.0,152663.0,5.3
2008,"Congressional District 8 (110th Congress), Missouri",31831,636818,587497,526,38.7,37359.0,18155.0,165861.0,7.4
2008,"Congressional District 9 (110th Congress), Missouri",26035,666404,614202,693,36.0,66106.0,22402.0,151564.0,5.7
2008,"Congressional District (at Large) (110th Congress), Montana",5205,967440,867054,686,39.1,121576.0,22859.0,200319.0,4.7
2008,"Congressional District 1 (110th Congress), Nebraska",10035,613863,567062,775,35.3,74806.0,25273.0,113450.0,3.9
2008,"Congressional District 2 (110th Congress), Nebraska",59256,618946,499613,950,33.9,87744.0,28215.0,94095.0,4.8
2008,"Congressional District 3 (110th Congress), Nebraska",1887,550623,519033,583,40.6,50541.0,22761.0,133350.0,3.2
