year,district,black_pop,total_pop,white_pop,mortgage_cost,median_age,bach_deg_num,median_HH_income,high_school_num,unemp_rate
2006,"Congressional District 31 (109th Congress), California",26360,644707,211686,877,31.1,54281.0,16701.0,95492.0,7.3
2006,"Congressional District 32 (109th Congress), California",14735,656579,233823,1162,33.0,46952.0,20632.0,112643.0,6.9
2006,"Congressional District 33 (109th Congress), California",174959,648535,229759,1035,34.1,92523.0,21448.0,91315.0,8.7
2006,"Congressional District 34 (109th Congress), California",31890,667136,296412,894,29.5,27701.0,17107.0,96065.0,7.5
2006,"Congressional District 35 (109th Congress), California",200699,685806,219107,1011,29.9,42771.0,19309.0,103809.0,6.6
2006,"Congressional District 36 (109th Congress), California",26941,664004,396443,1331,36.4,119258.0,31340.0,90253.0,5.4
2006,"Congressional District 37 (109th Congress), California",159605,655632,178548,1048,30.4,51426.0,21198.0,91404.0,9.1
2006,"Congressional District 38 (109th Congress), California",19537,660653,286996,1190,31.4,40401.0,20576.0,112967.0,6.7
2006,"Congressional District 39 (109th Congress), California",42186,706730,278463,1228,30.1,47028.0,21762.0,107202.0,6.6
2006,"Congressional District 40 (109th Congress), California",15602,672377,386865,1398,35.3,88366.0,26747.0,90470.0,5.0
